"PORT","SP","DATE","SAMPLEID","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","OTOLITH_WEIGHT","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB","CAS","COMMENTS"
"Homer",142,2025-07-04,,13,13,"F","48",,,,,,"Charter","CASINO","525834",,2025,7,4,,"Black","Pelagic","0","Sampled w/o tablet"
"Homer",142,2025-07-04,,13,14,"M","46",,,,,,"Charter","CASINO","525834",,2025,7,4,,"Black","Pelagic","0","Sampled w/o tablet"
"Homer",142,2025-07-04,,13,15,"F","48",,,,,,"Charter","CASINO","525834",,2025,7,4,,"Black","Pelagic","0","Sampled w/o tablet"
"Homer",142,2025-07-04,,13,16,"F","51",,,,,,"Charter","CASINO","525834",,2025,7,4,,"Black","Pelagic","0","Sampled w/o tablet"
"Homer",142,2025-07-04,,13,17,"F","48",,,,,,"Charter","CASINO","525834",,2025,7,4,,"Black","Pelagic","0","Sampled w/o tablet"
"Homer",142,2025-07-04,,13,18,"F","49",,,,,,"Charter","CASINO","525834",,2025,7,4,,"Black","Pelagic","0","Sampled w/o tablet"
"Homer",142,2025-07-06,"2 070625 1 8",14,1,"F","48",,,,,,"Charter","BIG JIM","515903",,2025,7,6,,"Black","Pelagic","1",
"Homer",142,2025-07-06,"2 070625 1 9",14,2,"F","53",,,,,,"Charter","BIG JIM","515903",,2025,7,6,,"Black","Pelagic","1",
"Homer",142,2025-07-06,"2 070625 1 10",14,3,"F","49",,,,,,"Charter","BIG JIM","515903",,2025,7,6,,"Black","Pelagic","1",
"Homer",142,2025-07-06,"2 070625 1 11",14,4,"","52",,,,,,"Charter","BIG JIM","515903",,2025,7,6,,"Black","Pelagic","1","Gonads removed"
"Homer",142,2025-07-06,"2 070625 3 1",14,5,"M","47",,,,,,"Charter","PACIFIC SUN","515903",,2025,7,6,,"Black","Pelagic","1",
"Homer",142,2025-07-06,"2 070625 3 2",14,6,"F","48",,,,,,"Charter","PACIFIC SUN","515903",,2025,7,6,,"Black","Pelagic","1",
"Homer",142,2025-07-06,"2 070625 3 3",14,7,"","54",,,,,,"Charter","PACIFIC SUN","515903",,2025,7,6,,"Black","Pelagic","1","Gonads removed"
"Homer",142,2025-07-06,"2 070625 3 4",14,8,"M","57",,,,,,"Charter","PACIFIC SUN","515903",,2025,7,6,,"Black","Pelagic","1",
"Homer",142,2025-07-06,"2 070625 3 5",14,9,"M","50",,,,,,"Charter","PACIFIC SUN","515903",,2025,7,6,,"Black","Pelagic","1",
"Homer",142,2025-07-06,"2 070625 3 6",14,10,"M","54",,,,,,"Charter","PACIFIC SUN","515903",,2025,7,6,,"Black","Pelagic","1","1 broken"
"Homer",142,2025-07-06,"2 070625 3 7",14,11,"M","50",,,,,,"Charter","PACIFIC SUN","515903",,2025,7,6,,"Black","Pelagic","1","broken otos"
"Homer",142,2025-07-06,"2 070625 3 8",14,12,"F","51",,,,,,"Charter","PACIFIC SUN","515903",,2025,7,6,,"Black","Pelagic","1",
"Homer",142,2025-07-06,"2 070625 3 9",14,13,"F","48",,,,,,"Charter","PACIFIC SUN","515903",,2025,7,6,,"Black","Pelagic","1",
"Homer",142,2025-07-06,"2 070625 3 10",14,14,"F","60",,,,,,"Charter","PACIFIC SUN","515903",,2025,7,6,,"Black","Pelagic","1","Seasons largest"
"Homer",142,2025-07-08,"2 070825 5 11",15,1,"F","52",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 12",15,2,"F","49",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0","broken otos"
"Homer",142,2025-07-08,"2 070825 5 13",15,3,"F","53",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 14",15,4,"F","41",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 15",15,5,"F","39",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 16",15,6,"F","38",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 17",15,7,"M","45",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 18",15,8,"M","38",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 19",15,9,"F","49",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 20",15,10,"F","42",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 21",15,11,"F","38",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 22",15,12,"M","50",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 23",15,13,"M","38",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 24",15,14,"M","50",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0","broken otos"
"Homer",142,2025-07-08,"2 070825 5 25",15,15,"F","49",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 26",15,16,"M","49",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 27",15,17,"M","44",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 5 28",15,18,"F","44",,,,,,"Charter","CURRENT LADY","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 6 4",15,19,"M","49",,,,,,"Charter","SNOW GOOSE II","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 6 5",15,20,"F","49",,,,,,"Charter","SNOW GOOSE II","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 6 6",15,21,"M","46",,,,,,"Charter","SNOW GOOSE II","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 6 7",15,22,"F","37",,,,,,"Charter","SNOW GOOSE II","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 6 8",15,23,"","45",,,,,,"Charter","SNOW GOOSE II","515903",,2025,7,8,,"Black","Pelagic","0","Gonads removed"
"Homer",142,2025-07-08,"2 070825 6 9",15,24,"M","46",,,,,,"Charter","SNOW GOOSE II","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 6 10",15,25,"M","49",,,,,,"Charter","SNOW GOOSE II","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 6 11",15,26,"F","51",,,,,,"Charter","SNOW GOOSE II","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 6 12",15,27,"M","49",,,,,,"Charter","SNOW GOOSE II","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-08,"2 070825 6 13",15,28,"F","50",,,,,,"Charter","SNOW GOOSE II","515903",,2025,7,8,,"Black","Pelagic","0",
"Homer",142,2025-07-16,"2 071625 2 1",16,1,"M","49",,,,,,"Charter","CURRENT LADY","525902",,2025,7,16,,"Black","Pelagic","0",
"Homer",142,2025-07-16,"2 071625 2 2",16,2,"M","48",,,,,,"Charter","CURRENT LADY","525902",,2025,7,16,,"Black","Pelagic","0",
"Homer",142,2025-07-16,"2 071625 2 3",16,3,"M","46",,,,,,"Charter","CURRENT LADY","525902",,2025,7,16,,"Black","Pelagic","0",
"Homer",142,2025-07-16,"2 071625 2 4",16,4,"F","45",,,,,,"Charter","CURRENT LADY","525902",,2025,7,16,,"Black","Pelagic","0",
"Homer",142,2025-07-16,"2 071625 2 5",16,5,"M","55",,,,,,"Charter","CURRENT LADY","525902",,2025,7,16,,"Black","Pelagic","0",
"Homer",142,2025-07-16,"2 071625 2 6",16,6,"M","57",,,,,,"Charter","CURRENT LADY","525902",,2025,7,16,,"Black","Pelagic","0",
"Homer",142,2025-07-16,"2 071625 2 7",16,7,"M","53",,,,,,"Charter","CURRENT LADY","525902",,2025,7,16,,"Black","Pelagic","0",
"Homer",142,2025-07-16,"2 071625 2 8",16,8,"M","48",,,,,,"Charter","CURRENT LADY","525902",,2025,7,16,,"Black","Pelagic","0",
"Homer",142,2025-07-16,"2 071625 2 9",16,9,"M","49",,,,,,"Charter","CURRENT LADY","525902",,2025,7,16,,"Black","Pelagic","0",
"Homer",142,2025-07-16,"2 071625 2 10",16,10,"F","51",,,,,,"Charter","CURRENT LADY","525902",,2025,7,16,,"Black","Pelagic","0",
"Homer",142,2025-07-16,"2 071625 2 11",16,11,"M","49",,,,,,"Charter","CURRENT LADY","525902",,2025,7,16,,"Black","Pelagic","0",
"Homer",142,2025-07-16,"2 071625 2 12",16,12,"M","52",,,,,,"Charter","CURRENT LADY","525902",,2025,7,16,,"Black","Pelagic","0",
"Homer",142,2025-07-16,"2 071625 2 13",16,13,"F","49",,,,,,"Charter","CURRENT LADY","525902",,2025,7,16,,"Black","Pelagic","0",
"Homer",142,2025-07-20,"2 072025 5 1",17,1,"M","40",,,,,,"Private","P5","515908",,2025,7,20,,"Black","Pelagic","0",
"Homer",142,2025-07-20,"2 072025 6 1",17,2,"M","49","4.4000000000000004",,,,,"Private","P6","515907",,2025,7,20,,"Black","Pelagic","0",
"Homer",142,2025-07-20,"2 072025 7 1",17,3,"F","49",,,,,,"Charter","RUNNAMUCK","525836",,2025,7,20,,"Black","Pelagic","0","broken otos"
"Homer",142,2025-07-20,"2 072025 7 2",17,4,"F","42",,,,,,"Charter","RUNNAMUCK","525836",,2025,7,20,,"Black","Pelagic","0",
"Homer",142,2025-07-20,"2 072025 7 3",17,5,"M","52",,,,,,"Charter","RUNNAMUCK","525836",,2025,7,20,,"Black","Pelagic","0",
"Homer",142,2025-07-20,"2 072025 7 16",17,6,"M","47",,,,,,"Charter","RUNNAMUCK","525836",,2025,7,20,,"Black","Pelagic","0",
"Homer",142,2025-07-20,"2 072025 7 17",17,7,"F","45",,,,,,"Charter","RUNNAMUCK","525836",,2025,7,20,,"Black","Pelagic","0",
"Homer",142,2025-07-20,"2 072025 7 18",17,8,"M","46",,,,,,"Charter","RUNNAMUCK","525836",,2025,7,20,,"Black","Pelagic","0",
"Homer",142,2025-07-20,"2 072025 7 19",17,9,"","51",,,,,,"Charter","RUNNAMUCK","525836",,2025,7,20,,"Black","Pelagic","0","Gonads removed"
"Homer",142,2025-07-20,"2 072025 7 20",17,10,"","47",,,,,,"Charter","RUNNAMUCK","525836",,2025,7,20,,"Black","Pelagic","0","Gonads removed"
"Homer",142,2025-07-26,"2 072625 3 10",18,1,"F","48",,,,,,"Charter","TUFF STUFF","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 3 11",18,2,"M","48",,,,,,"Charter","TUFF STUFF","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 3 12",18,3,"M","48",,,,,,"Charter","TUFF STUFF","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 3 13",18,4,"M","48",,,,,,"Charter","TUFF STUFF","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 3 14",18,5,"M","45",,,,,,"Charter","TUFF STUFF","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 1",18,6,"F","51",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 2",18,7,"F","48",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 3",18,8,"F","46",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 4",18,9,"F","49",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 5",18,10,"F","58",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 6",18,11,"M","48",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 7",18,12,"F","49",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 8",18,13,"F","54",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 9",18,14,"F","52",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 10",18,15,"M","53",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 11",18,16,"F","44",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 12",18,17,"F","50",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 13",18,18,"F","53",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 14",18,19,"F","55",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 15",18,20,"F","48",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0",
"Homer",142,2025-07-26,"2 072625 6 16",18,21,"","51",,,,,,"Charter","CURRENT LADY","515903",,2025,7,26,,"Black","Pelagic","0","Gonads removed"
"Homer",142,2025-07-30,"2 073025 1 1",19,1,"F","52",,,,,,"Charter","GAME CHANGER","525803",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 1 2",19,2,"M","54",,,,,,"Charter","GAME CHANGER","525803",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 1 3",19,3,"F","48",,,,,,"Charter","GAME CHANGER","525803",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 1 4",19,4,"M","46",,,,,,"Charter","GAME CHANGER","525803",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 1 5",19,5,"M","51",,,,,,"Charter","GAME CHANGER","525803",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 1 6",19,6,"M","47",,,,,,"Charter","GAME CHANGER","525803",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 1 7",19,7,"M","43",,,,,,"Charter","GAME CHANGER","525803",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 1 8",19,8,"M","48",,,,,,"Charter","GAME CHANGER","525803",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 2 11",19,9,"F","46",,,,,,"Charter","BOOTY CALL","515905",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 2 12",19,10,"F","52",,,,,,"Charter","BOOTY CALL","515905",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 2 13",19,11,"M","54",,,,,,"Charter","BOOTY CALL","515905",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 2 14",19,12,"M","52",,,,,,"Charter","BOOTY CALL","515905",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 2 15",19,13,"F","46",,,,,,"Charter","BOOTY CALL","515905",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 2 16",19,14,"F","50",,,,,,"Charter","BOOTY CALL","515905",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-07-30,"2 073025 2 17",19,15,"F","48",,,,,,"Charter","BOOTY CALL","515905",,2025,7,30,,"Black","Pelagic","1",
"Homer",142,2025-08-02,"2 080225 5 9",20,1,"F","51","2.5",,,,,"Charter","NAUTI NELLIE","535905",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 5 10",20,2,"M","46","1.5",,,,,"Charter","NAUTI NELLIE","535905",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 5 11",20,3,"M","50","2",,,,,"Charter","NAUTI NELLIE","535905",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 5 12",20,4,"F","52","2.5",,,,,"Charter","NAUTI NELLIE","535905",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 5 13",20,5,"","45","1.5",,,,,"Charter","NAUTI NELLIE","535905",,2025,8,2,,"Black","Pelagic","0","Gonads removed"
"Homer",142,2025-08-02,"2 080225 5 14",20,6,"M","50","2.25",,,,,"Charter","NAUTI NELLIE","535905",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 6 18",20,7,"F","51",,,,,,"Charter","TUFF STUFF","515831",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 6 19",20,8,"M","51",,,,,,"Charter","TUFF STUFF","515831",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 6 20",20,9,"F","51",,,,,,"Charter","TUFF STUFF","515831",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 6 21",20,10,"F","51",,,,,,"Charter","TUFF STUFF","515831",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 6 22",20,11,"F","53",,,,,,"Charter","TUFF STUFF","515831",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 6 23",20,12,"M","48",,,,,,"Charter","TUFF STUFF","515831",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 6 24",20,13,"F","45",,,,,,"Charter","TUFF STUFF","515831",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 6 25",20,14,"M","49",,,,,,"Charter","TUFF STUFF","515831",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 6 26",20,15,"F","53",,,,,,"Charter","TUFF STUFF","515831",,2025,8,2,,"Black","Pelagic","0",
"Homer",142,2025-08-02,"2 080225 6 27",20,16,"","52",,,,,,"Charter","TUFF STUFF","515831",,2025,8,2,,"Black","Pelagic","0","Gonads removed"
"Homer",142,2025-08-03,"2 080325 1 11",21,1,"F","55",,,,,,"Charter","MISS PATIENCE","525832",,2025,8,3,,"Black","Pelagic","1","1 oto"
"Homer",142,2025-08-03,"2 080325 1 12",21,2,"F","47",,,,,,"Charter","MISS PATIENCE","525832",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 1 13",21,3,"F","52",,,,,,"Charter","MISS PATIENCE","525832",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 1 14",21,4,"M","57",,,,,,"Charter","MISS PATIENCE","525832",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 1 15",21,5,"F","48",,,,,,"Charter","MISS PATIENCE","525832",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 1 16",21,6,"M","53",,,,,,"Charter","MISS PATIENCE","525832",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 1 17",21,7,"F","54",,,,,,"Charter","MISS PATIENCE","525832",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 2 19",21,8,"F","52",,,,,,"Charter","SEA PREDATOR","515906",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 2 20",21,9,"","65",,,,,,"Charter","SEA PREDATOR","515906",,2025,8,3,,"Black","Pelagic","1","Gonads removed"
"Homer",142,2025-08-03,"2 080325 2 21",21,10,"F","50",,,,,,"Charter","SEA PREDATOR","515906",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 2 22",21,11,"M","46",,,,,,"Charter","SEA PREDATOR","515906",,2025,8,3,,"Black","Pelagic","1","1 broken"
"Homer",142,2025-08-03,"2 080325 2 23",21,12,"M","48",,,,,,"Charter","SEA PREDATOR","515906",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 2 24",21,13,"F","49",,,,,,"Charter","SEA PREDATOR","515906",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 2 25",21,14,"F","51",,,,,,"Charter","SEA PREDATOR","515906",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 2 26",21,15,"F","51",,,,,,"Charter","SEA PREDATOR","515906",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 2 27",21,16,"M","47",,,,,,"Charter","SEA PREDATOR","515906",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 2 28",21,17,"F","51",,,,,,"Charter","SEA PREDATOR","515906",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 2 29",21,18,"F","49",,,,,,"Charter","SEA PREDATOR","515906",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-03,"2 080325 2 30",21,19,"F","53",,,,,,"Charter","SEA PREDATOR","515906",,2025,8,3,,"Black","Pelagic","1",
"Homer",142,2025-08-05,"2 080525 1 5",22,1,"F","46",,,,,,"Charter","EARLY RISER","515905",,2025,8,5,,"Black","Pelagic","0",
"Homer",142,2025-08-05,"2 080525 1 6",22,2,"","52",,,,,,"Charter","EARLY RISER","515905",,2025,8,5,,"Black","Pelagic","0","Gonads removed"
"Homer",142,2025-08-05,"2 080525 1 7",22,3,"F","42",,,,,,"Charter","EARLY RISER","515905",,2025,8,5,,"Black","Pelagic","0",
"Homer",142,2025-08-05,"2 080525 1 8",22,4,"","52",,,,,,"Charter","EARLY RISER","515905",,2025,8,5,,"Black","Pelagic","0","Gonads removed"
"Homer",142,2025-08-05,"2 080525 1 9",22,5,"F","45",,,,,,"Charter","EARLY RISER","515905",,2025,8,5,,"Black","Pelagic","0","Oto partially broken (1)"
"Homer",142,2025-08-05,"2 080525 1 10",22,6,"F","51",,,,,,"Charter","EARLY RISER","515905",,2025,8,5,,"Black","Pelagic","0",
"Homer",142,2025-08-05,"2 080525 1 11",22,7,"F","52",,,,,,"Charter","EARLY RISER","515905",,2025,8,5,,"Black","Pelagic","0",
"Homer",142,2025-08-05,"2 080525 1 12",22,8,"","45",,,,,,"Charter","EARLY RISER","515905",,2025,8,5,,"Black","Pelagic","0","Gonads removed"
"Homer",142,2025-08-05,"2 080525 3 2",22,9,"F","48",,,,,,"Private","P2","515903",,2025,8,5,,"Black","Pelagic","0","SNOWGOOSE II private trip"
"Homer",142,2025-08-05,"2 080525 3 3",22,10,"M","54",,,,,,"Private","P2","515903",,2025,8,5,,"Black","Pelagic","0","SNOWGOOSE II private trip"
"Homer",142,2025-08-05,"2 080525 3 4",22,11,"M","48",,,,,,"Private","P2","515903",,2025,8,5,,"Black","Pelagic","0","SNOWGOOSE II private trip"
"Homer",142,2025-08-05,"2 080525 3 5",22,12,"M","46",,,,,,"Private","P2","515903",,2025,8,5,,"Black","Pelagic","0","SNOWGOOSE II private trip"
"Homer",142,2025-08-05,"2 080525 3 6",22,13,"F","49",,,,,,"Private","P2","515903",,2025,8,5,,"Black","Pelagic","0","SNOWGOOSE II private trip"
"Homer",142,2025-08-05,"2 080525 3 7",22,14,"F","49",,,,,,"Private","P2","515903",,2025,8,5,,"Black","Pelagic","0","SNOWGOOSE II private trip"
"Homer",142,2025-08-05,"2 080525 3 8",22,15,"M","44",,,,,,"Private","P2","515903",,2025,8,5,,"Black","Pelagic","0","SNOWGOOSE II private trip"
"Homer",142,2025-08-05,"2 080525 3 9",22,16,"M","46",,,,,,"Private","P2","515903",,2025,8,5,,"Black","Pelagic","0","SNOWGOOSE II private trip"
"Homer",142,2025-08-05,"2 080525 3 10",22,17,"F","47",,,,,,"Private","P2","515903",,2025,8,5,,"Black","Pelagic","0","SNOWGOOSE II private trip"
"Homer",142,2025-08-05,"2 080525 3 11",22,18,"M","44",,,,,,"Private","P2","515903",,2025,8,5,,"Black","Pelagic","0","SNOWGOOSE II private trip"
"Homer",142,2025-08-05,"2 080525 3 12",22,19,"M","44",,,,,,"Private","P2","515903",,2025,8,5,,"Black","Pelagic","0","SNOWGOOSE II private trip"
"Homer",142,2025-08-05,"2 080525 3 13",22,20,"M","44",,,,,,"Private","P2","515903",,2025,8,5,,"Black","Pelagic","0","SNOWGOOSE II private trip"
"Homer",142,2025-08-07,"2 080725 2 8",23,1,"F","47",,,,,,"Charter","EARLY RISER","515906",,2025,8,7,,"Black","Pelagic","0",
"Homer",142,2025-08-07,"2 080725 2 9",23,2,"F","48",,,,,,"Charter","EARLY RISER","515906",,2025,8,7,,"Black","Pelagic","0",
"Homer",142,2025-08-07,"2 080725 2 10",23,3,"F","63",,,,,,"Charter","EARLY RISER","515906",,2025,8,7,,"Black","Pelagic","0",
"Homer",142,2025-08-07,"2 080725 2 11",23,4,"F","48",,,,,,"Charter","EARLY RISER","515906",,2025,8,7,,"Black","Pelagic","0",
"Homer",142,2025-08-07,"2 080725 3 1",23,5,"","48","1.5",,,,,"Private","P1","515907",,2025,8,7,,"Black","Pelagic","0","Gut cavity fully removed on nearly all fish"
"Homer",142,2025-08-07,"2 080725 3 2",23,6,"","51","3.5",,,,,"Private","P1","515907",,2025,8,7,,"Black","Pelagic","0","Gut cavity fully removed on nearly all fish"
"Homer",142,2025-08-07,"2 080725 3 3",23,7,"","46","2",,,,,"Private","P1","515907",,2025,8,7,,"Black","Pelagic","0","Gut cavity fully removed on nearly all fish"
"Homer",142,2025-08-07,"2 080725 4 13",23,8,"","47",,,,,,"Charter","DAZE OFF","515906",,2025,8,7,,"Black","Pelagic","0","Gonads removed"
"Homer",142,2025-08-07,"2 080725 4 14",23,9,"F","51",,,,,,"Charter","DAZE OFF","515906",,2025,8,7,,"Black","Pelagic","0",
