"PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","GENETICS_CARD_NUM","GENETICS_SLOT_NUM","GONAD_SAMPLE","SAMPLEID","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB"
"Homer",142,2021-06-10,10,5,"F",39,NA,7,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,6,"F",37,NA,6,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,7,"F",45,NA,8,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,8,"F",37,NA,6,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,9,"F",40,NA,7,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,10,"F",44,NA,7,7,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,11,"F",40,NA,7,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,12,"F",43,NA,7,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,13,"F",55,NA,30,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,14,"F",45,NA,7,7,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,15,"F",45,NA,7,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,16,"F",47,NA,8,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,17,"F",43,NA,7,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,18,"M",39,NA,8,8,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,19,"M",41,NA,7,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,20,"M",48,NA,8,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,21,"M",41,NA,7,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,22,"M",43,NA,7,7,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,23,"M",42,NA,7,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,24,"M",57,NA,25,NA,1,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,25,"M",42,NA,7,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,26,"M",41,NA,7,7,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,27,"M",47,NA,8,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,28,"M",41,NA,7,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-10,10,29,"M",46,NA,8,NA,2,"","Charter","CURRENT LADY",515903,NA,NA,NA,NA,2021,6,10,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,1,"M",47,NA,13,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,2,"M",42,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,3,"M",43,NA,7,7,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,4,"M",45,NA,12,13,1,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,5,"M",40,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,6,"M",48,NA,13,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,7,"M",41,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,8,"M",41,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,9,"M",40,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,10,"M",45,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,11,"M",43,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,12,"M",44,NA,8,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,13,"M",40,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,14,"M",44,NA,8,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,15,"M",43,NA,8,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,16,"M",42,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,17,"M",41,NA,7,7,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,18,"M",42,NA,7,7,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,19,"M",41,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,20,"M",42,NA,8,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,21,"M",42,NA,8,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,22,"M",40,NA,8,8,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,23,"M",40,NA,7,7,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,24,"M",38,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,25,"M",43,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,26,"F",42,NA,7,7,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,27,"F",43,NA,9,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,28,"F",41,NA,8,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,29,"F",43,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,30,"F",41,NA,7,7,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,31,"F",41,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,32,"F",46,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,33,"F",43,NA,7,7,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,34,"F",43,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,35,"F",46,NA,9,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,36,"F",41,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,37,"F",42,NA,7,7,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,38,"F",44,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,39,"F",44,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,40,"F",44,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-11,11,41,"F",42,NA,7,NA,2,"","Charter","ASTERIA",525837,NA,NA,NA,NA,2021,6,11,NA,"Black","Pelagic"
"Homer",142,2021-06-27,12,1,"F",42,NA,7,NA,2,"","Private","P5",525901,NA,NA,NA,206272143,2021,6,27,NA,"Black","Pelagic"
"Homer",142,2021-06-27,12,2,"F",44,NA,7,NA,2,"","Private","P5",525901,NA,NA,NA,206272144,2021,6,27,NA,"Black","Pelagic"
"Homer",142,2021-06-27,12,3,"F",45,NA,7,NA,2,"","Private","P5",525901,NA,NA,NA,206272145,2021,6,27,NA,"Black","Pelagic"
"Homer",142,2021-06-27,12,4,"F",45,NA,7,7,2,"","Private","P5",525901,NA,NA,NA,206272146,2021,6,27,NA,"Black","Pelagic"
"Homer",142,2021-06-27,12,5,"F",49,NA,15,NA,2,"","Private","P5",525901,NA,NA,NA,206272147,2021,6,27,NA,"Black","Pelagic"
"Homer",142,2021-06-27,12,6,"F",37,NA,7,NA,2,"","Private","P6",515936,NA,NA,NA,206272185,2021,6,27,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,1,"M",45,1.4,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,207042151,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,2,"F",49,2.2,8,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,207042152,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,3,"F",44,1.4,7,7,2,"","Charter","IRISH MIST",515905,NA,NA,NA,207042153,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,4,"M",45,1.5,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,207042154,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,5,"F",45,1.6,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,207042155,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,6,"F",39,1,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,207042156,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,7,"M",43,1.5,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,207042157,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,8,"M",42,1.4,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,207042158,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,9,"M",42,1,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,207042159,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,10,"M",47,1.7,8,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,2070421511,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,11,"M",42,1.2,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,2070421512,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,12,"F",45,1.4,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,2070421513,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,13,"M",41,1.2,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,2070421514,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,14,"F",39,1,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,2070421515,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,15,"M",43,1.4,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,2070421516,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,16,"F",42,1.1,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,2070421517,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,17,"F",42,1.4,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,2070421518,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,18,"M",42,1.1,7,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,2070421519,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,19,"M",38,1,9,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,2070421520,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,20,"M",47,1.6,8,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,2070421521,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,21,"F",49,1.3,8,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,2070421522,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-04,13,22,"M",50,2.1,13,NA,2,"","Charter","IRISH MIST",515905,NA,NA,NA,2070421523,2021,7,4,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,1,"F",42,1.9,7,NA,2,"","Private","P1",515933,NA,NA,NA,207072115,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,2,"F",45,NA,7,7,2,"","Charter","WEST CAPE",515905,NA,NA,NA,207072122,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,3,"F",44,NA,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,207072123,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,4,"M",42,1.4,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,207072124,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,5,"F",49,2.4,8,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,207072125,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,6,"M",43,1.5,17,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,207072126,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,7,"F",46,1.6,7,7,2,"","Charter","WEST CAPE",515905,NA,NA,NA,207072127,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,8,"F",42,1.3,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721210,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,9,"F",46,1.7,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721211,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,10,"",41,1.1,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721212,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,11,"F",51,2.5,13,13,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721214,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,12,"F",41,NA,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721217,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,13,"M",42,NA,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721218,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,14,"F",41,NA,8,7,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721219,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,15,"M",42,NA,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721220,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,16,"M",43,NA,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721221,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,17,"F",46,1.7,8,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721222,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,18,"F",45,1.4,7,7,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721223,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,19,"F",42,1.3,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721224,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,20,"F",39,1,6,6,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721225,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,21,"M",56,3,27,27,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721226,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,22,"",41,NA,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721227,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-07,14,23,"F",57,3.5,19,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2070721228,2021,7,7,NA,"Black","Pelagic"
"Homer",142,2021-07-08,15,1,"F",42,NA,7,NA,2,"","Charter","HUNTRESS",525901,NA,NA,NA,207082137,2021,7,8,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,1,"F",39,NA,7,NA,2,"","Private","P4",515936,NA,NA,NA,207142141,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,2,"M",50,NA,13,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2071421101,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,3,"F",41,1.3,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2071421102,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,4,"F",43,1.7,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2071421103,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,5,"M",44,NA,7,7,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2071421104,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,6,"M",36,NA,6,6,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2071421105,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,7,"F",45,1.9,22,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2071421106,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,8,"F",34,0.7,5,5,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2071421107,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,9,"",40,1.4,7,7,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2071421108,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,10,"M",38,1.2,7,8,2,"","Charter","WEST CAPE",515905,NA,NA,NA,2071421109,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,11,"M",44,NA,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,20714211010,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,12,"F",41,NA,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,20714211011,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,13,"M",53,3.2,30,30,2,"","Charter","WEST CAPE",515905,NA,NA,NA,20714211013,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,14,"F",42,NA,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,20714211017,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,15,"M",46,NA,8,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,20714211018,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,16,"F",43,NA,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,20714211019,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,17,"M",49,NA,16,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,20714211020,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,18,"M",NA,NA,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,20714211021,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,19,"F",NA,NA,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,20714211022,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,20,"F",41,NA,7,NA,2,"","Charter","WEST CAPE",515905,NA,NA,NA,20714211023,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,21,"F",36,NA,7,7,2,"","Charter","WEST CAPE",515905,NA,NA,NA,20714211024,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-14,16,22,"M",45,1.8,NA,NA,2,"","Private","P10",515905,NA,NA,NA,2071421123,2021,7,14,NA,"Black","Pelagic"
"Homer",142,2021-07-16,17,1,"M",35,NA,8,NA,2,"","Private","P3",515905,NA,NA,NA,207162134,2021,7,16,NA,"Black","Pelagic"
"Homer",142,2021-07-16,17,2,"M",48,NA,13,NA,2,"","Private","P3",515905,NA,NA,NA,207162135,2021,7,16,NA,"Black","Pelagic"
"Homer",142,2021-07-16,17,3,"F",39,NA,7,NA,2,"","Private","P3",515905,NA,NA,NA,207162136,2021,7,16,NA,"Black","Pelagic"
"Homer",142,2021-07-16,17,4,"M",44,NA,7,NA,2,"","Private","P6",515936,NA,NA,NA,207162162,2021,7,16,NA,"Black","Pelagic"
"Homer",142,2021-07-16,17,5,"F",43,NA,7,NA,2,"","Private","P6",515936,NA,NA,NA,207162168,2021,7,16,NA,"Black","Pelagic"
"Homer",142,2021-07-17,18,1,"F",42,NA,7,NA,2,"","Private","P6",525931,NA,NA,NA,2071721618,2021,7,17,NA,"Black","Pelagic"
"Homer",142,2021-07-22,19,1,"F",44,1.5,7,NA,2,"","Private","P4",515936,NA,NA,NA,207222148,2021,7,22,NA,"Black","Pelagic"
"Homer",142,2021-07-22,19,2,"F",41,1.3,7,NA,2,"","Private","P4",515936,NA,NA,NA,207222149,2021,7,22,NA,"Black","Pelagic"
"Homer",142,2021-07-22,19,3,"F",43,1.6,7,NA,2,"","Private","P4",515936,NA,NA,NA,2072221410,2021,7,22,NA,"Black","Pelagic"
"Homer",142,2021-07-22,19,4,"F",38,1,7,NA,2,"","Private","P4",515936,NA,NA,NA,2072221411,2021,7,22,NA,"Black","Pelagic"
"Homer",142,2021-07-22,19,5,"M",38,1,7,NA,2,"","Private","P4",515936,NA,NA,NA,2072221412,2021,7,22,NA,"Black","Pelagic"
"Homer",142,2021-07-22,19,6,"F",38,1,7,NA,2,"","Private","P4",515936,NA,NA,NA,2072221413,2021,7,22,NA,"Black","Pelagic"
"Homer",142,2021-07-22,19,7,"M",40,1.4,7,NA,2,"","Private","P4",515936,NA,NA,NA,2072221414,2021,7,22,NA,"Black","Pelagic"
"Homer",142,2021-07-22,19,8,"M",41,1.4,7,NA,2,"","Private","P4",515936,NA,NA,NA,2072221415,2021,7,22,NA,"Black","Pelagic"
"Homer",142,2021-07-22,19,9,"M",36,1,7,NA,2,"","Private","P4",515936,NA,NA,NA,2072221416,2021,7,22,NA,"Black","Pelagic"
"Homer",142,2021-07-30,20,1,"M",49,NA,13,NA,2,"","Charter","OCEAN DEVOTION",515905,NA,NA,NA,207302135,2021,7,30,NA,"Black","Pelagic"
"Homer",142,2021-07-30,20,2,"F",52,NA,13,NA,2,"","Charter","OCEAN DEVOTION",515905,NA,NA,NA,2073021316,2021,7,30,NA,"Black","Pelagic"
"Homer",142,2021-07-30,20,3,"F",54,NA,16,NA,2,"","Charter","OCEAN DEVOTION",515905,NA,NA,NA,2073021328,2021,7,30,NA,"Black","Pelagic"
"Homer",142,2021-08-01,21,1,"F",48,2.4,18,NA,2,"","Charter","GAME CHANGER",525834,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Homer",142,2021-08-01,21,2,"F",48,2,9,NA,2,"","Charter","GAME CHANGER",525834,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Homer",142,2021-08-01,21,3,"F",41,1.5,7,NA,2,"","Charter","GAME CHANGER",525834,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Homer",142,2021-08-01,21,4,"F",48,2.1,8,NA,2,"","Charter","GAME CHANGER",525834,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Homer",142,2021-08-01,21,5,"F",49,NA,8,NA,2,"","Charter","GAME CHANGER",525834,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Homer",142,2021-08-01,21,6,"F",44,1.7,8,NA,2,"","Charter","GAME CHANGER",525834,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Homer",142,2021-08-01,21,7,"F",47,NA,8,8,2,"","Charter","GAME CHANGER",525834,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
"Homer",142,2021-08-01,21,8,"F",41,1.3,NA,NA,2,"","Charter","GAME CHANGER",525834,NA,NA,NA,NA,2021,8,1,NA,"Black","Pelagic"
