"AREA","SITE","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","MATURITY","LENGTH","WEIGHT","AGE","STATAREA","FINCLIPA","FINCLIPC","FINCLIPD","FINCLPAN","FL","AGECONF","RARE","SPECIES","USER","ASSEMB","PORT","PERIOD","RATE"
10,2,1991,7,14,4,4,157,"F",NA,36,NA,NA,NA,"","","","",NA,NA,"","Silvergr","","Slope","Whittier",NA,NA
10,2,1991,7,14,4,5,157,"M",NA,39.5,NA,13,NA,"","","","",NA,NA,"","Silvergr","","Slope","Whittier",NA,NA
10,2,1991,7,18,5,1,157,"F",NA,43,NA,15,NA,"","","","",NA,NA,"","Silvergr","","Slope","Whittier",NA,NA
10,2,1991,8,15,6,1,157,"M",NA,44,NA,14,NA,"","","","",NA,NA,"","Silvergr","","Slope","Whittier",NA,NA
10,2,1991,8,15,6,2,157,"M",NA,41.5,NA,13,NA,"","","","",NA,NA,"","Silvergr","","Slope","Whittier",NA,NA
10,2,1991,8,26,7,1,157,"M",NA,30,NA,12,NA,"","","","",NA,NA,"","Silvergr","","Slope","Whittier",NA,NA
161,3,1991,8,3,25,1,145,"M",NA,76,NA,67,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,2,145,"M",NA,62,NA,23,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,3,145,"M",NA,61.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,4,145,"M",NA,66.5,NA,33,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,5,145,"M",NA,52.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,6,145,"M",NA,46,NA,18,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,7,145,"M",NA,62.5,NA,22,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,8,145,"M",NA,58.5,NA,22,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,9,145,"F",NA,54,NA,19,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,10,145,"M",NA,56,NA,23,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,11,145,"F",NA,67,NA,40,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,12,145,"M",NA,55.5,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,13,145,"F",NA,59,NA,32,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,14,145,"F",NA,44,NA,17,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,15,145,"M",NA,49,NA,16,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,16,145,"M",NA,51,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,8,3,25,17,145,"F",NA,55.5,2.5,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,10,1,1,145,"",NA,66.5,NA,34,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,10,1,2,145,"",NA,49.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,10,1,3,145,"",NA,52.5,NA,23,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,10,1,4,145,"",NA,66.5,NA,45,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,10,1,5,145,"",NA,52,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,10,1,6,145,"",NA,49,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,10,1,7,145,"",NA,66.5,NA,33,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,10,1,8,145,"",NA,66,NA,34,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,11,2,1,145,"",NA,65.5,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,14,3,1,145,"",NA,59.5,3.25,28,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,14,3,2,145,"",NA,48.5,NA,17,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,14,3,3,145,"",NA,71,NA,46,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,21,4,1,145,"",NA,55.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,21,4,2,145,"F",NA,55,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,1,145,"",NA,61,NA,33,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,2,145,"",NA,54.5,NA,23,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,3,145,"",NA,52,NA,22,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,4,145,"",NA,54.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,5,145,"",NA,56,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,6,145,"",NA,59.5,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,7,145,"",NA,64.5,NA,35,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,8,145,"",NA,59,NA,33,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,9,145,"",NA,60.5,NA,36,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,10,145,"",NA,52.5,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,11,145,"",NA,61,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,12,145,"",NA,60.5,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,13,145,"",NA,57,NA,23,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,14,145,"",NA,48,NA,22,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,28,5,15,145,"",NA,56.5,NA,23,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,1,145,"",NA,85,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,2,145,"",NA,52.5,NA,23,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,3,145,"",NA,62,NA,36,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,4,145,"",NA,70.5,NA,40,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,5,145,"",NA,60.5,NA,29,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,6,145,"",NA,70,NA,46,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,7,145,"",NA,65,NA,44,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,8,145,"",NA,58,NA,42,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,9,145,"",NA,63.5,NA,28,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,10,145,"",NA,54.5,NA,27,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,11,145,"",NA,68,NA,34,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,12,145,"",NA,68.5,NA,36,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,13,145,"",NA,69,NA,49,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,14,145,"",NA,70,NA,55,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,15,145,"",NA,64,NA,34,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,16,145,"",NA,60,NA,23,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,17,145,"",NA,60.5,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,18,145,"F",NA,58,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,19,145,"",NA,64.5,NA,34,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,20,145,"",NA,70.5,NA,50,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,21,145,"",NA,58.5,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,22,145,"",NA,65.5,NA,37,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,23,145,"",NA,57,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,24,145,"",NA,63.5,NA,29,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,29,6,25,145,"",NA,61,NA,42,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,30,7,1,145,"F",NA,59,NA,29,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,30,7,2,145,"",NA,58.5,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,30,7,3,145,"F",NA,69.5,NA,45,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,30,7,4,145,"",NA,63.5,NA,34,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,30,7,5,145,"",NA,56.5,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,30,7,6,145,"",NA,58.5,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,30,7,7,145,"",NA,61.5,NA,35,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,30,7,8,145,"F",NA,66,NA,37,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,30,7,9,145,"",NA,56.5,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,30,7,10,145,"",NA,68.5,NA,28,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,6,30,7,11,145,"",NA,70.5,NA,39,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,1,145,"F",NA,68,NA,33,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,2,145,"",NA,68,NA,37,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,3,145,"F",NA,73,NA,43,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,4,145,"F",NA,67,NA,42,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,5,145,"F",NA,58.5,NA,33,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,6,145,"F",NA,54.5,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,7,145,"",NA,59,NA,28,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,8,145,"F",NA,56.5,NA,27,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,9,145,"",NA,58,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,10,145,"",NA,59.5,3.5,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,11,145,"F",NA,55.5,3,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,12,145,"M",NA,65,4.25,37,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,13,145,"F",NA,53.5,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,14,145,"F",NA,67,NA,36,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,15,145,"M",NA,75,NA,61,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,16,145,"M",NA,66.5,NA,34,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,17,145,"M",NA,68.5,NA,32,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,18,145,"F",NA,53,NA,22,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,19,145,"M",NA,65,NA,37,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,20,145,"M",NA,57,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,21,145,"",NA,60,NA,27,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,22,145,"F",NA,58.5,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,23,145,"",NA,55.5,NA,27,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,24,145,"M",NA,62,NA,29,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,25,145,"F",NA,55.5,NA,27,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,1,8,26,145,"F",NA,60.5,NA,34,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,2,9,1,145,"F",NA,60.5,NA,37,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,2,9,2,145,"",NA,60,NA,33,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,2,9,3,145,"",NA,57.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,2,9,4,145,"",NA,61.5,NA,29,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,2,9,5,145,"M",NA,65,NA,31,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,2,9,6,145,"F",NA,56.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,2,9,7,145,"F",NA,51,NA,22,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,2,9,8,145,"",NA,63.5,NA,34,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,5,10,1,145,"F",NA,49.5,NA,22,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,5,10,2,145,"M",NA,62,NA,28,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,5,10,3,145,"M",NA,62.5,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,5,10,4,145,"",NA,65,NA,27,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,5,10,5,145,"F",NA,66,NA,36,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,5,10,6,145,"M",NA,58,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,5,10,7,145,"M",NA,61.5,NA,28,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,5,10,8,145,"M",NA,69,NA,42,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,5,10,9,145,"F",NA,57,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,7,11,1,145,"M",NA,63,NA,27,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,7,11,2,145,"F",NA,62.5,NA,38,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,7,11,3,145,"",NA,59.5,NA,29,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,7,11,4,145,"M",NA,51,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,7,11,5,145,"M",NA,57,NA,27,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,7,11,6,145,"M",NA,67,NA,57,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,12,12,1,145,"M",NA,65,NA,29,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,12,12,2,145,"F",NA,61.5,NA,30,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,12,12,3,145,"M",NA,47,NA,19,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,12,12,4,145,"M",NA,58.5,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,15,13,1,145,"M",NA,63,NA,28,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,15,13,2,145,"F",NA,59.5,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,15,13,3,145,"M",NA,64,NA,32,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,15,13,4,145,"",NA,58.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,15,13,5,145,"",NA,71,NA,37,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,15,13,6,145,"M",NA,69,NA,34,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,15,13,7,145,"F",NA,72.5,NA,46,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,18,14,1,145,"M",NA,58,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,18,14,2,145,"F",NA,54,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,18,14,3,145,"F",NA,50,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,18,14,4,145,"M",NA,46.5,NA,23,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,19,15,1,145,"M",NA,68.5,NA,50,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,19,15,2,145,"M",NA,68,NA,27,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,19,15,3,145,"M",NA,67.5,NA,27,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,19,15,4,145,"M",NA,56.5,NA,50,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,19,15,5,145,"M",NA,68.5,NA,36,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,1,145,"M",NA,64,NA,27,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,2,145,"M",NA,60.5,NA,34,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,3,145,"M",NA,66,NA,36,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,4,145,"F",NA,68,NA,45,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,5,145,"M",NA,68,NA,49,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,6,145,"M",NA,63.5,NA,30,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,7,145,"M",NA,55,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,8,145,"M",NA,58.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,9,145,"F",NA,52.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,10,145,"M",NA,70,NA,42,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,11,145,"M",NA,54.5,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,12,145,"M",NA,47.5,NA,19,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,13,145,"M",NA,61,NA,27,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,14,145,"M",NA,53.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,15,145,"M",NA,53.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,16,145,"M",NA,47,NA,16,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,17,145,"M",NA,71,5.75,49,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,18,145,"F",NA,60.5,3.25,28,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,19,145,"M",NA,55,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,20,145,"F",NA,68,NA,35,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,20,16,21,145,"M",NA,77.5,10.8,49,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,1,145,"M",NA,68.5,NA,34,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,2,145,"F",NA,52.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,3,145,"F",NA,57,NA,31,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,4,145,"M",NA,60.5,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,5,145,"M",NA,52,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,6,145,"F",NA,60.5,NA,28,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,7,145,"M",NA,57,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,8,145,"M",NA,58,NA,28,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,9,145,"M",NA,70,NA,38,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,10,145,"M",NA,52.5,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,11,145,"M",NA,64,NA,29,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,12,145,"M",NA,66.5,NA,32,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,13,145,"M",NA,69.5,NA,37,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,14,145,"M",NA,48,NA,23,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,15,145,"M",NA,50,NA,25,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,16,145,"M",NA,56,NA,26,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,17,145,"M",NA,55.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,21,17,18,145,"F",NA,42,NA,16,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,22,18,1,145,"M",NA,48,NA,18,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,22,18,2,145,"F",NA,53.5,NA,23,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,22,18,3,145,"M",NA,51,NA,23,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,23,19,1,145,"M",NA,52.5,NA,24,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
161,3,1991,7,23,19,2,145,"M",NA,55.5,NA,23,NA,"","","","",NA,NA,"","Yelleye","","Demersal","Homer",NA,NA
