"AREA","SITE","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","MATURITY","LENGTH","WEIGHT","HUNDRED","AGE","AGECONF","STATAREA","FINCLIPA","FINCLIPC","FINCLIPD","FINCLPAN","FL","RARE","SPECIES","USER","ASSEMB","PORT","sasdate"
17,754,1996,7,4,17,1,142,"F",4,54.4,NA,",",10,3,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-04
17,754,1996,7,4,17,2,142,"F",4,49,NA,",",11,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-04
17,754,1996,7,4,17,3,142,"F",5,55.6,NA,",",14,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-04
17,754,1996,7,4,17,4,142,"F",4,48.6,NA,",",10,2,525732,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-04
17,754,1996,7,4,17,5,142,"M",3,48,NA,",",16,2,525732,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-04
17,754,1996,7,4,17,6,142,"M",3,48.4,NA,",",18,2,525732,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-04
17,754,1996,7,4,17,7,142,"M",3,48.4,NA,",",17,1,525732,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-04
17,754,1996,7,4,17,8,142,"M",3,48.9,NA,",",16,2,525732,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-04
17,754,1996,7,4,17,9,142,"M",3,47.3,NA,",",19,2,525732,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-04
17,754,1996,7,8,18,1,142,"M",4,47.9,NA,",",15,2,525731,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-08
17,754,1996,7,8,18,2,142,"M",3,48.1,NA,",",17,2,525731,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-08
17,754,1996,7,8,18,3,142,"M",4,50.1,NA,",",17,2,525731,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-08
17,754,1996,7,8,18,4,142,"",NA,59.3,NA,",",27,2,525731,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-08
17,754,1996,7,15,19,1,142,"M",3,50.4,NA,",",11,2,NA,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-15
17,754,1996,7,15,19,2,142,"M",3,48.9,NA,",",16,2,NA,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-15
17,754,1996,7,15,19,3,142,"M",3,47.9,NA,",",10,2,NA,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-15
17,754,1996,7,15,19,4,142,"M",3,48.3,NA,",",18,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1996-07-15
17,754,1996,7,15,19,5,142,"F",5,51.8,NA,",",14,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1996-07-15
17,754,1996,7,16,20,1,142,"M",4,45.9,NA,",",10,2,525733,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-16
17,754,1996,7,17,21,1,142,"F",5,49.1,NA,",",11,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-17
17,754,1996,7,17,21,2,142,"F",4,50.1,NA,",",10,1,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-17
17,754,1996,7,17,21,3,142,"F",4,51.7,NA,",",10,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-17
17,754,1996,7,17,21,4,142,"F",4,49.8,NA,",",11,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-17
17,754,1996,7,17,21,5,142,"M",3,48.9,NA,",",18,1,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-17
17,754,1996,7,17,21,6,142,"M",3,47.8,NA,",",11,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-17
17,754,1996,7,17,21,7,142,"F",4,49.8,NA,",",11,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-17
17,754,1996,7,17,21,8,142,"F",4,51.4,NA,",",10,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-17
17,754,1996,7,17,21,9,142,"F",4,49.6,NA,",",10,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-17
17,754,1996,7,17,21,10,142,"M",3,46.7,NA,",",16,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-17
17,754,1996,7,18,22,1,142,"F",4,49.6,NA,",",11,2,NA,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-18
17,754,1996,7,21,23,1,142,"M",3,53.2,NA,",",19,1,NA,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1996-07-21
17,754,1996,7,21,23,2,142,"F",4,54.6,NA,",",17,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1996-07-21
17,754,1996,7,21,23,3,142,"",5,54.8,NA,",",14,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1996-07-21
17,754,1996,7,24,24,1,142,"F",4,50.7,NA,",",NA,NA,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-24
17,754,1996,7,24,24,2,142,"F",4,53.8,NA,",",13,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-24
17,754,1996,7,24,24,3,142,"F",4,53.1,NA,",",12,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-24
17,754,1996,7,24,24,4,142,"F",4,50.4,NA,",",11,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-24
17,754,1996,7,24,24,5,142,"F",4,52.3,NA,",",12,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-24
17,754,1996,7,24,24,6,142,"F",4,49.5,NA,",",NA,NA,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-24
17,754,1996,7,24,24,7,142,"F",4,51.8,NA,",",11,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-24
17,754,1996,7,24,24,8,142,"F",4,50.9,NA,",",10,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-24
17,754,1996,7,24,24,9,142,"F",4,49.7,NA,",",11,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-24
17,754,1996,7,24,24,10,142,"M",4,50.1,NA,",",14,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-24
17,754,1996,7,24,24,11,142,"M",3,46.9,NA,",",14,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-07-24
17,754,1996,8,2,25,1,142,"F",8,49.9,NA,",",9,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1996-08-02
17,754,1996,8,2,25,2,142,"F",4,51.7,NA,",",14,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1996-08-02
17,754,1996,8,2,25,3,142,"F",5,52.1,NA,",",14,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1996-08-02
17,754,1996,8,2,25,4,142,"F",4,48.9,NA,",",10,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1996-08-02
17,754,1996,8,2,25,5,142,"F",4,54.9,NA,",",16,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1996-08-02
17,754,1996,8,2,25,6,142,"M",3,48.1,NA,",",10,2,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1996-08-02
17,754,1996,8,3,26,1,142,"M",3,46.7,NA,",",11,3,NA,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-03
17,754,1996,8,3,26,2,142,"M",3,48,NA,",",12,2,NA,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-03
17,754,1996,8,7,27,1,142,"F",4,40.6,NA,",",6,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-07
17,754,1996,8,7,27,2,142,"F",4,34,NA,",",6,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-07
17,754,1996,8,7,27,3,142,"F",4,37.9,NA,",",6,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-07
17,754,1996,8,7,27,4,142,"F",8,37.9,NA,",",6,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-07
17,754,1996,8,7,27,5,142,"F",4,39.1,NA,",",6,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-07
17,754,1996,8,7,27,6,142,"F",4,34.6,NA,",",5,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-07
17,754,1996,8,7,27,7,142,"M",4,41.9,NA,",",6,3,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-07
17,754,1996,8,7,27,8,142,"M",4,40.1,NA,",",6,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-07
17,754,1996,8,7,27,9,142,"M",4,40.1,NA,",",6,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-07
17,754,1996,8,7,27,10,142,"M",5,46.8,NA,",",17,2,525731,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-07
17,754,1996,8,10,28,1,142,"F",NA,43.1,NA,",",12,2,NA,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-10
17,754,1996,8,10,28,2,142,"M",NA,48.9,NA,",",14,2,NA,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-10
17,754,1996,8,10,28,3,142,"M",NA,38.2,NA,",",8,1,NA,"A","","","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-10
17,754,1996,8,15,29,1,142,"F",5,55.8,NA,",",15,1,525733,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-15
17,754,1996,8,15,29,2,142,"M",5,54.1,NA,",",17,2,525733,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-15
17,754,1996,8,15,29,3,142,"",NA,NA,2.4,",",NA,NA,NA,"","","","",NA,"","Black","","Pelagic","Kodiak",1996-08-15
17,754,1996,8,24,30,1,142,"M",3,47.8,NA,",",14,1,525733,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-24
17,754,1996,8,25,31,1,142,"F",4,48.9,NA,",",10,3,525733,"","","D","",NA,"","Black","Private","Pelagic","Kodiak",1996-08-25
17,754,1996,8,26,32,1,142,"F",4,57.1,NA,",",12,1,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-08-26
17,754,1996,8,26,32,2,142,"M",3,50.2,NA,",",18,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-08-26
17,754,1996,8,26,32,3,142,"M",3,49.4,NA,",",10,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-08-26
17,754,1996,8,26,32,4,142,"",NA,51,NA,",",21,2,525733,"","C","","",NA,"","Black","Charter","Pelagic","Kodiak",1996-08-26
17,754,1996,7,2,1,1,154,"M",3,45.9,NA,",",32,2,525733,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Kodiak",1996-07-02
17,754,1996,7,4,2,1,154,"F",4,47.2,NA,",",21,2,525732,"","","D","",NA,"","DrkDsky","Private","Pelagic","Kodiak",1996-07-04
17,754,1996,7,15,3,1,154,"F",5,54.9,NA,",",17,2,525733,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Kodiak",1996-07-15
17,754,1996,7,15,3,2,154,"F",5,49.5,NA,",",17,2,525733,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Kodiak",1996-07-15
17,754,1996,7,15,3,3,154,"F",5,45.5,NA,",",20,2,NA,"","","","",NA,"","DrkDsky","","Pelagic","Kodiak",1996-07-15
17,754,1996,7,18,4,1,154,"M",3,42,NA,",",10,1,NA,"A","","","",NA,"","DrkDsky","Private","Pelagic","Kodiak",1996-07-18
17,754,1996,8,2,5,1,154,"F",5,42.3,NA,",",25,2,NA,"","","","",NA,"","DrkDsky","","Pelagic","Kodiak",1996-08-02
17,754,1996,8,2,5,2,154,"F",5,45,NA,",",9,2,NA,"","","","",NA,"","DrkDsky","","Pelagic","Kodiak",1996-08-02
17,754,1996,8,2,5,3,154,"F",4,47.9,NA,",",15,2,NA,"","","","",NA,"","DrkDsky","","Pelagic","Kodiak",1996-08-02
17,754,1996,8,2,5,4,154,"F",5,47.2,NA,",",22,1,NA,"","","","",NA,"","DrkDsky","","Pelagic","Kodiak",1996-08-02
17,754,1996,8,2,5,5,154,"M",3,38.9,NA,",",25,2,NA,"","","","",NA,"","DrkDsky","","Pelagic","Kodiak",1996-08-02
17,754,1996,8,3,6,1,154,"",4,41.2,NA,",",7,2,NA,"","","","",NA,"","DrkDsky","","Pelagic","Kodiak",1996-08-03
17,754,1996,8,7,7,2,154,"",NA,32.4,NA,",",6,2,525731,"","","D","",NA,"","DrkDsky","Private","Pelagic","Kodiak",1996-08-07
17,754,1996,8,10,8,1,154,"F",NA,42.1,NA,",",7,2,NA,"A","","","",NA,"","DrkDsky","Private","Pelagic","Kodiak",1996-08-10
17,754,1996,8,10,8,2,154,"M",NA,50.7,NA,",",10,1,NA,"A","","","",NA,"","DrkDsky","Private","Pelagic","Kodiak",1996-08-10
17,754,1996,8,10,8,3,154,"",NA,45.1,NA,",",NA,NA,NA,"A","","","",NA,"","DrkDsky","Private","Pelagic","Kodiak",1996-08-10
17,754,1996,8,16,9,1,154,"F",5,51.1,NA,",",10,2,525733,"A","","","",NA,"","DrkDsky","Private","Pelagic","Kodiak",1996-08-16
17,754,1996,8,16,9,2,154,"M",4,54.2,NA,",",17,2,525733,"A","","","",NA,"","DrkDsky","Private","Pelagic","Kodiak",1996-08-16
17,754,1996,8,24,10,1,154,"F",5,43.2,NA,",",19,2,525733,"","","D","",NA,"","DrkDsky","Private","Pelagic","Kodiak",1996-08-24
17,754,1996,8,24,10,2,154,"F",8,40.5,NA,",",14,2,525733,"","","D","",NA,"","DrkDsky","Private","Pelagic","Kodiak",1996-08-24
17,754,1996,8,24,10,3,154,"M",4,47.2,NA,",",12,1,525733,"","","D","",NA,"","DrkDsky","Private","Pelagic","Kodiak",1996-08-24
17,754,1996,8,25,11,1,154,"",NA,49,NA,",",18,1,525733,"","C","","",NA,"","DrkDsky","Charter","Pelagic","Kodiak",1996-08-25
17,754,1996,8,25,11,2,154,"",NA,NA,NA,",",21,2,525733,"","","D","",NA,"","DrkDsky","Private","Pelagic","Kodiak",1996-08-25
17,754,1996,8,26,12,1,154,"F",4,48.2,NA,",",22,1,NA,"","","","",NA,"","DrkDsky","","Pelagic","Kodiak",1996-08-26
17,754,1996,8,16,1,1,136,"M",2,28.4,0.1,",",5,3,525733,"A","","","",NA,"","Northern","Private","Slope","Kodiak",1996-08-16
17,754,1996,8,16,1,2,136,"F",NA,37.7,0.7,",",12,3,525733,"","C","","",NA,"","Northern","Charter","Slope","Kodiak",1996-08-16
17,754,1996,8,1,1,1,145,"",NA,68,NA,",",NA,NA,525733,"","C","","",NA,"","Yelleye","Charter","Demersal","Kodiak",1996-08-01
17,754,1996,8,1,1,2,145,"",NA,64.2,NA,",",NA,NA,525733,"","C","","",NA,"","Yelleye","Charter","Demersal","Kodiak",1996-08-01
161,2,1996,6,13,1,1,142,"M",5,45.5,1.4,",",9,3,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,2,142,"F",6,56.8,3,",",15,2,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,3,142,"M",5,53.2,2.3,",",29,2,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,4,142,"F",7,56.8,2.6,",",15,2,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,5,142,"F",7,55.9,2.7,",",15,2,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,6,142,"M",5,51,1.8,",",11,2,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,7,142,"M",5,54.6,2.1,",",18,2,495932,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,8,142,"F",7,49.5,2,",",11,2,485933,"","","D","",NA,"","Black","Private","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,9,142,"F",7,51.3,2.1,",",17,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,10,142,"F",7,49.8,2,",",10,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,11,142,"F",7,54,2.3,",",13,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,12,142,"F",7,49.6,1.9,",",14,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,13,142,"F",3,48.7,2.1,",",11,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,14,142,"F",6,57.5,3.2,",",29,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,15,142,"M",5,44.3,1.4,",",11,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,16,142,"M",5,48.1,2,",",12,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,17,142,"M",5,49.7,1.9,",",11,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,18,142,"F",7,50.7,2.3,",",12,1,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,19,142,"F",7,59.6,3.3,",",16,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,20,142,"F",7,53.8,2.5,",",12,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,21,142,"F",7,50.2,2.2,",",12,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,22,142,"F",2,37,NA,",",7,2,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,23,142,"M",5,43.2,NA,",",10,2,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,24,142,"F",7,48.7,NA,",",12,2,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,25,142,"F",2,43.6,NA,",",9,2,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,26,142,"F",7,45.6,NA,",",11,3,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,27,142,"M",NA,49.9,NA,",",16,2,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,13,1,29,142,"F",2,36.2,NA,",",6,2,NA,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-13
161,2,1996,6,17,2,1,142,"F",6,54,2.3,",",12,2,495938,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,2,142,"M",5,51,1.4,",",11,2,495938,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,3,142,"M",5,47.8,1.6,",",10,2,495938,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,4,142,"F",7,56.8,2.7,",",12,1,495938,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,5,142,"F",7,48.6,1.6,",",12,2,495938,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,6,142,"M",5,52.2,2.2,",",13,2,495938,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,7,142,"F",7,59.3,2.7,",",17,2,495938,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,8,142,"M",3,47.3,NA,",",21,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,9,142,"F",7,56.5,NA,",",18,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,10,142,"F",7,54.2,NA,",",NA,NA,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,11,142,"M",5,50,NA,",",13,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,12,142,"M",5,59.4,NA,",",20,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,13,142,"F",5,57.2,NA,",",16,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,14,142,"F",7,51.3,NA,",",11,3,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,15,142,"F",7,52.8,NA,",",14,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,16,142,"F",7,53.3,NA,",",13,1,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,17,142,"F",7,48.6,NA,",",12,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,18,142,"F",7,56.8,NA,",",15,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-17
161,2,1996,6,17,2,19,142,"F",7,52.6,NA,",",14,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-17
161,2,1996,6,22,3,1,142,"F",5,57,3.3,",",NA,NA,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,2,142,"",NA,34.4,0.6,",",6,3,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,3,142,"",NA,35.5,0.6,",",6,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,4,142,"M",3,51.7,2.3,",",NA,NA,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,5,142,"M",3,49,2,",",20,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,7,142,"",NA,38.2,0.9,",",7,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,8,142,"M",3,51.3,1.7,",",13,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,9,142,"F",7,51.1,NA,",",11,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,10,142,"F",7,57,2.4,",",13,1,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,11,142,"M",3,50,1.7,",",14,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,12,142,"M",3,52.3,2.3,",",13,1,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,13,142,"",NA,42.3,NA,",",7,1,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,14,142,"M",3,52.2,2.1,",",10,3,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,15,142,"M",4,56.2,2.6,",",19,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,16,142,"M",4,49.3,1.9,",",10,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,17,142,"M",4,47.2,1.5,",",13,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,18,142,"M",4,53.5,2.4,",",17,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,19,142,"F",7,57.5,2.6,",",15,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,20,142,"F",7,42.5,1.2,",",NA,NA,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,21,142,"F",7,53.4,2.4,",",12,1,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,22,142,"",NA,37.2,0.6,",",8,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,23,142,"F",7,50.4,2.1,",",10,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,24,142,"F",7,51,2,",",10,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,25,142,"",NA,48.5,1.4,",",NA,NA,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,26,142,"M",4,48.5,1.6,",",11,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,27,142,"F",7,42,1.1,",",7,2,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,28,142,"F",7,43.6,1.2,",",NA,NA,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,29,142,"F",5,54.5,NA,",",10,2,495939,"","","D","",NA,"","Black","Private","Pelagic","Seward",1996-06-22
161,2,1996,6,22,3,30,142,"F",2,43.2,1.1,",",NA,NA,495934,"","C","","",NA,"","Black","Charter","Pelagic","Seward",1996-06-22
161,2,1996,6,23,4,1,142,"",NA,48.5,1.6,",",12,2,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1996-06-23
161,2,1996,6,23,4,2,142,"F",6,53.6,2.6,",",18,2,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1996-06-23
161,2,1996,6,23,4,3,142,"F",7,40.5,1,",",7,3,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1996-06-23
161,2,1996,6,23,4,4,142,"M",2,41.5,0.9,",",NA,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1996-06-23
161,2,1996,6,23,4,5,142,"",NA,41.9,1.1,",",7,2,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1996-06-23
161,2,1996,6,23,4,6,142,"",NA,37.6,0.7,",",NA,NA,495932,"","","D","",NA,"","Black","Private","Pelagic","Seward",1996-06-23
161,2,1996,6,23,4,7,142,"",NA,45.5,1.4,",",12,2,495932,"","","","AN",NA,"","Black","SewMilC","Pelagic","Seward",1996-06-23
