"PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","FORK_LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","OTOLITH_WEIGHT","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB"
"Homer",142,2019-06-17,15,22,"F",37,37,0.8,NA,NA,NA,"","Charter","STORM PETREL",515936,NA,2019,6,17,NA,"Black","Pelagic"
"Homer",142,2019-06-17,15,23,"",33,32,NA,NA,NA,NA,"","Charter","STORM PETREL",515936,NA,2019,6,17,NA,"Black","Pelagic"
"Homer",142,2019-06-17,15,24,"F",56,54,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Black","Pelagic"
"Homer",142,2019-06-17,15,25,"M",54,53,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Black","Pelagic"
"Homer",142,2019-06-17,15,26,"M",53,52,NA,29,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Black","Pelagic"
"Homer",142,2019-06-17,15,27,"F",55,54,NA,11,11,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Black","Pelagic"
"Homer",142,2019-06-17,15,28,"M",52,51,NA,28,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Black","Pelagic"
"Homer",142,2019-06-17,15,29,"M",58,57,NA,NA,NA,NA,"","Charter","RED RYDER",515903,NA,2019,6,17,NA,"Black","Pelagic"
"Homer",142,2019-06-18,16,1,"M",34,33,NA,5,NA,NA,"","Charter","ARTEMIS",525931,NA,2019,6,18,NA,"Black","Pelagic"
"Homer",142,2019-06-18,16,2,"F",51,50,NA,11,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Black","Pelagic"
"Homer",142,2019-06-18,16,3,"M",52,51,NA,12,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Black","Pelagic"
"Homer",142,2019-06-18,16,4,"M",58,56,NA,22,23,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Black","Pelagic"
"Homer",142,2019-06-18,16,5,"M",40,39,NA,5,NA,NA,"","Charter","KACHEMAK KING",515905,NA,2019,6,18,NA,"Black","Pelagic"
"Homer",142,2019-06-18,16,6,"F",57,55,NA,25,NA,NA,"","Charter","YODA",525902,NA,2019,6,18,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,1,"M",40,39,1.2,6,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,2,"",35,34,0.9,5,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,3,"F",42,41,1.6,NA,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,4,"",34,34,NA,5,5,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,5,"",36,35,NA,5,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,6,"",NA,NA,NA,5,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,7,"F",35,34,NA,NA,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,8,"M",36,35,NA,5,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,9,"F",38,37,NA,NA,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,10,"",35,34,NA,6,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,11,"F",39,38,NA,6,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,12,"F",38,37,NA,5,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,13,"M",41,40,1.4,7,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,14,"M",55,54,2.9,38,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,15,"F",37,36,NA,NA,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,16,"F",35,34,NA,NA,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,17,"F",40,39,NA,NA,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-26,17,18,"M",40,39,NA,6,NA,NA,"","Private","P4",515907,NA,2019,6,26,NA,"Black","Pelagic"
"Homer",142,2019-06-27,18,1,"M",35,34,NA,5,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Black","Pelagic"
"Homer",142,2019-06-27,18,2,"",40,39,NA,6,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Black","Pelagic"
"Homer",142,2019-06-27,18,3,"",39,38,NA,6,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Black","Pelagic"
"Homer",142,2019-06-27,18,4,"",37,36,NA,NA,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Black","Pelagic"
"Homer",142,2019-06-27,18,5,"M",42,41,NA,6,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Black","Pelagic"
"Homer",142,2019-06-27,18,6,"",36,35,NA,6,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Black","Pelagic"
"Homer",142,2019-06-27,18,7,"F",38,37,NA,5,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Black","Pelagic"
"Homer",142,2019-06-27,18,8,"",39,38,NA,5,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Black","Pelagic"
"Homer",142,2019-06-27,18,9,"M",37,36,NA,5,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Black","Pelagic"
"Homer",142,2019-06-27,18,10,"M",34,33,NA,5,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Black","Pelagic"
"Homer",142,2019-06-27,18,11,"",38,37,NA,5,NA,NA,"","Charter","JULIA LYNN",525931,NA,2019,6,27,NA,"Black","Pelagic"
"Homer",142,2019-06-28,19,1,"M",35,34,NA,NA,NA,NA,"","Charter","OUTER COAST",525902,NA,2019,6,28,NA,"Black","Pelagic"
"Homer",142,2019-06-30,20,1,"F",38,37,NA,6,NA,NA,"","Charter","DIAMOND CAPE",515937,NA,2019,6,30,NA,"Black","Pelagic"
"Homer",142,2019-07-01,21,1,"F",35,34,NA,NA,NA,NA,"","Charter","MISS PATIENCE",525931,NA,2019,7,1,NA,"Black","Pelagic"
"Homer",142,2019-07-01,21,2,"M",37,36,NA,5,5,NA,"","Charter","MISS PATIENCE",525931,NA,2019,7,1,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,1,"M",36,35,NA,8,8,NA,"","Private","P2",515907,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,2,"M",35,34,0.7,5,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,3,"",38,37,0.8,5,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,4,"M",36,35,0.7,5,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,5,"M",36,35,0.8,5,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,6,"M",49,48,1.8,12,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,7,"F",34,33,0.7,5,5,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,8,"F",36,35,0.8,5,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,9,"M",38,37,0.8,NA,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,10,"F",35,34,0.7,6,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,11,"F",36,35,0.7,5,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,12,"M",35,34,0.8,NA,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,13,"",33,32,0.5,5,5,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,14,"",36,35,0.7,6,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,15,"F",36,35,0.6,NA,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,16,"F",37,36,0.8,6,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-05,22,17,"F",36,35,0.7,5,NA,NA,"","Private","P3",515908,NA,2019,7,5,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,1,"",37,36,1.2,5,5,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,2,"M",37,36,0.8,5,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,3,"M",43,42,1.4,7,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,4,"M",42,41,1.6,6,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,5,"F",39,38,1.2,6,6,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,6,"F",57,56,3.4,14,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,7,"",40,39,1.1,5,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,8,"F",50,49,2.7,NA,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,9,"M",40,39,1.2,NA,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,10,"F",43,42,1.4,6,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,11,"M",40,39,1.2,6,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,12,"M",41,40,1.5,6,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,13,"M",43,42,1.4,NA,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,14,"F",49,48,NA,9,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,15,"F",38,38,NA,5,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,16,"F",43,42,1.1,6,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,17,"",40,39,1.3,5,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,18,"F",37,36,1,NA,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,19,"F",56,55,3.3,16,16,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,20,"F",43,42,1.5,6,6,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,21,"M",38,37,1.1,NA,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-07,23,22,"M",42,41,1.4,6,NA,NA,"","Charter","SEA HUNTER",515905,NA,2019,7,7,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,1,"M",36,35,0.7,NA,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,2,"M",38,37,1,6,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,3,"M",51,50,2.3,30,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,4,"F",42,41,1.2,6,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,5,"M",54,53,2.6,23,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,6,"F",41,40,1.1,6,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,7,"M",38,37,0.9,5,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,8,"F",37,37,0.9,NA,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,9,"M",41,40,1.2,NA,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,10,"M",53,51,2.6,40,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,11,"M",39,38,1,6,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,12,"F",37,36,0.8,6,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,13,"F",37,36,0.8,NA,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,14,"M",39,38,1,6,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,15,"M",36,35,0.8,5,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,16,"F",40,39,1.1,6,6,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,17,"F",39,38,1.1,6,7,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,18,"M",53,51,2.5,39,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,19,"F",41,40,1.1,6,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,20,"F",38,37,0.9,5,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,21,"M",36,35,0.8,5,5,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,22,"M",40,39,1,6,6,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,23,"M",38,37,0.8,NA,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,24,"M",53,51,2.5,30,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,25,"F",38,37,0.9,5,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,26,"F",39,38,1,NA,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,27,"F",50,49,2.3,11,11,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,28,"F",40,39,1,6,NA,NA,"","Private","P2",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,29,"",41,40,1.2,5,NA,NA,"","Charter","SHAKA",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,30,"",42,41,1.2,6,NA,NA,"","Charter","SHAKA",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,31,"",36,35,NA,5,5,NA,"","Charter","SHAKA",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,32,"",31,31,0.5,5,NA,NA,"","Charter","SHAKA",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,33,"",35,34,0.6,NA,NA,NA,"","Charter","SHAKA",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,34,"",42,41,1.1,6,NA,NA,"","Charter","SHAKA",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-10,24,35,"F",45,44,1.4,6,6,NA,"","Charter","SHAKA",515907,NA,2019,7,10,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,1,"",35,34,NA,5,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,2,"M",41,40,NA,NA,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,3,"F",32,32,NA,5,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,4,"F",34,33,NA,5,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,5,"F",37,36,NA,NA,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,6,"F",NA,NA,NA,NA,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,7,"F",33,32,NA,5,5,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,8,"F",36,35,NA,5,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,9,"F",43,42,NA,6,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,10,"M",36,35,NA,5,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,11,"",37,36,NA,5,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,12,"",38,37,NA,5,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,13,"F",34,34,NA,6,NA,NA,"","Charter","RUNAMUCK V",525901,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,14,"F",52,51,2.4,11,NA,NA,"","Charter","POGO",515903,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,15,"F",52,51,2.5,12,12,NA,"","Charter","POGO",515903,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,16,"F",59,58,4,17,NA,NA,"","Charter","POGO",515903,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,17,"F",54,53,2.8,17,NA,NA,"","Charter","POGO",515903,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,18,"F",49,48,1.8,14,NA,NA,"","Charter","POGO",515903,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-14,25,19,"M",56,55,2.7,28,NA,NA,"","Charter","POGO",515903,NA,2019,7,14,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,1,"F",56,55,NA,17,17,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,2,"F",55,54,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,3,"M",55,54,NA,26,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,4,"F",58,57,NA,17,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,5,"M",55,54,NA,23,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,6,"M",50,49,NA,15,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,7,"F",49,48,NA,12,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,8,"M",57,56,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,9,"F",49,48,NA,10,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,10,"M",53,52,NA,23,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,11,"F",58,57,NA,17,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,12,"F",55,54,NA,16,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,13,"F",54,53,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,14,"F",40,39,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,15,"M",49,48,NA,12,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,16,"F",52,51,NA,11,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,17,"F",52,51,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,18,"F",50,49,NA,11,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,19,"F",60,59,NA,23,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,20,"F",58,57,NA,17,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,21,"F",54,53,NA,11,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,22,"F",NA,NA,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,23,"F",53,52,NA,14,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,24,"F",55,54,NA,17,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,25,"M",55,54,NA,22,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,26,"F",50,49,NA,12,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,27,"M",NA,NA,NA,11,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,28,"M",56,55,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,29,"",50,49,NA,18,17,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,30,"F",NA,NA,NA,18,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,31,"F",53,52,NA,11,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,32,"F",61,60,NA,17,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,33,"M",58,56,NA,NA,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,34,"F",52,51,NA,11,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,35,"F",48,47,NA,11,11,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,36,"M",55,54,NA,34,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,37,"M",49,48,NA,11,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-15,26,38,"F",52,51,NA,12,NA,NA,"","Charter","GAME CHANGER",515905,NA,2019,7,15,NA,"Black","Pelagic"
"Homer",142,2019-07-16,27,1,"M",56,55,2.3,28,28,NA,"","Charter","MISS PATIENCE",505901,NA,2019,7,16,NA,"Black","Pelagic"
"Homer",142,2019-07-16,27,2,"F",52,51,2.8,11,NA,NA,"","Charter","MISS PATIENCE",505901,NA,2019,7,16,NA,"Black","Pelagic"
"Homer",142,2019-07-16,27,3,"F",50,49,2.5,11,NA,NA,"","Charter","MISS PATIENCE",505901,NA,2019,7,16,NA,"Black","Pelagic"
"Homer",142,2019-07-16,27,4,"F",49,48,2.3,NA,NA,NA,"","Charter","MISS PATIENCE",505901,NA,2019,7,16,NA,"Black","Pelagic"
"Homer",142,2019-07-16,27,5,"F",29,28,0.5,5,6,NA,"","Charter","MISS PATIENCE",505901,NA,2019,7,16,NA,"Black","Pelagic"
