"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGEERR","SEX","LENGTH","OBSWT","AGE","STATAREA","CAS","PORT","USER","RNDLEN","NETWT","RNDWT"
"213",NA,1994,6,13,10,30,3,"","F",77.8,NA,7,NA,0,"Seward","SewMilC",78,9.34448480063655,12.4282592963242
"214",NA,1994,6,13,11,1,2,"","M",104.2,NA,16,485932,0,"Seward","Charter",104,23.7332311227181,31.5654374345644
"215",NA,1994,6,13,11,2,2,"","M",102.3,NA,16,485932,0,"Seward","Charter",102,22.2860656615977,29.6406927344324
"216",NA,1994,6,13,11,3,2,"","F",91.7,NA,11,485932,0,"Seward","Charter",92,15.9529649068762,21.2176046767513
"217",NA,1994,6,13,11,4,1,"","M",93.3,NA,13,485932,0,"Seward","Charter",93,16.5216570328072,21.9739709560743
"218",NA,1994,6,13,11,5,2,"","F",84.8,NA,11,485932,0,"Seward","Charter",85,12.344859985371,16.4187886382518
"219",NA,1994,6,13,11,6,2,"","F",89.4,NA,10,485932,0,"Seward","Charter",89,14.3282275744224,19.0566875917582
"220",NA,1994,6,14,12,1,2,"","M",92.4,NA,13,485935,0,"Seward","Charter",92,15.9529649068762,21.2176046767513
"221",NA,1994,6,14,12,2,2,"","M",68.4,NA,8,NA,0,"Seward","SewMilC",68,5.99097802244174,7.96806136347005
"222",NA,1994,6,14,12,3,3,"","M",87.7,NA,14,485932,0,"Seward","Charter",88,13.8131493343522,18.3716283228886
"223",NA,1994,6,14,12,4,2,"","M",97.5,NA,13,485932,0,"Seward","Charter",98,19.5767833424166,26.0373198478463
"224",NA,1994,6,14,12,5,2,"","F",101.4,NA,10,NA,0,"Seward","Charter",101,21.5858969931053,28.7094613237299
"225",NA,1994,6,14,12,6,3,"","M",89.8,NA,17,485932,0,"Seward","Charter",90,14.8564340647168,19.7592075662069
"226",NA,1994,6,14,12,7,3,"","M",80,NA,10,505932,0,"Seward","Charter",80,10.1433265474259,13.4907268991556
"227",NA,1994,6,14,12,8,3,"","M",71.4,NA,9,NA,0,"Seward","SewMilC",71,6.89042324147201,9.16433260189999
"228",NA,1994,6,14,12,9,2,"","M",59.5,NA,7,NA,0,"Seward","SewMilC",60,3.99373183786951,5.31170373755076
"229",NA,1994,6,14,12,10,3,"","F",87.3,NA,8,505932,0,"Seward","Charter",87,13.3110166823064,17.703786817025
"230",NA,1994,6,14,12,11,2,"","F",65.7,NA,7,NA,0,"Seward","SewMilC",66,5.43865111903038,7.23346099561835
"231",NA,1994,6,14,12,12,3,"","F",77.7,NA,8,NA,0,"Seward","SewMilC",78,9.34448480063655,12.4282592963242
"232",NA,1994,6,14,12,13,3,"","F",70.3,NA,9,NA,0,"Seward","SewMilC",70,6.58091829516383,8.7526878929321
"233",NA,1994,6,14,12,14,3,"","F",92.6,NA,9,NA,0,"Seward","SewMilC",93,16.5216570328072,21.9739709560743
"234",NA,1994,6,14,12,15,3,"","F",55.6,NA,6,NA,0,"Seward","SewMilC",56,3.19372896254249,4.24769182202046
"235",NA,1994,6,14,12,16,3,"","F",80.1,NA,9,NA,0,"Seward","SewMilC",80,10.1433265474259,13.4907268991556
"236",NA,1994,6,14,12,17,2,"","M",74.4,NA,9,NA,0,"Seward","SewMilC",74,7.87915458445051,10.4793552882339
"237",NA,1994,6,14,12,18,3,"","M",68.7,NA,7,NA,0,"Seward","SewMilC",69,6.2811606783156,8.35400723073185
"238",NA,1994,6,14,12,19,2,"","M",105.9,NA,13,495938,0,"Seward","Charter",106,25.2440977221506,33.5749052929341
"239",NA,1994,6,14,12,20,3,"","M",59.5,NA,7,495938,0,"Seward","Private",60,3.99373183786951,5.31170373755076
"240",NA,1994,6,14,12,21,1,"","M",76.1,NA,10,505932,0,"Seward","Charter",76,8.5902319024382,11.4250953130969
"241",NA,1994,6,14,12,22,3,"","F",98,NA,7,485932,0,"Seward","Charter",98,19.5767833424166,26.0373198478463
"242",NA,1994,6,14,12,23,NA,"I","M",84,NA,NA,505932,0,"Seward","Charter",84,11.8804731210747,15.8011494118613
"243",NA,1994,6,14,12,24,1,"","F",94.4,NA,12,485932,0,"Seward","Charter",94,17.1042129489918,22.7487762166551
"244",NA,1994,6,14,12,25,2,"","M",70,NA,9,NA,0,"Seward","Charter",70,6.58091829516383,8.7526878929321
"245",NA,1994,6,15,13,1,2,"","M",85.4,NA,10,495938,0,"Seward","SewMilC",85,12.344859985371,16.4187886382518
"246",NA,1994,6,15,13,2,2,"","F",83.5,NA,10,495938,0,"Seward","SewMilC",84,11.8804731210747,15.8011494118613
"247",NA,1994,6,15,13,3,2,"","M",74.6,NA,10,495938,0,"Seward","SewMilC",75,8.22938427965115,10.9451643251248
"248",NA,1994,6,15,13,4,NA,"I","M",93.8,NA,NA,485931,0,"Seward","Charter",94,17.1042129489918,22.7487762166551
"249",NA,1994,6,15,13,5,1,"","F",107.3,NA,9,485935,0,"Seward","Charter",107,26.0238944567846,34.6120428369748
"250",NA,1994,6,15,13,6,1,"","F",95,NA,12,475933,0,"Seward","Charter",95,17.7008177429845,23.542266626813
"251",NA,1994,6,15,13,7,2,"","M",94.5,NA,17,485931,0,"Seward","Charter",95,17.7008177429845,23.542266626813
"252",NA,1994,6,15,13,8,2,"","M",79.7,NA,11,485932,0,"Seward","Charter",80,10.1433265474259,13.4907268991556
"253",NA,1994,6,15,13,9,2,"","F",97.4,NA,10,485931,0,"Seward","Charter",97,18.9369166767327,25.1862907107824
"254",NA,1994,6,15,13,10,2,"","F",117.4,NA,14,485935,0,"Seward","Charter",117,34.7609023202377,46.2323516627348
"255",NA,1994,6,15,13,11,1,"","M",93.1,NA,11,485931,0,"Seward","Charter",93,16.5216570328072,21.9739709560743
"256",NA,1994,6,15,13,12,2,"","F",117.6,NA,15,485931,0,"Seward","Charter",118,35.7327592174688,47.5249311655541
"257",NA,1994,6,15,13,13,2,"","M",91,NA,12,485931,0,"Seward","Charter",91,15.3979519606891,20.4794318448409
"258",NA,1994,6,15,13,14,2,"","F",108.2,NA,11,485931,0,"Seward","Charter",108,26.8201879531908,35.6711212410232
"259",NA,1994,6,15,13,15,3,"","F",151.5,NA,15,495938,0,"Seward","Charter",152,81.1600066940588,107.943629767203
"260",NA,1994,6,15,13,16,NA,"I","M",90,NA,NA,485931,0,"Seward","Charter",90,14.8564340647168,19.7592075662069
"261",NA,1994,6,21,14,1,NA,"","M",79.6,NA,NA,NA,0,"Seward","SewMilC",80,10.1433265474259,13.4907268991556
"262",NA,1994,6,21,14,2,NA,"","M",79.5,NA,NA,485935,0,"Seward","Charter",80,10.1433265474259,13.4907268991556
"263",NA,1994,6,21,14,3,NA,"","M",91.2,NA,NA,NA,0,"Seward","Private",91,15.3979519606891,20.4794318448409
"264",NA,1994,6,21,14,4,NA,"","M",78.9,NA,NA,NA,0,"Seward","SewMilC",79,9.7382433958611,12.9519622105045
"265",NA,1994,6,21,14,5,NA,"","",67.4,NA,NA,NA,0,"Seward","SewMilC",67,5.71019855759206,7.59462183537565
"266",NA,1994,6,21,14,6,NA,"","F",66.1,NA,NA,NA,0,"Seward","SewMilC",66,5.43865111903038,7.23346099561835
"267",NA,1994,6,22,15,1,NA,"","F",95.6,NA,NA,485932,0,"Seward","Charter",96,18.3116569755219,24.3546889842045
"268",NA,1994,6,22,15,2,NA,"","F",105.7,NA,NA,485932,0,"Seward","Charter",106,25.2440977221506,33.5749052929341
"269",NA,1994,6,22,15,3,NA,"","F",83.1,NA,NA,495932,0,"Seward","Charter",83,11.4283062149386,15.1997628534186
"270",NA,1994,6,22,15,4,NA,"","F",91,NA,NA,485932,0,"Seward","Charter",91,15.3979519606891,20.4794318448409
"271",NA,1994,6,22,15,5,NA,"","F",70.4,NA,NA,485933,0,"Seward","Private",70,6.58091829516383,8.7526878929321
"272",NA,1994,6,22,15,6,NA,"","F",96.6,NA,NA,485931,0,"Seward","Charter",97,18.9369166767327,25.1862907107824
"273",NA,1994,6,22,15,7,NA,"","M",86.3,NA,NA,495932,0,"Seward","Charter",86,12.8216474535934,17.0529207932853
"274",NA,1994,6,22,15,8,NA,"","F",68.8,NA,NA,485933,0,"Seward","Charter",69,6.2811606783156,8.35400723073185
"275",NA,1994,6,22,15,9,NA,"","F",142.6,NA,NA,485935,0,"Seward","Charter",143,66.5974515592137,88.5752841500595
"276",NA,1994,6,22,15,10,NA,"","M",99,NA,NA,485931,0,"Seward","Charter",99,20.2314439303907,26.9080250511842
"277",NA,1994,6,22,15,11,NA,"","F",104.3,NA,NA,485933,0,"Seward","Charter",104,23.7332311227181,31.5654374345644
"278",NA,1994,6,22,15,12,NA,"","F",106.1,NA,NA,485935,0,"Seward","Charter",106,25.2440977221506,33.5749052929341
"279",NA,1994,6,22,15,13,NA,"","F",130.3,NA,NA,485933,0,"Seward","Charter",130,48.9041044906044,65.0429535957251
"280",NA,1994,6,22,15,14,NA,"","F",64.5,NA,NA,NA,0,"Seward","SewMilC",65,5.17616515408831,6.8843520074242
"281",NA,1994,6,22,15,15,NA,"","M",69.6,NA,NA,NA,0,"Seward","SewMilC",70,6.58091829516383,8.7526878929321
"282",NA,1994,6,22,15,16,NA,"","F",78.9,NA,NA,NA,0,"Seward","SewMilC",79,9.7382433958611,12.9519622105045
"283",NA,1994,6,23,16,1,NA,"","M",81.4,NA,NA,NA,0,"Seward","Charter",81,10.5599122758681,14.0447901313923
"284",NA,1994,6,23,16,2,NA,"","F",76.2,NA,NA,NA,0,"Seward","Charter",76,8.5902319024382,11.4250953130969
"285",NA,1994,6,23,16,3,NA,"","F",171.3,NA,NA,485933,0,"Seward","Private",171,118.871090514999,158.099752664437
"286",NA,1994,6,23,16,4,NA,"","F",104.8,NA,NA,475932,0,"Seward","Charter",105,24.4806067874466,32.5594546277194
"287",NA,1994,6,23,16,5,NA,"","F",129.1,NA,NA,475932,0,"Seward","Charter",129,47.6957311427726,63.4358048214451
"288",NA,1994,6,23,16,6,NA,"","F",130.1,NA,NA,475932,0,"Seward","Charter",130,48.9041044906044,65.0429535957251
"289",NA,1994,6,23,16,7,NA,"","F",126.7,NA,NA,475932,0,"Seward","Charter",127,45.3411890544574,60.304240029805
"290",NA,1994,6,23,16,8,NA,"","M",75.9,NA,NA,NA,0,"Seward","Charter",76,8.5902319024382,11.4250953130969
"291",NA,1994,6,23,16,9,NA,"","F",107.1,NA,NA,495932,0,"Seward","Charter",107,26.0238944567846,34.6120428369748
"292",NA,1994,6,23,16,10,NA,"","F",100,NA,NA,495932,0,"Seward","Charter",100,20.9010858569024,27.7986555863006
"293",NA,1994,6,23,16,11,NA,"","F",92.7,NA,NA,475932,0,"Seward","Charter",93,16.5216570328072,21.9739709560743
"294",NA,1994,6,23,16,12,NA,"","F",136.1,NA,NA,475932,0,"Seward","Charter",136,56.6024086343144,75.2817759686265
"295",NA,1994,6,23,16,13,NA,"","F",174.4,NA,NA,475932,0,"Seward","Charter",174,125.761704143759,167.264338483355
"296",NA,1994,6,23,16,14,NA,"","F",83.8,NA,NA,NA,0,"Seward","Charter",84,11.8804731210747,15.8011494118613
"297",NA,1994,6,23,16,15,NA,"","F",62.2,NA,NA,485933,0,"Seward","Charter",62,4.44137990441386,5.90708019363236
"298",NA,1994,6,23,16,16,NA,"","F",64,NA,NA,495938,0,"Seward","Charter",64,4.92257072920152,6.54706885743389
"299",NA,1994,6,23,16,17,NA,"","F",83.5,NA,NA,495932,0,"Seward","Charter",84,11.8804731210747,15.8011494118613
"300",NA,1994,6,23,16,18,NA,"","F",73.7,NA,NA,NA,0,"Seward","SewMilC",74,7.87915458445051,10.4793552882339
"301",NA,1994,6,23,16,19,NA,"","M",80.1,NA,NA,NA,0,"Seward","SewMilC",80,10.1433265474259,13.4907268991556
"302",NA,1994,6,23,16,20,NA,"","M",71,NA,NA,NA,0,"Seward","Charter",71,6.89042324147201,9.16433260189999
"303",NA,1994,6,23,16,21,NA,"","F",99.4,NA,NA,475932,0,"Seward","Charter",99,20.2314439303907,26.9080250511842
"304",NA,1994,6,23,16,22,NA,"","M",88.6,NA,NA,NA,0,"Seward","SewMilC",89,14.3282275744224,19.0566875917582
"305",NA,1994,6,23,16,23,NA,"","F",114.6,NA,NA,475932,0,"Seward","Charter",115,32.8722818526814,43.720467339103
"306",NA,1994,6,27,17,1,NA,"","F",54.2,NA,NA,NA,0,"Seward","SewMilC",54,2.83873355325578,3.77554433719397
"307",NA,1994,6,27,17,2,NA,"","F",76.6,NA,NA,NA,0,"Seward","SewMilC",77,8.96187328124,11.9193821057382
"308",NA,1994,6,27,17,3,NA,"","M",52.4,NA,NA,NA,0,"Seward","SewMilC",52,2.51200027504725,3.34098577254875
"309",NA,1994,6,27,17,4,NA,"","",NA,NA,NA,NA,0,"Seward","SewMilC",NA,NA,NA
"310",NA,1994,6,27,17,5,NA,"","M",78.6,NA,NA,485935,0,"Seward","Charter",79,9.7382433958611,12.9519622105045
"311",NA,1994,6,28,18,1,NA,"","M",97.4,NA,NA,NA,0,"Seward","Charter",97,18.9369166767327,25.1862907107824
"312",NA,1994,6,28,18,2,NA,"","F",93.8,NA,NA,NA,0,"Seward","SewMilC",94,17.1042129489918,22.7487762166551
"313",NA,1994,6,28,18,3,NA,"","F",114.8,NA,NA,NA,0,"Seward","Charter",115,32.8722818526814,43.720467339103
"314",NA,1994,6,28,18,4,NA,"","F",69.8,NA,NA,NA,0,"Seward","SewMilC",70,6.58091829516383,8.7526878929321
"315",NA,1994,6,28,18,5,NA,"","F",61.3,NA,NA,NA,0,"Seward","SewMilC",61,4.21344679894347,5.60392685800819
"316",NA,1994,6,28,18,6,NA,"","M",69.1,NA,NA,NA,0,"Seward","SewMilC",69,6.2811606783156,8.35400723073185
"317",NA,1994,6,28,18,7,NA,"","F",66.4,NA,NA,NA,0,"Seward","SewMilC",66,5.43865111903038,7.23346099561835
"318",NA,1994,6,28,18,8,NA,"","F",78.5,NA,NA,NA,0,"Seward","SewMilC",79,9.7382433958611,12.9519622105045
"319",NA,1994,6,28,18,9,NA,"","M",64.7,NA,NA,NA,0,"Seward","SewMilC",65,5.17616515408831,6.8843520074242
"320",NA,1994,6,28,18,10,NA,"","M",57.6,NA,NA,NA,0,"Seward","SewMilC",58,3.57829011234887,4.75916204077032
"321",NA,1994,6,28,18,11,NA,"","F",62.5,NA,NA,NA,0,"Seward","SewMilC",63,4.67769853713618,6.22138636531405
"322",NA,1994,6,28,18,12,NA,"","M",80,NA,NA,NA,0,"Seward","SewMilC",80,10.1433265474259,13.4907268991556
"323",NA,1994,6,28,18,13,NA,"","M",57.1,NA,NA,NA,0,"Seward","SewMilC",57,3.38223190223092,4.49840263835221
"324",NA,1994,6,28,18,14,NA,"","F",73,NA,NA,NA,0,"Seward","SewMilC",73,7.53936755018688,10.0274350960078
"325",NA,1994,6,28,18,15,NA,"","F",101.4,NA,NA,485931,0,"Seward","Charter",101,21.5858969931053,28.7094613237299
"326",NA,1994,6,28,18,16,NA,"","M",89.5,NA,NA,485931,0,"Seward","Charter",90,14.8564340647168,19.7592075662069
"327",NA,1994,6,28,18,17,NA,"","F",77.3,NA,NA,485931,0,"Seward","Charter",77,8.96187328124,11.9193821057382
"328",NA,1994,6,28,18,18,NA,"","F",85.2,NA,NA,NA,0,"Seward","SewMilC",85,12.344859985371,16.4187886382518
"329",NA,1994,6,28,18,19,NA,"","F",121,NA,NA,NA,0,"Seward","Charter",121,38.7608639935307,51.5523411444084
"330",NA,1994,6,28,18,20,NA,"","M",90.4,NA,NA,NA,0,"Seward","Charter",90,14.8564340647168,19.7592075662069
"331",NA,1994,6,28,18,21,NA,"","F",129.7,NA,NA,485931,0,"Seward","Charter",130,48.9041044906044,65.0429535957251
"332",NA,1994,6,28,18,22,NA,"","F",65.6,NA,NA,485933,0,"Seward","Private",66,5.43865111903038,7.23346099561835
"333",NA,1994,6,28,18,23,NA,"","M",56.4,NA,NA,NA,0,"Seward","SewMilC",56,3.19372896254249,4.24769182202046
"334",NA,1994,6,28,18,24,NA,"","M",81,NA,NA,NA,0,"Seward","Charter",81,10.5599122758681,14.0447901313923
"335",NA,1994,6,28,18,25,NA,"","M",91.9,NA,NA,485931,0,"Seward","Charter",92,15.9529649068762,21.2176046767513
"336",NA,1994,6,28,18,26,NA,"","M",96.5,NA,NA,NA,0,"Seward","SewMilC",97,18.9369166767327,25.1862907107824
"337",NA,1994,6,28,18,27,NA,"","M",87.7,NA,NA,485931,0,"Seward","Charter",88,13.8131493343522,18.3716283228886
"338",NA,1994,6,28,18,28,NA,"","F",83.2,NA,NA,NA,0,"Seward","SewMilC",83,11.4283062149386,15.1997628534186
"339",NA,1994,6,29,19,1,NA,"","F",84,NA,NA,505932,0,"Seward","Charter",84,11.8804731210747,15.8011494118613
"340",NA,1994,6,29,19,2,NA,"","M",82.6,NA,NA,505932,0,"Seward","Charter",83,11.4283062149386,15.1997628534186
"341",NA,1994,6,29,19,3,NA,"","F",70.1,NA,NA,485935,0,"Seward","SewMilC",70,6.58091829516383,8.7526878929321
"342",NA,1994,6,29,19,4,NA,"","F",88.5,NA,NA,475934,0,"Seward","Charter",89,14.3282275744224,19.0566875917582
"343",NA,1994,6,29,19,5,NA,"","F",130.2,NA,NA,475934,0,"Seward","Charter",130,48.9041044906044,65.0429535957251
"344",NA,1994,6,29,19,6,NA,"","F",84.3,NA,NA,495932,0,"Seward","Charter",84,11.8804731210747,15.8011494118613
"345",NA,1994,6,29,19,7,NA,"","F",89.5,NA,NA,485935,0,"Seward","SewMilC",90,14.8564340647168,19.7592075662069
"346",NA,1994,6,29,19,8,NA,"","M",77.1,NA,NA,NA,0,"Seward","SewMilC",77,8.96187328124,11.9193821057382
"347",NA,1994,6,29,19,9,NA,"","M",92,NA,NA,475934,0,"Seward","Charter",92,15.9529649068762,21.2176046767513
"348",NA,1994,6,29,19,10,NA,"","F",100.2,NA,NA,495932,0,"Seward","Charter",100,20.9010858569024,27.7986555863006
"349",NA,1994,6,29,19,11,NA,"","M",85.7,NA,NA,505932,0,"Seward","Charter",86,12.8216474535934,17.0529207932853
"350",NA,1994,6,29,19,12,NA,"","F",88,NA,NA,485935,0,"Seward","Charter",88,13.8131493343522,18.3716283228886
"351",NA,1994,6,29,19,13,NA,"","F",120.7,NA,NA,485935,0,"Seward","Charter",121,38.7608639935307,51.5523411444084
"352",NA,1994,6,29,19,14,NA,"","F",93.8,NA,NA,NA,0,"Seward","SewMilC",94,17.1042129489918,22.7487762166551
"353",NA,1994,6,29,19,15,NA,"","F",61,NA,NA,NA,0,"Seward","SewMilC",61,4.21344679894347,5.60392685800819
"354",NA,1994,6,29,19,16,NA,"","F",57.4,NA,NA,NA,0,"Seward","SewMilC",57,3.38223190223092,4.49840263835221
"355",NA,1994,6,29,19,17,NA,"","M",74,NA,NA,NA,0,"Seward","SewMilC",74,7.87915458445051,10.4793552882339
"356",NA,1994,7,4,20,1,NA,"","M",60.4,NA,NA,NA,0,"Seward","SewMilC",60,3.99373183786951,5.31170373755076
"357",NA,1994,7,4,20,2,NA,"","M",63.3,NA,NA,NA,0,"Seward","SewMilC",63,4.67769853713618,6.22138636531405
"358",NA,1994,7,4,20,3,NA,"","M",65.6,NA,NA,NA,0,"Seward","SewMilC",66,5.43865111903038,7.23346099561835
"359",NA,1994,7,5,21,1,NA,"","F",94.3,NA,NA,NA,0,"Seward","SewMilC",94,17.1042129489918,22.7487762166551
"360",NA,1994,7,5,21,2,NA,"","F",60.3,NA,NA,NA,0,"Seward","SewMilC",60,3.99373183786951,5.31170373755076
"361",NA,1994,7,5,21,3,NA,"","F",NA,NA,NA,NA,0,"Seward","SewMilC",NA,NA,NA
"362",NA,1994,7,5,21,4,NA,"","M",68.7,NA,NA,485933,0,"Seward","Charter",69,6.2811606783156,8.35400723073185
"363",NA,1994,7,5,21,5,NA,"","F",151,NA,NA,485931,0,"Seward","Charter",151,79.4427297196038,105.659634022389
"364",NA,1994,7,5,21,6,NA,"","F",152.2,NA,NA,485931,0,"Seward","Charter",152,81.1600066940588,107.943629767203
"365",NA,1994,7,5,21,7,NA,"","F",113.6,NA,NA,485931,0,"Seward","Charter",114,31.9551284463005,42.5006440323936
"366",NA,1994,7,5,21,8,NA,"","M",67.1,NA,NA,NA,0,"Seward","SewMilC",67,5.71019855759206,7.59462183537565
"367",NA,1994,7,5,21,9,NA,"","F",74.6,NA,NA,NA,0,"Seward","SewMilC",75,8.22938427965115,10.9451643251248
"368",NA,1994,7,5,21,10,NA,"","F",56.6,NA,NA,NA,0,"Seward","SewMilC",57,3.38223190223092,4.49840263835221
"369",NA,1994,7,5,21,11,NA,"","M",73.7,NA,NA,NA,0,"Seward","SewMilC",74,7.87915458445051,10.4793552882339
"370",NA,1994,7,5,21,12,NA,"","F",66.4,NA,NA,NA,0,"Seward","SewMilC",66,5.43865111903038,7.23346099561835
"371",NA,1994,7,5,21,13,NA,"","",64.7,NA,NA,NA,0,"Seward","SewMilC",65,5.17616515408831,6.8843520074242
"372",NA,1994,7,9,22,1,2,"","F",80.2,NA,9,495938,0,"Seward","Charter",80,10.1433265474259,13.4907268991556
"373",NA,1994,7,9,22,2,2,"","F",78.6,NA,8,495932,0,"Seward","SewMilC",79,9.7382433958611,12.9519622105045
"374",NA,1994,7,9,22,3,3,"","M",71.8,NA,8,495932,0,"Seward","Charter",72,7.20984847775072,9.58917139686394
"375",NA,1994,7,9,22,4,2,"","F",131.9,NA,10,495936,0,"Seward","Charter",132,51.384056477203,68.3413148204961
"376",NA,1994,7,9,22,5,2,"","F",70.3,NA,8,505932,0,"Seward","Charter",70,6.58091829516383,8.7526878929321
"377",NA,1994,7,9,22,6,2,"","F",70.6,NA,8,495932,0,"Seward","SewMilC",71,6.89042324147201,9.16433260189999
"378",NA,1994,7,9,22,7,1,"","F",84.2,NA,12,505932,0,"Seward","Charter",84,11.8804731210747,15.8011494118613
"379",NA,1994,7,13,23,1,2,"","M",88.7,NA,17,485931,0,"Seward","Charter",89,14.3282275744224,19.0566875917582
"380",NA,1994,7,13,23,2,3,"","M",53.7,NA,6,495932,0,"Seward","SewMilC",54,2.83873355325578,3.77554433719397
"381",NA,1994,7,13,23,3,1,"","M",89.1,NA,14,NA,0,"Seward","Charter",89,14.3282275744224,19.0566875917582
"382",NA,1994,7,13,23,4,2,"","M",99.5,NA,13,485931,0,"Seward","Charter",100,20.9010858569024,27.7986555863006
"383",NA,1994,7,13,23,5,3,"","M",73.6,NA,10,495932,0,"Seward","SewMilC",74,7.87915458445051,10.4793552882339
"384",NA,1994,7,13,23,6,3,"","M",68.6,NA,6,495902,0,"Seward","SewMilC",69,6.2811606783156,8.35400723073185
"385",NA,1994,7,13,23,7,2,"","M",70.1,NA,9,495936,0,"Seward","SewMilC",70,6.58091829516383,8.7526878929321
"386",NA,1994,7,13,23,8,3,"","M",67.1,NA,7,495902,0,"Seward","SewMilC",67,5.71019855759206,7.59462183537565
"387",NA,1994,7,13,23,9,2,"","M",83.7,NA,9,485932,0,"Seward","Charter",84,11.8804731210747,15.8011494118613
"388",NA,1994,7,13,23,10,2,"","F",137.6,NA,10,NA,0,"Seward","Charter",138,59.3440373308037,78.9281698641884
"389",NA,1994,7,13,23,11,NA,"I","F",188.2,NA,NA,485932,0,"Seward","Charter",188,161.599599778299,214.929102146979
"390",NA,1994,7,13,23,12,2,"","F",94.3,NA,10,NA,0,"Seward","Charter",94,17.1042129489918,22.7487762166551
"391",NA,1994,7,13,23,13,2,"","F",96.7,NA,9,495939,0,"Seward","Charter",97,18.9369166767327,25.1862907107824
"392",NA,1994,7,13,23,14,2,"","M",89.1,NA,11,485932,0,"Seward","Charter",89,14.3282275744224,19.0566875917582
"393",NA,1994,7,13,23,15,2,"","F",92,NA,10,495939,0,"Seward","Charter",92,15.9529649068762,21.2176046767513
"394",NA,1994,7,13,23,16,2,"","M",94.5,NA,10,495939,0,"Seward","Charter",95,17.7008177429845,23.542266626813
"395",NA,1994,7,14,24,1,2,"","M",70.6,NA,8,485935,0,"Seward","Charter",71,6.89042324147201,9.16433260189999
"396",NA,1994,7,14,24,2,2,"","F",88.5,NA,9,495939,0,"Seward","Charter",89,14.3282275744224,19.0566875917582
"397",NA,1994,7,14,24,3,1,"","F",98.6,NA,11,495939,0,"Seward","Charter",99,20.2314439303907,26.9080250511842
"398",NA,1994,7,14,24,4,2,"","F",103.7,NA,11,495939,0,"Seward","Charter",104,23.7332311227181,31.5654374345644
"399",NA,1994,7,14,24,5,1,"","M",99.5,NA,12,485932,0,"Seward","Charter",100,20.9010858569024,27.7986555863006
"400",NA,1994,7,14,24,6,2,"","F",103.7,NA,13,485933,0,"Seward","Charter",104,23.7332311227181,31.5654374345644
"401",NA,1994,7,14,24,7,2,"","F",149.6,NA,11,475933,0,"Seward","Charter",150,77.7507395388125,103.409269968902
"402",NA,1994,7,14,24,8,3,"","M",76.3,NA,9,485933,0,"Seward","Charter",76,8.5902319024382,11.4250953130969
"403",NA,1994,7,14,24,9,2,"","F",85.6,NA,10,485932,0,"Seward","Charter",86,12.8216474535934,17.0529207932853
"404",NA,1994,7,14,24,10,3,"","F",65,NA,6,485932,0,"Seward","SewMilC",65,5.17616515408831,6.8843520074242
"405",NA,1994,7,14,24,11,3,"","M",97.8,NA,13,485932,0,"Seward","Charter",98,19.5767833424166,26.0373198478463
"406",NA,1994,7,14,24,12,2,"","F",87.1,NA,12,485932,0,"Seward","Charter",87,13.3110166823064,17.703786817025
"407",NA,1994,7,14,24,13,2,"","F",167,NA,13,495938,0,"Seward","Charter",167,110.095664170898,146.428346870844
"408",NA,1994,7,14,24,14,3,"","F",65,NA,6,485933,0,"Seward","Charter",65,5.17616515408831,6.8843520074242
"409",NA,1994,7,14,24,15,3,"","M",78.1,NA,10,NA,0,"Seward","Charter",78,9.34448480063655,12.4282592963242
"410",NA,1994,7,14,24,16,2,"","M",67.1,NA,9,NA,0,"Seward","SewMilC",67,5.71019855759206,7.59462183537565
"411",NA,1994,7,14,24,17,3,"","",91.8,NA,7,NA,0,"Seward","SewMilC",92,15.9529649068762,21.2176046767513
"412",NA,1994,7,14,24,18,1,"","M",108.6,NA,14,475934,0,"Seward","Charter",109,27.633169602028,36.7523950565912
"413",NA,1994,7,14,24,19,1,"","F",99.2,NA,11,NA,0,"Seward","SewMilC",99,20.2314439303907,26.9080250511842
"414",NA,1994,7,14,24,20,2,"","F",113.2,NA,12,475933,0,"Seward","Charter",113,31.0558203756211,41.3045552026575
"415",NA,1994,7,14,24,21,2,"","F",113.2,NA,8,475933,0,"Seward","Charter",113,31.0558203756211,41.3045552026575
"416",NA,1994,7,14,24,22,2,"","F",137.6,NA,14,475933,0,"Seward","Charter",138,59.3440373308037,78.9281698641884
"417",NA,1994,7,14,24,23,2,"","M",58.3,NA,6,NA,0,"Seward","SewMilC",58,3.57829011234887,4.75916204077032
"418",NA,1994,7,17,25,1,3,"","M",57,NA,7,495938,0,"Seward","Private",57,3.38223190223092,4.49840263835221
"419",NA,1994,7,17,25,2,2,"","F",66.8,NA,5,495938,0,"Seward","Private",67,5.71019855759206,7.59462183537565
"420",NA,1994,7,19,26,1,2,"","F",99.5,NA,9,495932,0,"Seward","Charter",100,20.9010858569024,27.7986555863006
"421",NA,1994,7,19,26,2,3,"","M",61.2,NA,6,495932,0,"Seward","Private",61,4.21344679894347,5.60392685800819
"422",NA,1994,7,19,26,3,2,"","M",74.1,NA,11,NA,0,"Seward","SewMilC",74,7.87915458445051,10.4793552882339
