"","year","page","line","port","age","AgeErr","length2","sex2","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","MONTH","DAY","SUB","LITHO"
"202",2007,8,24,"CCI",NA,"",NA,"","F",85,12.3,16.4,NA,NA,"Charter","SPARE CHANGE",525931,NA,6,5,2,NA
"203",2007,8,25,"CCI",NA,"",NA,"","F",78,9.3,12.4,NA,NA,"Charter","SPARE CHANGE",525931,NA,6,5,2,NA
"204",2007,8,26,"CCI",NA,"",NA,"","F",81,10.6,14,NA,NA,"Charter","SPARE CHANGE",525931,NA,6,5,2,NA
"205",2007,8,27,"CCI",8,"",83,"F","F",83,11.4,15.2,NA,NA,"Private","",525931,NA,6,5,2,NA
"206",2007,8,28,"CCI",8,"",92,"F","F",92,16,21.2,NA,NA,"Private","",525931,NA,6,5,2,NA
"207",2007,8,29,"CCI",8,"",100,"F","F",100,20.9,27.8,NA,NA,"Private","",525931,NA,6,5,2,NA
"208",2007,8,30,"CCI",7,"",102,"F","F",102,22.3,29.6,NA,NA,"Private","",525931,NA,6,5,2,NA
"209",2007,8,31,"CCI",8,"",109,"F","F",109,27.6,36.8,NA,NA,"Private","",525931,NA,6,5,2,NA
"210",2007,8,32,"CCI",12,"",128,"F","F",128,46.5,61.9,NA,NA,"Private","",525931,NA,6,5,2,NA
"211",2007,8,33,"CCI",9,"",126,"F","F",126,44.2,58.8,NA,NA,"Private","",525931,NA,6,5,2,NA
"212",2007,9,1,"CCI",NA,"",89,"F","F",89,14.3,19.1,NA,NA,"Charter","MARILYN J",525931,NA,6,9,2,NA
"213",2007,9,2,"CCI",NA,"",89,"F","F",89,14.3,19.1,NA,NA,"Charter","MARILYN J",525931,NA,6,9,2,NA
"214",2007,9,3,"CCI",NA,"",NA,"","F",169,114.4,152.2,NA,NA,"Charter","MARILYN J",525931,NA,6,9,2,NA
"215",2007,9,4,"CCI",NA,"",74,"F","F",74,7.9,10.5,NA,NA,"Charter","MARILYN J",525931,NA,6,9,2,NA
"216",2007,9,5,"CCI",14,"",94,"M","M",94,17.1,22.7,NA,NA,"Charter","GAME FISHER",525931,NA,6,9,2,NA
"217",2007,9,6,"CCI",NA,"",NA,"","F",84,11.9,15.8,NA,NA,"Charter","GAME FISHER",525931,NA,6,9,2,NA
"218",2007,9,7,"CCI",NA,"",NA,"","F",NA,NA,NA,NA,NA,"Charter","GAME FISHER",525931,NA,6,9,2,NA
"219",2007,9,8,"CCI",NA,"",NA,"","F",88,13.8,18.4,NA,NA,"Charter","GAME FISHER",525931,NA,6,9,2,NA
"220",2007,9,9,"CCI",8,"",100,"F","F",100,20.9,27.8,NA,NA,"Charter","GAME FISHER",525931,NA,6,9,2,NA
"221",2007,9,10,"CCI",9,"",114,"F","F",114,32,42.5,NA,NA,"Charter","GAME FISHER",525931,NA,6,9,2,NA
"222",2007,9,11,"CCI",10,"",NA,"F","F",NA,NA,NA,NA,NA,"Charter","GAME FISHER",525931,NA,6,9,2,NA
"223",2007,9,12,"CCI",8,"",NA,"F","F",NA,NA,NA,NA,NA,"Charter","GAME FISHER",525931,NA,6,9,2,NA
"224",2007,9,13,"CCI",NA,"",NA,"","F",99,20.2,26.9,NA,NA,"Charter","GAME FISHER",525931,NA,6,9,2,NA
"225",2007,9,14,"CCI",NA,"",NA,"","F",NA,NA,NA,NA,NA,"Charter","GAME FISHER",525931,NA,6,9,2,NA
"226",2007,9,15,"CCI",17,"",89,"M","M",89,14.3,19.1,NA,NA,"Charter","GAME FISHER",525931,NA,6,9,2,NA
"227",2007,9,16,"CCI",NA,"",NA,"","M",97,18.9,25.2,NA,NA,"Charter","GAME FISHER",525931,NA,6,9,2,NA
"228",2007,9,17,"CCI",NA,"",NA,"","M",84,11.9,15.8,NA,NA,"Charter","CATCHER",525931,NA,6,9,2,NA
"229",2007,9,18,"CCI",NA,"",NA,"","F",97,18.9,25.2,NA,NA,"Charter","CATCHER",525931,NA,6,9,2,NA
"230",2007,9,19,"CCI",NA,"",NA,"","M",81,10.6,14,NA,NA,"Charter","CATCHER",525931,NA,6,9,2,NA
"231",2007,9,20,"CCI",NA,"",NA,"","M",86,12.8,17.1,NA,NA,"Charter","CATCHER",525931,NA,6,9,2,NA
"232",2007,9,21,"CCI",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","CATCHER",525931,NA,6,9,2,NA
"233",2007,9,22,"CCI",NA,"",NA,"","M",79,9.7,13,NA,NA,"Charter","CATCHER",525931,NA,6,9,2,NA
"234",2007,9,23,"CCI",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","CATCHER",525931,NA,6,9,2,NA
"235",2007,9,24,"CCI",NA,"",NA,"","M",82,11,14.6,NA,NA,"Charter","CATCHER",525931,NA,6,9,2,NA
"236",2007,10,1,"CCI",NA,"",NA,"","F",74,7.9,10.5,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"237",2007,10,2,"CCI",NA,"",NA,"","F",73,7.5,10,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"238",2007,10,3,"CCI",NA,"",NA,"","F",75,8.2,10.9,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"239",2007,10,4,"CCI",NA,"",NA,"","F",81,10.6,14,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"240",2007,10,5,"CCI",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"241",2007,10,6,"CCI",NA,"",NA,"","F",83,11.4,15.2,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"242",2007,10,7,"CCI",7,"",76,"F","F",76,8.6,11.4,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"243",2007,10,8,"CCI",NA,"",NA,"","F",74,7.9,10.5,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"244",2007,10,9,"CCI",NA,"",NA,"","M",68,6,8,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"245",2007,10,10,"CCI",NA,"",NA,"","M",77,9,11.9,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"246",2007,10,11,"CCI",NA,"",NA,"","F",76,8.6,11.4,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"247",2007,10,12,"CCI",NA,"",NA,"","F",79,9.7,13,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"248",2007,10,13,"CCI",NA,"",NA,"","M",72,7.2,9.6,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"249",2007,10,14,"CCI",6,"",68,"F","F",68,6,8,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"250",2007,10,15,"CCI",NA,"",NA,"","M",81,10.6,14,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"251",2007,10,16,"CCI",8,"",90,"F","F",90,14.9,19.8,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"252",2007,10,17,"CCI",NA,"",NA,"","F",70,6.6,8.8,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"253",2007,10,18,"CCI",NA,"",NA,"","M",78,9.3,12.4,NA,NA,"Charter","HARD EIGHT",525931,NA,6,11,1,NA
"254",2007,10,19,"CCI",NA,"",NA,"","F",85,12.3,16.4,NA,NA,"Charter","REDEEMER",525931,NA,6,11,1,NA
"255",2007,10,20,"CCI",NA,"",NA,"","F",79,9.7,13,NA,NA,"Charter","REDEEMER",525931,NA,6,11,1,NA
"256",2007,10,21,"CCI",NA,"",NA,"","F",93,16.5,22,NA,NA,"Charter","REDEEMER",525931,NA,6,11,1,NA
"257",2007,10,22,"CCI",NA,"",NA,"","F",96,18.3,24.4,NA,NA,"Charter","REDEEMER",525931,NA,6,11,1,NA
"258",2007,10,23,"CCI",8,"",102,"F","F",102,22.3,29.6,NA,NA,"Charter","REDEEMER",525931,NA,6,11,1,NA
"259",2007,10,24,"CCI",NA,"",NA,"","M",81,10.6,14,NA,NA,"Charter","REDEEMER",525931,NA,6,11,1,NA
"260",2007,10,25,"CCI",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","REDEEMER",525931,NA,6,11,1,NA
"261",2007,10,26,"CCI",7,"",79,"F","F",79,9.7,13,NA,NA,"Charter","REDEEMER",525931,NA,6,11,1,NA
"262",2007,10,27,"CCI",8,"",88,"F","F",88,13.8,18.4,NA,NA,"Charter","REDEEMER",525931,NA,6,11,1,NA
"263",2007,10,28,"CCI",NA,"",NA,"","F",85,12.3,16.4,NA,NA,"Charter","REDEEMER",525931,NA,6,11,1,NA
"264",2007,10,29,"CCI",NA,"",NA,"","M",87,13.3,17.7,NA,NA,"Charter","GLACIER BEAR",525931,NA,6,11,1,NA
"265",2007,10,30,"CCI",NA,"",NA,"","F",81,10.6,14,NA,NA,"Charter","GLACIER BEAR",525931,NA,6,11,1,NA
"266",2007,10,31,"CCI",8,"",75,"M","M",75,8.2,10.9,NA,NA,"Charter","GLACIER BEAR",525931,NA,6,11,1,NA
"267",2007,10,32,"CCI",9,"",81,"F","F",81,10.6,14,NA,NA,"Charter","GLACIER BEAR",525931,NA,6,11,1,NA
"268",2007,10,33,"CCI",7,"",91,"F","F",91,15.4,20.5,NA,NA,"Charter","GLACIER BEAR",525931,NA,6,11,1,NA
"269",2007,10,34,"CCI",NA,"",NA,"","F",82,11,14.6,NA,NA,"Charter","GLACIER BEAR",525931,NA,6,11,1,NA
"270",2007,10,35,"CCI",NA,"",NA,"","F",95,17.7,23.5,NA,NA,"Charter","GLACIER BEAR",525931,NA,6,11,1,NA
"271",2007,10,36,"CCI",NA,"",NA,"","F",89,14.3,19.1,NA,NA,"Charter","GLACIER BEAR",525931,NA,6,11,1,NA
"272",2007,10,37,"CCI",NA,"",NA,"","F",77,9,11.9,NA,NA,"Charter","GLACIER BEAR",525931,NA,6,11,1,NA
"273",2007,10,38,"CCI",NA,"",NA,"","F",82,11,14.6,NA,NA,"Charter","GLACIER BEAR",525931,NA,6,11,1,NA
"274",2007,10,39,"CCI",6,"",88,"F","F",88,13.8,18.4,NA,NA,"Private","",NA,NA,6,11,1,NA
"275",2007,10,40,"CCI",8,"",82,"F","F",82,11,14.6,NA,NA,"Private","",NA,NA,6,11,1,NA
"276",2007,10,41,"CCI",8,"",83,"F","F",83,11.4,15.2,NA,NA,"Private","",NA,NA,6,11,1,NA
"277",2007,10,42,"CCI",7,"",93,"F","F",93,16.5,22,NA,NA,"Private","",NA,NA,6,11,1,NA
"278",2007,10,43,"CCI",8,"",88,"F","F",88,13.8,18.4,NA,NA,"Private","",NA,NA,6,11,1,NA
"279",2007,10,44,"CCI",11,"",85,"F","F",85,12.3,16.4,NA,NA,"Private","",NA,NA,6,11,1,NA
"280",2007,10,45,"CCI",8,"",82,"F","F",82,11,14.6,NA,NA,"Private","",NA,NA,6,11,1,NA
"281",2007,10,46,"CCI",6,"",60,"M","M",60,4,5.3,NA,NA,"Private","",NA,NA,6,11,1,NA
"282",2007,10,47,"CCI",6,"",68,"F","F",68,6,8,NA,NA,"Private","",NA,NA,6,11,1,NA
"283",2007,10,48,"CCI",8,"",87,"F","F",87,13.3,17.7,NA,NA,"Private","",NA,NA,6,11,1,NA
"284",2007,10,49,"CCI",7,"",102,"F","F",102,22.3,29.6,NA,NA,"Private","",NA,NA,6,11,1,NA
"285",2007,10,50,"CCI",11,"",91,"M","M",91,15.4,20.5,NA,NA,"Private","",NA,NA,6,11,1,NA
"286",2007,11,1,"CCI",NA,"",NA,"","F",107,26,34.6,NA,NA,"Charter","MARNI K",525931,NA,6,13,2,NA
"287",2007,11,2,"CCI",11,"",101,"F","F",101,21.6,28.7,NA,NA,"Charter","MARNI K",525931,NA,6,13,2,NA
"288",2007,11,3,"CCI",12,"",109,"F","F",109,27.6,36.8,NA,NA,"Charter","MARNI K",525931,NA,6,13,2,NA
"289",2007,11,4,"CCI",13,"",117,"F","F",117,34.8,46.2,NA,NA,"Charter","MARNI K",525931,NA,6,13,2,NA
"290",2007,11,5,"CCI",12,"",84,"F","F",84,11.9,15.8,NA,NA,"Charter","MARNI K",525931,NA,6,13,2,NA
"291",2007,11,6,"CCI",NA,"",NA,"","F",83,11.4,15.2,NA,NA,"Charter","MARNI K",525931,NA,6,13,2,NA
"292",2007,11,7,"CCI",NA,"",NA,"","F",80,10.1,13.5,NA,NA,"Charter","MARNI K",525931,NA,6,13,2,NA
"293",2007,11,8,"CCI",7,"",82,"F","F",82,11,14.6,NA,NA,"Charter","MARNI K",525931,NA,6,13,2,NA
"294",2007,11,9,"CCI",10,"",115,"F","F",115,32.9,43.7,NA,NA,"Charter","MARNI K",525931,NA,6,13,2,NA
"295",2007,11,10,"CCI",8,"",90,"F","F",90,14.9,19.8,NA,NA,"Charter","MARNI K",525931,NA,6,13,2,NA
"296",2007,11,11,"CCI",8,"",93,"F","F",93,16.5,22,NA,NA,"Charter","MARILYN J",525931,NA,6,13,2,NA
"297",2007,11,12,"CCI",NA,"",NA,"","F",82,11,14.6,NA,NA,"Charter","MARILYN J",525931,NA,6,13,2,NA
"298",2007,11,13,"CCI",12,"",139,"F","F",139,60.7,80.8,NA,NA,"Charter","MARILYN J",525931,NA,6,13,2,NA
"299",2007,11,14,"CCI",7,"",87,"F","F",87,13.3,17.7,NA,NA,"Charter","MARILYN J",525931,NA,6,13,2,NA
"300",2007,11,15,"CCI",10,"",103,"F","F",103,23,30.6,NA,NA,"Charter","MARILYN J",525931,NA,6,13,2,NA
"301",2007,11,16,"CCI",NA,"",NA,"","F",79,9.7,13,NA,NA,"Charter","MARILYN J",525931,NA,6,13,2,NA
"302",2007,12,1,"CCI",6,"",83,"F","F",83,11.4,15.2,NA,NA,"Charter","MR. FUNWYZER",525931,NA,6,14,2,NA
"303",2007,12,2,"CCI",NA,"",NA,"","F",100,20.9,27.8,NA,NA,"Charter","MR. FUNWYZER",525931,NA,6,14,2,NA
"304",2007,12,3,"CCI",NA,"",NA,"","F",78,9.3,12.4,NA,NA,"Charter","MR. FUNWYZER",525931,NA,6,14,2,NA
"305",2007,12,4,"CCI",NA,"",NA,"","F",111,29.3,39,NA,NA,"Charter","MR. FUNWYZER",525931,NA,6,14,2,NA
"306",2007,12,5,"CCI",NA,"",NA,"","F",112,30.2,40.1,NA,NA,"Charter","MR. FUNWYZER",525931,NA,6,14,2,NA
"307",2007,12,6,"CCI",10,"",129,"F","F",129,47.7,63.4,NA,NA,"Charter","MR. FUNWYZER",525931,NA,6,14,2,NA
"308",2007,12,7,"CCI",NA,"",NA,"","F",89,14.3,19.1,NA,NA,"Charter","MR. FUNWYZER",525931,NA,6,14,2,NA
"309",2007,12,8,"CCI",8,"",102,"F","F",102,22.3,29.6,NA,NA,"Charter","MR. FUNWYZER",525931,NA,6,14,2,NA
"310",2007,12,9,"CCI",NA,"",NA,"","F",84,11.9,15.8,NA,NA,"Charter","MR. FUNWYZER",525931,NA,6,14,2,NA
"311",2007,12,10,"CCI",NA,"",NA,"","F",89,14.3,19.1,NA,NA,"Charter","NORTH GULF EXPLORER",525931,NA,6,14,2,NA
"312",2007,12,11,"CCI",9,"",73,"M","M",73,7.5,10,NA,NA,"Charter","NORTH GULF EXPLORER",525931,NA,6,14,2,NA
"313",2007,12,12,"CCI",NA,"",NA,"","F",91,15.4,20.5,NA,NA,"Charter","NORTH GULF EXPLORER",525931,NA,6,14,2,NA
"314",2007,12,13,"CCI",8,"",82,"F","F",82,11,14.6,NA,NA,"Charter","NORTH GULF EXPLORER",525931,NA,6,14,2,NA
"315",2007,12,14,"CCI",NA,"",NA,"","M",87,13.3,17.7,NA,NA,"Charter","NORTH GULF EXPLORER",525931,NA,6,14,2,NA
"316",2007,12,15,"CCI",16,"",84,"M","M",84,11.9,15.8,NA,NA,"Charter","NORTH GULF EXPLORER",525931,NA,6,14,2,NA
"317",2007,12,16,"CCI",9,"",87,"F","F",87,13.3,17.7,NA,NA,"Charter","NORTH GULF EXPLORER",525931,NA,6,14,2,NA
"318",2007,12,17,"CCI",7,"",81,"F","F",81,10.6,14,NA,NA,"Charter","NORTH GULF EXPLORER",525931,NA,6,14,2,NA
"319",2007,12,18,"CCI",NA,"",NA,"","M",87,13.3,17.7,NA,NA,"Charter","NORTH GULF EXPLORER",525931,NA,6,14,2,NA
"320",2007,12,19,"CCI",NA,"",NA,"","F",95,17.7,23.5,NA,NA,"Charter","NORTH GULF EXPLORER",525931,NA,6,14,2,NA
"321",2007,12,20,"CCI",NA,"",NA,"","F",92,16,21.2,NA,NA,"Charter","GAME FISHER",525931,NA,6,14,2,NA
"322",2007,12,21,"CCI",NA,"",NA,"","F",123,40.9,54.4,NA,NA,"Charter","GAME FISHER",525931,NA,6,14,2,NA
"323",2007,12,22,"CCI",NA,"",NA,"","F",103,23,30.6,NA,NA,"Charter","GAME FISHER",525931,NA,6,14,2,NA
"324",2007,12,23,"CCI",8,"",95,"F","F",95,17.7,23.5,NA,NA,"Charter","GAME FISHER",525931,NA,6,14,2,NA
"325",2007,12,24,"CCI",13,"",124,"F","F",124,42,55.8,NA,NA,"Charter","GAME FISHER",525931,NA,6,14,2,NA
"326",2007,12,25,"CCI",NA,"",NA,"","F",112,30.2,40.1,NA,NA,"Charter","GAME FISHER",525931,NA,6,14,2,NA
"327",2007,12,26,"CCI",NA,"",NA,"","F",90,14.9,19.8,NA,NA,"Charter","GAME FISHER",525931,NA,6,14,2,NA
"328",2007,12,27,"CCI",14,"",101,"F","F",101,21.6,28.7,NA,NA,"Charter","GAME FISHER",525931,NA,6,14,2,NA
"329",2007,13,1,"CCI",NA,"",NA,"","F",104,23.7,31.6,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,6,18,1,NA
"330",2007,13,2,"CCI",NA,"",NA,"","F",97,18.9,25.2,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,6,18,1,NA
"331",2007,13,3,"CCI",NA,"",NA,"","M",85,12.3,16.4,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,6,18,1,NA
"332",2007,13,4,"CCI",NA,"",NA,"","F",85,12.3,16.4,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,6,18,1,NA
"333",2007,13,5,"CCI",NA,"",NA,"","F",76,8.6,11.4,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,6,18,1,NA
"334",2007,13,6,"CCI",NA,"",NA,"","F",81,10.6,14,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,6,18,1,NA
"335",2007,13,7,"CCI",NA,"",NA,"","M",98,19.6,26,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,6,18,1,NA
"336",2007,13,8,"CCI",NA,"",NA,"","F",81,10.6,14,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,6,18,1,NA
"337",2007,13,9,"CCI",NA,"",NA,"","M",83,11.4,15.2,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,6,18,1,NA
"338",2007,13,10,"CCI",NA,"",NA,"","F",94,17.1,22.7,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,6,18,1,NA
"339",2007,13,11,"CCI",NA,"",NA,"","F",89,14.3,19.1,NA,NA,"Charter","DISCOVER",525931,NA,6,18,1,NA
"340",2007,13,12,"CCI",8,"",89,"F","F",89,14.3,19.1,NA,NA,"Charter","DISCOVER",525931,NA,6,18,1,NA
"341",2007,13,13,"CCI",NA,"",NA,"","F",85,12.3,16.4,NA,NA,"Charter","DISCOVER",525931,NA,6,18,1,NA
"342",2007,13,14,"CCI",10,"",88,"F","F",88,13.8,18.4,NA,NA,"Charter","DISCOVER",525931,NA,6,18,1,NA
"343",2007,13,15,"CCI",NA,"",NA,"","F",91,15.4,20.5,NA,NA,"Charter","DISCOVER",525931,NA,6,18,1,NA
"344",2007,13,16,"CCI",7,"",73,"F","F",73,7.5,10,NA,NA,"Charter","DISCOVER",525931,NA,6,18,1,NA
"345",2007,13,17,"CCI",10,"",85,"F","F",85,12.3,16.4,NA,NA,"Charter","DISCOVER",525931,NA,6,18,1,NA
"346",2007,13,18,"CCI",NA,"",NA,"","F",77,9,11.9,NA,NA,"Charter","DISCOVER",525931,NA,6,18,1,NA
"347",2007,13,19,"CCI",NA,"",NA,"","F",80,10.1,13.5,NA,NA,"Charter","DISCOVER",525931,NA,6,18,1,NA
"348",2007,13,20,"CCI",NA,"",NA,"","F",75,8.2,10.9,NA,NA,"Charter","DISCOVER",525931,NA,6,18,1,NA
"349",2007,13,21,"CCI",8,"",107,"F","F",107,26,34.6,NA,NA,"Charter","TILT II",525931,NA,6,18,1,NA
"350",2007,13,22,"CCI",12,"",98,"F","F",98,19.6,26,NA,NA,"Charter","TILT II",525931,NA,6,18,1,NA
"351",2007,13,23,"CCI",NA,"",NA,"","F",94,17.1,22.7,NA,NA,"Charter","TILT II",525931,NA,6,18,1,NA
"352",2007,13,24,"CCI",NA,"",NA,"","F",93,16.5,22,NA,NA,"Charter","TILT II",525931,NA,6,18,1,NA
"353",2007,13,25,"CCI",NA,"",NA,"","F",99,20.2,26.9,NA,NA,"Charter","TILT II",525931,NA,6,18,1,NA
"354",2007,13,26,"CCI",NA,"",NA,"","F",89,14.3,19.1,NA,NA,"Charter","TILT II",525931,NA,6,18,1,NA
"355",2007,13,27,"CCI",NA,"",NA,"","F",84,11.9,15.8,NA,NA,"Charter","TILT II",525931,NA,6,18,1,NA
"356",2007,13,28,"CCI",NA,"",NA,"","M",82,11,14.6,NA,NA,"Charter","TILT II",525931,NA,6,18,1,NA
"357",2007,13,29,"CCI",NA,"",NA,"","F",90,14.9,19.8,NA,NA,"Charter","TILT II",525931,NA,6,18,1,NA
"358",2007,13,30,"CCI",7,"",82,"F","F",82,11,14.6,NA,NA,"Charter","TILT II",525931,NA,6,18,1,NA
"359",2007,13,31,"CCI",NA,"",NA,"","F",133,52.7,70,NA,NA,"Charter","NEW ROE",525931,NA,6,18,1,NA
"360",2007,13,32,"CCI",8,"",97,"F","F",97,18.9,25.2,NA,NA,"Charter","NEW ROE",525931,NA,6,18,1,NA
"361",2007,13,33,"CCI",7,"",100,"F","F",100,20.9,27.8,NA,NA,"Charter","NEW ROE",525931,NA,6,18,1,NA
"362",2007,13,34,"CCI",7,"",88,"F","F",88,13.8,18.4,NA,NA,"Charter","NEW ROE",525931,NA,6,18,1,NA
"363",2007,13,35,"CCI",NA,"",NA,"","F",86,12.8,17.1,NA,NA,"Charter","NEW ROE",525931,NA,6,18,1,NA
"364",2007,13,36,"CCI",NA,"",NA,"","F",94,17.1,22.7,NA,NA,"Charter","NEW ROE",525931,NA,6,18,1,NA
"365",2007,13,37,"CCI",NA,"",NA,"","F",90,14.9,19.8,NA,NA,"Charter","NEW ROE",525931,NA,6,18,1,NA
"366",2007,13,38,"CCI",7,"",91,"F","F",91,15.4,20.5,NA,NA,"Charter","NEW ROE",525931,NA,6,18,1,NA
"367",2007,13,39,"CCI",9,"",96,"F","F",96,18.3,24.4,NA,NA,"Charter","4 ACES",525931,NA,6,18,1,NA
"368",2007,13,40,"CCI",20,"",94,"M","M",94,17.1,22.7,NA,NA,"Charter","4 ACES",525931,NA,6,18,1,NA
"369",2007,13,41,"CCI",NA,"",NA,"","F",107,26,34.6,NA,NA,"Charter","4 ACES",525931,NA,6,18,1,NA
"370",2007,13,42,"CCI",NA,"",NA,"","F",89,14.3,19.1,NA,NA,"Charter","4 ACES",525931,NA,6,18,1,NA
"371",2007,13,43,"CCI",8,"",95,"F","F",95,17.7,23.5,NA,NA,"Charter","4 ACES",525931,NA,6,18,1,NA
"372",2007,13,44,"CCI",NA,"",NA,"","F",80,10.1,13.5,NA,NA,"Charter","4 ACES",525931,NA,6,18,1,NA
"373",2007,13,45,"CCI",NA,"",NA,"","F",81,10.6,14,NA,NA,"Charter","4 ACES",525931,NA,6,18,1,NA
"374",2007,13,46,"CCI",8,"",83,"F","F",83,11.4,15.2,NA,NA,"Charter","4 ACES",525931,NA,6,18,1,NA
"375",2007,13,47,"CCI",NA,"",NA,"","F",80,10.1,13.5,NA,NA,"Charter","4 ACES",525931,NA,6,18,1,NA
"376",2007,13,48,"CCI",NA,"",NA,"","F",88,13.8,18.4,NA,NA,"Charter","4 ACES",525931,NA,6,18,1,NA
"377",2007,13,49,"CCI",11,"",80,"M","M",80,10.1,13.5,NA,NA,"Charter","4 ACES",525931,NA,6,18,1,NA
"378",2007,13,50,"CCI",NA,"",NA,"","F",91,15.4,20.5,NA,NA,"Charter","4 ACES",525931,NA,6,18,1,NA
"379",2007,14,1,"CCI",NA,"",NA,"","F",90,14.9,19.8,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"380",2007,14,2,"CCI",NA,"",NA,"","F",93,16.5,22,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"381",2007,14,3,"CCI",NA,"",NA,"","M",79,9.7,13,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"382",2007,14,4,"CCI",NA,"",NA,"","F",154,84.7,112.6,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"383",2007,14,5,"CCI",NA,"",NA,"","F",85,12.3,16.4,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"384",2007,14,6,"CCI",NA,"",NA,"","F",90,14.9,19.8,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"385",2007,14,7,"CCI",7,"",106,"F","F",106,25.2,33.6,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"386",2007,14,8,"CCI",NA,"",NA,"","M",78,9.3,12.4,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"387",2007,14,9,"CCI",NA,"",NA,"","F",75,8.2,10.9,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"388",2007,14,10,"CCI",NA,"",NA,"","F",74,7.9,10.5,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"389",2007,14,11,"CCI",NA,"",NA,"","F",90,14.9,19.8,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"390",2007,14,12,"CCI",8,"",90,"F","F",90,14.9,19.8,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"391",2007,14,13,"CCI",7,"",86,"F","F",86,12.8,17.1,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"392",2007,14,14,"CCI",NA,"",NA,"","F",84,11.9,15.8,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"393",2007,14,15,"CCI",NA,"",NA,"","F",79,9.7,13,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"394",2007,14,16,"CCI",NA,"",NA,"","M",87,13.3,17.7,NA,NA,"Charter","EXCITER",525931,NA,6,20,1,NA
"395",2007,14,17,"CCI",8,"",88,"F","F",88,13.8,18.4,NA,NA,"Charter","KETCHUM",525931,NA,6,20,1,NA
"396",2007,14,18,"CCI",NA,"",NA,"","F",91,15.4,20.5,NA,NA,"Charter","KETCHUM",525931,NA,6,20,1,NA
"397",2007,14,19,"CCI",9,"",122,"F","F",122,39.8,52.9,NA,NA,"Charter","KETCHUM",525931,NA,6,20,1,NA
"398",2007,14,20,"CCI",8,"",88,"F","F",88,13.8,18.4,NA,NA,"Charter","KETCHUM",525931,NA,6,20,1,NA
"399",2007,14,21,"CCI",NA,"",NA,"","F",88,13.8,18.4,NA,NA,"Charter","KETCHUM",525931,NA,6,20,1,NA
"400",2007,14,22,"CCI",NA,"",NA,"","F",87,13.3,17.7,NA,NA,"Charter","KETCHUM",525931,NA,6,20,1,NA
"401",2007,14,23,"CCI",NA,"",NA,"","F",88,13.8,18.4,NA,NA,"Charter","KETCHUM",525931,NA,6,20,1,NA
