PORT,PAGE,LINE,YEAR,AGE,AGE2,AGEERR,SEX,LENGTH,NETWT,RNDWT,AGECONF,USER,BOATNAME,STATAREA,CAS,GAF,MONTH,DAY,SUB
CCI,6,71,2022,,,,F,63,4.554798661,6.071636597,,Charter,VIKING SPIRIT,525931,0,0,6,5,1
CCI,6,72,2022,,,,F,69,6.055233829,8.071746318,,Charter,VIKING SPIRIT,525931,0,0,6,5,1
CCI,6,73,2022,,,,F,67,5.522648429,7.361799458,,Charter,VIKING SPIRIT,525931,0,0,6,5,1
CCI,6,74,2022,,,,M,56,3.150371639,4.199507631,,Charter,VIKING SPIRIT,525931,0,0,6,5,1
CCI,7,1,2022,,,,F,102,20.58030478,27.43395285,,Private,P1,525931,0,0,6,7,1
CCI,7,2,2022,,,,F,102,20.58030478,27.43395285,,Private,P1,525931,0,0,6,7,1
CCI,7,3,2022,,,,F,86,12.0646136,16.08236826,,Private,P1,525931,0,0,6,7,1
CCI,7,4,2022,,,,F,100,19.34342013,25.78516117,,Private,P1,525931,0,0,6,7,1
CCI,7,5,2022,,,,F,81,10.00210418,13.33300246,,Private,P1,525931,0,0,6,7,1
CCI,7,6,2022,,,,F,87,12.50917088,16.67497191,,Private,P1,525931,0,0,6,7,1
CCI,7,7,2022,,,,F,93,15.41291891,20.54572539,,Private,P1,525931,0,0,6,7,1
CCI,7,8,2022,,,,F,80,9.620661265,12.82453153,,Private,P1,525931,0,0,6,7,1
CCI,7,9,2022,,,,F,69,6.055233829,8.071746318,,Private,P1,525931,0,0,6,7,1
CCI,7,10,2022,,,,F,79,9.249240246,12.32941997,,Private,P1,525931,0,0,6,7,1
CCI,7,11,2022,,,,M,84,11.20798213,14.9404616,,Private,P1,525931,0,0,6,7,1
CCI,7,12,2022,,,,F,79,9.249240246,12.32941997,,Private,P1,525931,0,0,6,7,1
CCI,7,13,2022,,,,F,76,8.193695274,10.92235767,,Private,P1,525931,0,0,6,7,1
CCI,7,14,2022,,,,M,70,6.334176049,8.443581807,,Private,P1,525931,0,0,6,7,1
CCI,7,15,2022,,,,F,83,10.7956226,14.39077819,,Charter,QUICKWATER,525931,0,0,6,7,1
CCI,7,16,2022,,,,F,112,27.57945473,36.76395799,,Charter,QUICKWATER,525931,0,0,6,7,1
CCI,7,17,2022,,,,F,71,6.621736519,8.826905594,,Charter,QUICKWATER,525931,0,0,6,7,1
CCI,7,18,2022,,,,F,88,12.96474647,17.28226317,,Charter,QUICKWATER,525931,0,0,6,7,1
CCI,7,19,2022,,,,F,71,6.621736519,8.826905594,,Charter,QUICKWATER,525931,0,0,6,7,1
CCI,7,20,2022,,,,F,83,10.7956226,14.39077819,,Charter,QUICKWATER,525931,0,0,6,7,1
CCI,7,21,2022,,,,F,91,14.39901627,19.19417315,,Charter,QUICKWATER,525931,0,0,6,7,1
CCI,7,22,2022,,,,F,68,5.784770866,7.711213845,,Charter,QUICKWATER,525931,0,0,6,7,1
CCI,7,23,2022,,,,F,59,3.709369195,4.944662417,,Charter,QUICKWATER,525931,0,0,6,7,1
CCI,7,24,2022,,,,F,63,4.554798661,6.071636597,,Charter,QUICKWATER,525931,0,0,6,7,1
CCI,7,25,2022,,,,F,113,28.35755562,37.80118186,,Charter,QUICKWATER,525931,0,0,6,7,1
CCI,7,26,2022,,,,F,70,6.334176049,8.443581807,,Charter,QUICKWATER,525931,0,0,6,7,1
CCI,7,27,2022,,,,F,121,35.12784224,46.82610766,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,7,28,2022,,,,F,91,14.39901627,19.19417315,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,7,29,2022,,,,F,64,4.784940955,6.378420822,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,7,30,2022,,,,F,77,8.535898344,11.37852112,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,7,31,2022,,,,F,68,5.784770866,7.711213845,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,7,32,2022,,,,F,76,8.193695274,10.92235767,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,7,33,2022,,,,F,83,10.7956226,14.39077819,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,7,34,2022,,,,F,72,6.918054489,9.221903303,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,7,35,2022,,,,F,69,6.055233829,8.071746318,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,7,36,2022,,,,F,63,4.554798661,6.071636597,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,7,37,2022,,,,F,70,6.334176049,8.443581807,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,7,38,2022,,,,F,67,5.522648429,7.361799458,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,7,39,2022,,,,F,76,8.193695274,10.92235767,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,7,40,2022,,,,F,99,18.74439483,24.98664861,,Charter,HER'S TOO,525931,0,0,6,7,1
CCI,8,1,2022,,,,F,88,12.96474647,17.28226317,,Charter,ALASKA SPIRIT,525931,0,0,6,14,1
CCI,8,2,2022,,,,F,58,3.51611349,4.687048744,,Charter,ALASKA SPIRIT,525931,0,0,6,14,1
CCI,8,3,2022,,,,M,59,3.709369195,4.944662417,,Charter,ALASKA SPIRIT,525931,0,0,6,14,1
CCI,8,4,2022,,,,F,104,21.86994126,29.15306375,,Charter,ALASKA SPIRIT,525931,0,0,6,14,1
CCI,8,5,2022,,,,F,64,4.784940955,6.378420822,,Charter,ALASKA SPIRIT,525931,0,0,6,14,1
CCI,8,6,2022,,,,M,58,3.51611349,4.687048744,,Charter,ALASKA SPIRIT,525931,0,0,6,14,1
CCI,8,7,2022,,,,F,90,13.90952563,18.54167245,,Charter,ALASKA SPIRIT,525931,0,0,6,14,1
CCI,8,8,2022,,,,F,85,11.63093161,15.50426161,,Charter,ALASKA SPIRIT,525931,0,0,6,14,1
CCI,8,9,2022,,,,M,70,6.334176049,8.443581807,,Charter,ALASKA SPIRIT,525931,0,0,6,14,1
CCI,8,10,2022,,,,F,82,10.39371065,13.85502163,,Charter,ALASKA SPIRIT,525931,0,0,6,14,1
CCI,8,11,2022,,,,F,67,5.522648429,7.361799458,,Charter,ALASKA SPIRIT,525931,0,0,6,14,1
CCI,8,12,2022,,,,F,121,35.12784224,46.82610766,,Charter,ALASKA SPIRIT,525931,0,0,6,14,1
CCI,8,13,2022,,,,F,69,6.055233829,8.071746318,,Charter,DISCOVER 2,525931,0,0,6,14,1
CCI,8,14,2022,,,,M,82,10.39371065,13.85502163,,Charter,DISCOVER 2,525931,0,0,6,14,1
CCI,8,15,2022,,,,F,82,10.39371065,13.85502163,,Charter,DISCOVER 2,525931,0,0,6,14,1
CCI,8,16,2022,,,,M,62,4.332307282,5.775051193,,Charter,DISCOVER 2,525931,0,0,6,14,1
CCI,8,17,2022,,,,F,66,5.268728051,7.023318578,,Charter,DISCOVER 2,525931,0,0,6,14,1
CCI,8,18,2022,,,,F,69,6.055233829,8.071746318,,Charter,DISCOVER 2,525931,0,0,6,14,1
CCI,8,19,2022,,,,M,80,9.620661265,12.82453153,,Charter,DISCOVER 2,525931,0,0,6,14,1
CCI,8,20,2022,,,,F,65,5.022871535,6.695586986,,Charter,DISCOVER 2,525931,0,0,6,14,1
CCI,8,21,2022,,,,F,66,5.268728051,7.023318578,,Charter,DISCOVER 2,525931,0,0,6,14,1
CCI,8,22,2022,,,,F,91,14.39901627,19.19417315,,Charter,DISCOVER 2,525931,0,0,6,14,1
CCI,8,23,2022,,,,M,72,6.918054489,9.221903303,,Charter,DISCOVER 2,525931,0,0,6,14,1
CCI,8,24,2022,,,,F,121,35.12784224,46.82610766,,Charter,DISCOVER 2,525931,0,0,6,14,1
CCI,8,25,2022,,,,F,84,11.20798213,14.9404616,,Charter,PHOENIX,525931,0,0,6,14,1
CCI,8,26,2022,,,,F,99,18.74439483,24.98664861,,Charter,PHOENIX,525931,0,0,6,14,1
CCI,8,27,2022,,,,F,105,22.53490703,30.03947625,,Charter,PHOENIX,525931,0,0,6,14,1
CCI,8,28,2022,,,,F,106,23.21349984,30.94405387,,Charter,PHOENIX,525931,0,0,6,14,1
CCI,8,29,2022,,,,F,59,3.709369195,4.944662417,,Charter,PHOENIX,525931,0,0,6,14,1
CCI,8,30,2022,,,,F,66,5.268728051,7.023318578,,Charter,PHOENIX,525931,0,0,6,14,1
CCI,8,31,2022,,,,M,69,6.055233829,8.071746318,,Charter,PHOENIX,525931,0,0,6,14,1
CCI,8,32,2022,,,,F,66,5.268728051,7.023318578,,Charter,PHOENIX,525931,0,0,6,14,1
CCI,9,1,2022,,,,F,95,16.47434472,21.96062696,,Charter,INTIMIDATOR TOO,525931,0,0,6,23,1
CCI,9,2,2022,,,,F,97,17.58445015,23.44041943,,Charter,INTIMIDATOR TOO,525931,0,0,6,23,1
CCI,9,3,2022,,,,F,92,14.90009935,19.86212679,,Charter,INTIMIDATOR TOO,525931,0,0,6,23,1
CCI,9,4,2022,,,,M,81,10.00210418,13.33300246,,Charter,INTIMIDATOR TOO,525931,0,0,6,23,1
CCI,9,5,2022,,,,M,69,6.055233829,8.071746318,,Charter,INTIMIDATOR TOO,525931,0,0,6,23,1
CCI,9,6,2022,,,,F,95,16.47434472,21.96062696,,Charter,INTIMIDATOR TOO,525931,0,0,6,23,1
CCI,9,7,2022,,,,M,62,4.332307282,5.775051193,,Charter,INTIMIDATOR TOO,525931,0,0,6,23,1
CCI,9,8,2022,,,,F,62,4.332307282,5.775051193,,Charter,INTIMIDATOR TOO,525931,0,0,6,23,1
CCI,9,9,2022,,,,F,84,11.20798213,14.9404616,,Charter,INTIMIDATOR TOO,525931,0,0,6,23,1
CCI,9,10,2022,,,,F,94,15.93761921,21.24516126,,Charter,INTIMIDATOR TOO,525931,0,0,6,23,1
CCI,9,11,2022,,,,F,116,30.78128676,41.03206335,,Charter,LILLY,525931,0,0,6,23,1
CCI,9,12,2022,,,,M,62,4.332307282,5.775051193,,Charter,LILLY,525931,0,0,6,23,1
CCI,9,13,2022,,,,F,91,14.39901627,19.19417315,,Charter,LILLY,525931,0,0,6,23,1
CCI,9,14,2022,,,,F,61,4.117329729,5.488481869,,Charter,LILLY,525931,0,0,6,23,1
CCI,9,15,2022,,,,F,70,6.334176049,8.443581807,,Charter,LILLY,525931,0,0,6,23,1
CCI,9,16,2022,,,,M,68,5.784770866,7.711213845,,Charter,LILLY,525931,0,0,6,23,1
CCI,9,17,2022,,,,M,63,4.554798661,6.071636597,,Charter,LILLY,525931,0,0,6,23,1
CCI,9,18,2022,,,,F,61,4.117329729,5.488481869,,Charter,SEA VENTURE,525931,0,0,6,23,1
CCI,9,19,2022,,,,F,58,3.51611349,4.687048744,,Charter,SEA VENTURE,525931,0,0,6,23,1
CCI,9,20,2022,,,,F,69,6.055233829,8.071746318,,Charter,SEA VENTURE,525931,0,0,6,23,1
CCI,9,21,2022,,,,F,99,18.74439483,24.98664861,,Charter,SEA VENTURE,525931,0,0,6,23,1
CCI,9,22,2022,,,,F,90,13.90952563,18.54167245,,Charter,SEA VENTURE,525931,0,0,6,23,1
CCI,9,23,2022,,,,M,66,5.268728051,7.023318578,,Charter,SEA VENTURE,525931,0,0,6,23,1
CCI,9,24,2022,,,,M,82,10.39371065,13.85502163,,Charter,SEA VENTURE,525931,0,0,6,23,1
CCI,9,25,2022,,,,F,88,12.96474647,17.28226317,,Charter,SEA VENTURE,525931,0,0,6,23,1
CCI,9,26,2022,,,,F,105,22.53490703,30.03947625,,Charter,SEA VENTURE,525931,0,0,6,23,1
CCI,9,27,2022,,,,F,110,26.06707906,34.74793135,,Charter,SEA VENTURE,525931,0,0,6,23,1
CCI,10,1,2022,,,,F,69,6.055233829,8.071746318,,Private,P1,525931,0,0,6,25,1
CCI,10,2,2022,,,,F,78,8.887699676,11.84747925,,Private,P1,525931,0,0,6,25,1
CCI,10,3,2022,,,,M,76,8.193695274,10.92235767,,Private,P1,525931,0,0,6,25,1
CCI,10,4,2022,,,,F,77,8.535898344,11.37852112,,Private,P1,525931,0,0,6,25,1
CCI,10,5,2022,,,,F,80,9.620661265,12.82453153,,Private,P1,525931,0,0,6,25,1
CCI,10,6,2022,,,,F,78,8.887699676,11.84747925,,Private,P1,525931,0,0,6,25,1
CCI,10,7,2022,,,,F,84,11.20798213,14.9404616,,Private,P1,525931,0,0,6,25,1
CCI,10,8,2022,,,,F,79,9.249240246,12.32941997,,Private,P1,525931,0,0,6,25,1
CCI,10,9,2022,,,,F,96,17.02324007,22.69231532,,Private,P1,525931,0,0,6,25,1
CCI,10,10,2022,,,,F,76,8.193695274,10.92235767,,Private,P1,525931,0,0,6,25,1
CCI,10,11,2022,,,,F,77,8.535898344,11.37852112,,Private,P1,525931,0,0,6,25,1
CCI,10,12,2022,,,,F,72,6.918054489,9.221903303,,Private,P1,525931,0,0,6,25,1
CCI,10,13,2022,,,,F,102,20.58030478,27.43395285,,Private,P1,525931,0,0,6,25,1
CCI,10,14,2022,,,,F,116,30.78128676,41.03206335,,Private,P1,525931,0,0,6,25,1
CCI,10,15,2022,,,,F,91,14.39901627,19.19417315,,Private,P1,525931,0,0,6,25,1
CCI,10,16,2022,,,,F,92,14.90009935,19.86212679,,Private,P1,525931,0,0,6,25,1
CCI,10,17,2022,,,,F,79,9.249240246,12.32941997,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,18,2022,,,,U,65,5.022871535,6.695586986,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,19,2022,,,,F,66,5.268728051,7.023318578,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,20,2022,,,,U,94,15.93761921,21.24516126,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,21,2022,,,,F,91,14.39901627,19.19417315,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,22,2022,,,,F,81,10.00210418,13.33300246,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,23,2022,,,,F,67,5.522648429,7.361799458,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,24,2022,,,,F,99,18.74439483,24.98664861,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,25,2022,,,,F,70,6.334176049,8.443581807,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,26,2022,,,,F,70,6.334176049,8.443581807,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,27,2022,,,,F,95,16.47434472,21.96062696,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,28,2022,,,,U,65,5.022871535,6.695586986,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,29,2022,,,,U,59,3.709369195,4.944662417,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,30,2022,,,,F,70,6.334176049,8.443581807,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,31,2022,,,,M,82,10.39371065,13.85502163,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,32,2022,,,,F,91,14.39901627,19.19417315,,Charter,HARD EIGHT,525931,0,0,6,25,1
CCI,10,33,2022,,,,F,69,6.055233829,8.071746318,,Charter,AFISHUNT II,525931,0,0,6,25,1
CCI,10,34,2022,,,,M,89,13.43148357,17.90443295,,Charter,AFISHUNT II,525931,0,0,6,25,1
CCI,10,35,2022,,,,M,81,10.00210418,13.33300246,,Charter,AFISHUNT II,525931,0,0,6,25,1
CCI,10,36,2022,,,,M,72,6.918054489,9.221903303,,Charter,AFISHUNT II,525931,0,0,6,25,1
CCI,10,37,2022,,,,M,68,5.784770866,7.711213845,,Charter,AFISHUNT II,525931,0,0,6,25,1
CCI,10,38,2022,,,,F,75,7.860949729,10.47880128,,Charter,AFISHUNT II,525931,0,0,6,25,1
CCI,10,39,2022,,,,M,72,6.918054489,9.221903303,,Charter,AFISHUNT II,525931,0,0,6,25,1
CCI,10,40,2022,,,,F,57,3.329826174,4.438724072,,Charter,AFISHUNT II,525931,0,0,6,25,1
CCI,10,41,2022,,,,F,78,8.887699676,11.84747925,,Charter,AFISHUNT II,525931,0,0,6,25,1
CCI,10,42,2022,,,,M,77,8.535898344,11.37852112,,Charter,AFISHUNT II,525931,0,0,6,25,1
CCI,10,43,2022,,,,F,62,4.332307282,5.775051193,,Charter,AFISHUNT II,525931,0,0,6,25,1
CCI,10,44,2022,,,,F,65,5.022871535,6.695586986,,Charter,AFISHUNT II,525931,0,0,6,25,1
CCI,10,45,2022,,,,M,65,5.022871535,6.695586986,,Charter,REEL SALTY,525931,0,0,6,25,1
CCI,10,46,2022,,,,F,58,3.51611349,4.687048744,,Charter,REEL SALTY,525931,0,0,6,25,1
CCI,10,47,2022,,,,U,57,3.329826174,4.438724072,,Charter,REEL SALTY,525931,0,0,6,25,1
CCI,10,48,2022,,,,M,61,4.117329729,5.488481869,,Charter,REEL SALTY,525931,0,0,6,25,1
CCI,10,49,2022,,,,F,87,12.50917088,16.67497191,,Charter,REEL SALTY,525931,0,0,6,25,1
CCI,10,50,2022,,,,F,93,15.41291891,20.54572539,,Charter,REEL SALTY,525931,0,0,6,25,1
CCI,10,51,2022,,,,F,98,18.15811998,24.20513266,,Charter,REEL SALTY,525931,0,0,6,25,1
CCI,10,52,2022,,,,F,106,23.21349984,30.94405387,,Charter,REEL SALTY,525931,0,0,6,25,1
CCI,10,53,2022,,,,F,106,23.21349984,30.94405387,,Charter,REEL SALTY,525931,0,0,6,25,1
CCI,10,54,2022,,,,F,125,38.89211894,51.84396288,,Charter,REEL SALTY,525931,0,0,6,25,1
CCI,11,1,2022,,,,F,65,5.022871535,6.695586986,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,2,2022,,,,F,67,5.522648429,7.361799458,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,3,2022,,,,F,84,11.20798213,14.9404616,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,4,2022,,,,F,72,6.918054489,9.221903303,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,5,2022,,,,F,69,6.055233829,8.071746318,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,6,2022,,,,F,71,6.621736519,8.826905594,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,7,2022,,,,M,69,6.055233829,8.071746318,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,8,2022,,,,M,78,8.887699676,11.84747925,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,9,2022,,,,F,85,11.63093161,15.50426161,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,10,2022,,,,F,87,12.50917088,16.67497191,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,11,2022,,,,F,78,8.887699676,11.84747925,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,12,2022,,,,M,71,6.621736519,8.826905594,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,13,2022,,,,M,90,13.90952563,18.54167245,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,14,2022,,,,F,84,11.20798213,14.9404616,,Charter,HER'S TOO,525931,0,0,6,28,1
CCI,11,15,2022,,,,F,95,16.47434472,21.96062696,,Charter,QUICKWATER,525931,0,0,6,28,1
CCI,11,16,2022,,,,F,70,6.334176049,8.443581807,,Charter,QUICKWATER,525931,0,0,6,28,1
CCI,11,17,2022,,,,F,88,12.96474647,17.28226317,,Charter,QUICKWATER,525931,0,0,6,28,1
CCI,11,18,2022,,,,M,72,6.918054489,9.221903303,,Charter,QUICKWATER,525931,0,0,6,28,1
CCI,11,19,2022,,,,M,72,6.918054489,9.221903303,,Charter,QUICKWATER,525931,0,0,6,28,1
CCI,11,20,2022,,,,M,86,12.0646136,16.08236826,,Charter,QUICKWATER,525931,0,0,6,28,1
CCI,11,21,2022,,,,F,116,30.78128676,41.03206335,,Charter,QUICKWATER,525931,0,0,6,28,1
CCI,11,22,2022,,,,M,69,6.055233829,8.071746318,,Charter,QUICKWATER,525931,0,0,6,28,1
CCI,11,23,2022,,,,F,81,10.00210418,13.33300246,,Charter,QUICKWATER,525931,0,0,6,28,1
CCI,11,24,2022,,,,M,71,6.621736519,8.826905594,,Charter,QUICKWATER,525931,0,0,6,28,1
CCI,11,25,2022,,,,F,67,5.522648429,7.361799458,,Charter,QUICKWATER,525931,0,0,6,28,1
CCI,11,26,2022,,,,F,95,16.47434472,21.96062696,,Charter,QUICKWATER,525931,0,0,6,28,1
CCI,12,1,2022,,,,F,70,6.334176049,8.443581807,,Charter,LILLY,525931,0,0,7,1,1
CCI,12,2,2022,,,,F,72,6.918054489,9.221903303,,Charter,LILLY,525931,0,0,7,1,1
CCI,12,3,2022,,,,F,88,12.96474647,17.28226317,,Charter,LILLY,525931,0,0,7,1,1
CCI,12,4,2022,,,,F,97,17.58445015,23.44041943,,Charter,LILLY,525931,0,0,7,1,1
CCI,12,5,2022,,,,F,63,4.554798661,6.071636597,,Charter,THE RIGHT ONE,525931,0,0,7,1,1
CCI,12,6,2022,,,,F,92,14.90009935,19.86212679,,Charter,THE RIGHT ONE,525931,0,0,7,1,1
CCI,12,7,2022,,,,F,60,3.909729203,5.211746266,,Charter,THE RIGHT ONE,525931,0,0,7,1,1
CCI,12,8,2022,,,,F,76,8.193695274,10.92235767,,Charter,THE RIGHT ONE,525931,0,0,7,1,1
CCI,12,9,2022,,,,F,65,5.022871535,6.695586986,,Charter,THE RIGHT ONE,525931,0,0,7,1,1
CCI,12,10,2022,,,,F,68,5.784770866,7.711213845,,Charter,THE RIGHT ONE,525931,0,0,7,1,1
CCI,12,11,2022,,,,F,101,19.9553415,26.60086445,,Charter,THE RIGHT ONE,525931,0,0,7,1,1
CCI,12,12,2022,,,,F,66,5.268728051,7.023318578,,Charter,THE RIGHT ONE,525931,0,0,7,1,1
CCI,12,13,2022,,,,F,93,15.41291891,20.54572539,,Charter,THE RIGHT ONE,525931,0,0,7,1,1
CCI,12,14,2022,,,,F,70,6.334176049,8.443581807,,Charter,THE RIGHT ONE,525931,0,0,7,1,1
CCI,12,15,2022,,,,F,96,17.02324007,22.69231532,,Charter,THE RIGHT ONE,525931,0,0,7,1,1
CCI,12,16,2022,,,,F,97,17.58445015,23.44041943,,Charter,THE RIGHT ONE,525931,0,0,7,1,1
CCI,12,17,2022,,,,F,86,12.0646136,16.08236826,,Charter,ASALTOR,525931,0,0,7,1,1
CCI,12,18,2022,,,,F,68,5.784770866,7.711213845,,Charter,ASALTOR,525931,0,0,7,1,1
CCI,12,19,2022,,,,F,83,10.7956226,14.39077819,,Charter,ASALTOR,525931,0,0,7,1,1
CCI,12,20,2022,,,,F,66,5.268728051,7.023318578,,Charter,ASALTOR,525931,0,0,7,1,1
CCI,12,21,2022,,,,F,87,12.50917088,16.67497191,,Charter,ASALTOR,525931,0,0,7,1,1
CCI,12,22,2022,,,,F,70,6.334176049,8.443581807,,Charter,ASALTOR,525931,0,0,7,1,1
CCI,12,23,2022,,,,F,69,6.055233829,8.071746318,,Charter,ASALTOR,525931,0,0,7,1,1
CCI,12,24,2022,,,,F,89,13.43148357,17.90443295,,Charter,ASALTOR,525931,0,0,7,1,1
CCI,12,25,2022,,,,F,75,7.860949729,10.47880128,,Charter,ASALTOR,525931,0,0,7,1,1
CCI,12,26,2022,,,,F,84,11.20798213,14.9404616,,Charter,ASALTOR,525931,0,0,7,1,1
CCI,12,27,2022,,,,F,72,6.918054489,9.221903303,,Charter,ASALTOR,525931,0,0,7,1,1
CCI,12,28,2022,,,,F,85,11.63093161,15.50426161,,Charter,ASALTOR,525931,0,0,7,1,1
CCI,13,13,2022,,,,F,62,4.332307282,5.775051193,,Charter,THE RIGHT ONE,525931,0,0,7,14,1
CCI,13,14,2022,,,,F,92,14.90009935,19.86212679,,Charter,THE RIGHT ONE,525931,0,0,7,14,1
CCI,13,15,2022,,,,F,65,5.022871535,6.695586986,,Charter,THE RIGHT ONE,525931,0,0,7,14,1
CCI,13,16,2022,,,,F,79,9.249240246,12.32941997,,Charter,THE RIGHT ONE,525931,0,0,7,14,1
CCI,13,17,2022,,,,F,59,3.709369195,4.944662417,,Charter,THE RIGHT ONE,525931,0,0,7,14,1
CCI,13,18,2022,,,,F,65,5.022871535,6.695586986,,Charter,THE RIGHT ONE,525931,0,0,7,14,1
CCI,13,19,2022,,,,F,66,5.268728051,7.023318578,,Charter,THE RIGHT ONE,525931,0,0,7,14,1
CCI,13,20,2022,,,,F,91,14.39901627,19.19417315,,Charter,THE RIGHT ONE,525931,0,0,7,14,1
CCI,13,21,2022,,,,F,93,15.41291891,20.54572539,,Charter,THE RIGHT ONE,525931,0,0,7,14,1
CCI,13,22,2022,,,,F,98,18.15811998,24.20513266,,Charter,THE RIGHT ONE,525931,0,0,7,14,1
CCI,14,1,2022,,,,M,69,6.055233829,8.071746318,,Charter,REDEEMER,525931,0,0,7,16,1
CCI,14,2,2022,,,,F,67,5.522648429,7.361799458,,Charter,REDEEMER,525931,0,0,7,16,1
CCI,14,3,2022,,,,F,80,9.620661265,12.82453153,,Charter,REDEEMER,525931,0,0,7,16,1
CCI,14,4,2022,,,,F,87,12.50917088,16.67497191,,Charter,REDEEMER,525931,0,0,7,16,1
CCI,14,5,2022,,,,F,71,6.621736519,8.826905594,,Charter,REDEEMER,525931,0,0,7,16,1
CCI,14,6,2022,,,,F,69,6.055233829,8.071746318,,Charter,REDEEMER,525931,0,0,7,16,1
CCI,14,7,2022,,,,F,75,7.860949729,10.47880128,,Charter,REDEEMER,525931,0,0,7,16,1
CCI,14,8,2022,,,,F,102,20.58030478,27.43395285,,Charter,REDEEMER,525931,0,0,7,16,1
CCI,14,9,2022,,,,F,60,3.909729203,5.211746266,,Charter,REDEEMER,525931,0,0,7,16,1
CCI,14,10,2022,,,,F,56,3.150371639,4.199507631,,Charter,REDEEMER,525931,0,0,7,16,1
CCI,14,11,2022,,,,F,96,17.02324007,22.69231532,,Charter,REDEEMER,525931,0,0,7,16,1
CCI,14,12,2022,,,,F,109,25.33250885,33.76873475,,Charter,REDEEMER,525931,0,0,7,16,1
CCI,14,13,2022,,,,M,70,6.334176049,8.443581807,,Charter,DEVOTION,525931,0,0,7,16,1
CCI,14,14,2022,,,,F,70,6.334176049,8.443581807,,Charter,DEVOTION,525931,0,0,7,16,1
CCI,14,15,2022,,,,F,64,4.784940955,6.378420822,,Charter,DEVOTION,525931,0,0,7,16,1
CCI,14,16,2022,,,,F,66,5.268728051,7.023318578,,Charter,DEVOTION,525931,0,0,7,16,1
CCI,14,17,2022,,,,F,71,6.621736519,8.826905594,,Charter,DEVOTION,525931,0,0,7,16,1
CCI,14,18,2022,,,,F,77,8.535898344,11.37852112,,Charter,DEVOTION,525931,0,0,7,16,1
CCI,14,19,2022,,,,F,66,5.268728051,7.023318578,,Charter,DEVOTION,525931,0,0,7,16,1
CCI,14,20,2022,,,,F,84,11.20798213,14.9404616,,Charter,DEVOTION,525931,0,0,7,16,1
CCI,14,21,2022,,,,F,84,11.20798213,14.9404616,,Charter,DEVOTION,525931,0,0,7,16,1
CCI,14,22,2022,,,,F,83,10.7956226,14.39077819,,Charter,DEVOTION,525931,0,0,7,16,1
CCI,14,23,2022,,,,F,84,11.20798213,14.9404616,,Charter,DEVOTION,525931,0,0,7,16,1
CCI,14,24,2022,,,,F,101,19.9553415,26.60086445,,Charter,DEVOTION,525931,0,0,7,16,1
CCI,15,1,2022,,,,F,69,6.055233829,8.071746318,,Charter,REDEEMER,525931,0,0,7,21,1
CCI,15,2,2022,,,,F,90,13.90952563,18.54167245,,Charter,REDEEMER,525931,0,0,7,21,1
CCI,15,3,2022,,,,F,59,3.709369195,4.944662417,,Charter,REDEEMER,525931,0,0,7,21,1
