"","PORT","PAGE","LINE","SEX","LENGTH","NETWT","RNDWT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","CAS","GAF","TOSSED","YEAR","MONTH","DAY","SUB"
"189","Homer",2,1,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,16,NA
"190","Homer",2,2,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,16,NA
"191","Homer",2,3,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,16,NA
"192","Homer",2,4,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,16,NA
"193","Homer",2,5,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,16,NA
"194","Homer",2,6,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,16,NA
"195","Homer",2,7,"F",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,16,NA
"196","Homer",2,8,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,16,NA
"197","Homer",2,9,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Private","P2",525931,0,0,"",2014,5,16,NA
"198","Homer",2,10,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P2",525931,0,0,"",2014,5,16,NA
"199","Homer",2,11,"M",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Private","P2",525931,0,0,"",2014,5,16,NA
"200","Homer",2,12,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P2",525931,0,0,"",2014,5,16,NA
"201","Homer",2,13,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P2",525931,0,0,"",2014,5,16,NA
"202","Homer",2,14,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P2",525931,0,0,"",2014,5,16,NA
"203","Homer",2,15,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P2",525931,0,0,"",2014,5,16,NA
"204","Homer",2,16,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Private","P2",525931,0,0,"",2014,5,16,NA
"205","Homer",2,17,"F",60,3.99373183786951,5.31170373755076,NA,NA,NA,"","Private","P3",515937,0,0,"",2014,5,16,NA
"206","Homer",2,18,"F",56,3.19372896254249,4.24769182202046,NA,NA,NA,"","Private","P3",515937,0,0,"",2014,5,16,NA
"207","Homer",2,19,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P3",515937,0,0,"",2014,5,16,NA
"208","Homer",2,20,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P3",515937,0,0,"",2014,5,16,NA
"209","Homer",2,21,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P3",515937,0,0,"",2014,5,16,NA
"210","Homer",2,22,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Private","P3",515937,0,0,"",2014,5,16,NA
"211","Homer",2,23,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P3",515937,0,0,"",2014,5,16,NA
"212","Homer",2,24,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Private","P3",515937,0,0,"",2014,5,16,NA
"213","Homer",2,25,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","HomCPort","BEAR FORCE I",525834,0,0,"",2014,5,16,NA
"214","Homer",2,26,"F",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","HomCPort","BEAR FORCE I",525834,0,0,"",2014,5,16,NA
"215","Homer",2,27,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","HomCPort","BEAR FORCE I",525834,0,0,"",2014,5,16,NA
"216","Homer",2,28,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","HomCPort","BEAR FORCE I",525834,0,0,"",2014,5,16,NA
"217","Homer",2,29,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","HomCPort","BEAR FORCE I",525834,0,0,"",2014,5,16,NA
"218","Homer",2,30,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","HomCPort","BEAR FORCE I",525834,0,0,"",2014,5,16,NA
"219","Homer",2,31,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","HomCPort","BEAR FORCE I",525834,0,0,"",2014,5,16,NA
"220","Homer",2,32,"F",101,21.5858969931053,28.7094613237299,NA,NA,NA,"","HomCPort","BEAR FORCE I",525834,0,0,"",2014,5,16,NA
"221","Homer",2,33,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","HomCPort","BEAR FORCE I",525834,0,0,"",2014,5,16,NA
"222","Homer",3,1,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,16,NA
"223","Homer",3,2,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,16,NA
"224","Homer",3,3,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,16,NA
"225","Homer",3,4,"F",99,20.2314439303907,26.9080250511842,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,16,NA
"226","Homer",3,5,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","HomCPort","FRINGE BENEFIT",515937,0,0,"",2014,5,16,NA
"227","Homer",3,6,"U",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","HomCPort","FRINGE BENEFIT",515937,0,0,"",2014,5,16,NA
"228","Homer",3,7,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","HomCPort","FRINGE BENEFIT",515937,0,0,"",2014,5,16,NA
"229","Homer",3,8,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","HomCPort","FRINGE BENEFIT",515937,0,0,"",2014,5,16,NA
"230","Homer",3,9,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","HomCPort","FRINGE BENEFIT",515937,0,0,"",2014,5,16,NA
"231","Homer",3,10,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","HomCPort","FRINGE BENEFIT",515937,0,0,"",2014,5,16,NA
"232","Homer",3,11,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","HomCPort","FRINGE BENEFIT",515937,0,0,"",2014,5,16,NA
"233","Homer",3,12,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","HomCPort","FRINGE BENEFIT",515937,0,0,"",2014,5,16,NA
"234","Homer",3,13,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","HomCPort","FRINGE BENEFIT",515937,0,0,"",2014,5,16,NA
"235","Homer",3,14,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","HomCPort","FRINGE BENEFIT",515937,0,0,"",2014,5,16,NA
"236","Homer",4,1,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","HomCPort","STORM PETREL",515936,0,0,"",2014,5,24,NA
"237","Homer",4,2,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","HomCPort","STORM PETREL",515936,0,0,"",2014,5,24,NA
"238","Homer",4,3,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","HomCPort","STORM PETREL",515936,0,0,"",2014,5,24,NA
"239","Homer",4,4,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","HomCPort","STORM PETREL",515936,0,0,"",2014,5,24,NA
"240","Homer",4,5,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","HomCPort","STORM PETREL",515936,0,0,"",2014,5,24,NA
"241","Homer",4,6,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","HomCPort","STORM PETREL",515936,0,0,"",2014,5,24,NA
"242","Homer",4,7,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","HomCPort","STORM PETREL",515936,0,0,"",2014,5,24,NA
"243","Homer",4,8,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","HomCPort","STORM PETREL",515936,0,0,"",2014,5,24,NA
"244","Homer",4,9,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","HomCPort","STORM PETREL",515936,0,0,"",2014,5,24,NA
"245","Homer",4,10,"F",59,3.78206829564632,5.03018908559809,NA,NA,NA,"","HomCPort","STORM PETREL",515936,0,0,"",2014,5,24,NA
"246","Homer",4,11,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","HomCPort","OPTIMIST",515936,0,0,"",2014,5,24,NA
"247","Homer",4,12,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","HomCPort","OPTIMIST",515936,0,0,"",2014,5,24,NA
"248","Homer",4,13,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","HomCPort","OPTIMIST",515936,0,0,"",2014,5,24,NA
"249","Homer",4,14,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","HomCPort","OPTIMIST",515936,0,0,"",2014,5,24,NA
"250","Homer",4,15,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","HomCPort","OPTIMIST",515936,0,0,"",2014,5,24,NA
"251","Homer",4,16,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","HomCPort","OPTIMIST",515936,0,0,"",2014,5,24,NA
"252","Homer",4,17,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","HomCPort","OPTIMIST",515936,0,0,"",2014,5,24,NA
"253","Homer",4,18,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","HomCPort","OPTIMIST",515936,0,0,"",2014,5,24,NA
"254","Homer",4,19,"F",106,25.2440977221506,33.5749052929341,NA,NA,NA,"","HomCPort","OPTIMIST",515936,0,0,"",2014,5,24,NA
"255","Homer",4,20,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","HomCPort","TOMAHAWK II",515907,0,0,"",2014,5,24,NA
"256","Homer",4,21,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","HomCPort","TOMAHAWK II",515907,0,0,"",2014,5,24,NA
"257","Homer",4,22,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","HomCPort","TOMAHAWK II",515907,0,0,"",2014,5,24,NA
"258","Homer",4,23,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","HomCPort","TOMAHAWK II",515907,0,0,"",2014,5,24,NA
"259","Homer",4,24,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","HomCPort","TOMAHAWK II",515907,0,0,"",2014,5,24,NA
"260","Homer",4,25,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","HomCPort","TOMAHAWK II",515907,0,0,"",2014,5,24,NA
"261","Homer",4,26,"F",95,17.7008177429845,23.542266626813,NA,NA,NA,"","HomCPort","TOMAHAWK II",515907,0,0,"",2014,5,24,NA
"262","Homer",4,27,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","HomCPort","TOMAHAWK II",515907,0,0,"",2014,5,24,NA
"263","Homer",4,28,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","HomCPort","TOMAHAWK II",515907,0,0,"",2014,5,24,NA
"264","Homer",4,29,"U",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","HomCPort","TOMAHAWK II",515907,0,0,"",2014,5,24,NA
"265","Homer",4,30,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","HomCPort","TOMAHAWK II",515907,0,0,"",2014,5,24,NA
"266","Homer",4,31,"U",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","HomCPort","TOMAHAWK II",515907,0,0,"",2014,5,24,NA
"267","Homer",4,32,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P1",525931,0,0,"",2014,5,24,NA
"268","Homer",4,33,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P1",525931,0,0,"",2014,5,24,NA
"269","Homer",4,34,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P1",525931,0,0,"",2014,5,24,NA
"270","Homer",4,35,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P1",525931,0,0,"",2014,5,24,NA
"271","Homer",4,36,"F",138,59.3440373308037,78.9281698641884,NA,NA,NA,"","Private","P2",515936,0,0,"",2014,5,24,NA
"272","Homer",4,37,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P3",515933,0,0,"",2014,5,24,NA
"273","Homer",4,38,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P3",515933,0,0,"",2014,5,24,NA
"274","Homer",4,39,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P3",515933,0,0,"",2014,5,24,NA
"275","Homer",4,40,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P3",515933,0,0,"",2014,5,24,NA
"276","Homer",4,41,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P3",515933,0,0,"",2014,5,24,NA
"277","Homer",4,42,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P4",515907,0,0,"",2014,5,24,NA
"278","Homer",4,43,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P4",515907,0,0,"",2014,5,24,NA
"279","Homer",4,44,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P4",515907,0,0,"",2014,5,24,NA
"280","Homer",4,45,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P4",515907,0,0,"",2014,5,24,NA
"281","Homer",4,46,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P4",515907,0,0,"",2014,5,24,NA
"282","Homer",4,47,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P4",515907,0,0,"",2014,5,24,NA
"283","Homer",4,48,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P5",515937,0,0,"",2014,5,24,NA
"284","Homer",4,49,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P5",515937,0,0,"",2014,5,24,NA
"285","Homer",4,50,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P6",525932,0,0,"",2014,5,24,NA
"286","Homer",4,51,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P6",525932,0,0,"",2014,5,24,NA
"287","Homer",4,52,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Private","P7",515936,0,0,"",2014,5,24,NA
"288","Homer",4,53,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P7",515936,0,0,"",2014,5,24,NA
"289","Homer",4,54,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P7",515936,0,0,"",2014,5,24,NA
"290","Homer",4,55,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Private","P7",515936,0,0,"",2014,5,24,NA
"291","Homer",4,56,"F",99,20.2314439303907,26.9080250511842,NA,NA,NA,"","Private","P7",515936,0,0,"",2014,5,24,NA
"292","Homer",4,57,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Private","P8",515936,0,0,"",2014,5,24,NA
"293","Homer",4,58,"F",94,17.1042129489918,22.7487762166551,NA,NA,NA,"","Private","P8",515936,0,0,"",2014,5,24,NA
"294","Homer",4,59,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P8",515936,0,0,"",2014,5,24,NA
"295","Homer",4,60,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P9",515936,0,0,"",2014,5,24,NA
"296","Homer",4,61,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P10",515936,0,0,"",2014,5,24,NA
"297","Homer",4,62,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P10",515936,0,0,"",2014,5,24,NA
"298","Homer",4,63,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P10",515936,0,0,"",2014,5,24,NA
"299","Homer",4,64,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Private","P10",515936,0,0,"",2014,5,24,NA
"300","Homer",4,65,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P10",515936,0,0,"",2014,5,24,NA
"301","Homer",4,66,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P10",515936,0,0,"",2014,5,24,NA
"302","Homer",4,67,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P11",515907,0,0,"",2014,5,24,NA
"303","Homer",4,68,"F",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Private","P11",515907,0,0,"",2014,5,24,NA
"304","Homer",4,69,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Private","P11",515907,0,0,"",2014,5,24,NA
"305","Homer",4,70,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Private","P11",515907,0,0,"",2014,5,24,NA
"306","Homer",4,71,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P11",515907,0,0,"",2014,5,24,NA
"307","Homer",4,72,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P11",515907,0,0,"",2014,5,24,NA
"308","Homer",4,73,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Private","P11",515907,0,0,"",2014,5,24,NA
"309","Homer",4,74,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P11",515907,0,0,"",2014,5,24,NA
"310","Homer",5,1,"F",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","HomCPort","TOMAHAWK II",515935,0,0,"",2014,5,25,NA
"311","Homer",5,2,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","HomCPort","TOMAHAWK II",515935,0,0,"",2014,5,25,NA
"312","Homer",5,3,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","HomCPort","TOMAHAWK II",515935,0,0,"",2014,5,25,NA
"313","Homer",5,4,"F",119,36.7232411172277,48.8422821101114,NA,NA,NA,"","HomCPort","TOMAHAWK II",515935,0,0,"",2014,5,25,NA
"314","Homer",5,5,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","HomCPort","TOMAHAWK II",515935,0,0,"",2014,5,25,NA
"315","Homer",5,6,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","HomCPort","TOMAHAWK II",515935,0,0,"",2014,5,25,NA
"316","Homer",5,7,"F",103,23.0017806330211,30.5926008852709,NA,NA,NA,"","HomCPort","TOMAHAWK II",515935,0,0,"",2014,5,25,NA
"317","Homer",5,8,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","HomCPort","TOMAHAWK II",515935,0,0,"",2014,5,25,NA
"318","Homer",5,9,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","HomCPort","TOMAHAWK II",515935,0,0,"",2014,5,25,NA
"319","Homer",5,10,"F",120,37.7325439379309,50.1846650698821,NA,NA,NA,"","HomCPort","TOMAHAWK II",515935,0,0,"",2014,5,25,NA
"320","Homer",5,11,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","HomCPort","TOMAHAWK II",515935,0,0,"",2014,5,25,NA
"321","Homer",5,12,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","HomCPort","TOMAHAWK II",515935,0,0,"",2014,5,25,NA
"322","Homer",5,13,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,25,NA
"323","Homer",5,14,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,25,NA
"324","Homer",5,15,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,25,NA
"325","Homer",5,16,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,25,NA
"326","Homer",5,17,"M",60,3.99373183786951,5.31170373755076,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,25,NA
"327","Homer",5,18,"F",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Private","P1",515908,0,0,"",2014,5,25,NA
"328","Homer",5,19,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P2",535931,0,0,"",2014,5,25,NA
"329","Homer",5,20,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P3",515907,0,0,"",2014,5,25,NA
"330","Homer",5,21,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P3",515907,0,0,"",2014,5,25,NA
"331","Homer",5,22,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P4",515933,0,0,"",2014,5,25,NA
"332","Homer",5,23,"F",139,60.7486739038316,80.796350713014,NA,NA,NA,"","Private","P4",515933,0,0,"",2014,5,25,NA
"333","Homer",6,1,"F",94,17.1042129489918,22.7487762166551,NA,NA,NA,"","HomCPort","SEA WOLF",515936,0,0,"",2014,5,27,NA
"334","Homer",6,2,"U",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","HomCPort","SEA WOLF",515936,0,0,"",2014,5,27,NA
"335","Homer",6,3,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","HomCPort","SEA WOLF",515936,0,0,"",2014,5,27,NA
"336","Homer",6,4,"F",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","HomCPort","SEA WOLF",515936,0,0,"",2014,5,27,NA
"337","Homer",6,5,"U",87,13.3110166823064,17.703786817025,NA,NA,NA,"","HomCPort","SEA WOLF",515936,0,0,"",2014,5,27,NA
"338","Homer",6,6,"M",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","HomCPort","SEA WOLF",515936,0,0,"",2014,5,27,NA
"339","Homer",6,7,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","HomCPort","SEA WOLF",515936,0,0,"",2014,5,27,NA
"340","Homer",6,8,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","HomCPort","SEA WOLF",515936,0,0,"",2014,5,27,NA
"341","Homer",6,9,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","HomCPort","SEA WOLF",515936,0,0,"",2014,5,27,NA
"342","Homer",6,10,"F",120,37.7325439379309,50.1846650698821,NA,NA,NA,"","HomCPort","SEA WOLF",515936,0,0,"",2014,5,27,NA
"343","Homer",6,11,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","HomCPort","OBSESSION",515936,0,0,"",2014,5,27,NA
"344","Homer",6,12,"F",123,40.8753430279002,54.364619646268,NA,NA,NA,"","HomCPort","OBSESSION",515936,0,0,"",2014,5,27,NA
"345","Homer",6,13,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","HomCPort","OBSESSION",515936,0,0,"",2014,5,27,NA
"346","Homer",6,14,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","HomCPort","OBSESSION",515936,0,0,"",2014,5,27,NA
"347","Homer",6,15,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","HomCPort","OBSESSION",515936,0,0,"",2014,5,27,NA
"348","Homer",6,16,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","HomCPort","OBSESSION",515936,0,0,"",2014,5,27,NA
"349","Homer",6,17,"U",94,17.1042129489918,22.7487762166551,NA,NA,NA,"","HomCPort","BELL ILE",515936,0,0,"",2014,5,27,NA
"350","Homer",6,18,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","HomCPort","BELL ILE",515936,0,0,"",2014,5,27,NA
"351","Homer",6,19,"U",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","HomCPort","BELL ILE",515936,0,0,"",2014,5,27,NA
"352","Homer",6,20,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","HomCPort","BELL ILE",515936,0,0,"",2014,5,27,NA
"353","Homer",6,21,"U",82,10.9881791366113,14.614389387734,NA,NA,NA,"","HomCPort","BELL ILE",515936,0,0,"",2014,5,27,NA
"354","Homer",6,22,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","HomCPort","BELL ILE",515936,0,0,"",2014,5,27,NA
"355","Homer",6,23,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","HomCPort","BELL ILE",515936,0,0,"",2014,5,27,NA
"356","Homer",6,24,"F",120,37.7325439379309,50.1846650698821,NA,NA,NA,"","HomCPort","BELL ILE",515936,0,0,"",2014,5,27,NA
"357","Homer",6,25,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","HomCPort","STORM PETREL",515907,0,0,"",2014,5,27,NA
"358","Homer",6,26,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","HomCPort","STORM PETREL",515907,0,0,"",2014,5,27,NA
"359","Homer",6,27,"M",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","HomCPort","STORM PETREL",515907,0,0,"",2014,5,27,NA
"360","Homer",6,28,"M",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","HomCPort","STORM PETREL",515907,0,0,"",2014,5,27,NA
"361","Homer",6,29,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","HomCPort","STORM PETREL",515907,0,0,"",2014,5,27,NA
"362","Homer",6,30,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","HomCPort","STORM PETREL",515907,0,0,"",2014,5,27,NA
"363","Homer",6,31,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","HomCPort","STORM PETREL",515907,0,0,"",2014,5,27,NA
"364","Homer",6,32,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","HomCPort","STORM PETREL",515907,0,0,"",2014,5,27,NA
"365","Homer",6,33,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","HomCPort","GRAND ALEUTIAN",515907,0,0,"",2014,5,27,NA
"366","Homer",6,34,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","HomCPort","GRAND ALEUTIAN",515907,0,0,"",2014,5,27,NA
"367","Homer",6,35,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","HomCPort","GRAND ALEUTIAN",515907,0,0,"",2014,5,27,NA
"368","Homer",6,36,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","HomCPort","GRAND ALEUTIAN",515907,0,0,"",2014,5,27,NA
"369","Homer",6,37,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","HomCPort","GRAND ALEUTIAN",515907,0,0,"",2014,5,27,NA
"370","Homer",6,38,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","HomCPort","GRAND ALEUTIAN",515907,0,0,"",2014,5,27,NA
"371","Homer",6,39,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","HomCPort","GRAND ALEUTIAN",515907,0,0,"",2014,5,27,NA
"372","Homer",6,40,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","HomCPort","GRAND ALEUTIAN",515907,0,0,"",2014,5,27,NA
"373","Homer",6,41,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","HomCPort","GRAND ALEUTIAN",515907,0,0,"",2014,5,27,NA
"374","Homer",6,42,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","HomCPort","GRAND ALEUTIAN",515907,0,0,"",2014,5,27,NA
"375","Homer",6,43,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P1",525901,0,0,"",2014,5,27,NA
"376","Homer",6,44,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P1",525901,0,0,"",2014,5,27,NA
"377","Homer",6,45,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P1",525901,0,0,"",2014,5,27,NA
"378","Homer",6,46,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P1",525901,0,0,"",2014,5,27,NA
