"","AREA","SITE","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","FINCLIP","STATAREA","USER","PORT","CAS","NETWT","RNDWT"
"184",17,754,NA,2001,6,18,18,4,NA,7,"","F",83,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,11.4,15.2
"185",17,754,NA,2001,6,18,18,5,NA,14,"","F",106,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,25.2,33.6
"186",17,754,NA,2001,6,19,19,1,NA,10,"","F",114,NA,"  ,  ,D ,  ,  ,",525731,"Private","Kodiak",0,32,42.5
"187",17,754,NA,2001,6,19,19,2,NA,6,"","F",90,NA,"  ,  ,D ,  ,  ,",525731,"Private","Kodiak",0,14.9,19.8
"188",17,754,NA,2001,6,20,20,1,NA,NA,"","F",121,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,38.8,51.6
"189",17,754,NA,2001,6,20,20,2,NA,NA,"","F",121,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,38.8,51.6
"190",17,754,NA,2001,6,20,20,3,NA,8,"","F",93,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,16.5,22
"191",17,754,NA,2001,6,20,20,4,NA,9,"","F",95,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,17.7,23.5
"192",17,754,NA,2001,6,20,20,5,NA,NA,"","F",139,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,60.7,80.8
"193",17,754,NA,2001,6,20,20,6,NA,13,"","F",105,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,24.5,32.6
"194",17,754,NA,2001,6,20,20,7,NA,11,"","F",101,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,21.6,28.7
"195",17,754,NA,2001,6,21,21,1,NA,NA,"","M",80,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,10.1,13.5
"196",17,754,NA,2001,6,21,21,2,NA,9,"","F",96,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,18.3,24.4
"197",17,754,NA,2001,6,21,21,3,NA,7,"","F",81,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,10.6,14
"198",17,754,NA,2001,6,21,21,4,NA,13,"","F",98,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,19.6,26
"199",17,754,NA,2001,6,21,21,5,NA,14,"","F",81,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,10.6,14
"200",17,754,NA,2001,6,21,21,6,NA,12,"","F",113,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,31.1,41.3
"201",17,754,NA,2001,6,21,21,7,NA,12,"","F",91,NA,"A ,  ,  ,  ,  ,",525731,"Private","Kodiak",0,15.4,20.5
"202",17,754,NA,2001,6,21,21,8,NA,9,"","F",98,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,19.6,26
"203",17,754,NA,2001,6,21,21,9,NA,NA,"","F",48,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,1.9,2.6
"204",17,754,NA,2001,6,21,21,10,NA,7,"","F",99,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,20.2,26.9
"205",17,754,NA,2001,6,24,22,1,NA,8,"","F",108,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,26.8,35.7
"206",17,754,NA,2001,6,24,22,2,NA,6,"","F",76,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,8.6,11.4
"207",17,754,NA,2001,6,24,22,3,NA,10,"","F",126,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,44.2,58.8
"208",17,754,NA,2001,6,24,22,4,NA,13,"","F",NA,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,NA,NA
"209",17,754,NA,2001,6,24,22,5,NA,11,"","F",82,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,11,14.6
"210",17,754,NA,2001,6,24,22,6,NA,7,"","F",84,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,11.9,15.8
"211",17,754,NA,2001,6,24,22,7,NA,5,"","F",73,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,7.5,10
"212",17,754,NA,2001,6,24,22,8,NA,6,"","F",81,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,10.6,14
"213",17,754,NA,2001,6,24,22,9,NA,6,"","F",77,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,9,11.9
"214",17,754,NA,2001,6,24,22,10,NA,NA,"","F",84,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,11.9,15.8
"215",17,754,NA,2001,6,24,22,11,NA,14,"","F",126,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,44.2,58.8
"216",17,754,NA,2001,6,24,22,12,NA,6,"","F",81,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,10.6,14
"217",17,754,NA,2001,6,24,22,13,NA,NA,"","F",42,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,1.3,1.7
"218",17,754,NA,2001,6,24,22,14,NA,7,"","F",90,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,14.9,19.8
"219",17,754,NA,2001,6,27,23,1,NA,9,"","F",93,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,16.5,22
"220",17,754,NA,2001,6,27,23,2,NA,13,"","M",88,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,13.8,18.4
"221",17,754,NA,2001,6,27,23,3,NA,12,"","M",92,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,16,21.2
"222",17,754,NA,2001,6,27,23,4,NA,14,"","F",100,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,20.9,27.8
"223",17,754,NA,2001,6,27,23,5,NA,12,"","M",86,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,12.8,17.1
"224",17,754,NA,2001,6,27,23,6,NA,12,"","M",85,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,12.3,16.4
"225",17,754,NA,2001,6,27,23,7,NA,14,"","M",85,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,12.3,16.4
"226",17,754,NA,2001,6,27,23,8,NA,16,"","M",84,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,11.9,15.8
"227",17,754,NA,2001,6,27,23,9,NA,9,"","M",84,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,11.9,15.8
"228",17,754,NA,2001,6,27,23,10,NA,11,"","M",88,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,13.8,18.4
"229",17,754,NA,2001,6,27,23,11,NA,12,"","F",96,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,18.3,24.4
"230",17,754,NA,2001,6,27,23,12,NA,19,"","M",78,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,9.3,12.4
"231",17,754,NA,2001,6,28,24,1,NA,14,"","F",158,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,92,122.4
"232",17,754,NA,2001,6,28,24,2,NA,13,"","F",155,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,86.5,115
"233",17,754,NA,2001,6,28,24,3,NA,13,"","F",152,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,81.2,107.9
"234",17,754,NA,2001,6,28,24,4,NA,12,"","F",139,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,60.7,80.8
"235",17,754,NA,2001,6,28,24,5,NA,7,"","F",77,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,9,11.9
"236",17,754,NA,2001,6,28,24,6,NA,11,"","F",87,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,13.3,17.7
"237",17,754,NA,2001,6,28,24,7,NA,9,"","F",90,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,14.9,19.8
"238",17,754,NA,2001,6,28,24,8,NA,9,"","F",80,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,10.1,13.5
"239",17,754,NA,2001,6,28,24,9,NA,14,"","M",79,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,9.7,13
"240",17,754,NA,2001,6,28,24,10,NA,11,"","M",91,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,15.4,20.5
"241",17,754,NA,2001,6,28,24,11,NA,9,"","M",88,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,13.8,18.4
"242",17,754,NA,2001,6,28,24,12,NA,14,"","M",92,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,16,21.2
"243",17,754,NA,2001,6,28,24,13,NA,11,"","M",82,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,11,14.6
"244",17,754,NA,2001,6,28,24,14,NA,12,"","M",90,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,14.9,19.8
"245",17,754,NA,2001,6,28,24,15,NA,9,"","M",87,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,13.3,17.7
"246",17,754,NA,2001,6,28,24,16,NA,7,"","M",78,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,9.3,12.4
"247",17,754,NA,2001,6,29,25,1,NA,12,"","F",135,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,55.3,73.5
"248",17,754,NA,2001,6,29,25,2,NA,8,"","F",107,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,26,34.6
"249",17,754,NA,2001,6,29,25,3,NA,5,"","F",70,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,6.6,8.8
"250",17,754,NA,2001,6,29,25,4,NA,7,"","F",83,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,11.4,15.2
"251",17,754,NA,2001,6,29,25,5,NA,6,"","F",88,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,13.8,18.4
"252",17,754,NA,2001,6,29,25,6,NA,6,"","F",88,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,13.8,18.4
"253",17,754,NA,2001,6,29,25,7,NA,9,"","F",103,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,23,30.6
"254",17,754,NA,2001,6,29,25,8,NA,14,"","F",88,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,13.8,18.4
"255",17,754,NA,2001,6,29,25,9,NA,15,"","F",113,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,31.1,41.3
"256",17,754,NA,2001,6,29,25,10,NA,10,"","F",115,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,32.9,43.7
"257",17,754,NA,2001,6,29,25,11,NA,14,"","F",147,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,72.8,96.9
"258",17,754,NA,2001,6,30,26,1,NA,6,"","M",73,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,7.5,10
"259",17,754,NA,2001,6,30,26,2,NA,9,"","F",125,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,43.1,57.3
"260",17,754,NA,2001,7,1,27,1,NA,7,"","M",87,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,13.3,17.7
"261",17,754,NA,2001,7,1,27,2,NA,6,"","F",82,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,11,14.6
"262",17,754,NA,2001,7,1,27,3,NA,15,"","M",91,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,15.4,20.5
"263",17,754,NA,2001,7,1,27,4,NA,7,"","F",89,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,14.3,19.1
"264",17,754,NA,2001,7,1,27,5,NA,10,"","F",94,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,17.1,22.7
"265",17,754,NA,2001,7,1,27,6,NA,7,"","F",76,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,8.6,11.4
"266",17,754,NA,2001,7,1,27,7,NA,9,"","F",78,NA,"A ,  ,  ,  ,  ,",NA,"Private","Kodiak",0,9.3,12.4
"267",17,754,NA,2001,7,1,27,8,NA,7,"","F",80,NA,"A ,  ,  ,  ,  ,",NA,"Private","Kodiak",0,10.1,13.5
"268",17,754,NA,2001,7,1,27,9,NA,9,"","F",76,NA,"A ,  ,  ,  ,  ,",NA,"Private","Kodiak",0,8.6,11.4
"269",17,754,NA,2001,7,1,27,10,NA,7,"","F",108,NA,"A ,  ,  ,  ,  ,",NA,"Private","Kodiak",0,26.8,35.7
"270",17,754,NA,2001,7,1,27,11,NA,NA,"I","M",77,NA,"A ,  ,  ,  ,  ,",NA,"Private","Kodiak",0,9,11.9
"271",17,754,NA,2001,7,1,27,12,NA,NA,"I","F",78,NA,"A ,  ,  ,  ,  ,",NA,"Private","Kodiak",0,9.3,12.4
"272",17,754,NA,2001,7,1,27,13,NA,10,"","M",77,NA,"A ,  ,  ,  ,  ,",NA,"Private","Kodiak",0,9,11.9
"273",17,754,NA,2001,7,1,27,14,NA,7,"","F",78,NA,"A ,  ,  ,  ,  ,",NA,"Private","Kodiak",0,9.3,12.4
"274",17,754,NA,2001,7,1,27,15,NA,7,"","F",86,NA,"A ,  ,  ,  ,  ,",NA,"Private","Kodiak",0,12.8,17.1
"275",17,754,NA,2001,7,1,27,16,NA,6,"","F",89,NA,"A ,  ,  ,  ,  ,",NA,"Private","Kodiak",0,14.3,19.1
"276",17,754,NA,2001,7,4,28,1,NA,10,"","M",73,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,7.5,10
"277",17,754,NA,2001,7,4,28,2,NA,NA,"I","F",119,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,36.7,48.8
"278",17,754,NA,2001,7,4,28,3,NA,5,"","F",68,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,6,8
"279",17,754,NA,2001,7,4,28,4,NA,5,"","F",69,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,6.3,8.4
"280",17,754,NA,2001,7,4,28,5,NA,7,"","F",69,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,6.3,8.4
"281",17,754,NA,2001,7,4,28,6,NA,NA,"","F",94,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,17.1,22.7
"282",17,754,NA,2001,7,4,28,7,NA,14,"","F",153,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,82.9,110.3
"283",17,754,NA,2001,7,4,28,8,NA,10,"","F",124,NA,"A ,  ,  ,  ,  ,",525733,"Private","Kodiak",0,42,55.8
"284",17,754,NA,2001,7,7,29,1,NA,12,"","F",151,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,79.4,105.7
"285",17,754,NA,2001,7,7,29,2,NA,11,"","F",136,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,56.6,75.3
"286",17,754,NA,2001,7,7,29,3,NA,7,"","F",106,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,25.2,33.6
"287",17,754,NA,2001,7,7,29,4,NA,15,"","M",89,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,14.3,19.1
"288",17,754,NA,2001,7,7,29,5,NA,6,"","M",69,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,6.3,8.4
"289",17,754,NA,2001,7,7,29,6,NA,9,"","M",81,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,10.6,14
"290",17,754,NA,2001,7,7,29,7,NA,14,"","F",89,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,14.3,19.1
"291",17,754,NA,2001,7,7,29,8,NA,11,"","M",82,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,11,14.6
"292",17,754,NA,2001,7,7,29,9,NA,23,"","M",84,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,11.9,15.8
"293",17,754,NA,2001,7,7,29,10,NA,7,"","M",77,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,9,11.9
"294",17,754,NA,2001,7,7,29,11,NA,6,"","F",79,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,9.7,13
"295",17,754,NA,2001,7,7,29,12,NA,14,"","M",82,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,11,14.6
"296",17,754,NA,2001,7,7,29,13,NA,12,"","F",110,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,28.5,37.9
"297",17,754,NA,2001,7,7,29,14,NA,14,"","F",129,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,47.7,63.4
"298",17,754,NA,2001,7,8,30,1,NA,12,"","F",44,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,1.5,1.9
"299",17,754,NA,2001,7,8,30,2,NA,9,"","F",38,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,0.9,1.2
"300",17,754,NA,2001,7,8,30,3,NA,10,"","F",32,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,0.5,0.7
"301",17,754,NA,2001,7,8,30,4,NA,16,"","F",64,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,4.9,6.5
"302",17,754,NA,2001,7,8,30,5,NA,8,"","F",92,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,16,21.2
"303",17,754,NA,2001,7,8,30,6,NA,14,"","F",91,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,15.4,20.5
"304",17,754,NA,2001,7,8,30,7,NA,9,"","F",98,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,19.6,26
"305",17,754,NA,2001,7,8,30,8,NA,11,"","F",115,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,32.9,43.7
"306",17,754,NA,2001,7,8,30,9,NA,9,"","F",117,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,34.8,46.2
"307",17,754,NA,2001,7,8,30,10,NA,10,"","F",98,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,19.6,26
"308",17,754,NA,2001,7,8,30,11,NA,7,"","F",86,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,12.8,17.1
"309",17,754,NA,2001,7,8,30,12,NA,7,"","F",97,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,18.9,25.2
"310",17,754,NA,2001,7,8,30,13,NA,9,"","F",115,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,32.9,43.7
"311",17,754,NA,2001,7,8,30,14,NA,11,"","F",118,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,35.7,47.5
"312",17,754,NA,2001,7,8,30,15,NA,12,"","F",133,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,52.7,70
"313",17,754,NA,2001,7,8,30,16,NA,7,"","F",89,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,14.3,19.1
"314",17,754,NA,2001,7,10,31,1,NA,4,"","F",66,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,5.4,7.2
"315",17,754,NA,2001,7,10,31,2,NA,13,"","F",133,NA,"  ,C ,  ,  ,  ,",NA,"Charter","Kodiak",0,52.7,70
"316",17,754,NA,2001,7,10,31,3,NA,11,"","F",121,NA,"  ,C ,  ,  ,  ,",NA,"Charter","Kodiak",0,38.8,51.6
"317",17,754,NA,2001,7,10,31,4,NA,13,"","M",88,NA,"  ,C ,  ,  ,  ,",NA,"Charter","Kodiak",0,13.8,18.4
"318",17,754,NA,2001,7,10,31,5,NA,13,"","F",114,NA,"  ,C ,  ,  ,  ,",NA,"Charter","Kodiak",0,32,42.5
"319",17,754,NA,2001,7,10,31,6,NA,12,"","F",98,NA,"  ,C ,  ,  ,  ,",NA,"Charter","Kodiak",0,19.6,26
"320",17,754,NA,2001,7,10,31,7,NA,11,"","F",99,NA,"  ,C ,  ,  ,  ,",NA,"Charter","Kodiak",0,20.2,26.9
"321",17,754,NA,2001,7,10,31,8,NA,13,"","F",102,NA,"  ,C ,  ,  ,  ,",NA,"Charter","Kodiak",0,22.3,29.6
"322",17,754,NA,2001,7,10,31,9,NA,11,"","F",103,NA,"  ,C ,  ,  ,  ,",NA,"Charter","Kodiak",0,23,30.6
"323",17,754,NA,2001,7,10,31,10,NA,7,"","F",91,NA,"  ,C ,  ,  ,  ,",NA,"Charter","Kodiak",0,15.4,20.5
"324",17,754,NA,2001,7,10,31,11,NA,7,"","F",87,NA,"  ,C ,  ,  ,  ,",NA,"Charter","Kodiak",0,13.3,17.7
"325",17,754,NA,2001,7,10,31,12,NA,10,"","F",91,NA,"  ,C ,  ,  ,  ,",NA,"Charter","Kodiak",0,15.4,20.5
"326",17,754,NA,2001,7,10,31,13,NA,8,"","F",86,NA,"  ,C ,  ,  ,  ,",NA,"Charter","Kodiak",0,12.8,17.1
"327",17,754,NA,2001,7,10,31,14,NA,8,"","M",76,NA,"  ,C ,  ,  ,  ,",NA,"Charter","Kodiak",0,8.6,11.4
"328",17,754,NA,2001,7,10,31,15,NA,7,"","F",81,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,10.6,14
"329",17,754,NA,2001,7,10,31,16,NA,9,"","F",91,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,15.4,20.5
"330",17,754,NA,2001,7,10,31,17,NA,10,"","F",NA,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,NA,NA
"331",17,754,NA,2001,7,10,31,18,NA,13,"","F",151,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,79.4,105.7
"332",17,754,NA,2001,7,13,32,1,NA,NA,"I","F",108,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,26.8,35.7
"333",17,754,NA,2001,7,13,32,2,NA,6,"","F",77,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,9,11.9
"334",17,754,NA,2001,7,13,32,3,NA,6,"","",74,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,7.9,10.5
"335",17,754,NA,2001,7,13,32,4,NA,14,"","M",89,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,14.3,19.1
"336",17,754,NA,2001,7,13,32,5,NA,NA,"I","M",83,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,11.4,15.2
"337",17,754,NA,2001,7,13,32,6,NA,7,"","F",87,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,13.3,17.7
"338",17,754,NA,2001,7,13,32,7,NA,19,"","M",93,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,16.5,22
"339",17,754,NA,2001,7,14,33,1,NA,13,"","M",95,NA,"  ,  ,D ,  ,  ,",525731,"Private","Kodiak",0,17.7,23.5
"340",17,754,NA,2001,7,14,33,2,NA,11,"","F",107,NA,"  ,  ,D ,  ,  ,",525731,"Private","Kodiak",0,26,34.6
"341",17,754,NA,2001,7,14,33,3,NA,6,"","F",81,NA,"  ,  ,D ,  ,  ,",525731,"Private","Kodiak",0,10.6,14
"342",17,754,NA,2001,7,17,34,1,NA,18,"","F",151,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,79.4,105.7
"343",17,754,NA,2001,7,17,34,2,NA,12,"","F",128,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,46.5,61.9
"344",17,754,NA,2001,7,17,34,3,NA,12,"","F",133,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,52.7,70
"345",17,754,NA,2001,7,17,34,4,NA,15,"","F",129,NA,"  ,  ,D ,  ,  ,",525731,"Private","Kodiak",0,47.7,63.4
"346",17,754,NA,2001,7,17,34,5,NA,5,"","F",74,NA,"  ,  ,D ,  ,  ,",525731,"Private","Kodiak",0,7.9,10.5
"347",17,754,NA,2001,7,18,35,1,NA,21,"","M",85,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,12.3,16.4
"348",17,754,NA,2001,7,18,35,2,NA,13,"","F",96,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,18.3,24.4
"349",17,754,NA,2001,7,18,35,3,NA,8,"","F",84,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,11.9,15.8
"350",17,754,NA,2001,7,18,35,4,NA,14,"","M",87,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,13.3,17.7
"351",17,754,NA,2001,7,18,35,5,NA,13,"","F",87,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,13.3,17.7
"352",17,754,NA,2001,7,18,35,6,NA,9,"","F",82,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,11,14.6
"353",17,754,NA,2001,7,18,35,7,NA,13,"","",85,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,12.3,16.4
"354",17,754,NA,2001,7,18,35,8,NA,17,"","",98,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,19.6,26
"355",17,754,NA,2001,7,18,35,9,NA,13,"","",91,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,15.4,20.5
"356",17,754,NA,2001,7,18,35,10,NA,6,"","F",79,NA,"  ,C ,  ,  ,  ,",525733,"Charter","Kodiak",0,9.7,13
"357",17,754,NA,2001,7,22,36,1,NA,13,"","F",160,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,95.8,127.5
"358",17,754,NA,2001,7,22,36,2,NA,10,"","F",113,NA,"  ,  ,D ,  ,  ,",525731,"Private","Kodiak",0,31.1,41.3
"359",17,754,NA,2001,7,22,36,3,NA,13,"","F",132,NA,"  ,  ,D ,  ,  ,",525731,"Private","Kodiak",0,51.4,68.3
"360",17,754,NA,2001,7,22,36,4,NA,7,"","F",91,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,15.4,20.5
"361",17,754,NA,2001,7,22,36,5,NA,9,"","M",84,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,11.9,15.8
"362",17,754,NA,2001,7,23,37,1,NA,10,"","F",83,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,11.4,15.2
"363",17,754,NA,2001,7,23,37,2,NA,12,"","F",81,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,10.6,14
"364",17,754,NA,2001,7,23,37,3,NA,7,"","F",97,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,18.9,25.2
"365",17,754,NA,2001,7,23,37,4,NA,10,"","M",84,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,11.9,15.8
"366",17,754,NA,2001,7,23,37,5,NA,11,"","M",87,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,13.3,17.7
"367",17,754,NA,2001,7,23,37,6,NA,14,"","F",97,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,18.9,25.2
"368",17,754,NA,2001,7,24,38,1,NA,13,"","M",91,NA,"  ,  ,D ,  ,  ,",525733,"Private","Kodiak",0,15.4,20.5
