SortNum,PORT,PAGE,LINE,SAMPLEID,SEX,LENGTH,NETWT,RNDWT,AGE,AGE2,AGECONF,AGEERR,USER,BOATNAME,STATAREA,CAS,GAF,REMARKS,YEAR,MONTH,DAY,SUB
219,CCI,6,43,106052246,F,64,4.784940955,6.378420822,,,,,Charter,ENDURANCE,525931,0,0,,2022,6,5,1
220,CCI,6,44,106052247,F,68,5.784770866,7.711213845,,,,,Charter,ENDURANCE,525931,0,0,,2022,6,5,1
221,CCI,6,45,106052248,F,60,3.909729203,5.211746266,,,,,Charter,ENDURANCE,525931,0,0,,2022,6,5,1
222,CCI,6,46,106052249,F,79,9.249240246,12.32941997,,,,,Charter,ENDURANCE,525931,0,0,,2022,6,5,1
223,CCI,6,47,1060522410,F,122,36.04454391,48.04808911,,,,,Charter,ENDURANCE,525931,0,0,,2022,6,5,1
224,CCI,6,48,106052251,F,92,14.90009935,19.86212679,,,,,Charter,ARCTIC EXPEDITION,525931,0,0,,2022,6,5,1
225,CCI,6,49,106052252,F,88,12.96474647,17.28226317,,,,,Charter,ARCTIC EXPEDITION,525931,0,0,,2022,6,5,1
226,CCI,6,50,106052253,F,65,5.022871535,6.695586986,,,,,Charter,ARCTIC EXPEDITION,525931,0,0,,2022,6,5,1
227,CCI,6,51,106052254,F,91,14.39901627,19.19417315,,,,,Charter,ARCTIC EXPEDITION,525931,0,0,,2022,6,5,1
228,CCI,6,52,106052255,F,76,8.193695274,10.92235767,,,,,Charter,ARCTIC EXPEDITION,525931,0,0,,2022,6,5,1
229,CCI,6,53,106052256,F,107,23.90586643,31.86699223,,,,,Charter,ARCTIC EXPEDITION,525931,0,0,,2022,6,5,1
230,CCI,6,54,106052261,M,64,4.784940955,6.378420822,,,,,Charter,JUST FISH,525931,0,0,,2022,6,5,1
231,CCI,6,55,106052262,M,69,6.055233829,8.071746318,,,,,Charter,JUST FISH,525931,0,0,,2022,6,5,1
232,CCI,6,56,106052263,M,60,3.909729203,5.211746266,,,,,Charter,JUST FISH,525931,0,0,,2022,6,5,1
233,CCI,6,57,106052264,M,68,5.784770866,7.711213845,,,,,Charter,JUST FISH,525931,0,0,,2022,6,5,1
234,CCI,6,58,106052265,M,71,6.621736519,8.826905594,,,,,Charter,JUST FISH,525931,0,0,,2022,6,5,1
235,CCI,6,59,106052266,F,87,12.50917088,16.67497191,,,,,Charter,JUST FISH,525931,0,0,,2022,6,5,1
236,CCI,6,60,106052267,F,109,25.33250885,33.76873475,,,,,Charter,JUST FISH,525931,0,0,,2022,6,5,1
237,CCI,6,61,106052268,F,117,31.61950099,42.14941948,,,,,Charter,JUST FISH,525931,0,0,,2022,6,5,1
238,CCI,6,62,106052269,F,95,16.47434472,21.96062696,,,,,Charter,JUST FISH,525931,0,0,,2022,6,5,1
239,CCI,6,63,1060522610,F,99,18.74439483,24.98664861,,,,,Charter,JUST FISH,525931,0,0,,2022,6,5,1
240,CCI,6,64,1060522611,M,67,5.522648429,7.361799458,,,,,Charter,JUST FISH,525931,0,0,,2022,6,5,1
241,CCI,6,65,1060522612,F,76,8.193695274,10.92235767,,,,,Charter,JUST FISH,525931,0,0,,2022,6,5,1
242,CCI,6,66,106052271,F,146,63.23502624,84.29353922,,,,,Charter,VIKING SPIRIT,525931,0,0,,2022,6,5,1
243,CCI,6,67,106052272,F,114,29.15046247,38.85814235,,,,,Charter,VIKING SPIRIT,525931,0,0,,2022,6,5,1
244,CCI,6,68,106052273,F,114,29.15046247,38.85814235,,,,,Charter,VIKING SPIRIT,525931,0,0,,2022,6,5,1
245,CCI,6,69,106052274,F,107,23.90586643,31.86699223,,,,,Charter,VIKING SPIRIT,525931,0,0,,2022,6,5,1
246,CCI,6,70,106052275,F,92,14.90009935,19.86212679,,,,,Charter,VIKING SPIRIT,525931,0,0,,2022,6,5,1
247,CCI,6,71,106052276,F,63,4.554798661,6.071636597,,,,,Charter,VIKING SPIRIT,525931,0,0,,2022,6,5,1
248,CCI,6,72,106052277,F,69,6.055233829,8.071746318,,,,,Charter,VIKING SPIRIT,525931,0,0,,2022,6,5,1
249,CCI,6,73,106052278,F,67,5.522648429,7.361799458,,,,,Charter,VIKING SPIRIT,525931,0,0,,2022,6,5,1
250,CCI,6,74,106052279,M,56,3.150371639,4.199507631,,,,,Charter,VIKING SPIRIT,525931,0,0,,2022,6,5,1
251,CCI,7,1,106072211,F,102,20.58030478,27.43395285,,,,,Private,P1,525931,0,0,,2022,6,7,1
252,CCI,7,2,106072212,F,102,20.58030478,27.43395285,,,,,Private,P1,525931,0,0,,2022,6,7,1
253,CCI,7,3,106072213,F,86,12.0646136,16.08236826,,,,,Private,P1,525931,0,0,,2022,6,7,1
254,CCI,7,4,106072214,F,100,19.34342013,25.78516117,,,,,Private,P1,525931,0,0,,2022,6,7,1
255,CCI,7,5,106072215,F,81,10.00210418,13.33300246,,,,,Private,P1,525931,0,0,,2022,6,7,1
256,CCI,7,6,106072216,F,87,12.50917088,16.67497191,,,,,Private,P1,525931,0,0,,2022,6,7,1
257,CCI,7,7,106072217,F,93,15.41291891,20.54572539,,,,,Private,P1,525931,0,0,,2022,6,7,1
258,CCI,7,8,106072218,F,80,9.620661265,12.82453153,,,,,Private,P1,525931,0,0,,2022,6,7,1
259,CCI,7,9,106072219,F,69,6.055233829,8.071746318,,,,,Private,P1,525931,0,0,,2022,6,7,1
260,CCI,7,10,1060722110,F,79,9.249240246,12.32941997,,,,,Private,P1,525931,0,0,,2022,6,7,1
261,CCI,7,11,1060722111,M,84,11.20798213,14.9404616,,,,,Private,P1,525931,0,0,,2022,6,7,1
262,CCI,7,12,1060722112,F,79,9.249240246,12.32941997,,,,,Private,P1,525931,0,0,,2022,6,7,1
263,CCI,7,13,1060722113,F,76,8.193695274,10.92235767,,,,,Private,P1,525931,0,0,,2022,6,7,1
264,CCI,7,14,1060722114,M,70,6.334176049,8.443581807,,,,,Private,P1,525931,0,0,,2022,6,7,1
265,CCI,7,15,106072221,F,83,10.7956226,14.39077819,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,7,1
266,CCI,7,16,106072222,F,112,27.57945473,36.76395799,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,7,1
267,CCI,7,17,106072223,F,71,6.621736519,8.826905594,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,7,1
268,CCI,7,18,106072224,F,88,12.96474647,17.28226317,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,7,1
269,CCI,7,19,106072225,F,71,6.621736519,8.826905594,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,7,1
270,CCI,7,20,106072226,F,83,10.7956226,14.39077819,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,7,1
271,CCI,7,21,106072227,F,91,14.39901627,19.19417315,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,7,1
272,CCI,7,22,106072228,F,68,5.784770866,7.711213845,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,7,1
273,CCI,7,23,106072229,F,59,3.709369195,4.944662417,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,7,1
274,CCI,7,24,1060722210,F,63,4.554798661,6.071636597,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,7,1
275,CCI,7,25,1060722211,F,113,28.35755562,37.80118186,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,7,1
276,CCI,7,26,1060722212,F,70,6.334176049,8.443581807,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,7,1
277,CCI,7,27,106072231,F,121,35.12784224,46.82610766,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
278,CCI,7,28,106072232,F,91,14.39901627,19.19417315,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
279,CCI,7,29,106072233,F,64,4.784940955,6.378420822,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
280,CCI,7,30,106072234,F,77,8.535898344,11.37852112,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
281,CCI,7,31,106072235,F,68,5.784770866,7.711213845,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
282,CCI,7,32,106072236,F,76,8.193695274,10.92235767,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
283,CCI,7,33,106072237,F,83,10.7956226,14.39077819,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
284,CCI,7,34,106072238,F,72,6.918054489,9.221903303,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
285,CCI,7,35,106072239,F,69,6.055233829,8.071746318,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
286,CCI,7,36,1060722310,F,63,4.554798661,6.071636597,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
287,CCI,7,37,1060722311,F,70,6.334176049,8.443581807,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
288,CCI,7,38,1060722312,F,67,5.522648429,7.361799458,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
289,CCI,7,39,1060722313,F,76,8.193695274,10.92235767,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
290,CCI,7,40,1060722314,F,99,18.74439483,24.98664861,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,7,1
291,CCI,8,1,106142211,F,88,12.96474647,17.28226317,,,,,Charter,ALASKA SPIRIT,525931,0,0,,2022,6,14,1
292,CCI,8,2,106142212,F,58,3.51611349,4.687048744,,,,,Charter,ALASKA SPIRIT,525931,0,0,,2022,6,14,1
293,CCI,8,3,106142213,M,59,3.709369195,4.944662417,,,,,Charter,ALASKA SPIRIT,525931,0,0,,2022,6,14,1
294,CCI,8,4,106142214,F,104,21.86994126,29.15306375,,,,,Charter,ALASKA SPIRIT,525931,0,0,,2022,6,14,1
295,CCI,8,5,106142215,F,64,4.784940955,6.378420822,,,,,Charter,ALASKA SPIRIT,525931,0,0,,2022,6,14,1
296,CCI,8,6,106142216,M,58,3.51611349,4.687048744,,,,,Charter,ALASKA SPIRIT,525931,0,0,,2022,6,14,1
297,CCI,8,7,106142217,F,90,13.90952563,18.54167245,,,,,Charter,ALASKA SPIRIT,525931,0,0,,2022,6,14,1
298,CCI,8,8,106142218,F,85,11.63093161,15.50426161,,,,,Charter,ALASKA SPIRIT,525931,0,0,,2022,6,14,1
299,CCI,8,9,106142219,M,70,6.334176049,8.443581807,,,,,Charter,ALASKA SPIRIT,525931,0,0,,2022,6,14,1
300,CCI,8,10,1061422110,F,82,10.39371065,13.85502163,,,,,Charter,ALASKA SPIRIT,525931,0,0,,2022,6,14,1
301,CCI,8,11,1061422111,F,67,5.522648429,7.361799458,,,,,Charter,ALASKA SPIRIT,525931,0,0,,2022,6,14,1
302,CCI,8,12,1061422112,F,121,35.12784224,46.82610766,,,,,Charter,ALASKA SPIRIT,525931,0,0,,2022,6,14,1
303,CCI,8,13,106142221,F,69,6.055233829,8.071746318,,,,,Charter,DISCOVER 2,525931,0,0,,2022,6,14,1
304,CCI,8,14,106142222,M,82,10.39371065,13.85502163,,,,,Charter,DISCOVER 2,525931,0,0,,2022,6,14,1
305,CCI,8,15,106142223,F,82,10.39371065,13.85502163,,,,,Charter,DISCOVER 2,525931,0,0,,2022,6,14,1
306,CCI,8,16,106142224,M,62,4.332307282,5.775051193,,,,,Charter,DISCOVER 2,525931,0,0,,2022,6,14,1
307,CCI,8,17,106142225,F,66,5.268728051,7.023318578,,,,,Charter,DISCOVER 2,525931,0,0,,2022,6,14,1
308,CCI,8,18,106142226,F,69,6.055233829,8.071746318,,,,,Charter,DISCOVER 2,525931,0,0,,2022,6,14,1
309,CCI,8,19,106142227,M,80,9.620661265,12.82453153,,,,,Charter,DISCOVER 2,525931,0,0,,2022,6,14,1
310,CCI,8,20,106142228,F,65,5.022871535,6.695586986,,,,,Charter,DISCOVER 2,525931,0,0,,2022,6,14,1
311,CCI,8,21,106142229,F,66,5.268728051,7.023318578,,,,,Charter,DISCOVER 2,525931,0,0,,2022,6,14,1
312,CCI,8,22,1061422210,F,91,14.39901627,19.19417315,,,,,Charter,DISCOVER 2,525931,0,0,,2022,6,14,1
313,CCI,8,23,1061422211,M,72,6.918054489,9.221903303,,,,,Charter,DISCOVER 2,525931,0,0,,2022,6,14,1
314,CCI,8,24,1061422212,F,121,35.12784224,46.82610766,,,,,Charter,DISCOVER 2,525931,0,0,,2022,6,14,1
315,CCI,8,25,106142231,F,84,11.20798213,14.9404616,,,,,Charter,PHOENIX,525931,0,0,,2022,6,14,1
316,CCI,8,26,106142232,F,99,18.74439483,24.98664861,,,,,Charter,PHOENIX,525931,0,0,,2022,6,14,1
317,CCI,8,27,106142233,F,105,22.53490703,30.03947625,,,,,Charter,PHOENIX,525931,0,0,,2022,6,14,1
318,CCI,8,28,106142234,F,106,23.21349984,30.94405387,,,,,Charter,PHOENIX,525931,0,0,,2022,6,14,1
319,CCI,8,29,106142235,F,59,3.709369195,4.944662417,,,,,Charter,PHOENIX,525931,0,0,,2022,6,14,1
320,CCI,8,30,106142236,F,66,5.268728051,7.023318578,,,,,Charter,PHOENIX,525931,0,0,,2022,6,14,1
321,CCI,8,31,106142237,M,69,6.055233829,8.071746318,,,,,Charter,PHOENIX,525931,0,0,,2022,6,14,1
322,CCI,8,32,106142238,F,66,5.268728051,7.023318578,,,,,Charter,PHOENIX,525931,0,0,,2022,6,14,1
323,CCI,9,1,106232211,F,95,16.47434472,21.96062696,,,,,Charter,INTIMIDATOR TOO,525931,0,0,,2022,6,23,1
324,CCI,9,2,106232212,F,97,17.58445015,23.44041943,,,,,Charter,INTIMIDATOR TOO,525931,0,0,,2022,6,23,1
325,CCI,9,3,106232213,F,92,14.90009935,19.86212679,,,,,Charter,INTIMIDATOR TOO,525931,0,0,,2022,6,23,1
326,CCI,9,4,106232214,M,81,10.00210418,13.33300246,,,,,Charter,INTIMIDATOR TOO,525931,0,0,,2022,6,23,1
327,CCI,9,5,106232215,M,69,6.055233829,8.071746318,,,,,Charter,INTIMIDATOR TOO,525931,0,0,,2022,6,23,1
328,CCI,9,6,106232216,F,95,16.47434472,21.96062696,,,,,Charter,INTIMIDATOR TOO,525931,0,0,,2022,6,23,1
329,CCI,9,7,106232217,M,62,4.332307282,5.775051193,,,,,Charter,INTIMIDATOR TOO,525931,0,0,,2022,6,23,1
330,CCI,9,8,106232218,F,62,4.332307282,5.775051193,,,,,Charter,INTIMIDATOR TOO,525931,0,0,,2022,6,23,1
331,CCI,9,9,106232219,F,84,11.20798213,14.9404616,,,,,Charter,INTIMIDATOR TOO,525931,0,0,,2022,6,23,1
332,CCI,9,10,1062322110,F,94,15.93761921,21.24516126,,,,,Charter,INTIMIDATOR TOO,525931,0,0,,2022,6,23,1
333,CCI,9,11,106232221,F,116,30.78128676,41.03206335,,,,,Charter,LILLY,525931,0,0,no otolith,2022,6,23,1
334,CCI,9,12,106232222,M,62,4.332307282,5.775051193,,,,,Charter,LILLY,525931,0,0,,2022,6,23,1
335,CCI,9,13,106232223,F,91,14.39901627,19.19417315,,,,,Charter,LILLY,525931,0,0,,2022,6,23,1
336,CCI,9,14,106232224,F,61,4.117329729,5.488481869,,,,,Charter,LILLY,525931,0,0,,2022,6,23,1
337,CCI,9,15,106232225,F,70,6.334176049,8.443581807,,,,,Charter,LILLY,525931,0,0,,2022,6,23,1
338,CCI,9,16,106232226,M,68,5.784770866,7.711213845,,,,,Charter,LILLY,525931,0,0,,2022,6,23,1
339,CCI,9,17,106232227,M,63,4.554798661,6.071636597,,,,,Charter,LILLY,525931,0,0,,2022,6,23,1
340,CCI,9,18,106232231,F,61,4.117329729,5.488481869,,,,,Charter,SEA VENTURE,525931,0,0,,2022,6,23,1
341,CCI,9,19,106232232,F,58,3.51611349,4.687048744,,,,,Charter,SEA VENTURE,525931,0,0,,2022,6,23,1
342,CCI,9,20,106232233,F,69,6.055233829,8.071746318,,,,,Charter,SEA VENTURE,525931,0,0,,2022,6,23,1
343,CCI,9,21,106232234,F,99,18.74439483,24.98664861,,,,,Charter,SEA VENTURE,525931,0,0,,2022,6,23,1
344,CCI,9,22,106232235,F,90,13.90952563,18.54167245,,,,,Charter,SEA VENTURE,525931,0,0,,2022,6,23,1
345,CCI,9,23,106232236,M,66,5.268728051,7.023318578,,,,,Charter,SEA VENTURE,525931,0,0,,2022,6,23,1
346,CCI,9,24,106232237,M,82,10.39371065,13.85502163,,,,,Charter,SEA VENTURE,525931,0,0,,2022,6,23,1
347,CCI,9,25,106232238,F,88,12.96474647,17.28226317,,,,,Charter,SEA VENTURE,525931,0,0,,2022,6,23,1
348,CCI,9,26,106232239,F,105,22.53490703,30.03947625,,,,,Charter,SEA VENTURE,525931,0,0,,2022,6,23,1
349,CCI,9,27,1062322310,F,110,26.06707906,34.74793135,,,,,Charter,SEA VENTURE,525931,0,0,,2022,6,23,1
350,CCI,10,1,106252211,F,69,6.055233829,8.071746318,,,,,Private,P1,525931,0,0,,2022,6,25,1
351,CCI,10,2,106252212,F,78,8.887699676,11.84747925,,,,,Private,P1,525931,0,0,,2022,6,25,1
352,CCI,10,3,106252213,M,76,8.193695274,10.92235767,,,,,Private,P1,525931,0,0,,2022,6,25,1
353,CCI,10,4,106252214,F,77,8.535898344,11.37852112,,,,,Private,P1,525931,0,0,,2022,6,25,1
354,CCI,10,5,106252215,F,80,9.620661265,12.82453153,,,,,Private,P1,525931,0,0,,2022,6,25,1
355,CCI,10,6,106252216,F,78,8.887699676,11.84747925,,,,,Private,P1,525931,0,0,,2022,6,25,1
356,CCI,10,7,106252217,F,84,11.20798213,14.9404616,,,,,Private,P1,525931,0,0,,2022,6,25,1
357,CCI,10,8,106252218,F,79,9.249240246,12.32941997,,,,,Private,P1,525931,0,0,,2022,6,25,1
358,CCI,10,9,106252219,F,96,17.02324007,22.69231532,,,,,Private,P1,525931,0,0,,2022,6,25,1
359,CCI,10,10,1062522110,F,76,8.193695274,10.92235767,,,,,Private,P1,525931,0,0,,2022,6,25,1
360,CCI,10,11,1062522111,F,77,8.535898344,11.37852112,,,,,Private,P1,525931,0,0,,2022,6,25,1
361,CCI,10,12,1062522112,F,72,6.918054489,9.221903303,,,,,Private,P1,525931,0,0,,2022,6,25,1
362,CCI,10,13,1062522113,F,102,20.58030478,27.43395285,,,,,Private,P1,525931,0,0,,2022,6,25,1
363,CCI,10,14,1062522114,F,116,30.78128676,41.03206335,,,,,Private,P1,525931,0,0,,2022,6,25,1
364,CCI,10,15,1062522115,F,91,14.39901627,19.19417315,,,,,Private,P1,525931,0,0,,2022,6,25,1
365,CCI,10,16,1062522116,F,92,14.90009935,19.86212679,,,,,Private,P1,525931,0,0,,2022,6,25,1
366,CCI,10,17,106252221,F,79,9.249240246,12.32941997,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
367,CCI,10,18,106252222,U,65,5.022871535,6.695586986,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
368,CCI,10,19,106252223,F,66,5.268728051,7.023318578,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
369,CCI,10,20,106252224,U,94,15.93761921,21.24516126,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
370,CCI,10,21,106252225,F,91,14.39901627,19.19417315,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
371,CCI,10,22,106252226,F,81,10.00210418,13.33300246,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
372,CCI,10,23,106252227,F,67,5.522648429,7.361799458,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
373,CCI,10,24,106252228,F,99,18.74439483,24.98664861,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
374,CCI,10,25,106252229,F,70,6.334176049,8.443581807,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
375,CCI,10,26,1062522210,F,70,6.334176049,8.443581807,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
376,CCI,10,27,1062522211,F,95,16.47434472,21.96062696,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
377,CCI,10,28,1062522212,U,65,5.022871535,6.695586986,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
378,CCI,10,29,1062522213,U,59,3.709369195,4.944662417,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
379,CCI,10,30,1062522214,F,70,6.334176049,8.443581807,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
380,CCI,10,31,1062522215,M,82,10.39371065,13.85502163,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
381,CCI,10,32,1062522216,F,91,14.39901627,19.19417315,,,,,Charter,HARD EIGHT,525931,0,0,,2022,6,25,1
382,CCI,10,33,106252231,F,69,6.055233829,8.071746318,,,,,Charter,AFISHUNT II,525931,0,0,,2022,6,25,1
383,CCI,10,34,106252232,M,89,13.43148357,17.90443295,,,,,Charter,AFISHUNT II,525931,0,0,,2022,6,25,1
384,CCI,10,35,106252233,M,81,10.00210418,13.33300246,,,,,Charter,AFISHUNT II,525931,0,0,,2022,6,25,1
385,CCI,10,36,106252234,M,72,6.918054489,9.221903303,,,,,Charter,AFISHUNT II,525931,0,0,,2022,6,25,1
386,CCI,10,37,106252235,M,68,5.784770866,7.711213845,,,,,Charter,AFISHUNT II,525931,0,0,,2022,6,25,1
387,CCI,10,38,106252236,F,75,7.860949729,10.47880128,,,,,Charter,AFISHUNT II,525931,0,0,,2022,6,25,1
388,CCI,10,39,106252237,M,72,6.918054489,9.221903303,,,,,Charter,AFISHUNT II,525931,0,0,,2022,6,25,1
389,CCI,10,40,106252238,F,57,3.329826174,4.438724072,,,,,Charter,AFISHUNT II,525931,0,0,,2022,6,25,1
390,CCI,10,41,106252239,F,78,8.887699676,11.84747925,,,,,Charter,AFISHUNT II,525931,0,0,,2022,6,25,1
391,CCI,10,42,1062522310,M,77,8.535898344,11.37852112,,,,,Charter,AFISHUNT II,525931,0,0,,2022,6,25,1
392,CCI,10,43,1062522311,F,62,4.332307282,5.775051193,,,,,Charter,AFISHUNT II,525931,0,0,,2022,6,25,1
393,CCI,10,44,1062522312,F,65,5.022871535,6.695586986,,,,,Charter,AFISHUNT II,525931,0,0,,2022,6,25,1
394,CCI,10,45,106252241,M,65,5.022871535,6.695586986,,,,,Charter,REEL SALTY,525931,0,0,,2022,6,25,1
395,CCI,10,46,106252242,F,58,3.51611349,4.687048744,,,,,Charter,REEL SALTY,525931,0,0,,2022,6,25,1
396,CCI,10,47,106252243,U,57,3.329826174,4.438724072,,,,,Charter,REEL SALTY,525931,0,0,,2022,6,25,1
397,CCI,10,48,106252244,M,61,4.117329729,5.488481869,,,,,Charter,REEL SALTY,525931,0,0,,2022,6,25,1
398,CCI,10,49,106252245,F,87,12.50917088,16.67497191,,,,,Charter,REEL SALTY,525931,0,0,no oto,2022,6,25,1
399,CCI,10,50,106252246,F,93,15.41291891,20.54572539,,,,,Charter,REEL SALTY,525931,0,0,no oto,2022,6,25,1
400,CCI,10,51,106252247,F,98,18.15811998,24.20513266,,,,,Charter,REEL SALTY,525931,0,0,no oto,2022,6,25,1
401,CCI,10,52,106252248,F,106,23.21349984,30.94405387,,,,,Charter,REEL SALTY,525931,0,0,No oto,2022,6,25,1
402,CCI,10,53,106252249,F,106,23.21349984,30.94405387,,,,,Charter,REEL SALTY,525931,0,0,No oto,2022,6,25,1
403,CCI,10,54,1062522410,F,125,38.89211894,51.84396288,,,,,Charter,REEL SALTY,525931,0,0,no oto,2022,6,25,1
404,CCI,11,1,106282211,F,65,5.022871535,6.695586986,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
405,CCI,11,2,106282212,F,67,5.522648429,7.361799458,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
406,CCI,11,3,106282213,F,84,11.20798213,14.9404616,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
407,CCI,11,4,106282214,F,72,6.918054489,9.221903303,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
408,CCI,11,5,106282215,F,69,6.055233829,8.071746318,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
409,CCI,11,6,106282216,F,71,6.621736519,8.826905594,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
410,CCI,11,7,106282217,M,69,6.055233829,8.071746318,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
411,CCI,11,8,106282218,M,78,8.887699676,11.84747925,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
412,CCI,11,9,106282219,F,85,11.63093161,15.50426161,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
413,CCI,11,10,1062822110,F,87,12.50917088,16.67497191,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
414,CCI,11,11,1062822111,F,78,8.887699676,11.84747925,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
415,CCI,11,12,1062822112,M,71,6.621736519,8.826905594,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
416,CCI,11,13,1062822113,M,90,13.90952563,18.54167245,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
417,CCI,11,14,1062822114,F,84,11.20798213,14.9404616,,,,,Charter,HER'S TOO,525931,0,0,,2022,6,28,1
418,CCI,11,15,106282221,F,95,16.47434472,21.96062696,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,28,1
419,CCI,11,16,106282222,F,70,6.334176049,8.443581807,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,28,1
420,CCI,11,17,106282223,F,88,12.96474647,17.28226317,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,28,1
421,CCI,11,18,106282224,M,72,6.918054489,9.221903303,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,28,1
422,CCI,11,19,106282225,M,72,6.918054489,9.221903303,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,28,1
423,CCI,11,20,106282226,M,86,12.0646136,16.08236826,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,28,1
424,CCI,11,21,106282227,F,116,30.78128676,41.03206335,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,28,1
425,CCI,11,22,106282228,M,69,6.055233829,8.071746318,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,28,1
426,CCI,11,23,106282229,F,81,10.00210418,13.33300246,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,28,1
427,CCI,11,24,1062822210,M,71,6.621736519,8.826905594,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,28,1
428,CCI,11,25,1062822211,F,67,5.522648429,7.361799458,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,28,1
429,CCI,11,26,1062822212,F,95,16.47434472,21.96062696,,,,,Charter,QUICKWATER,525931,0,0,,2022,6,28,1
430,CCI,12,1,107012211,F,70,6.334176049,8.443581807,,,,,Charter,LILLY,525931,0,0,,2022,7,1,1
431,CCI,12,2,107012212,F,72,6.918054489,9.221903303,,,,,Charter,LILLY,525931,0,0,,2022,7,1,1
432,CCI,12,3,107012213,F,88,12.96474647,17.28226317,,,,,Charter,LILLY,525931,0,0,,2022,7,1,1
433,CCI,12,4,107012214,F,97,17.58445015,23.44041943,,,,,Charter,LILLY,525931,0,0,,2022,7,1,1
434,CCI,12,5,107012221,F,63,4.554798661,6.071636597,,,,,Charter,THE RIGHT ONE,525931,0,0,,2022,7,1,1
435,CCI,12,6,107012222,F,92,14.90009935,19.86212679,,,,,Charter,THE RIGHT ONE,525931,0,0,,2022,7,1,1
436,CCI,12,7,107012223,F,60,3.909729203,5.211746266,,,,,Charter,THE RIGHT ONE,525931,0,0,,2022,7,1,1
437,CCI,12,8,107012224,F,76,8.193695274,10.92235767,,,,,Charter,THE RIGHT ONE,525931,0,0,,2022,7,1,1
