"","SITE","SPECCODE","SURVAREA","SHSITE","YEAR","DATE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","SAMPTYPE","LITHCODE","LINENO","LENGTH","AREA","SUBAREA","CLASS","CLASSN","INTVNUMB","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","MONTH","LENCM","GROSSWT","NETWT_B","NETWT","ROUNDWT"
"114","CRAIG","200","B",760,2011,2011-06-29,NA,13,12,27,1,2,10,"C","00114264","04",780,6,NA,2,"Charter",7,"2C",104350,"10435","104","35","104-35",6,78,10.8347201758416,9.34448480063655,9.34448480063655,12.4281647848466
"115","CRAIG","200","B",760,2011,2011-06-29,NA,13,12,27,1,2,10,"C","00114264","05",860,5,NA,2,"Charter",8,"2C",104400,"10440","104","40","104-40",6,86,14.8664121475711,12.8216474535934,12.8216474535934,17.0527911132793
"116","CRAIG","200","B",760,2011,2011-06-30,NA,13,12,27,1,1,9,"C","00100796","01",780,5,NA,1,"Private",1,"2C",104400,"10440","104","40","104-40",6,78,10.8347201758416,9.34448480063655,9.34448480063655,12.4281647848466
"117","CRAIG","200","B",760,2011,2011-06-30,NA,13,12,27,1,1,9,"C","00100796","02",800,5,NA,1,"Private",1,"2C",104400,"10440","104","40","104-40",6,80,11.7609592329861,10.1433265474259,10.1433265474259,13.4906243080765
"118","CRAIG","200","B",760,2011,2011-06-30,NA,13,12,27,1,1,9,"C","00100796","03",590,5,NA,1,"Private",1,"2C",104400,"10440","104","40","104-40",6,59,4.3852232138532,3.78206829564632,3.78206829564632,5.03015083320961
"119","CRAIG","200","B",760,2011,2011-06-30,NA,13,12,27,1,5,9,"C","00100796","04",740,3,NA,2,"Charter",4,"2C",103700,"10370","103","70","103-70",6,74,9.13570271299548,7.87915458445051,7.87915458445051,10.4792755973192
"120","CRAIG","200","B",760,2011,2011-06-30,NA,13,12,27,1,5,9,"C","00100796","05",610,3,NA,2,"Charter",4,"2C",103700,"10370","103","70","103-70",6,61,4.88539689627812,4.21344679894347,4.21344679894347,5.60388424259482
"121","CRAIG","200","B",760,2011,2011-06-30,NA,13,12,27,1,5,9,"C","00100796","06",690,3,NA,2,"Charter",4,"2C",103700,"10370","103","70","103-70",6,69,7.28286468232178,6.2811606783156,6.2811606783156,8.35394370215975
"122","CRAIG","200","B",760,2011,2011-06-30,NA,13,12,27,1,5,9,"C","00100796","07",700,3,NA,2,"Charter",4,"2C",103700,"10370","103","70","103-70",6,70,7.6304269041477,6.58091829516383,6.58091829516383,8.7526213325679
"123","CRAIG","200","B",760,2011,2011-06-30,NA,13,12,27,1,2,9,"C","00100796","08",570,5,NA,2,"Charter",7,"2C",104400,"10440","104","40","104-40",6,57,3.92162189915275,3.38223190223092,3.38223190223092,4.49836842996713
"124","CRAIG","200","B",760,2011,2011-06-30,NA,13,12,27,1,2,9,"C","00100796","09",620,5,NA,2,"Charter",7,"2C",104400,"10440","104","40","104-40",6,62,5.14968021090387,4.44137990441386,4.44137990441386,5.90703527287044
"125","CRAIG","200","B",760,2011,2011-06-30,NA,13,12,27,1,2,9,"C","00100796","10",820,5,NA,2,"Charter",8,"2C",104400,"10440","104","40","104-40",6,82,12.7405468281241,10.9881791366113,10.9881791366113,14.614278251693
"126","CRAIG","200","B",760,2011,2011-06-30,NA,13,12,27,1,2,9,"C","00100796","11",640,5,NA,2,"Charter",8,"2C",104400,"10440","104","40","104-40",6,64,5.70761016092118,4.92257072920152,4.92257072920152,6.54701906983802
"127","CRAIG","200","B",760,2011,2011-07-02,NA,13,12,27,1,3,10,"C","00114265","01",780,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",7,78,10.8347201758416,9.34448480063655,9.34448480063655,12.4281647848466
"128","CRAIG","200","B",760,2011,2011-07-02,NA,13,12,27,1,3,10,"C","00114265","02",790,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",7,79,11.2912744200948,9.7382433958611,9.7382433958611,12.9518637164953
"129","CRAIG","200","B",760,2011,2011-07-02,NA,13,12,27,1,3,10,"C","00114265","03",540,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",7,54,3.29144777475625,2.83873355325578,2.83873355325578,3.77551562583018
"130","CRAIG","200","B",760,2011,2011-07-02,NA,13,12,27,1,3,10,"C","00114265","04",700,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",7,70,7.6304269041477,6.58091829516383,6.58091829516383,8.7526213325679
"131","CRAIG","200","B",760,2011,2011-07-02,NA,13,12,27,1,2,10,"C","00114268","01",670,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",7,67,6.62084693163495,5.71019855759206,5.71019855759206,7.59456408159744
"132","CRAIG","200","B",760,2011,2011-07-02,NA,13,12,27,1,2,10,"C","00114268","02",670,5,NA,2,"Charter",5,"2C",104400,"10440","104","40","104-40",7,67,6.62084693163495,5.71019855759206,5.71019855759206,7.59456408159744
"133","CRAIG","200","B",760,2011,2011-07-02,NA,13,12,27,1,2,10,"C","00114268","03",670,5,NA,2,"Charter",5,"2C",104400,"10440","104","40","104-40",7,67,6.62084693163495,5.71019855759206,5.71019855759206,7.59456408159744
"134","CRAIG","200","B",760,2011,2011-07-02,NA,13,12,27,1,2,10,"C","00114268","04",610,5,NA,2,"Charter",5,"2C",104400,"10440","104","40","104-40",7,61,4.88539689627812,4.21344679894347,4.21344679894347,5.60388424259482
"135","CRAIG","200","B",760,2011,2011-07-02,NA,13,12,27,1,2,10,"C","00114268","05",630,5,NA,2,"Charter",5,"2C",104400,"10440","104","40","104-40",7,63,5.42368635597346,4.67769853713618,4.67769853713618,6.22133905439112
"136","CRAIG","200","B",760,2011,2011-07-04,NA,14,13,28,1,5,11,"D","00113916","01",885,5,NA,2,"Charter",1,"2C",104400,"10440","104","40","104-40",7,88.5,16.3127576363339,14.0690588511069,14.0690588511069,18.7118482719722
"137","CRAIG","200","B",760,2011,2011-07-04,NA,14,13,28,1,5,11,"D","00113916","02",810,5,NA,2,"Charter",1,"2C",104400,"10440","104","40","104-40",7,81,12.2439810253286,10.5599122758681,10.5599122758681,14.0446833269046
"138","CRAIG","200","B",760,2011,2011-07-04,NA,14,13,28,1,5,11,"D","00113916","03",810,5,NA,2,"Charter",1,"2C",104400,"10440","104","40","104-40",7,81,12.2439810253286,10.5599122758681,10.5599122758681,14.0446833269046
"139","CRAIG","200","B",760,2011,2011-07-04,NA,14,13,28,1,2,11,"D","00113916","04",690,2,NA,2,"Charter",3,"2C",103500,"10350","103","50","103-50",7,69,7.28286468232178,6.2811606783156,6.2811606783156,8.35394370215975
"140","CRAIG","200","B",760,2011,2011-07-05,NA,14,13,28,1,5,10,"C","00114223","01",840,5,NA,2,"Charter",1,"2C",104400,"10440","104","40","104-40",7,84,13.7751416551806,11.8804731210747,11.8804731210747,15.8010292510293
"141","CRAIG","200","B",760,2011,2011-07-05,NA,14,13,28,1,5,10,"C","00114223","02",710,5,NA,2,"Charter",1,"2C",104400,"10440","104","40","104-40",7,71,7.98929093548086,6.89042324147201,6.89042324147201,9.16426291115777
"142","CRAIG","200","B",760,2011,2011-07-05,NA,14,13,28,1,5,10,"C","00114223","03",770,3,NA,2,"Charter",3,"2C",103700,"10370","103","70","103-70",7,77,10.39109071556,8.96187328124,8.96187328124,11.9192914640492
"143","CRAIG","200","B",760,2011,2011-07-07,NA,14,13,28,1,3,11,"D","00113926","01",695,6,NA,2,"Charter",2,"2C",104350,"10435","104","35","104-35",7,69.5,7.45524557430893,6.42983185753865,6.42983185753865,8.5516763705264
"144","CRAIG","200","B",760,2011,2011-07-07,NA,14,13,28,1,3,11,"D","00113926","02",700,6,NA,2,"Charter",2,"2C",104350,"10435","104","35","104-35",7,70,7.6304269041477,6.58091829516383,6.58091829516383,8.7526213325679
"145","CRAIG","200","B",760,2011,2011-07-07,NA,14,13,28,1,3,11,"D","00113926","03",690,5,NA,1,"Private",3,"2C",104400,"10440","104","40","104-40",7,69,7.28286468232178,6.2811606783156,6.2811606783156,8.35394370215975
"146","CRAIG","200","B",760,2011,2011-07-08,NA,14,13,28,1,3,9,"C","00108324","01",750,6,NA,2,"Charter",2,"2C",104350,"10435","104","35","104-35",7,75,9.54178617567186,8.22938427965115,8.22938427965115,10.945081091936
"147","CRAIG","200","B",760,2011,2011-07-08,NA,14,13,28,1,3,9,"C","00108324","02",710,6,NA,2,"Charter",2,"2C",104350,"10435","104","35","104-35",7,71,7.98929093548086,6.89042324147201,6.89042324147201,9.16426291115777
"148","CRAIG","200","B",760,2011,2011-07-08,NA,14,13,28,1,3,9,"C","00108324","03",640,6,NA,2,"Charter",2,"2C",104350,"10435","104","35","104-35",7,64,5.70761016092118,4.92257072920152,4.92257072920152,6.54701906983802
"149","CRAIG","200","B",760,2011,2011-07-08,NA,14,13,28,1,3,9,"C","00108324","04",690,6,NA,2,"Charter",2,"2C",104350,"10435","104","35","104-35",7,69,7.28286468232178,6.2811606783156,6.2811606783156,8.35394370215975
"150","CRAIG","200","B",760,2011,2011-07-08,NA,14,13,28,1,3,9,"C","00108324","05",700,6,NA,2,"Charter",4,"2C",104350,"10435","104","35","104-35",7,70,7.6304269041477,6.58091829516383,6.58091829516383,8.7526213325679
"151","CRAIG","200","B",760,2011,2011-07-08,NA,14,13,28,1,3,9,"C","00108324","06",740,6,NA,2,"Charter",4,"2C",104350,"10435","104","35","104-35",7,74,9.13570271299548,7.87915458445051,7.87915458445051,10.4792755973192
"152","CRAIG","200","B",760,2011,2011-07-08,NA,14,13,28,1,3,9,"C","00108324","07",740,6,NA,2,"Charter",4,"2C",104350,"10435","104","35","104-35",7,74,9.13570271299548,7.87915458445051,7.87915458445051,10.4792755973192
"153","CRAIG","200","B",760,2011,2011-07-08,NA,14,13,28,1,3,9,"C","00108324","08",700,6,NA,2,"Charter",5,"2C",104350,"10435","104","35","104-35",7,70,7.6304269041477,6.58091829516383,6.58091829516383,8.7526213325679
"154","CRAIG","200","B",760,2011,2011-07-08,NA,14,13,28,1,3,9,"C","00108324","09",740,6,NA,2,"Charter",5,"2C",104350,"10435","104","35","104-35",7,74,9.13570271299548,7.87915458445051,7.87915458445051,10.4792755973192
"155","CRAIG","200","B",760,2011,2011-07-09,NA,14,13,28,1,3,9,"C","00108321","01",1800,5,NA,1,"Private",2,"2C",104400,"10440","104","40","104-40",7,180,162.747416531409,140.362716843538,140.362716843538,186.682413401905
"156","CRAIG","200","B",760,2011,2011-07-09,NA,14,13,28,1,3,9,"C","00108321","02",650,5,NA,1,"Private",2,"2C",104400,"10440","104","40","104-40",7,65,6.00164719885555,5.17616515408831,5.17616515408831,6.88429965493745
"157","CRAIG","200","B",760,2011,2011-07-09,NA,14,13,28,1,3,9,"C","00108321","03",780,5,NA,1,"Private",2,"2C",104400,"10440","104","40","104-40",7,78,10.8347201758416,9.34448480063655,9.34448480063655,12.4281647848466
"158","CRAIG","200","B",760,2011,2011-07-09,NA,14,13,28,1,3,9,"C","00108321","04",740,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",7,74,9.13570271299548,7.87915458445051,7.87915458445051,10.4792755973192
"159","CRAIG","200","B",760,2011,2011-07-09,NA,14,13,28,1,3,9,"C","00108321","05",710,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",7,71,7.98929093548086,6.89042324147201,6.89042324147201,9.16426291115777
"160","CRAIG","200","B",760,2011,2011-07-09,NA,14,13,28,1,3,9,"C","00108321","06",700,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",7,70,7.6304269041477,6.58091829516383,6.58091829516383,8.7526213325679
"161","CRAIG","200","B",760,2011,2011-07-09,NA,14,13,28,1,3,9,"C","00108321","07",800,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",7,80,11.7609592329861,10.1433265474259,10.1433265474259,13.4906243080765
"162","CRAIG","200","B",760,2011,2011-07-11,NA,14,14,29,1,3,9,"C","00115576","01",780,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",7,78,10.8347201758416,9.34448480063655,9.34448480063655,12.4281647848466
"163","CRAIG","200","B",760,2011,2011-07-11,NA,14,14,29,1,3,9,"C","00115576","02",820,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",7,82,12.7405468281241,10.9881791366113,10.9881791366113,14.614278251693
"164","CRAIG","200","B",760,2011,2011-07-11,NA,14,14,29,1,2,9,"C","00115576","03",660,5,NA,2,"Charter",8,"2C",104400,"10440","104","40","104-40",7,66,6.3059937777102,5.43865111903038,5.43865111903038,7.2334059883104
"165","CRAIG","200","B",760,2011,2011-07-13,NA,14,14,29,1,3,10,"A","00114192","01",910,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",7,91,17.8535793395215,15.3979519606891,15.3979519606891,20.4792761077166
"166","CRAIG","200","B",760,2011,2011-07-13,NA,14,14,29,1,3,10,"A","00114192","02",910,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",7,91,17.8535793395215,15.3979519606891,15.3979519606891,20.4792761077166
"167","CRAIG","200","B",760,2011,2011-07-13,NA,14,14,29,1,3,10,"A","00114192","03",820,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",7,82,12.7405468281241,10.9881791366113,10.9881791366113,14.614278251693
"168","CRAIG","200","B",760,2011,2011-07-14,NA,14,14,29,1,3,11,"D","00113944","01",1290,3,NA,1,"Private",1,"2C",103700,"10370","103","70","103-70",7,129,55.3021286394419,47.6957311427726,47.6957311427726,63.4353224198875
"169","CRAIG","200","B",760,2011,2011-07-14,NA,14,14,29,1,5,11,"D","00113944","02",910,3,NA,2,"Charter",6,"2C",103700,"10370","103","70","103-70",7,91,17.8535793395215,15.3979519606891,15.3979519606891,20.4792761077166
"170","CRAIG","200","B",760,2011,2011-07-14,NA,14,14,29,1,5,11,"D","00113944","03",750,3,NA,2,"Charter",6,"2C",103700,"10370","103","70","103-70",7,75,9.54178617567186,8.22938427965115,8.22938427965115,10.945081091936
"171","CRAIG","200","B",760,2011,2011-07-14,NA,14,14,29,1,5,11,"D","00113944","04",830,3,NA,2,"Charter",6,"2C",103700,"10370","103","70","103-70",7,83,13.2508642867348,11.4283062149386,11.4283062149386,15.1996472658684
"172","CRAIG","200","B",760,2011,2011-07-14,NA,14,14,29,1,5,11,"D","00113944","05",785,3,NA,2,"Charter",6,"2C",103700,"10370","103","70","103-70",7,78.5,11.0613688531761,9.53995963395614,9.53995963395614,12.6881463131617
"173","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,3,9,"C","00115039","01",910,3,NA,2,"Charter",1,"2C",103700,"10370","103","70","103-70",7,91,17.8535793395215,15.3979519606891,15.3979519606891,20.4792761077166
"174","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,3,9,"C","00115039","02",830,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",7,83,13.2508642867348,11.4283062149386,11.4283062149386,15.1996472658684
"175","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,3,9,"C","00115039","03",790,5,NA,2,"Charter",3,"2C",104400,"10440","104","40","104-40",7,79,11.2912744200948,9.7382433958611,9.7382433958611,12.9518637164953
"176","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,3,9,"C","00115039","04",710,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",7,71,7.98929093548086,6.89042324147201,6.89042324147201,9.16426291115777
"177","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,3,9,"C","00115039","05",790,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",7,79,11.2912744200948,9.7382433958611,9.7382433958611,12.9518637164953
"178","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,3,9,"C","00115039","06",840,5,NA,2,"Charter",4,"2C",104400,"10440","104","40","104-40",7,84,13.7751416551806,11.8804731210747,11.8804731210747,15.8010292510293
"179","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,3,9,"C","00115039","07",930,3,NA,2,"Charter",5,"2C",103700,"10370","103","70","103-70",7,93,19.1564901234037,16.5216570328072,16.5216570328072,21.9738038536336
"180","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,3,9,"C","00115039","08",720,3,NA,2,"Charter",5,"2C",103700,"10370","103","70","103-70",7,72,8.35965732014726,7.20984847775072,7.20984847775072,9.58909847540845
"181","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,3,9,"C","00115039","09",960,3,NA,2,"Charter",5,"2C",103700,"10370","103","70","103-70",7,96,21.2319548395287,18.3116569755219,18.3116569755219,24.3545037774442
"182","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,3,9,"C","00115039","10",960,3,NA,2,"Charter",5,"2C",103700,"10370","103","70","103-70",7,96,21.2319548395287,18.3116569755219,18.3116569755219,24.3545037774442
"183","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,2,9,"C","00115039","11",730,5,NA,2,"Charter",7,"2C",104400,"10440","104","40","104-40",7,73,8.74172728105141,7.53936755018688,7.53936755018688,10.0273588417485
"184","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,2,9,"C","00115039","12",770,5,NA,2,"Charter",7,"2C",104400,"10440","104","40","104-40",7,77,10.39109071556,8.96187328124,8.96187328124,11.9192914640492
"185","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,2,9,"C","00115039","13",910,5,NA,2,"Charter",10,"2C",104400,"10440","104","40","104-40",7,91,17.8535793395215,15.3979519606891,15.3979519606891,20.4792761077166
"186","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,2,9,"C","00115039","14",760,5,NA,2,"Charter",10,"2C",104400,"10440","104","40","104-40",7,76,9.96018088682265,8.5902319024382,8.5902319024382,11.4250084302428
"187","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,2,9,"C","00115039","15",830,5,NA,2,"Charter",10,"2C",104400,"10440","104","40","104-40",7,83,13.2508642867348,11.4283062149386,11.4283062149386,15.1996472658684
"188","CRAIG","200","B",760,2011,2011-07-15,NA,14,14,29,1,2,9,"C","00115039","16",790,5,NA,2,"Charter",10,"2C",104400,"10440","104","40","104-40",7,79,11.2912744200948,9.7382433958611,9.7382433958611,12.9518637164953
"189","CRAIG","200","B",760,2011,2011-07-16,NA,14,14,29,1,3,10,"C","00114186","01",740,3,NA,2,"Charter",1,"2C",103700,"10370","103","70","103-70",7,74,9.13570271299548,7.87915458445051,7.87915458445051,10.4792755973192
"190","CRAIG","200","B",760,2011,2011-07-16,NA,14,14,29,1,3,10,"C","00114186","02",720,3,NA,2,"Charter",1,"2C",103700,"10370","103","70","103-70",7,72,8.35965732014726,7.20984847775072,7.20984847775072,9.58909847540845
"191","CRAIG","200","B",760,2011,2011-07-16,NA,14,14,29,1,3,10,"C","00114186","03",740,3,NA,2,"Charter",1,"2C",103700,"10370","103","70","103-70",7,74,9.13570271299548,7.87915458445051,7.87915458445051,10.4792755973192
"192","CRAIG","200","B",760,2011,2011-07-16,NA,14,14,29,1,3,10,"C","00114186","04",800,3,NA,2,"Charter",1,"2C",103700,"10370","103","70","103-70",7,80,11.7609592329861,10.1433265474259,10.1433265474259,13.4906243080765
"193","CRAIG","200","B",760,2011,2011-07-16,NA,14,14,29,1,5,10,"C","00114186","05",630,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",7,63,5.42368635597346,4.67769853713618,4.67769853713618,6.22133905439112
"194","CRAIG","200","B",760,2011,2011-07-16,NA,14,14,29,1,5,10,"C","00114186","06",660,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",7,66,6.3059937777102,5.43865111903038,5.43865111903038,7.2334059883104
"195","CRAIG","200","B",760,2011,2011-07-16,NA,14,14,29,1,1,10,"C","00114186","07",630,3,NA,1,"Private",4,"2C",103700,"10370","103","70","103-70",7,63,5.42368635597346,4.67769853713618,4.67769853713618,6.22133905439112
"196","CRAIG","200","B",760,2011,2011-07-16,NA,14,14,29,1,1,10,"C","00114186","08",680,3,NA,1,"Private",4,"2C",103700,"10370","103","70","103-70",7,68,6.94640441261685,5.99097802244174,5.99097802244174,7.96800076984751
"197","CRAIG","200","B",760,2011,2011-07-16,NA,14,14,29,1,1,10,"C","00114186","09",670,3,NA,1,"Private",4,"2C",103700,"10370","103","70","103-70",7,67,6.62084693163495,5.71019855759206,5.71019855759206,7.59456408159744
"198","CRAIG","200","B",760,2011,2011-07-16,NA,14,14,29,1,5,10,"C","00114186","10",880,5,NA,2,"Charter",6,"2C",104400,"10440","104","40","104-40",7,88,16.0160363013939,13.8131493343522,13.8131493343522,18.3714886146885
"199","CRAIG","200","B",760,2011,2011-07-16,NA,14,14,29,1,5,10,"C","00114186","11",790,5,NA,2,"Charter",6,"2C",104400,"10440","104","40","104-40",7,79,11.2912744200948,9.7382433958611,9.7382433958611,12.9518637164953
"200","CRAIG","200","B",760,2011,2011-07-16,NA,14,14,29,1,5,10,"C","00114186","12",830,5,NA,2,"Charter",6,"2C",104400,"10440","104","40","104-40",7,83,13.2508642867348,11.4283062149386,11.4283062149386,15.1996472658684
"201","CRAIG","200","B",760,2011,2011-07-16,NA,14,14,29,1,5,10,"C","00114186","13",770,5,NA,2,"Charter",6,"2C",104400,"10440","104","40","104-40",7,77,10.39109071556,8.96187328124,8.96187328124,11.9192914640492
"202","CRAIG","200","B",760,2011,2011-07-17,NA,14,14,30,1,3,10,"A","00114184","01",650,3,NA,2,"Charter",2,"2C",103700,"10370","103","70","103-70",7,65,6.00164719885555,5.17616515408831,5.17616515408831,6.88429965493745
"203","CRAIG","200","B",760,2011,2011-07-18,NA,15,15,30,1,3,11,"D","00113954","01",795,3,NA,2,"Charter",1,"2C",103700,"10370","103","70","103-70",7,79.5,11.5244626193897,9.93935828841346,9.93935828841346,13.2193465235899
"204","CRAIG","200","B",760,2011,2011-07-18,NA,15,15,30,1,3,11,"D","00113954","02",810,3,NA,2,"Charter",1,"2C",103700,"10370","103","70","103-70",7,81,12.2439810253286,10.5599122758681,10.5599122758681,14.0446833269046
"205","CRAIG","200","B",760,2011,2011-07-18,NA,15,15,30,1,3,11,"D","00113954","03",695,3,NA,2,"Charter",1,"2C",103700,"10370","103","70","103-70",7,69.5,7.45524557430893,6.42983185753865,6.42983185753865,8.5516763705264
"206","CRAIG","200","B",760,2011,2011-07-18,NA,15,15,30,1,3,11,"D","00113954","04",740,5,NA,2,"Charter",2,"2C",104400,"10440","104","40","104-40",7,74,9.13570271299548,7.87915458445051,7.87915458445051,10.4792755973192
