"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","LITHO","USER","PORT","CAS","NETWT","RNDWT"
"241",NA,2006,7,4,16,26,NA,8,"","F",73,NA,525733,NA,"Charter","Kodiak",0,7.5,10
"242",NA,2006,7,4,16,27,NA,11,"","M",87,NA,525733,NA,"Charter","Kodiak",0,13.3,17.7
"243",NA,2006,7,4,16,28,NA,NA,"","M",84,NA,525733,NA,"Charter","Kodiak",0,11.9,15.8
"244",NA,2006,7,4,16,29,NA,NA,"","M",78,NA,525733,NA,"Charter","Kodiak",0,9.3,12.4
"245",NA,2006,7,7,17,1,NA,NA,"","F",91,NA,525733,NA,"Private","Kodiak",0,15.4,20.5
"246",NA,2006,7,7,17,2,NA,NA,"","F",115,NA,525733,NA,"Private","Kodiak",0,32.9,43.7
"247",NA,2006,7,7,17,3,NA,NA,"","F",112,NA,525733,NA,"Private","Kodiak",0,30.2,40.1
"248",NA,2006,7,7,17,4,NA,NA,"","F",133,NA,525733,NA,"Private","Kodiak",0,52.7,70
"249",NA,2006,7,7,17,5,NA,9,"","F",95,NA,525733,NA,"Private","Kodiak",0,17.7,23.5
"250",NA,2006,7,7,17,6,NA,NA,"","F",77,NA,525733,NA,"Private","Kodiak",0,9,11.9
"251",NA,2006,7,7,17,7,NA,5,"","F",61,NA,525733,NA,"Private","Kodiak",0,4.2,5.6
"252",NA,2006,7,8,18,1,NA,NA,"","F",87,NA,525733,NA,"Private","Kodiak",0,13.3,17.7
"253",NA,2006,7,8,18,2,NA,NA,"","F",88,NA,525733,NA,"Private","Kodiak",0,13.8,18.4
"254",NA,2006,7,8,18,3,NA,NA,"","F",74,NA,525733,NA,"Private","Kodiak",0,7.9,10.5
"255",NA,2006,7,8,18,4,NA,NA,"","F",78,NA,525733,NA,"Private","Kodiak",0,9.3,12.4
"256",NA,2006,7,8,18,5,NA,10,"","F",117,NA,525733,NA,"Private","Kodiak",0,34.8,46.2
"257",NA,2006,7,8,18,6,NA,NA,"","F",108,NA,525733,NA,"Private","Kodiak",0,26.8,35.7
"258",NA,2006,7,8,18,7,NA,13,"","F",101,NA,525733,NA,"Private","Kodiak",0,21.6,28.7
"259",NA,2006,7,8,18,8,NA,10,"","F",107,NA,525733,NA,"Private","Kodiak",0,26,34.6
"260",NA,2006,7,8,18,9,NA,NA,"","F",76,NA,525733,NA,"Private","Kodiak",0,8.6,11.4
"261",NA,2006,7,8,18,10,NA,6,"","F",69,NA,525733,NA,"Private","Kodiak",0,6.3,8.4
"262",NA,2006,7,8,18,11,NA,10,"","F",111,NA,525733,NA,"Private","Kodiak",0,29.3,39
"263",NA,2006,7,8,18,12,NA,NA,"","F",116,NA,525733,NA,"Private","Kodiak",0,33.8,45
"264",NA,2006,7,8,18,13,NA,NA,"","F",105,NA,525733,NA,"Private","Kodiak",0,24.5,32.6
"265",NA,2006,7,8,18,14,NA,NA,"","F",151,NA,525733,NA,"Private","Kodiak",0,79.4,105.7
"266",NA,2006,7,8,18,15,NA,13,"","F",154,NA,525733,NA,"Private","Kodiak",0,84.7,112.6
"267",NA,2006,7,8,18,16,NA,5,"","F",78,NA,525733,NA,"Private","Kodiak",0,9.3,12.4
"268",NA,2006,7,8,18,17,NA,14,"","F",89,NA,525733,NA,"Private","Kodiak",0,14.3,19.1
"269",NA,2006,7,8,18,18,NA,6,"","F",72,NA,525733,NA,"Private","Kodiak",0,7.2,9.6
"270",NA,2006,7,8,18,19,NA,NA,"","F",97,NA,525733,NA,"Private","Kodiak",0,18.9,25.2
"271",NA,2006,7,8,18,20,NA,8,"","F",81,NA,525733,NA,"Private","Kodiak",0,10.6,14
"272",NA,2006,7,8,18,21,NA,NA,"","F",75,NA,525733,NA,"Private","Kodiak",0,8.2,10.9
"273",NA,2006,7,8,18,22,NA,NA,"","F",86,NA,525733,NA,"Private","Kodiak",0,12.8,17.1
"274",NA,2006,7,8,18,23,NA,14,"","M",84,NA,525733,NA,"Private","Kodiak",0,11.9,15.8
"275",NA,2006,7,8,18,24,NA,NA,"","M",83,NA,525733,NA,"Private","Kodiak",0,11.4,15.2
"276",NA,2006,7,8,18,25,NA,18,"","M",79,NA,525733,NA,"Private","Kodiak",0,9.7,13
"277",NA,2006,7,8,18,26,NA,NA,"I","M",96,NA,525733,NA,"Private","Kodiak",0,18.3,24.4
"278",NA,2006,7,8,18,27,NA,8,"","M",75,NA,525733,NA,"Private","Kodiak",0,8.2,10.9
"279",NA,2006,7,8,18,28,NA,10,"","F",130,NA,525702,NA,"Charter","Kodiak",0,48.9,65
"280",NA,2006,7,8,18,29,NA,17,"","F",137,NA,525702,NA,"Charter","Kodiak",0,58,77.1
"281",NA,2006,7,8,18,30,NA,NA,"","F",107,NA,525702,NA,"Charter","Kodiak",0,26,34.6
"282",NA,2006,7,8,19,1,NA,11,"","F",106,NA,525702,NA,"Charter","Kodiak",0,25.2,33.6
"283",NA,2006,7,8,19,2,NA,11,"","F",122,NA,525702,NA,"Charter","Kodiak",0,39.8,52.9
"284",NA,2006,7,8,19,3,NA,12,"","F",108,NA,525702,NA,"Charter","Kodiak",0,26.8,35.7
"285",NA,2006,7,8,19,4,NA,NA,"","F",96,NA,525702,NA,"Charter","Kodiak",0,18.3,24.4
"286",NA,2006,7,8,19,5,NA,NA,"","F",136,NA,525702,NA,"Charter","Kodiak",0,56.6,75.3
"287",NA,2006,7,8,19,6,NA,9,"","F",99,NA,525702,NA,"Charter","Kodiak",0,20.2,26.9
"288",NA,2006,7,8,19,7,NA,22,"","F",100,NA,525702,NA,"Charter","Kodiak",0,20.9,27.8
"289",NA,2006,7,8,19,8,NA,12,"","M",85,NA,525702,NA,"Charter","Kodiak",0,12.3,16.4
"290",NA,2006,7,8,19,9,NA,18,"","M",86,NA,525702,NA,"Charter","Kodiak",0,12.8,17.1
"291",NA,2006,7,9,20,1,NA,NA,"","F",98,NA,525732,NA,"Private","Kodiak",0,19.6,26
"292",NA,2006,7,9,20,2,NA,NA,"","F",103,NA,525733,NA,"Private","Kodiak",0,23,30.6
"293",NA,2006,7,9,20,3,NA,8,"","F",76,NA,525733,NA,"Private","Kodiak",0,8.6,11.4
"294",NA,2006,7,9,20,4,NA,11,"","F",135,NA,525733,NA,"Private","Kodiak",0,55.3,73.5
"295",NA,2006,7,9,20,5,NA,5,"","F",62,NA,525733,NA,"Private","Kodiak",0,4.4,5.9
"296",NA,2006,7,9,20,6,NA,7,"","F",104,NA,525733,NA,"Private","Kodiak",0,23.7,31.6
"297",NA,2006,7,9,20,7,NA,NA,"","F",92,NA,525733,NA,"Private","Kodiak",0,16,21.2
"298",NA,2006,7,9,20,8,NA,13,"","F",148,NA,525733,NA,"Private","Kodiak",0,74.4,99
"299",NA,2006,7,9,20,9,NA,13,"","F",163,NA,525733,NA,"Private","Kodiak",0,101.8,135.4
"300",NA,2006,7,9,20,10,NA,16,"","M",82,NA,525733,NA,"Private","Kodiak",0,11,14.6
"301",NA,2006,7,9,20,11,NA,13,"","M",84,NA,525733,NA,"Private","Kodiak",0,11.9,15.8
"302",NA,2006,7,9,20,12,NA,16,"","M",90,NA,525733,NA,"Private","Kodiak",0,14.9,19.8
"303",NA,2006,7,9,20,13,NA,NA,"","M",84,NA,525733,NA,"Private","Kodiak",0,11.9,15.8
"304",NA,2006,7,9,20,14,NA,NA,"","M",82,NA,525733,NA,"Private","Kodiak",0,11,14.6
"305",NA,2006,7,9,20,15,NA,NA,"","F",104,NA,525733,NA,"Private","Kodiak",0,23.7,31.6
"306",NA,2006,7,9,20,16,NA,NA,"","F",95,NA,525733,NA,"Private","Kodiak",0,17.7,23.5
"307",NA,2006,7,9,20,17,NA,9,"","F",92,NA,525702,NA,"Charter","Kodiak",0,16,21.2
"308",NA,2006,7,9,20,18,NA,9,"","F",95,NA,525702,NA,"Charter","Kodiak",0,17.7,23.5
"309",NA,2006,7,9,20,19,NA,9,"","F",105,NA,525702,NA,"Charter","Kodiak",0,24.5,32.6
"310",NA,2006,7,9,20,20,NA,8,"","F",88,NA,525702,NA,"Charter","Kodiak",0,13.8,18.4
"311",NA,2006,7,9,20,21,NA,NA,"","F",109,NA,525702,NA,"Charter","Kodiak",0,27.6,36.8
"312",NA,2006,7,9,20,22,NA,8,"","F",89,NA,525702,NA,"Charter","Kodiak",0,14.3,19.1
"313",NA,2006,7,9,20,23,NA,12,"","F",96,NA,525702,NA,"Charter","Kodiak",0,18.3,24.4
"314",NA,2006,7,9,20,24,NA,20,"","M",92,NA,525702,NA,"Charter","Kodiak",0,16,21.2
"315",NA,2006,7,9,20,25,NA,17,"","M",89,NA,525702,NA,"Charter","Kodiak",0,14.3,19.1
"316",NA,2006,7,9,20,26,NA,18,"","M",80,NA,525702,NA,"Charter","Kodiak",0,10.1,13.5
"317",NA,2006,7,9,20,27,NA,22,"","M",86,NA,525702,NA,"Charter","Kodiak",0,12.8,17.1
"318",NA,2006,7,10,21,1,NA,8,"","F",70,NA,525733,NA,"Charter","Kodiak",0,6.6,8.8
"319",NA,2006,7,10,21,2,NA,5,"","F",62,NA,525733,NA,"Charter","Kodiak",0,4.4,5.9
"320",NA,2006,7,10,21,3,NA,5,"","F",70,NA,525733,NA,"Charter","Kodiak",0,6.6,8.8
"321",NA,2006,7,10,21,4,NA,7,"","F",73,NA,525733,NA,"Charter","Kodiak",0,7.5,10
"322",NA,2006,7,10,21,5,NA,NA,"","F",63,NA,525733,NA,"Charter","Kodiak",0,4.7,6.2
"323",NA,2006,7,10,21,6,NA,NA,"","F",70,NA,525733,NA,"Charter","Kodiak",0,6.6,8.8
"324",NA,2006,7,10,21,7,NA,15,"","F",133,NA,525733,NA,"Charter","Kodiak",0,52.7,70
"325",NA,2006,7,10,21,8,NA,12,"","M",76,NA,525733,NA,"Charter","Kodiak",0,8.6,11.4
"326",NA,2006,7,10,21,9,NA,7,"","M",73,NA,525733,NA,"Charter","Kodiak",0,7.5,10
"327",NA,2006,7,11,22,1,NA,NA,"","F",135,NA,525731,NA,"Charter","Kodiak",0,55.3,73.5
"328",NA,2006,7,11,22,2,NA,10,"","F",126,NA,525731,NA,"Charter","Kodiak",0,44.2,58.8
"329",NA,2006,7,11,22,3,NA,NA,"","F",84,NA,525731,NA,"Charter","Kodiak",0,11.9,15.8
"330",NA,2006,7,11,22,4,NA,NA,"","F",82,NA,525731,NA,"Charter","Kodiak",0,11,14.6
"331",NA,2006,7,11,22,5,NA,7,"","F",84,NA,525731,NA,"Charter","Kodiak",0,11.9,15.8
"332",NA,2006,7,11,22,6,NA,6,"","F",72,NA,525731,NA,"Charter","Kodiak",0,7.2,9.6
"333",NA,2006,7,11,22,7,NA,10,"","F",104,NA,525731,NA,"Charter","Kodiak",0,23.7,31.6
"334",NA,2006,7,11,22,8,NA,12,"","F",98,NA,525731,NA,"Charter","Kodiak",0,19.6,26
"335",NA,2006,7,11,22,9,NA,NA,"","F",104,NA,525731,NA,"Charter","Kodiak",0,23.7,31.6
"336",NA,2006,7,11,22,10,NA,10,"","F",94,NA,525731,NA,"Charter","Kodiak",0,17.1,22.7
"337",NA,2006,7,11,22,11,NA,7,"","F",80,NA,525731,NA,"Charter","Kodiak",0,10.1,13.5
"338",NA,2006,7,11,22,12,NA,12,"","F",123,NA,525731,NA,"Charter","Kodiak",0,40.9,54.4
"339",NA,2006,7,11,22,13,NA,8,"","F",76,NA,525731,NA,"Charter","Kodiak",0,8.6,11.4
"340",NA,2006,7,11,22,14,NA,9,"","F",82,NA,525731,NA,"Charter","Kodiak",0,11,14.6
"341",NA,2006,7,11,22,15,NA,7,"","F",87,NA,525731,NA,"Charter","Kodiak",0,13.3,17.7
"342",NA,2006,7,11,22,16,NA,8,"","F",90,NA,525731,NA,"Charter","Kodiak",0,14.9,19.8
"343",NA,2006,7,11,22,17,NA,NA,"","F",84,NA,525731,NA,"Charter","Kodiak",0,11.9,15.8
"344",NA,2006,7,11,22,18,NA,7,"","F",79,NA,525731,NA,"Charter","Kodiak",0,9.7,13
"345",NA,2006,7,11,22,19,NA,7,"","F",81,NA,525731,NA,"Charter","Kodiak",0,10.6,14
"346",NA,2006,7,12,23,1,NA,NA,"","F",107,NA,525733,NA,"Private","Kodiak",0,26,34.6
"347",NA,2006,7,12,23,2,NA,NA,"","F",100,NA,525733,NA,"Private","Kodiak",0,20.9,27.8
"348",NA,2006,7,12,23,3,NA,10,"","F",74,NA,525733,NA,"Private","Kodiak",0,7.9,10.5
"349",NA,2006,7,12,23,4,NA,7,"","F",71,NA,525733,NA,"Private","Kodiak",0,6.9,9.2
"350",NA,2006,7,12,23,5,NA,13,"","F",140,NA,525733,NA,"Private","Kodiak",0,62.2,82.7
"351",NA,2006,7,12,23,6,NA,NA,"","F",135,NA,525733,NA,"Private","Kodiak",0,55.3,73.5
"352",NA,2006,7,12,23,7,NA,NA,"","F",101,NA,525701,NA,"Charter","Kodiak",0,21.6,28.7
"353",NA,2006,7,12,23,8,NA,10,"","F",103,NA,525701,NA,"Charter","Kodiak",0,23,30.6
"354",NA,2006,7,12,23,9,NA,NA,"","F",97,NA,525701,NA,"Charter","Kodiak",0,18.9,25.2
"355",NA,2006,7,12,23,10,NA,NA,"","F",112,NA,525701,NA,"Charter","Kodiak",0,30.2,40.1
"356",NA,2006,7,12,23,11,NA,NA,"","F",103,NA,525701,NA,"Charter","Kodiak",0,23,30.6
"357",NA,2006,7,12,23,12,NA,9,"","F",91,NA,525701,NA,"Charter","Kodiak",0,15.4,20.5
"358",NA,2006,7,12,23,13,NA,8,"","F",90,NA,525701,NA,"Charter","Kodiak",0,14.9,19.8
"359",NA,2006,7,12,23,14,NA,7,"","F",84,NA,525701,NA,"Charter","Kodiak",0,11.9,15.8
"360",NA,2006,7,12,23,15,NA,8,"","F",99,NA,525701,NA,"Charter","Kodiak",0,20.2,26.9
"361",NA,2006,7,12,23,16,NA,8,"","F",92,NA,525701,NA,"Charter","Kodiak",0,16,21.2
"362",NA,2006,7,12,23,17,NA,9,"","F",88,NA,525701,NA,"Charter","Kodiak",0,13.8,18.4
"363",NA,2006,7,12,23,18,NA,8,"","F",87,NA,525701,NA,"Charter","Kodiak",0,13.3,17.7
"364",NA,2006,7,12,23,19,NA,10,"","F",102,NA,525701,NA,"Charter","Kodiak",0,22.3,29.6
"365",NA,2006,7,12,23,20,NA,17,"","M",93,NA,525701,NA,"Charter","Kodiak",0,16.5,22
"366",NA,2006,7,12,23,21,NA,11,"","F",122,NA,525731,NA,"Charter","Kodiak",0,39.8,52.9
"367",NA,2006,7,12,23,22,NA,9,"","F",110,NA,525731,NA,"Charter","Kodiak",0,28.5,37.9
"368",NA,2006,7,12,23,23,NA,8,"","F",83,NA,525731,NA,"Charter","Kodiak",0,11.4,15.2
"369",NA,2006,7,12,23,24,NA,10,"","F",96,NA,525731,NA,"Charter","Kodiak",0,18.3,24.4
"370",NA,2006,7,12,23,25,NA,NA,"","F",66,NA,525731,NA,"Charter","Kodiak",0,5.4,7.2
"371",NA,2006,7,12,23,26,NA,7,"","F",72,NA,525731,NA,"Charter","Kodiak",0,7.2,9.6
"372",NA,2006,7,12,23,27,NA,NA,"","F",106,NA,525731,NA,"Charter","Kodiak",0,25.2,33.6
"373",NA,2006,7,12,23,28,NA,NA,"","F",92,NA,525731,NA,"Charter","Kodiak",0,16,21.2
"374",NA,2006,7,12,23,29,NA,9,"","F",92,NA,525731,NA,"Charter","Kodiak",0,16,21.2
"375",NA,2006,7,12,23,30,NA,9,"","F",83,NA,525731,NA,"Charter","Kodiak",0,11.4,15.2
"376",NA,2006,7,12,24,1,NA,NA,"","M",91,NA,525731,NA,"Charter","Kodiak",0,15.4,20.5
"377",NA,2006,7,12,24,2,NA,9,"","M",68,NA,525731,NA,"Charter","Kodiak",0,6,8
"378",NA,2006,7,12,24,3,NA,16,"","M",85,NA,525731,NA,"Charter","Kodiak",0,12.3,16.4
"379",NA,2006,7,12,24,4,NA,8,"","M",67,NA,525731,NA,"Charter","Kodiak",0,5.7,7.6
"380",NA,2006,7,12,24,5,NA,NA,"","M",61,NA,525731,NA,"Charter","Kodiak",0,4.2,5.6
"381",NA,2006,7,13,25,1,NA,NA,"","F",89,NA,525733,NA,"Private","Kodiak",0,14.3,19.1
"382",NA,2006,7,13,25,2,NA,NA,"","F",76,NA,525733,NA,"Private","Kodiak",0,8.6,11.4
"383",NA,2006,7,13,25,3,NA,8,"","F",73,NA,525733,NA,"Charter","Kodiak",0,7.5,10
"384",NA,2006,7,13,25,4,NA,7,"","F",88,NA,525733,NA,"Charter","Kodiak",0,13.8,18.4
"385",NA,2006,7,13,25,5,NA,8,"","F",90,NA,525733,NA,"Charter","Kodiak",0,14.9,19.8
"386",NA,2006,7,13,25,6,NA,9,"","F",94,NA,525733,NA,"Charter","Kodiak",0,17.1,22.7
"387",NA,2006,7,13,25,7,NA,NA,"","F",93,NA,525733,NA,"Charter","Kodiak",0,16.5,22
"388",NA,2006,7,13,25,8,NA,10,"","F",106,NA,525733,NA,"Charter","Kodiak",0,25.2,33.6
"389",NA,2006,7,13,25,9,NA,7,"","F",90,NA,525733,NA,"Charter","Kodiak",0,14.9,19.8
"390",NA,2006,7,13,25,10,NA,10,"","F",108,NA,525733,NA,"Charter","Kodiak",0,26.8,35.7
"391",NA,2006,7,16,26,1,NA,8,"","F",79,NA,525733,NA,"Private","Kodiak",0,9.7,13
"392",NA,2006,7,16,26,2,NA,7,"","F",72,NA,525733,NA,"Private","Kodiak",0,7.2,9.6
"393",NA,2006,7,16,26,3,NA,NA,"","F",84,NA,525733,NA,"Private","Kodiak",0,11.9,15.8
"394",NA,2006,7,16,26,4,NA,NA,"","F",60,NA,525733,NA,"Private","Kodiak",0,4,5.3
"395",NA,2006,7,16,26,5,NA,7,"","F",82,NA,525733,NA,"Private","Kodiak",0,11,14.6
"396",NA,2006,7,16,26,6,NA,NA,"","F",121,NA,525733,NA,"Private","Kodiak",0,38.8,51.6
"397",NA,2006,7,16,26,7,NA,7,"","F",90,NA,525733,NA,"Private","Kodiak",0,14.9,19.8
"398",NA,2006,7,16,26,8,NA,8,"","F",78,NA,525733,NA,"Private","Kodiak",0,9.3,12.4
"399",NA,2006,7,16,26,9,NA,7,"","F",80,NA,525733,NA,"Private","Kodiak",0,10.1,13.5
"400",NA,2006,7,16,26,10,NA,7,"","",78,NA,525733,NA,"Private","Kodiak",0,9.3,12.4
"401",NA,2006,7,16,26,11,NA,NA,"","M",76,NA,525733,NA,"Private","Kodiak",0,8.6,11.4
"402",NA,2006,7,16,26,12,NA,6,"","M",71,NA,525733,NA,"Private","Kodiak",0,6.9,9.2
"403",NA,2006,7,16,26,13,NA,7,"","M",75,NA,525733,NA,"Private","Kodiak",0,8.2,10.9
"404",NA,2006,7,16,26,14,NA,7,"","M",75,NA,525733,NA,"Private","Kodiak",0,8.2,10.9
"405",NA,2006,7,16,26,15,NA,NA,"","F",83,NA,525733,NA,"Private","Kodiak",0,11.4,15.2
"406",NA,2006,7,16,26,16,NA,NA,"","F",68,NA,525733,NA,"Private","Kodiak",0,6,8
"407",NA,2006,7,16,26,17,NA,8,"","F",104,NA,525733,NA,"Private","Kodiak",0,23.7,31.6
"408",NA,2006,7,16,26,18,NA,7,"","F",82,NA,525733,NA,"Private","Kodiak",0,11,14.6
"409",NA,2006,7,17,27,1,NA,12,"","F",85,NA,525733,NA,"Private","Kodiak",0,12.3,16.4
"410",NA,2006,7,17,27,2,NA,NA,"","F",85,NA,525733,NA,"Private","Kodiak",0,12.3,16.4
"411",NA,2006,7,17,27,3,NA,NA,"","M",84,NA,525733,NA,"Private","Kodiak",0,11.9,15.8
"412",NA,2006,7,17,27,4,NA,NA,"","F",117,NA,525731,NA,"Charter","Kodiak",0,34.8,46.2
"413",NA,2006,7,17,27,5,NA,NA,"","F",118,NA,525731,NA,"Charter","Kodiak",0,35.7,47.5
"414",NA,2006,7,17,27,6,NA,11,"","F",116,NA,525731,NA,"Charter","Kodiak",0,33.8,45
"415",NA,2006,7,17,27,7,NA,9,"","F",97,NA,525731,NA,"Charter","Kodiak",0,18.9,25.2
"416",NA,2006,7,17,27,8,NA,10,"","F",129,NA,525731,NA,"Charter","Kodiak",0,47.7,63.4
"417",NA,2006,7,17,27,9,NA,16,"","F",142,NA,525731,NA,"Charter","Kodiak",0,65.1,86.6
"418",NA,2006,7,17,27,10,NA,11,"","F",94,NA,525731,NA,"Charter","Kodiak",0,17.1,22.7
"419",NA,2006,7,17,27,11,NA,NA,"","F",84,NA,525731,NA,"Charter","Kodiak",0,11.9,15.8
"420",NA,2006,7,17,27,12,NA,7,"","F",82,NA,525731,NA,"Charter","Kodiak",0,11,14.6
"421",NA,2006,7,17,27,13,NA,7,"","F",81,NA,525731,NA,"Charter","Kodiak",0,10.6,14
"422",NA,2006,7,17,27,14,NA,18,"","F",177,NA,525731,NA,"Charter","Kodiak",0,132.9,176.8
"423",NA,2006,7,17,27,15,NA,15,"","F",189,NA,525731,NA,"Charter","Kodiak",0,164.4,218.7
"424",NA,2006,7,17,27,16,NA,24,"","M",86,NA,525733,NA,"Charter","Kodiak",0,12.8,17.1
"425",NA,2006,7,17,27,17,NA,23,"","M",84,NA,525733,NA,"Charter","Kodiak",0,11.9,15.8
"426",NA,2006,7,17,27,18,NA,15,"","F",133,NA,525733,NA,"Charter","Kodiak",0,52.7,70
"427",NA,2006,7,17,27,19,NA,15,"","F",112,NA,525733,NA,"Charter","Kodiak",0,30.2,40.1
"428",NA,2006,7,17,27,20,NA,15,"","F",127,NA,525733,NA,"Charter","Kodiak",0,45.3,60.3
"429",NA,2006,7,17,27,21,NA,NA,"","M",92,NA,525733,NA,"Charter","Kodiak",0,16,21.2
"430",NA,2006,7,17,27,22,NA,12,"","F",124,NA,525733,NA,"Charter","Kodiak",0,42,55.8
"431",NA,2006,7,17,27,23,NA,NA,"","M",99,NA,525733,NA,"Charter","Kodiak",0,20.2,26.9
"432",NA,2006,7,17,27,24,NA,NA,"","F",126,NA,525733,NA,"Charter","Kodiak",0,44.2,58.8
"433",NA,2006,7,17,27,25,NA,8,"","F",83,NA,525733,NA,"Charter","Kodiak",0,11.4,15.2
"434",NA,2006,7,17,27,26,NA,17,"","F",122,NA,525733,NA,"Charter","Kodiak",0,39.8,52.9
"435",NA,2006,7,17,27,27,NA,24,"","M",93,NA,525733,NA,"Charter","Kodiak",0,16.5,22
"436",NA,2006,7,17,27,28,NA,19,"","F",143,NA,525733,NA,"Charter","Kodiak",0,66.6,88.6
"437",NA,2006,7,18,28,1,NA,11,"","F",147,NA,525733,NA,"Charter","Kodiak",0,72.8,96.9
"438",NA,2006,7,18,28,2,NA,6,"","F",83,NA,525733,NA,"Charter","Kodiak",0,11.4,15.2
"439",NA,2006,7,18,28,3,NA,8,"","F",86,NA,525733,NA,"Charter","Kodiak",0,12.8,17.1
"440",NA,2006,7,21,29,1,NA,NA,"","F",150,NA,525701,NA,"Private","Kodiak",0,77.8,103.4
"441",NA,2006,7,21,29,2,NA,NA,"","F",100,NA,525701,NA,"Private","Kodiak",0,20.9,27.8
"442",NA,2006,7,21,29,3,NA,6,"","F",94,NA,525733,NA,"Private","Kodiak",0,17.1,22.7
"443",NA,2006,7,21,29,4,NA,NA,"","F",83,NA,525733,NA,"Private","Kodiak",0,11.4,15.2
"444",NA,2006,7,21,29,5,NA,12,"","F",133,NA,525733,NA,"Private","Kodiak",0,52.7,70
"445",NA,2006,7,21,29,6,NA,NA,"","F",114,NA,525731,NA,"Charter","Kodiak",0,32,42.5
"446",NA,2006,7,21,29,7,NA,NA,"","F",89,NA,525731,NA,"Charter","Kodiak",0,14.3,19.1
"447",NA,2006,7,21,29,8,NA,NA,"","F",95,NA,525731,NA,"Charter","Kodiak",0,17.7,23.5
"448",NA,2006,7,21,29,9,NA,8,"","F",86,NA,525731,NA,"Charter","Kodiak",0,12.8,17.1
"449",NA,2006,7,21,29,10,NA,11,"","F",121,NA,525731,NA,"Charter","Kodiak",0,38.8,51.6
"450",NA,2006,7,21,29,11,NA,8,"","F",80,NA,525731,NA,"Charter","Kodiak",0,10.1,13.5
"451",NA,2006,7,21,29,12,NA,8,"","F",81,NA,525731,NA,"Charter","Kodiak",0,10.6,14
"452",NA,2006,7,21,29,13,NA,9,"","F",93,NA,525731,NA,"Charter","Kodiak",0,16.5,22
"453",NA,2006,7,21,29,14,NA,11,"","M",89,NA,525731,NA,"Charter","Kodiak",0,14.3,19.1
"454",NA,2006,7,22,30,1,NA,7,"","F",90,NA,525733,NA,"Private","Kodiak",0,14.9,19.8
"455",NA,2006,7,22,30,2,NA,8,"","F",101,NA,525733,NA,"Private","Kodiak",0,21.6,28.7
"456",NA,2006,7,22,30,3,NA,7,"","F",93,NA,525733,NA,"Private","Kodiak",0,16.5,22
"457",NA,2006,7,22,30,4,NA,NA,"","F",89,NA,525733,NA,"Private","Kodiak",0,14.3,19.1
"458",NA,2006,7,22,30,5,NA,NA,"","F",77,NA,525733,NA,"Private","Kodiak",0,9,11.9
"459",NA,2006,7,22,30,6,NA,8,"","F",81,NA,525733,NA,"Private","Kodiak",0,10.6,14
"460",NA,2006,7,22,30,7,NA,NA,"","M",97,NA,525733,NA,"Private","Kodiak",0,18.9,25.2
"461",NA,2006,7,22,30,8,NA,6,"","F",69,NA,525731,NA,"Charter","Kodiak",0,6.3,8.4
"462",NA,2006,7,22,30,9,NA,8,"","F",75,NA,525731,NA,"Charter","Kodiak",0,8.2,10.9
"463",NA,2006,7,22,30,10,NA,10,"","F",90,NA,525731,NA,"Charter","Kodiak",0,14.9,19.8
"464",NA,2006,7,22,30,11,NA,8,"","F",99,NA,525731,NA,"Charter","Kodiak",0,20.2,26.9
"465",NA,2006,7,22,30,12,NA,7,"","F",71,NA,525731,NA,"Charter","Kodiak",0,6.9,9.2
"466",NA,2006,7,22,30,13,NA,NA,"","F",65,NA,525731,NA,"Charter","Kodiak",0,5.2,6.9
"467",NA,2006,7,22,30,14,NA,13,"","M",82,NA,525731,NA,"Charter","Kodiak",0,11,14.6
"468",NA,2006,7,23,31,1,NA,9,"","F",96,NA,525701,NA,"Charter","Kodiak",0,18.3,24.4
"469",NA,2006,7,23,31,2,NA,7,"","F",81,NA,525701,NA,"Charter","Kodiak",0,10.6,14
"470",NA,2006,7,23,31,3,NA,NA,"","F",80,NA,525701,NA,"Charter","Kodiak",0,10.1,13.5
"471",NA,2006,7,23,31,4,NA,9,"","F",89,NA,525701,NA,"Charter","Kodiak",0,14.3,19.1
"472",NA,2006,7,23,31,5,NA,10,"","F",94,NA,525701,NA,"Charter","Kodiak",0,17.1,22.7
"473",NA,2006,7,23,31,6,NA,NA,"","F",107,NA,525701,NA,"Charter","Kodiak",0,26,34.6
"474",NA,2006,7,23,31,7,NA,NA,"","F",97,NA,525701,NA,"Charter","Kodiak",0,18.9,25.2
"475",NA,2006,7,23,31,8,NA,NA,"I","F",91,NA,525701,NA,"Charter","Kodiak",0,15.4,20.5
"476",NA,2006,7,23,31,9,NA,NA,"","F",97,NA,525701,NA,"Charter","Kodiak",0,18.9,25.2
"477",NA,2006,7,23,31,10,NA,8,"","F",104,NA,525701,NA,"Charter","Kodiak",0,23.7,31.6
"478",NA,2006,7,23,31,11,NA,NA,"I","F",103,NA,525701,NA,"Charter","Kodiak",0,23,30.6
"479",NA,2006,7,23,31,12,NA,9,"","F",108,NA,525701,NA,"Charter","Kodiak",0,26.8,35.7
"480",NA,2006,7,23,31,13,NA,NA,"","F",102,NA,525701,NA,"Charter","Kodiak",0,22.3,29.6
"481",NA,2006,7,24,32,1,NA,NA,"","F",53,NA,525733,NA,"Private","Kodiak",0,2.7,3.6
