"","SUB","YEAR","MONTH","DAY","PAGE","AGECONF","LINE","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","USER","PORT","CAS","NETWT","RNDWT"
"256",NA,2000,6,30,23,NA,7,16,"","M",82,NA,525733,"Charter","Kodiak",0,11,14.6
"257",NA,2000,6,30,23,NA,8,NA,"","F",99,NA,525733,"Charter","Kodiak",0,20.2,26.9
"258",NA,2000,6,30,23,NA,9,NA,"","F",98,NA,525733,"Charter","Kodiak",0,19.6,26
"259",NA,2000,6,30,23,NA,10,10,"","F",107,NA,525733,"Charter","Kodiak",0,26,34.6
"260",NA,2000,6,30,23,NA,11,NA,"","F",142,NA,525733,"Charter","Kodiak",0,65.1,86.6
"261",NA,2000,6,30,23,NA,12,8,"","F",102,NA,525733,"Charter","Kodiak",0,22.3,29.6
"262",NA,2000,6,30,23,NA,13,NA,"","F",117,NA,525733,"Charter","Kodiak",0,34.8,46.2
"263",NA,2000,6,30,23,NA,14,14,"","F",113,NA,525733,"Charter","Kodiak",0,31.1,41.3
"264",NA,2000,6,30,23,NA,15,11,"","F",120,NA,525733,"Charter","Kodiak",0,37.7,50.2
"265",NA,2000,6,30,23,NA,16,NA,"","F",130,NA,525733,"Charter","Kodiak",0,48.9,65
"266",NA,2000,6,30,23,NA,17,10,"","F",98,NA,525733,"Charter","Kodiak",0,19.6,26
"267",NA,2000,6,30,23,NA,18,12,"","F",137,NA,525733,"Private","Kodiak",0,58,77.1
"268",NA,2000,6,30,23,NA,19,NA,"","M",95,NA,525733,"Private","Kodiak",0,17.7,23.5
"269",NA,2000,6,30,23,NA,20,NA,"","F",88,NA,525733,"Private","Kodiak",0,13.8,18.4
"270",NA,2000,6,30,23,NA,21,NA,"","F",110,NA,525733,"Private","Kodiak",0,28.5,37.9
"271",NA,2000,6,30,23,NA,22,8,"","F",114,NA,525733,"Private","Kodiak",0,32,42.5
"272",NA,2000,6,30,23,NA,23,12,"","F",92,NA,525733,"Private","Kodiak",0,16,21.2
"273",NA,2000,6,30,23,NA,24,8,"","F",95,NA,525733,"Private","Kodiak",0,17.7,23.5
"274",NA,2000,6,30,23,NA,25,15,"","F",110,NA,525733,"Private","Kodiak",0,28.5,37.9
"275",NA,2000,6,30,23,NA,26,NA,"","F",87,NA,525733,"Private","Kodiak",0,13.3,17.7
"276",NA,2000,6,30,23,NA,27,12,"","F",139,NA,525733,"Private","Kodiak",0,60.7,80.8
"277",NA,2000,6,30,23,NA,28,NA,"","F",155,NA,525733,"Private","Kodiak",0,86.5,115
"278",NA,2000,6,30,23,NA,29,NA,"","F",92,NA,525733,"Private","Kodiak",0,16,21.2
"279",NA,2000,6,30,23,NA,30,14,"","F",117,NA,525733,"Private","Kodiak",0,34.8,46.2
"280",NA,2000,6,30,24,NA,1,NA,"","F",82,NA,525733,"Private","Kodiak",0,11,14.6
"281",NA,2000,6,30,24,NA,2,5,"","F",66,NA,525733,"Private","Kodiak",0,5.4,7.2
"282",NA,2000,6,30,24,NA,3,6,"","F",74,NA,525733,"Private","Kodiak",0,7.9,10.5
"283",NA,2000,6,30,24,NA,4,10,"","M",75,NA,525733,"Private","Kodiak",0,8.2,10.9
"284",NA,2000,6,30,24,NA,5,8,"","F",88,NA,525733,"Private","Kodiak",0,13.8,18.4
"285",NA,2000,6,30,24,NA,6,9,"","F",75,NA,525733,"Private","Kodiak",0,8.2,10.9
"286",NA,2000,7,3,25,NA,1,NA,"","F",97,NA,525733,"Charter","Kodiak",0,18.9,25.2
"287",NA,2000,7,3,25,NA,2,7,"","F",87,NA,525733,"Charter","Kodiak",0,13.3,17.7
"288",NA,2000,7,3,25,NA,3,12,"","M",90,NA,525733,"Charter","Kodiak",0,14.9,19.8
"289",NA,2000,7,3,25,NA,4,NA,"I","F",92,NA,525733,"Charter","Kodiak",0,16,21.2
"290",NA,2000,7,3,25,NA,5,NA,"","M",76,NA,525733,"Charter","Kodiak",0,8.6,11.4
"291",NA,2000,7,3,25,NA,6,NA,"","F",82,NA,525733,"Charter","Kodiak",0,11,14.6
"292",NA,2000,7,3,25,NA,7,10,"","M",89,NA,525733,"Charter","Kodiak",0,14.3,19.1
"293",NA,2000,7,3,25,NA,8,16,"","M",103,NA,525733,"Charter","Kodiak",0,23,30.6
"294",NA,2000,7,3,25,NA,9,13,"","M",99,NA,525733,"Charter","Kodiak",0,20.2,26.9
"295",NA,2000,7,3,25,NA,10,9,"","F",126,NA,525731,"Private","Kodiak",0,44.2,58.8
"296",NA,2000,7,3,25,NA,11,NA,"","F",107,NA,525733,"Private","Kodiak",0,26,34.6
"297",NA,2000,7,3,25,NA,12,20,"","M",94,NA,525733,"Charter","Kodiak",0,17.1,22.7
"298",NA,2000,7,3,25,NA,13,13,"","F",105,NA,525733,"Charter","Kodiak",0,24.5,32.6
"299",NA,2000,7,3,25,NA,14,8,"","F",93,NA,525733,"Charter","Kodiak",0,16.5,22
"300",NA,2000,7,3,25,NA,15,11,"","F",105,NA,525733,"Charter","Kodiak",0,24.5,32.6
"301",NA,2000,7,3,25,NA,16,NA,"","F",154,NA,525733,"Charter","Kodiak",0,84.7,112.6
"302",NA,2000,7,3,25,NA,17,NA,"","M",87,NA,525733,"Charter","Kodiak",0,13.3,17.7
"303",NA,2000,7,3,25,NA,18,13,"","F",76,NA,525733,"Charter","Kodiak",0,8.6,11.4
"304",NA,2000,7,3,25,NA,19,NA,"I","M",81,NA,525733,"Charter","Kodiak",0,10.6,14
"305",NA,2000,7,3,25,NA,20,6,"","F",89,NA,525733,"Charter","Kodiak",0,14.3,19.1
"306",NA,2000,7,3,25,NA,21,9,"","F",84,NA,525733,"Charter","Kodiak",0,11.9,15.8
"307",NA,2000,7,3,25,NA,22,11,"","M",88,NA,525733,"Charter","Kodiak",0,13.8,18.4
"308",NA,2000,7,3,25,NA,23,NA,"","F",98,NA,525733,"Charter","Kodiak",0,19.6,26
"309",NA,2000,7,3,25,NA,24,NA,"","M",99,NA,525733,"Private","Kodiak",0,20.2,26.9
"310",NA,2000,7,3,25,NA,25,NA,"","F",69,NA,525733,"Private","Kodiak",0,6.3,8.4
"311",NA,2000,7,3,25,NA,26,NA,"","M",86,NA,525733,"Private","Kodiak",0,12.8,17.1
"312",NA,2000,7,3,25,NA,27,17,"","F",84,NA,525733,"Private","Kodiak",0,11.9,15.8
"313",NA,2000,7,3,25,NA,28,NA,"","M",92,NA,525733,"Private","Kodiak",0,16,21.2
"314",NA,2000,7,3,25,NA,29,13,"","F",91,NA,525733,"Private","Kodiak",0,15.4,20.5
"315",NA,2000,7,3,25,NA,30,NA,"","F",75,NA,525733,"Private","Kodiak",0,8.2,10.9
"316",NA,2000,7,3,26,NA,1,NA,"","F",64,NA,525733,"Private","Kodiak",0,4.9,6.5
"317",NA,2000,7,3,26,NA,2,13,"","M",77,NA,525733,"Private","Kodiak",0,9,11.9
"318",NA,2000,7,3,26,NA,3,NA,"","F",61,NA,525733,"Private","Kodiak",0,4.2,5.6
"319",NA,2000,7,3,26,NA,4,10,"","F",143,NA,525733,"Private","Kodiak",0,66.6,88.6
"320",NA,2000,7,3,26,NA,5,11,"","F",144,NA,525733,"Private","Kodiak",0,68.1,90.6
"321",NA,2000,7,4,27,NA,1,5,"","M",64,NA,525733,"Private","Kodiak",0,4.9,6.5
"322",NA,2000,7,4,27,NA,2,NA,"I","F",96,NA,525733,"Private","Kodiak",0,18.3,24.4
"323",NA,2000,7,4,27,NA,3,8,"","F",78,NA,525733,"Private","Kodiak",0,9.3,12.4
"324",NA,2000,7,4,27,NA,4,14,"","F",157,NA,NA,"Private","Kodiak",0,90.1,119.9
"325",NA,2000,7,4,27,NA,5,7,"","F",85,NA,NA,"Charter","Kodiak",0,12.3,16.4
"326",NA,2000,7,4,27,NA,6,NA,"I","F",72,NA,NA,"Charter","Kodiak",0,7.2,9.6
"327",NA,2000,7,4,27,NA,7,NA,"","F",100,NA,NA,"Charter","Kodiak",0,20.9,27.8
"328",NA,2000,7,4,27,NA,8,NA,"","F",104,NA,NA,"Private","Kodiak",0,23.7,31.6
"329",NA,2000,7,4,27,NA,9,12,"","F",105,NA,NA,"Charter","Kodiak",0,24.5,32.6
"330",NA,2000,7,4,27,NA,10,10,"","F",90,NA,525733,"Private","Kodiak",0,14.9,19.8
"331",NA,2000,7,4,27,NA,11,9,"","F",90,NA,525733,"Private","Kodiak",0,14.9,19.8
"332",NA,2000,7,4,27,NA,12,NA,"","F",142,NA,525733,"Private","Kodiak",0,65.1,86.6
"333",NA,2000,7,4,27,NA,13,17,"","M",89,NA,525733,"Private","Kodiak",0,14.3,19.1
"334",NA,2000,7,4,27,NA,14,NA,"","F",77,NA,525733,"Private","Kodiak",0,9,11.9
"335",NA,2000,7,4,27,NA,15,NA,"","F",68,NA,525733,"Private","Kodiak",0,6,8
"336",NA,2000,7,4,27,NA,16,14,"","F",111,NA,NA,"Charter","Kodiak",0,29.3,39
"337",NA,2000,7,4,27,NA,17,12,"","F",97,NA,NA,"Charter","Kodiak",0,18.9,25.2
"338",NA,2000,7,4,27,NA,18,5,"","F",90,NA,NA,"Charter","Kodiak",0,14.9,19.8
"339",NA,2000,7,4,27,NA,19,12,"","M",84,NA,NA,"Charter","Kodiak",0,11.9,15.8
"340",NA,2000,7,4,27,NA,20,NA,"","F",89,NA,NA,"Charter","Kodiak",0,14.3,19.1
"341",NA,2000,7,4,27,NA,21,12,"","M",90,NA,NA,"Charter","Kodiak",0,14.9,19.8
"342",NA,2000,7,4,27,NA,22,15,"","M",88,NA,NA,"Charter","Kodiak",0,13.8,18.4
"343",NA,2000,7,4,27,NA,23,11,"","F",93,NA,NA,"Charter","Kodiak",0,16.5,22
"344",NA,2000,7,4,27,NA,24,NA,"I","F",80,NA,NA,"Charter","Kodiak",0,10.1,13.5
"345",NA,2000,7,4,27,NA,25,9,"","M",79,NA,NA,"Charter","Kodiak",0,9.7,13
"346",NA,2000,7,4,27,NA,26,10,"","M",89,NA,NA,"Charter","Kodiak",0,14.3,19.1
"347",NA,2000,7,4,27,NA,27,12,"","F",115,NA,NA,"Charter","Kodiak",0,32.9,43.7
"348",NA,2000,7,4,27,NA,28,NA,"","F",131,NA,NA,"Charter","Kodiak",0,50.1,66.7
"349",NA,2000,7,4,27,NA,29,13,"","F",146,NA,NA,"Charter","Kodiak",0,71.2,94.7
"350",NA,2000,7,4,27,NA,30,12,"","M",83,NA,NA,"Charter","Kodiak",0,11.4,15.2
"351",NA,2000,7,7,28,NA,1,11,"","M",77,NA,525733,"Charter","Kodiak",0,9,11.9
"352",NA,2000,7,7,28,NA,2,13,"","F",135,NA,525733,"Charter","Kodiak",0,55.3,73.5
"353",NA,2000,7,7,28,NA,3,12,"","F",103,NA,525732,"Private","Kodiak",0,23,30.6
"354",NA,2000,7,7,28,NA,4,11,"","F",85,NA,NA,"Charter","Kodiak",0,12.3,16.4
"355",NA,2000,7,7,28,NA,5,8,"","M",97,NA,NA,"Charter","Kodiak",0,18.9,25.2
"356",NA,2000,7,7,28,NA,6,NA,"","M",93,NA,NA,"Charter","Kodiak",0,16.5,22
"357",NA,2000,7,7,28,NA,7,NA,"","M",87,NA,NA,"Charter","Kodiak",0,13.3,17.7
"358",NA,2000,7,7,28,NA,8,9,"","M",82,NA,NA,"Charter","Kodiak",0,11,14.6
"359",NA,2000,7,7,28,NA,9,NA,"","F",108,NA,NA,"Charter","Kodiak",0,26.8,35.7
"360",NA,2000,7,7,28,NA,10,NA,"","F",83,NA,NA,"Charter","Kodiak",0,11.4,15.2
"361",NA,2000,7,7,28,NA,11,NA,"","F",91,NA,NA,"Charter","Kodiak",0,15.4,20.5
"362",NA,2000,7,7,28,NA,12,10,"","M",93,NA,NA,"Charter","Kodiak",0,16.5,22
"363",NA,2000,7,7,28,NA,13,7,"","F",85,NA,NA,"Charter","Kodiak",0,12.3,16.4
"364",NA,2000,7,7,28,NA,14,14,"","M",78,NA,NA,"Charter","Kodiak",0,9.3,12.4
"365",NA,2000,7,7,28,NA,15,7,"","F",82,NA,NA,"Charter","Kodiak",0,11,14.6
"366",NA,2000,7,7,28,NA,16,17,"","M",90,NA,NA,"Charter","Kodiak",0,14.9,19.8
"367",NA,2000,7,7,28,NA,17,12,"","F",137,NA,525733,"Charter","Kodiak",0,58,77.1
"368",NA,2000,7,7,28,NA,18,12,"","F",152,NA,525733,"Charter","Kodiak",0,81.2,107.9
"369",NA,2000,7,7,28,NA,19,6,"","F",77,NA,525733,"Charter","Kodiak",0,9,11.9
"370",NA,2000,7,7,28,NA,20,8,"","F",80,NA,525733,"Charter","Kodiak",0,10.1,13.5
"371",NA,2000,7,7,28,NA,21,8,"","M",76,NA,525733,"Charter","Kodiak",0,8.6,11.4
"372",NA,2000,7,7,28,NA,22,7,"","F",80,NA,525733,"Charter","Kodiak",0,10.1,13.5
"373",NA,2000,7,7,28,NA,23,14,"","M",96,NA,525733,"Charter","Kodiak",0,18.3,24.4
"374",NA,2000,7,7,28,NA,24,8,"","F",120,NA,525732,"Charter","Kodiak",0,37.7,50.2
"375",NA,2000,7,7,28,NA,25,NA,"","F",89,NA,525733,"Charter","Kodiak",0,14.3,19.1
"376",NA,2000,7,8,29,NA,1,16,"","",85,NA,525733,"Private","Kodiak",0,12.3,16.4
"377",NA,2000,7,8,29,NA,2,NA,"","",98,NA,525733,"Private","Kodiak",0,19.6,26
"378",NA,2000,7,8,29,NA,3,NA,"","F",149,NA,525733,"Private","Kodiak",0,76.1,101.2
"379",NA,2000,7,8,29,NA,4,9,"","F",104,NA,525733,"Private","Kodiak",0,23.7,31.6
"380",NA,2000,7,8,29,NA,5,14,"","F",158,NA,525733,"Private","Kodiak",0,92,122.4
"381",NA,2000,7,9,30,NA,1,NA,"","F",75,NA,525733,"Private","Kodiak",0,8.2,10.9
"382",NA,2000,7,9,30,NA,2,14,"","F",102,NA,525733,"Private","Kodiak",0,22.3,29.6
"383",NA,2000,7,9,30,NA,3,NA,"","F",90,NA,525733,"Private","Kodiak",0,14.9,19.8
"384",NA,2000,7,9,30,NA,4,9,"","F",91,NA,525733,"Private","Kodiak",0,15.4,20.5
"385",NA,2000,7,9,30,NA,5,NA,"","F",81,NA,525733,"Private","Kodiak",0,10.6,14
"386",NA,2000,7,9,30,NA,6,NA,"","F",111,NA,525733,"Private","Kodiak",0,29.3,39
"387",NA,2000,7,9,30,NA,7,NA,"","F",117,NA,525733,"Private","Kodiak",0,34.8,46.2
"388",NA,2000,7,9,30,NA,8,NA,"","F",66,NA,525733,"Private","Kodiak",0,5.4,7.2
"389",NA,2000,7,9,30,NA,9,5,"","F",75,NA,525733,"Private","Kodiak",0,8.2,10.9
"390",NA,2000,7,9,30,NA,10,NA,"I","F",53,NA,525733,"Private","Kodiak",0,2.7,3.6
"391",NA,2000,7,9,30,NA,11,NA,"","F",144,NA,525733,"Private","Kodiak",0,68.1,90.6
"392",NA,2000,7,9,30,NA,12,NA,"","F",89,NA,525733,"Private","Kodiak",0,14.3,19.1
"393",NA,2000,7,9,30,NA,13,11,"","F",110,NA,525733,"Private","Kodiak",0,28.5,37.9
"394",NA,2000,7,9,30,NA,14,11,"","M",80,NA,525733,"Private","Kodiak",0,10.1,13.5
"395",NA,2000,7,9,30,NA,15,NA,"I","M",99,NA,525733,"Private","Kodiak",0,20.2,26.9
"396",NA,2000,7,9,30,NA,16,13,"","M",87,NA,525733,"Private","Kodiak",0,13.3,17.7
"397",NA,2000,7,9,30,NA,17,11,"","F",91,NA,525733,"Charter","Kodiak",0,15.4,20.5
"398",NA,2000,7,9,30,NA,18,NA,"","M",87,NA,525733,"Charter","Kodiak",0,13.3,17.7
"399",NA,2000,7,9,30,NA,19,NA,"","M",82,NA,525733,"Charter","Kodiak",0,11,14.6
"400",NA,2000,7,9,30,NA,20,14,"","M",95,NA,525733,"Charter","Kodiak",0,17.7,23.5
"401",NA,2000,7,9,30,NA,21,NA,"","M",93,NA,525733,"Charter","Kodiak",0,16.5,22
"402",NA,2000,7,10,31,NA,1,12,"","M",94,NA,525733,"Private","Kodiak",0,17.1,22.7
"403",NA,2000,7,10,31,NA,2,14,"","F",161,NA,525733,"Private","Kodiak",0,97.8,130.1
"404",NA,2000,7,10,31,NA,3,7,"","F",109,NA,525733,"Private","Kodiak",0,27.6,36.8
"405",NA,2000,7,10,31,NA,4,7,"","F",91,NA,525733,"Private","Kodiak",0,15.4,20.5
"406",NA,2000,7,10,31,NA,5,NA,"","F",95,NA,525733,"Private","Kodiak",0,17.7,23.5
"407",NA,2000,7,10,31,NA,6,8,"","F",98,NA,525733,"Private","Kodiak",0,19.6,26
"408",NA,2000,7,10,31,NA,7,NA,"","M",79,NA,525733,"Private","Kodiak",0,9.7,13
"409",NA,2000,7,10,31,NA,8,3,"","F",48,NA,525733,"Private","Kodiak",0,1.9,2.6
"410",NA,2000,7,10,31,NA,9,NA,"","F",56,NA,525733,"Private","Kodiak",0,3.2,4.2
"411",NA,2000,7,10,31,NA,10,NA,"","M",68,NA,525733,"Private","Kodiak",0,6,8
"412",NA,2000,7,10,31,NA,11,13,"","M",77,NA,525733,"Private","Kodiak",0,9,11.9
"413",NA,2000,7,10,31,NA,12,7,"","M",78,NA,525733,"Private","Kodiak",0,9.3,12.4
"414",NA,2000,7,10,31,NA,13,6,"","F",65,NA,525733,"Private","Kodiak",0,5.2,6.9
"415",NA,2000,7,10,31,NA,14,NA,"","F",87,NA,525733,"Private","Kodiak",0,13.3,17.7
"416",NA,2000,7,10,31,NA,15,NA,"","F",81,NA,525733,"Private","Kodiak",0,10.6,14
"417",NA,2000,7,10,31,NA,16,NA,"","F",77,NA,525733,"Private","Kodiak",0,9,11.9
"418",NA,2000,7,10,31,NA,17,NA,"","F",72,NA,525733,"Private","Kodiak",0,7.2,9.6
"419",NA,2000,7,10,31,NA,18,10,"","M",75,NA,525733,"Private","Kodiak",0,8.2,10.9
"420",NA,2000,7,10,31,NA,19,NA,"","F",82,NA,525733,"Private","Kodiak",0,11,14.6
"421",NA,2000,7,10,31,NA,20,NA,"","F",71,NA,525733,"Private","Kodiak",0,6.9,9.2
"422",NA,2000,7,10,31,NA,21,14,"","F",132,NA,525733,"Private","Kodiak",0,51.4,68.3
"423",NA,2000,7,10,31,NA,22,11,"","F",110,NA,525733,"Private","Kodiak",0,28.5,37.9
"424",NA,2000,7,10,31,NA,23,NA,"","M",88,NA,525733,"Private","Kodiak",0,13.8,18.4
"425",NA,2000,7,10,31,NA,24,12,"","M",93,NA,535733,"Private","Kodiak",0,16.5,22
"426",NA,2000,7,10,31,NA,25,13,"","M",86,NA,525733,"Private","Kodiak",0,12.8,17.1
"427",NA,2000,7,10,31,NA,26,14,"","M",79,NA,525733,"Private","Kodiak",0,9.7,13
"428",NA,2000,7,11,32,NA,1,7,"","F",79,NA,525733,"Charter","Kodiak",0,9.7,13
"429",NA,2000,7,11,32,NA,2,12,"","F",141,NA,525733,"Charter","Kodiak",0,63.6,84.6
"430",NA,2000,7,11,32,NA,3,NA,"I","F",125,NA,525733,"Charter","Kodiak",0,43.1,57.3
"431",NA,2000,7,11,32,NA,4,6,"","F",73,NA,525733,"Charter","Kodiak",0,7.5,10
"432",NA,2000,7,11,32,NA,5,10,"","F",114,NA,525733,"Charter","Kodiak",0,32,42.5
"433",NA,2000,7,11,32,NA,6,14,"","F",98,NA,525733,"Charter","Kodiak",0,19.6,26
"434",NA,2000,7,11,32,NA,7,NA,"","F",104,NA,525733,"Charter","Kodiak",0,23.7,31.6
"435",NA,2000,7,11,32,NA,8,10,"","M",86,NA,525733,"Charter","Kodiak",0,12.8,17.1
"436",NA,2000,7,11,32,NA,9,NA,"","F",67,NA,525733,"Private","Kodiak",0,5.7,7.6
"437",NA,2000,7,11,32,NA,10,NA,"","F",162,NA,525733,"Private","Kodiak",0,99.8,132.7
"438",NA,2000,7,11,32,NA,11,NA,"","",73,NA,525733,"Private","Kodiak",0,7.5,10
"439",NA,2000,7,11,32,NA,12,NA,"","F",111,NA,525733,"Private","Kodiak",0,29.3,39
"440",NA,2000,7,11,32,NA,13,12,"","F",138,NA,525733,"Private","Kodiak",0,59.3,78.9
"441",NA,2000,7,11,32,NA,14,NA,"","F",120,NA,525733,"Private","Kodiak",0,37.7,50.2
"442",NA,2000,7,12,33,NA,1,8,"","F",89,NA,525733,"Charter","Kodiak",0,14.3,19.1
"443",NA,2000,7,12,33,NA,2,12,"","F",139,NA,525733,"Charter","Kodiak",0,60.7,80.8
"444",NA,2000,7,12,33,NA,3,NA,"I","F",117,NA,525733,"Charter","Kodiak",0,34.8,46.2
"445",NA,2000,7,12,33,NA,4,7,"","F",99,NA,525733,"Charter","Kodiak",0,20.2,26.9
"446",NA,2000,7,12,33,NA,5,NA,"","F",125,NA,525733,"Charter","Kodiak",0,43.1,57.3
"447",NA,2000,7,12,33,NA,6,9,"","F",99,NA,525733,"Charter","Kodiak",0,20.2,26.9
"448",NA,2000,7,12,33,NA,7,11,"","F",101,NA,525733,"Charter","Kodiak",0,21.6,28.7
"449",NA,2000,7,12,33,NA,8,10,"","F",85,NA,525733,"Charter","Kodiak",0,12.3,16.4
"450",NA,2000,7,12,33,NA,9,NA,"","F",NA,NA,525733,"Private","Kodiak",0,NA,NA
"451",NA,2000,7,12,33,NA,10,NA,"","F",87,NA,525733,"Private","Kodiak",0,13.3,17.7
"452",NA,2000,7,12,33,NA,11,NA,"","F",126,NA,525733,"Private","Kodiak",0,44.2,58.8
"453",NA,2000,7,12,33,NA,12,12,"","F",131,NA,525733,"Private","Kodiak",0,50.1,66.7
"454",NA,2000,7,12,33,NA,13,10,"","F",111,NA,525733,"Private","Kodiak",0,29.3,39
"455",NA,2000,7,12,33,NA,14,9,"","F",88,NA,525733,"Private","Kodiak",0,13.8,18.4
"456",NA,2000,7,12,33,NA,15,NA,"","M",85,NA,525733,"Private","Kodiak",0,12.3,16.4
"457",NA,2000,7,12,33,NA,16,5,"","F",76,NA,525733,"Private","Kodiak",0,8.6,11.4
"458",NA,2000,7,12,33,NA,17,10,"","F",96,NA,525733,"Private","Kodiak",0,18.3,24.4
"459",NA,2000,7,12,33,NA,18,9,"","F",99,NA,525733,"Private","Kodiak",0,20.2,26.9
"460",NA,2000,7,12,33,NA,19,6,"","F",83,NA,525733,"Private","Kodiak",0,11.4,15.2
"461",NA,2000,7,12,33,NA,20,13,"","M",87,NA,525733,"Private","Kodiak",0,13.3,17.7
"462",NA,2000,7,12,33,NA,21,NA,"","M",93,NA,525733,"Private","Kodiak",0,16.5,22
"463",NA,2000,7,12,33,NA,22,NA,"","M",82,NA,525733,"Private","Kodiak",0,11,14.6
"464",NA,2000,7,12,33,NA,23,12,"","F",103,NA,525733,"Private","Kodiak",0,23,30.6
"465",NA,2000,7,12,33,NA,24,NA,"","F",87,NA,525733,"Private","Kodiak",0,13.3,17.7
"466",NA,2000,7,12,33,NA,25,NA,"","M",86,NA,525733,"Private","Kodiak",0,12.8,17.1
"467",NA,2000,7,12,33,NA,26,15,"","F",95,NA,525733,"Private","Kodiak",0,17.7,23.5
"468",NA,2000,7,12,33,NA,27,14,"","M",94,NA,525733,"Private","Kodiak",0,17.1,22.7
"469",NA,2000,7,12,33,NA,28,11,"","M",86,NA,525733,"Private","Kodiak",0,12.8,17.1
"470",NA,2000,7,12,33,NA,29,11,"","F",110,NA,525733,"Private","Kodiak",0,28.5,37.9
"471",NA,2000,7,12,33,NA,30,NA,"","M",91,NA,525733,"Private","Kodiak",0,15.4,20.5
"472",NA,2000,7,12,34,NA,1,13,"","M",73,NA,525733,"Private","Kodiak",0,7.5,10
"473",NA,2000,7,12,34,NA,2,13,"","M",85,NA,525733,"Private","Kodiak",0,12.3,16.4
"474",NA,2000,7,12,34,NA,3,NA,"","F",86,NA,525733,"Private","Kodiak",0,12.8,17.1
"475",NA,2000,7,12,34,NA,4,NA,"","F",144,NA,525733,"Private","Kodiak",0,68.1,90.6
"476",NA,2000,7,16,35,NA,1,9,"","F",101,NA,525733,"Private","Kodiak",0,21.6,28.7
"477",NA,2000,7,16,35,NA,2,11,"","F",80,NA,525733,"Private","Kodiak",0,10.1,13.5
"478",NA,2000,7,16,35,NA,3,NA,"","F",159,NA,525733,"Private","Kodiak",0,93.9,124.9
"479",NA,2000,7,16,35,NA,4,NA,"","M",108,NA,525733,"Private","Kodiak",0,26.8,35.7
"480",NA,2000,7,16,35,NA,5,7,"","F",106,NA,525733,"Private","Kodiak",0,25.2,33.6
"481",NA,2000,7,16,35,NA,6,NA,"","F",106,NA,525733,"Private","Kodiak",0,25.2,33.6
"482",NA,2000,7,16,35,NA,7,NA,"","F",123,NA,525733,"Private","Kodiak",0,40.9,54.4
"483",NA,2000,7,16,35,NA,8,8,"","F",104,NA,525733,"Private","Kodiak",0,23.7,31.6
"484",NA,2000,7,16,35,NA,9,8,"","F",99,NA,525733,"Private","Kodiak",0,20.2,26.9
"485",NA,2000,7,16,35,NA,10,NA,"","F",72,NA,525733,"Private","Kodiak",0,7.2,9.6
"486",NA,2000,7,16,35,NA,11,NA,"","F",69,NA,525733,"Private","Kodiak",0,6.3,8.4
"487",NA,2000,7,16,35,NA,12,NA,"","F",93,NA,525733,"Private","Kodiak",0,16.5,22
"488",NA,2000,7,16,35,NA,13,6,"","F",87,NA,525733,"Private","Kodiak",0,13.3,17.7
"489",NA,2000,7,16,35,NA,14,NA,"","F",104,NA,525733,"Private","Kodiak",0,23.7,31.6
"490",NA,2000,7,16,35,NA,15,5,"","F",82,NA,525733,"Private","Kodiak",0,11,14.6
"491",NA,2000,7,16,35,NA,16,NA,"","F",87,NA,525733,"Private","Kodiak",0,13.3,17.7
"492",NA,2000,7,16,35,NA,17,NA,"","M",83,NA,525733,"Private","Kodiak",0,11.4,15.2
"493",NA,2000,7,16,35,NA,18,7,"","F",94,NA,525733,"Private","Kodiak",0,17.1,22.7
"494",NA,2000,7,16,35,NA,19,NA,"","F",109,NA,525733,"Private","Kodiak",0,27.6,36.8
"495",NA,2000,7,16,35,NA,20,14,"","F",154,NA,525733,"Private","Kodiak",0,84.7,112.6
"496",NA,2000,7,19,36,NA,1,19,"","F",152,NA,525733,"Charter","Kodiak",0,81.2,107.9
"497",NA,2000,7,19,36,NA,2,15,"","F",135,NA,525733,"Charter","Kodiak",0,55.3,73.5
"498",NA,2000,7,19,36,NA,3,13,"","F",144,NA,525733,"Charter","Kodiak",0,68.1,90.6
"499",NA,2000,7,19,36,NA,4,NA,"","F",138,NA,525733,"Charter","Kodiak",0,59.3,78.9
"500",NA,2000,7,19,36,NA,5,13,"","F",124,NA,525733,"Charter","Kodiak",0,42,55.8
"501",NA,2000,7,19,36,NA,6,16,"","M",91,NA,525733,"Charter","Kodiak",0,15.4,20.5
"502",NA,2000,7,19,36,NA,7,19,"","M",87,NA,525733,"Charter","Kodiak",0,13.3,17.7
"503",NA,2000,7,19,36,NA,8,6,"","F",94,NA,525733,"Charter","Kodiak",0,17.1,22.7
"504",NA,2000,7,19,36,NA,9,NA,"I","F",84,NA,525733,"Charter","Kodiak",0,11.9,15.8
"505",NA,2000,7,19,36,NA,10,NA,"","M",83,NA,525733,"Charter","Kodiak",0,11.4,15.2
"506",NA,2000,7,19,36,NA,11,17,"","F",171,NA,525733,"Charter","Kodiak",0,118.9,158.1
"507",NA,2000,7,20,37,NA,1,18,"","F",144,NA,525733,"Charter","Kodiak",0,68.1,90.6
"508",NA,2000,7,20,37,NA,2,22,"","F",190,NA,525733,"Charter","Kodiak",0,167.2,222.4
"509",NA,2000,7,20,37,NA,3,12,"","F",137,NA,525733,"Charter","Kodiak",0,58,77.1
"510",NA,2000,7,20,37,NA,4,16,"","F",101,NA,525733,"Charter","Kodiak",0,21.6,28.7
