"","YEAR","LENGTH","user","swhs","U45","O68","O45U68","Rinches","netwt"
"415",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"416",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"417",2014,158,"Charter","G",NA,NA,1,62,92.0063518858124
"418",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"419",2014,142,"Charter","G",NA,NA,1,56,65.1003142585754
"420",2014,127,"Charter","G",NA,NA,1,50,45.3411890544574
"421",2014,150,"Charter","G",NA,NA,1,59,77.7507395388125
"422",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"423",2014,142.5,"Charter","G",NA,NA,1,56,65.8459411812945
"424",2014,127,"Charter","G",NA,NA,1,50,45.3411890544574
"425",2014,127,"Charter","G",NA,NA,1,50,45.3411890544574
"426",2014,129.5,"Charter","G",NA,NA,1,51,48.2973051346225
"427",2014,139.5,"Charter","G",NA,NA,1,55,61.4595366720224
"428",2014,124,"Charter","G",NA,NA,1,49,41.9618965898669
"429",2014,119,"Charter","G",NA,NA,1,47,36.7232411172277
"430",2014,151,"Charter","G",NA,NA,1,59,79.4427297196038
"431",2014,116,"Charter","G",NA,NA,1,46,33.8074749051989
"432",2014,125,"Charter","G",NA,NA,1,49,43.0682565482885
"433",2014,117,"Charter","G",NA,NA,1,46,34.7609023202377
"434",2014,150,"Charter","G",NA,NA,1,59,77.7507395388125
"435",2014,146,"Charter","G",NA,NA,1,57,71.2315019887251
"436",2014,155.5,"Charter","G",NA,NA,1,61,87.3726129290821
"437",2014,143.5,"Charter","G",NA,NA,1,56,67.35487100128
"438",2014,144,"Charter","G",NA,NA,1,57,68.1182251379398
"439",2014,147.5,"Charter","G",NA,NA,1,58,73.630032989312
"440",2014,139.5,"Charter","G",NA,NA,1,55,61.4595366720224
"441",2014,157.5,"Charter","G",NA,NA,1,62,91.0663347882604
"442",2014,155,"Charter","G",NA,NA,1,61,86.4656381949801
"443",2014,127,"Charter","G",NA,NA,1,50,45.3411890544574
"444",2014,124.5,"Charter","G",NA,NA,1,49,42.5125883875572
"445",2014,119.5,"Charter","G",NA,NA,1,47,37.22552765208
"446",2014,152,"Charter","G",NA,NA,1,60,81.1600066940588
"447",2014,155,"Charter","G",NA,NA,1,61,86.4656381949801
"448",2014,114.5,"Charter","G",NA,NA,1,45,32.411462347672
"449",2014,158,"Charter","G",NA,NA,1,62,92.0063518858124
"450",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"451",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"452",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"453",2014,157.5,"Charter","G",NA,NA,1,62,91.0663347882604
"454",2014,150,"Charter","G",NA,NA,1,59,77.7507395388125
"455",2014,162.5,"Charter","G",NA,NA,1,64,100.770578757759
"456",2014,145.5,"Charter","G",NA,NA,1,57,70.4441523412339
"457",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"458",2014,133,"Charter","G",NA,NA,1,52,52.6560364976213
"459",2014,117,"Charter","G",NA,NA,1,46,34.7609023202377
"460",2014,143,"Charter","G",NA,NA,1,56,66.5974515592137
"461",2014,120,"Charter","G",NA,NA,1,47,37.7325439379309
"462",2014,127,"Charter","G",NA,NA,1,50,45.3411890544574
"463",2014,127,"Charter","G",NA,NA,1,50,45.3411890544574
"464",2014,148,"Charter","G",NA,NA,1,58,74.4417899400392
"465",2014,162,"Charter","G",NA,NA,1,64,99.7694312251192
"466",2014,117,"Charter","G",NA,NA,1,46,34.7609023202377
"467",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"468",2014,116.5,"Charter","G",NA,NA,1,46,34.2818971318448
"469",2014,129,"Charter","G",NA,NA,1,51,47.6957311427726
"470",2014,133,"Charter","G",NA,NA,1,52,52.6560364976213
"471",2014,171.5,"Charter","G",NA,NA,1,68,120.000930113624
"472",2014,150,"Charter","G",NA,NA,1,59,77.7507395388125
"473",2014,132.5,"Charter","G",NA,NA,1,52,52.0173585464032
"474",2014,163,"Charter","G",NA,NA,1,64,101.778650339857
"475",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"476",2014,147,"Charter","G",NA,NA,1,58,72.8244165439534
"477",2014,170,"Charter","G",NA,NA,1,67,116.633512392786
"478",2014,144,"Charter","G",NA,NA,1,57,68.1182251379398
"479",2014,171,"Charter","G",NA,NA,1,67,118.871090514999
"480",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"481",2014,119,"Charter","G",NA,NA,1,47,36.7232411172277
"482",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"483",2014,145.5,"Charter","G",NA,NA,1,57,70.4441523412339
"484",2014,137,"Charter","G",NA,NA,1,54,57.962016586709
"485",2014,132.5,"Charter","G",NA,NA,1,52,52.0173585464032
"486",2014,142,"Charter","G",NA,NA,1,56,65.1003142585754
"487",2014,145,"Charter","G",NA,NA,1,57,69.6628401239782
"488",2014,165,"Charter","G",NA,NA,1,65,105.880706007487
"489",2014,162,"Charter","G",NA,NA,1,64,99.7694312251192
"490",2014,129.5,"Charter","G",NA,NA,1,51,48.2973051346225
"491",2014,117,"Charter","G",NA,NA,1,46,34.7609023202377
"492",2014,147,"Charter","G",NA,NA,1,58,72.8244165439534
"493",2014,130.5,"Charter","G",NA,NA,1,51,49.5161542394703
"494",2014,117,"Charter","G",NA,NA,1,46,34.7609023202377
"495",2014,125,"Charter","G",NA,NA,1,49,43.0682565482885
"496",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"497",2014,157.5,"Charter","G",NA,NA,1,62,91.0663347882604
"498",2014,144.5,"Charter","G",NA,NA,1,57,68.8875396210811
"499",2014,148,"Charter","G",NA,NA,1,58,74.4417899400392
"500",2014,119.5,"Charter","G",NA,NA,1,47,37.22552765208
"501",2014,147.5,"Charter","G",NA,NA,1,58,73.630032989312
"502",2014,144.5,"Charter","G",NA,NA,1,57,68.8875396210811
"503",2014,137.5,"Charter","G",NA,NA,1,54,58.6502126782729
"504",2014,118,"Charter","G",NA,NA,1,46,35.7327592174688
"505",2014,130,"Charter","G",NA,NA,1,51,48.9041044906044
"506",2014,142,"Charter","G",NA,NA,1,56,65.1003142585754
"507",2014,139.5,"Charter","G",NA,NA,1,55,61.4595366720224
"508",2014,137,"Charter","G",NA,NA,1,54,57.962016586709
"509",2014,129.5,"Charter","G",NA,NA,1,51,48.2973051346225
"510",2014,125,"Charter","G",NA,NA,1,49,43.0682565482885
"511",2014,157.5,"Charter","G",NA,NA,1,62,91.0663347882604
"512",2014,160,"Charter","G",NA,NA,1,63,95.8335537199468
"513",2014,171,"Charter","G",NA,NA,1,67,118.871090514999
"514",2014,170,"Charter","G",NA,NA,1,67,116.633512392786
"515",2014,137.5,"Charter","G",NA,NA,1,54,58.6502126782729
"516",2014,127,"Charter","G",NA,NA,1,50,45.3411890544574
"517",2014,117.5,"Charter","G",NA,NA,1,46,35.2445148729183
"518",2014,114.5,"Charter","G",NA,NA,1,45,32.411462347672
"519",2014,114.5,"Charter","G",NA,NA,1,45,32.411462347672
"520",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"521",2014,152.5,"Charter","G",NA,NA,1,60,82.0281926590388
"522",2014,127.5,"Charter","G",NA,NA,1,50,45.9221114126336
"523",2014,157.5,"Charter","G",NA,NA,1,62,91.0663347882604
"524",2014,163,"Charter","G",NA,NA,1,64,101.778650339857
"525",2014,150,"Charter","G",NA,NA,1,59,77.7507395388125
"526",2014,142.5,"Charter","G",NA,NA,1,56,65.8459411812945
"527",2014,155,"Charter","G",NA,NA,1,61,86.4656381949801
"528",2014,129.5,"Charter","G",NA,NA,1,51,48.2973051346225
"529",2014,145.5,"Charter","G",NA,NA,1,57,70.4441523412339
"530",2014,157.5,"Charter","G",NA,NA,1,62,91.0663347882604
"531",2014,129.5,"Charter","G",NA,NA,1,51,48.2973051346225
"532",2014,127,"Charter","G",NA,NA,1,50,45.3411890544574
"533",2014,122.5,"Charter","G",NA,NA,1,48,40.3394317957418
"534",2014,122.5,"Charter","G",NA,NA,1,48,40.3394317957418
"535",2014,142.5,"Charter","G",NA,NA,1,56,65.8459411812945
"536",2014,130,"Charter","G",NA,NA,1,51,48.9041044906044
"537",2014,147.5,"Charter","G",NA,NA,1,58,73.630032989312
"538",2014,114.5,"Charter","G",NA,NA,1,45,32.411462347672
"539",2014,129,"Charter","G",NA,NA,1,51,47.6957311427726
"540",2014,137.5,"Charter","G",NA,NA,1,54,58.6502126782729
"541",2014,155,"Charter","G",NA,NA,1,61,86.4656381949801
"542",2014,117,"Charter","G",NA,NA,1,46,34.7609023202377
"543",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"544",2014,159,"Charter","G",NA,NA,1,63,93.9064735834806
"545",2014,145,"Charter","G",NA,NA,1,57,69.6628401239782
"546",2014,117,"Charter","G",NA,NA,1,46,34.7609023202377
"547",2014,137,"Charter","G",NA,NA,1,54,57.962016586709
"548",2014,137,"Charter","G",NA,NA,1,54,57.962016586709
"549",2014,152.5,"Charter","G",NA,NA,1,60,82.0281926590388
"550",2014,147,"Charter","G",NA,NA,1,58,72.8244165439534
"551",2014,150,"Charter","G",NA,NA,1,59,77.7507395388125
"552",2014,164,"Charter","G",NA,NA,1,65,103.815671382488
"553",2014,114.5,"Charter","G",NA,NA,1,45,32.411462347672
"554",2014,142,"Charter","G",NA,NA,1,56,65.1003142585754
"555",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"556",2014,125,"Charter","G",NA,NA,1,49,43.0682565482885
"557",2014,155,"Charter","G",NA,NA,1,61,86.4656381949801
"558",2014,160,"Charter","G",NA,NA,1,63,95.8335537199468
"559",2014,141,"Charter","G",NA,NA,1,56,63.6266084507889
"560",2014,150,"Charter","G",NA,NA,1,59,77.7507395388125
"561",2014,124.5,"Charter","G",NA,NA,1,49,42.5125883875572
"562",2014,161.5,"Charter","G",NA,NA,1,64,98.7751813337989
"563",2014,155,"Charter","G",NA,NA,1,61,86.4656381949801
"564",2014,131,"Charter","G",NA,NA,1,52,50.1334794330865
"565",2014,117,"Charter","G",NA,NA,1,46,34.7609023202377
"566",2014,114.5,"Charter","G",NA,NA,1,45,32.411462347672
"567",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"568",2014,142,"Charter","G",NA,NA,1,56,65.1003142585754
"569",2014,135,"Charter","G",NA,NA,1,53,55.2650107917659
"570",2014,139.5,"Charter","G",NA,NA,1,55,61.4595366720224
"571",2014,137,"Charter","G",NA,NA,1,54,57.962016586709
"572",2014,127,"Charter","G",NA,NA,1,50,45.3411890544574
"573",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"574",2014,132.5,"Charter","G",NA,NA,1,52,52.0173585464032
"575",2014,144.5,"Charter","G",NA,NA,1,57,68.8875396210811
"576",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"577",2014,144.5,"Charter","G",NA,NA,1,57,68.8875396210811
"578",2014,117,"Charter","G",NA,NA,1,46,34.7609023202377
"579",2014,134.5,"Charter","G",NA,NA,1,53,54.6045774212666
"580",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"581",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"582",2014,127,"Charter","G",NA,NA,1,50,45.3411890544574
"583",2014,127,"Charter","G",NA,NA,1,50,45.3411890544574
"584",2014,157.5,"Charter","G",NA,NA,1,62,91.0663347882604
"585",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"586",2014,142,"Charter","G",NA,NA,1,56,65.1003142585754
"587",2014,148.5,"Charter","G",NA,NA,1,58,75.2597132175514
"588",2014,152,"Charter","G",NA,NA,1,60,81.1600066940588
"589",2014,127,"Charter","G",NA,NA,1,50,45.3411890544574
"590",2014,114.5,"Charter","G",NA,NA,1,45,32.411462347672
"591",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"592",2014,170,"Charter","G",NA,NA,1,67,116.633512392786
"593",2014,135.5,"Charter","G",NA,NA,1,53,55.9309461029891
"594",2014,142.5,"Charter","G",NA,NA,1,56,65.8459411812945
"595",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"596",2014,114.5,"Charter","G",NA,NA,1,45,32.411462347672
"597",2014,168,"Charter","G",NA,NA,1,66,112.2460125624
"598",2014,124,"Charter","G",NA,NA,1,49,41.9618965898669
"599",2014,116.5,"Charter","G",NA,NA,1,46,34.2818971318448
"600",2014,142,"Charter","G",NA,NA,1,56,65.1003142585754
"601",2014,122.5,"Charter","G",NA,NA,1,48,40.3394317957418
"602",2014,136.5,"Charter","G",NA,NA,1,54,57.2794236875174
"603",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"604",2014,130,"Charter","G",NA,NA,1,51,48.9041044906044
"605",2014,137,"Charter","G",NA,NA,1,54,57.962016586709
"606",2014,160,"Charter","G",NA,NA,1,63,95.8335537199468
"607",2014,142.5,"Charter","G",NA,NA,1,56,65.8459411812945
"608",2014,160,"Charter","G",NA,NA,1,63,95.8335537199468
"609",2014,155,"Charter","G",NA,NA,1,61,86.4656381949801
"610",2014,124,"Charter","G",NA,NA,1,49,41.9618965898669
"611",2014,133,"Charter","G",NA,NA,1,52,52.6560364976213
"612",2014,141,"Charter","G",NA,NA,1,56,63.6266084507889
"613",2014,171,"Charter","G",NA,NA,1,67,118.871090514999
"614",2014,152,"Charter","G",NA,NA,1,60,81.1600066940588
"615",2014,119.5,"Charter","G",NA,NA,1,47,37.22552765208
"616",2014,170,"Charter","G",NA,NA,1,67,116.633512392786
"617",2014,142.5,"Charter","G",NA,NA,1,56,65.8459411812945
"618",2014,153.5,"Charter","G",NA,NA,1,60,83.7837895845321
"619",2014,125,"Charter","G",NA,NA,1,49,43.0682565482885
"620",2014,158,"Charter","G",NA,NA,1,62,92.0063518858124
"621",2014,147.5,"Charter","G",NA,NA,1,58,73.630032989312
"622",2014,153,"Charter","G",NA,NA,1,60,82.9027782797002
"623",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"624",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"625",2014,122,"Charter","G",NA,NA,1,48,39.8083979910079
"626",2014,147.5,"Charter","G",NA,NA,1,58,73.630032989312
"627",2014,150,"Charter","G",NA,NA,1,59,77.7507395388125
"628",2014,158,"Charter","G",NA,NA,1,62,92.0063518858124
"629",2014,124.5,"Charter","G",NA,NA,1,49,42.5125883875572
"630",2014,117,"Charter","G",NA,NA,1,46,34.7609023202377
"631",2014,117,"Charter","G",NA,NA,1,46,34.7609023202377
"632",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"633",2014,154.5,"Charter","G",NA,NA,1,61,85.5651934627274
"634",2014,145,"Charter","G",NA,NA,1,57,69.6628401239782
"635",2014,145,"Charter","G",NA,NA,1,57,69.6628401239782
"636",2014,139,"Charter","G",NA,NA,1,55,60.7486739038316
"637",2014,117.5,"Charter","G",NA,NA,1,46,35.2445148729183
"638",2014,145,"Charter","G",NA,NA,1,57,69.6628401239782
"639",2014,115,"Charter","G",NA,NA,1,45,32.8722818526814
"640",2014,132,"Charter","G",NA,NA,1,52,51.384056477203
"641",2014,168.5,"Charter","G",NA,NA,1,66,113.331997173032
"642",2014,147.5,"Charter","G",NA,NA,1,58,73.630032989312
"643",2014,165,"Charter","G",NA,NA,1,65,105.880706007487
"644",2014,160,"Charter","G",NA,NA,1,63,95.8335537199468
"645",2014,157.5,"Charter","G",NA,NA,1,62,91.0663347882604
"646",2014,157.5,"Charter","G",NA,NA,1,62,91.0663347882604
"647",2014,153,"Charter","G",NA,NA,1,60,82.9027782797002
"648",2014,147.5,"Charter","G",NA,NA,1,58,73.630032989312
"649",2014,137,"Charter","G",NA,NA,1,54,57.962016586709
"650",2014,124,"Charter","G",NA,NA,1,49,41.9618965898669
"651",2014,137,"Charter","E",NA,NA,1,54,57.962016586709
"652",2014,170,"Charter","E",NA,NA,1,67,116.633512392786
"653",2014,135,"Charter","E",NA,NA,1,53,55.2650107917659
"654",2014,131,"Charter","E",NA,NA,1,52,50.1334794330865
"655",2014,125,"Charter","E",NA,NA,1,49,43.0682565482885
"656",2014,129,"Charter","E",NA,NA,1,51,47.6957311427726
"657",2014,157,"Charter","E",NA,NA,1,62,90.1329785442892
"658",2014,123,"Charter","E",NA,NA,1,48,40.8753430279002
"659",2014,123.5,"Charter","E",NA,NA,1,49,41.4161563853004
"660",2014,123,"Charter","E",NA,NA,1,48,40.8753430279002
"661",2014,140,"Charter","E",NA,NA,1,55,62.1761296964466
"662",2014,117,"Charter","E",NA,NA,1,46,34.7609023202377
"663",2014,122,"Charter","E",NA,NA,1,48,39.8083979910079
"664",2014,117,"Charter","E",NA,NA,1,46,34.7609023202377
"665",2014,147,"Charter","E",NA,NA,1,58,72.8244165439534
"666",2014,131,"Charter","E",NA,NA,1,52,50.1334794330865
"667",2014,127,"Charter","E",NA,NA,1,50,45.3411890544574
"668",2014,149,"Charter","A",NA,NA,1,59,76.0838286642098
"669",2014,117,"Charter","A",NA,NA,1,46,34.7609023202377
"670",2014,153,"Charter","A",NA,NA,1,60,82.9027782797002
"671",2014,148,"Charter","A",NA,NA,1,58,74.4417899400392
"672",2014,123,"Charter","A",NA,NA,1,48,40.8753430279002
"673",2014,138,"Charter","A",NA,NA,1,54,59.3440373308037
"674",2014,115,"Charter","A",NA,NA,1,45,32.8722818526814
"675",2014,127,"Charter","A",NA,NA,1,50,45.3411890544574
"676",2014,118,"Charter","A",NA,NA,1,46,35.7327592174688
"677",2014,137,"Charter","A",NA,NA,1,54,57.962016586709
"678",2014,140,"Charter","A",NA,NA,1,55,62.1761296964466
"679",2014,129,"Charter","A",NA,NA,1,51,47.6957311427726
"680",2014,142,"Charter","A",NA,NA,1,56,65.1003142585754
"681",2014,132,"Charter","A",NA,NA,1,52,51.384056477203
"682",2014,127,"Charter","A",NA,NA,1,50,45.3411890544574
"683",2014,132,"Charter","A",NA,NA,1,52,51.384056477203
"684",2014,160,"Charter","A",NA,NA,1,63,95.8335537199468
"685",2014,154,"Charter","A",NA,NA,1,61,84.6712526224466
"686",2014,162,"Charter","A",NA,NA,1,64,99.7694312251192
"687",2014,154,"Charter","A",NA,NA,1,61,84.6712526224466
"688",2014,130,"Charter","A",NA,NA,1,51,48.9041044906044
"689",2014,120,"Charter","A",NA,NA,1,47,37.7325439379309
"690",2014,128,"Charter","A",NA,NA,1,50,46.5081592524384
"691",2014,116,"Charter","A",NA,NA,1,46,33.8074749051989
"692",2014,134,"Charter","A",NA,NA,1,53,53.9496207345737
"693",2014,168,"Charter","A",NA,NA,1,66,112.2460125624
"694",2014,117,"Charter","A",NA,NA,1,46,34.7609023202377
"695",2014,122,"Charter","A",NA,NA,1,48,39.8083979910079
"696",2014,121,"Charter","A",NA,NA,1,48,38.7608639935307
"697",2014,120,"Charter","A",NA,NA,1,47,37.7325439379309
"698",2014,135,"Charter","A",NA,NA,1,53,55.2650107917659
"699",2014,117,"Charter","A",NA,NA,1,46,34.7609023202377
"700",2014,156,"Charter","A",NA,NA,1,61,88.2861437951325
"701",2014,123.5,"Charter","A",NA,NA,1,49,41.4161563853004
"702",2014,139,"Charter","A",NA,NA,1,55,60.7486739038316
"703",2014,120,"Charter","A",NA,NA,1,47,37.7325439379309
"704",2014,121,"Charter","A",NA,NA,1,48,38.7608639935307
"705",2014,130,"Charter","A",NA,NA,1,51,48.9041044906044
"706",2014,116,"Charter","A",NA,NA,1,46,33.8074749051989
"707",2014,117,"Charter","A",NA,NA,1,46,34.7609023202377
"708",2014,158,"Charter","A",NA,NA,1,62,92.0063518858124
"709",2014,115,"Charter","A",NA,NA,1,45,32.8722818526814
"710",2014,130,"Charter","A",NA,NA,1,51,48.9041044906044
"711",2014,119,"Charter","A",NA,NA,1,47,36.7232411172277
"712",2014,128,"Charter","A",NA,NA,1,50,46.5081592524384
"713",2014,128,"Charter","A",NA,NA,1,50,46.5081592524384
"714",2014,135,"Charter","A",NA,NA,1,53,55.2650107917659
"715",2014,130,"Charter","A",NA,NA,1,51,48.9041044906044
"716",2014,115,"Charter","A",NA,NA,1,45,32.8722818526814
"717",2014,119,"Charter","A",NA,NA,1,47,36.7232411172277
"718",2014,134,"Charter","A",NA,NA,1,53,53.9496207345737
"719",2014,164,"Charter","A",NA,NA,1,65,103.815671382488
"720",2014,160,"Charter","B",NA,NA,1,63,95.8335537199468
"721",2014,130.5,"Charter","B",NA,NA,1,51,49.5161542394703
"722",2014,130,"Charter","B",NA,NA,1,51,48.9041044906044
"723",2014,147,"Charter","B",NA,NA,1,58,72.8244165439534
"724",2014,141,"Charter","B",NA,NA,1,56,63.6266084507889
"725",2014,144,"Charter","B",NA,NA,1,57,68.1182251379398
"726",2014,145,"Charter","B",NA,NA,1,57,69.6628401239782
"727",2014,150,"Charter","B",NA,NA,1,59,77.7507395388125
"728",2014,148,"Charter","B",NA,NA,1,58,74.4417899400392
"729",2014,119,"Charter","B",NA,NA,1,47,36.7232411172277
"730",2014,132,"Charter","B",NA,NA,1,52,51.384056477203
"731",2014,145,"Charter","B",NA,NA,1,57,69.6628401239782
"732",2014,122,"Charter","B",NA,NA,1,48,39.8083979910079
"733",2014,124,"Charter","B",NA,NA,1,49,41.9618965898669
"734",2014,132,"Charter","B",NA,NA,1,52,51.384056477203
"735",2014,133,"Charter","B",NA,NA,1,52,52.6560364976213
"736",2014,157,"Charter","B",NA,NA,1,62,90.1329785442892
"737",2014,124,"Charter","B",NA,NA,1,49,41.9618965898669
"738",2014,170,"Charter","B",NA,NA,1,67,116.633512392786
"739",2014,132,"Charter","B",NA,NA,1,52,51.384056477203
"740",2014,152,"Charter","B",NA,NA,1,60,81.1600066940588
"741",2014,134,"Charter","B",NA,NA,1,53,53.9496207345737
"742",2014,118,"Charter","B",NA,NA,1,46,35.7327592174688
"743",2014,132,"Charter","B",NA,NA,1,52,51.384056477203
"744",2014,123,"Charter","B",NA,NA,1,48,40.8753430279002
"745",2014,164,"Charter","B",NA,NA,1,65,103.815671382488
"746",2014,152,"Charter","B",NA,NA,1,60,81.1600066940588
"747",2014,166,"Charter","B",NA,NA,1,65,107.973966179296
"748",2014,134,"Charter","B",NA,NA,1,53,53.9496207345737
"749",2014,148,"Charter","B",NA,NA,1,58,74.4417899400392
"750",2014,150,"Charter","B",NA,NA,1,59,77.7507395388125
"751",2014,120,"Charter","B",NA,NA,1,47,37.7325439379309
"752",2014,117,"Charter","B",NA,NA,1,46,34.7609023202377
"753",2014,124,"Charter","B",NA,NA,1,49,41.9618965898669
"754",2014,117,"Charter","B",NA,NA,1,46,34.7609023202377
"755",2014,130,"Charter","B",NA,NA,1,51,48.9041044906044
"756",2014,160,"Charter","B",NA,NA,1,63,95.8335537199468
"757",2014,130,"Charter","B",NA,NA,1,51,48.9041044906044
"758",2014,120,"Charter","B",NA,NA,1,47,37.7325439379309
"759",2014,142,"Charter","B",NA,NA,1,56,65.1003142585754
"760",2014,154,"Charter","B",NA,NA,1,61,84.6712526224466
"761",2014,140,"Charter","B",NA,NA,1,55,62.1761296964466
"762",2014,162,"Charter","B",NA,NA,1,64,99.7694312251192
"763",2014,140,"Charter","B",NA,NA,1,55,62.1761296964466
"764",2014,135,"Charter","B",NA,NA,1,53,55.2650107917659
"765",2014,124,"Charter","B",NA,NA,1,49,41.9618965898669
"766",2014,153,"Charter","B",NA,NA,1,60,82.9027782797002
"767",2014,142,"Charter","B",NA,NA,1,56,65.1003142585754
"768",2014,170,"Charter","B",NA,NA,1,67,116.633512392786
"769",2014,155,"Charter","B",NA,NA,1,61,86.4656381949801
"770",2014,122,"Charter","B",NA,NA,1,48,39.8083979910079
"771",2014,157,"Charter","B",NA,NA,1,62,90.1329785442892
"772",2014,142,"Charter","B",NA,NA,1,56,65.1003142585754
"773",2014,154,"Charter","B",NA,NA,1,61,84.6712526224466
"774",2014,123,"Charter","B",NA,NA,1,48,40.8753430279002
"775",2014,126,"Charter","B",NA,NA,1,50,44.1946211578998
"776",2014,124,"Charter","C",NA,NA,1,49,41.9618965898669
"777",2014,127,"Charter","C",NA,NA,1,50,45.3411890544574
"778",2014,134,"Charter","C",NA,NA,1,53,53.9496207345737
"779",2014,126,"Charter","C",NA,NA,1,50,44.1946211578998
"780",2014,123.5,"Charter","C",NA,NA,1,49,41.4161563853004
"781",2014,123,"Charter","C",NA,NA,1,48,40.8753430279002
"782",2014,138,"Charter","C",NA,NA,1,54,59.3440373308037
"783",2014,127,"Charter","C",NA,NA,1,50,45.3411890544574
"784",2014,125.5,"Charter","C",NA,NA,1,49,43.6289258658637
