"","Area_name","DATE","WK","WD","Site","snum","Area","SPECIES","ID","day_type","LITHCODE","LINE","LENGTH","CATAREA","CHAR_NON","CAS"
"264","Elfin Cove",2006-06-17,25,1,"G",82,"G 82",200,1,"A",12272,2,830,53,2,0
"265","Elfin Cove",2006-06-17,25,1,"G",82,"G 82",200,1,"A",12272,3,985,53,2,0
"266","Elfin Cove",2006-06-17,25,1,"G",82,"G 82",200,1,"A",12272,4,800,53,2,0
"267","Elfin Cove",2006-06-17,25,1,"G",82,"G 82",200,1,"A",12272,5,1410,53,2,0
"268","Elfin Cove",2006-06-17,25,1,"G",82,"G 82",200,1,"A",12272,6,1270,53,2,0
"269","Elfin Cove",2006-06-17,25,1,"G",82,"G 82",200,1,"A",12272,7,1805,53,2,0
"270","Elfin Cove",2006-06-17,25,1,"G",82,"G 82",200,1,"A",12272,8,1680,53,2,0
"271","Elfin Cove",2006-06-17,25,1,"G",82,"G 82",200,1,"A",12272,9,900,53,2,0
"272","Elfin Cove",2006-06-17,25,1,"G",82,"G 82",200,1,"A",12272,10,1145,53,2,0
"273","Elfin Cove",2006-06-17,25,1,"G",82,"G 82",200,1,"A",12272,11,1260,53,2,0
"274","Elfin Cove",2006-06-17,25,1,"G",82,"G 82",200,1,"A",12272,12,980,53,2,0
"275","Elfin Cove",2006-06-17,25,1,"G",82,"G 82",200,1,"A",12272,13,1410,53,2,0
"276","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,1,1655,53,2,0
"277","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,2,700,53,2,0
"278","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,3,800,53,2,0
"279","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,4,645,53,2,0
"280","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,5,1310,53,2,0
"281","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,6,935,53,2,0
"282","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,7,1240,53,2,0
"283","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,8,900,46,2,0
"284","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,9,1290,46,2,0
"285","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,10,1540,53,2,0
"286","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,11,1530,53,2,0
"287","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,12,1555,53,2,0
"288","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,13,1525,53,2,0
"289","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,14,1125,53,2,0
"290","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,15,1130,53,2,0
"291","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,16,1145,53,2,0
"292","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,17,1290,53,2,0
"293","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,18,810,53,2,0
"294","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,19,905,53,2,0
"295","Elfin Cove",2006-06-21,25,2,"G",82,"G 82",200,1,"A",12275,20,1205,53,2,0
"296","Elfin Cove",2006-06-22,25,2,"G",82,"G 82",200,1,"C",12277,1,1445,53,2,0
"297","Elfin Cove",2006-06-22,25,2,"G",82,"G 82",200,1,"C",12277,2,835,53,2,0
"298","Elfin Cove",2006-06-22,25,2,"G",82,"G 82",200,1,"C",12277,3,1390,46,2,0
"299","Elfin Cove",2006-06-22,25,2,"G",82,"G 82",200,1,"C",12277,4,935,46,2,0
"300","Elfin Cove",2006-06-22,25,2,"G",82,"G 82",200,1,"C",12277,5,1390,46,2,0
"301","Elfin Cove",2006-06-22,25,2,"G",82,"G 82",200,1,"C",12277,6,1135,46,2,0
"302","Elfin Cove",2006-06-22,25,2,"G",82,"G 82",200,1,"C",12277,7,1250,46,2,0
"303","Elfin Cove",2006-06-22,25,2,"G",82,"G 82",200,1,"C",12277,8,985,46,2,0
"304","Elfin Cove",2006-06-23,25,2,"G",82,"G 82",200,1,"A",12279,1,1400,46,2,0
"305","Elfin Cove",2006-06-23,25,2,"G",82,"G 82",200,1,"A",12279,2,850,53,2,0
"306","Elfin Cove",2006-06-23,25,2,"G",82,"G 82",200,1,"A",12279,3,1415,53,2,0
"307","Elfin Cove",2006-06-24,26,1,"G",82,"G 82",200,1,"C",12282,1,740,53,2,0
"308","Elfin Cove",2006-06-24,26,1,"G",82,"G 82",200,1,"C",12282,2,785,53,2,0
"309","Elfin Cove",2006-06-24,26,1,"G",82,"G 82",200,1,"C",12282,3,930,53,2,0
"310","Elfin Cove",2006-06-24,26,1,"G",82,"G 82",200,1,"C",12282,4,1855,53,2,0
"311","Elfin Cove",2006-06-24,26,1,"G",82,"G 82",200,1,"C",12282,5,830,53,2,0
"312","Elfin Cove",2006-06-24,26,1,"G",82,"G 82",200,1,"C",12282,6,965,55,2,0
"313","Elfin Cove",2006-06-24,26,1,"G",82,"G 82",200,1,"C",12282,7,850,55,2,0
"314","Elfin Cove",2006-06-24,26,1,"G",82,"G 82",200,1,"C",12282,8,755,55,2,0
"315","Elfin Cove",2006-06-24,26,1,"G",82,"G 82",200,1,"C",12282,9,745,55,2,0
"316","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,1,1480,55,2,0
"317","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,2,820,55,2,0
"318","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,3,785,55,2,0
"319","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,4,800,55,2,0
"320","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,5,770,55,2,0
"321","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,6,805,55,2,0
"322","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,7,880,55,2,0
"323","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,8,1595,55,2,0
"324","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,9,865,53,2,0
"325","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,10,1240,53,2,0
"326","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,11,750,53,2,0
"327","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,12,1070,53,2,0
"328","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,13,1220,53,2,0
"329","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,14,840,53,2,0
"330","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,15,1130,53,2,0
"331","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,16,1200,53,2,0
"332","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,17,1520,53,2,0
"333","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,18,980,53,2,0
"334","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,19,1330,53,2,0
"335","Elfin Cove",2006-06-26,26,2,"G",82,"G 82",200,1,"A",12290,20,1420,53,2,0
"336","Elfin Cove",2006-06-30,26,2,"G",82,"G 82",200,1,"A",12295,1,1000,53,2,0
"337","Elfin Cove",2006-06-30,26,2,"G",82,"G 82",200,1,"A",12295,2,920,46,2,0
"338","Elfin Cove",2006-06-30,26,2,"G",82,"G 82",200,1,"A",12295,3,1365,46,2,0
"339","Elfin Cove",2006-06-30,26,2,"G",82,"G 82",200,1,"A",12295,4,1440,46,2,0
"340","Elfin Cove",2006-06-30,26,2,"G",82,"G 82",200,1,"A",12295,5,1455,46,2,0
"341","Elfin Cove",2006-06-30,26,2,"G",82,"G 82",200,1,"A",12295,6,1010,46,2,0
"342","Elfin Cove",2006-06-30,26,2,"G",82,"G 82",200,1,"A",12295,7,840,53,2,0
"343","Elfin Cove",2006-06-30,26,2,"G",82,"G 82",200,1,"A",12295,8,855,53,2,0
"344","Elfin Cove",2006-06-30,26,2,"G",82,"G 82",200,1,"A",12295,9,1820,55,2,0
"345","Elfin Cove",2006-06-30,26,2,"G",82,"G 82",200,1,"A",12295,10,1145,55,2,0
"346","Elfin Cove",2006-06-30,26,2,"G",82,"G 82",200,1,"A",12295,11,920,55,2,0
"347","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,1,1435,53,2,0
"348","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,2,1300,53,2,0
"349","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,3,1435,53,2,0
"350","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,4,1460,53,2,0
"351","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,5,935,53,2,0
"352","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,6,870,53,2,0
"353","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,7,1025,53,2,0
"354","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,8,860,53,2,0
"355","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,9,1200,53,2,0
"356","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,10,1230,53,2,0
"357","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,11,1185,53,2,0
"358","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,12,850,53,2,0
"359","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,13,830,53,2,0
"360","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,14,985,53,2,0
"361","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,15,835,53,2,0
"362","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,16,915,53,2,0
"363","Elfin Cove",2006-07-01,27,1,"G",82,"G 82",200,1,"C",12297,17,1155,53,2,0
"364","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,1,805,55,2,0
"365","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,2,855,46,2,0
"366","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,3,1600,46,2,0
"367","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,4,1205,46,2,0
"368","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,5,815,46,2,0
"369","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,6,665,46,2,0
"370","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,7,995,46,2,0
"371","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,8,860,46,2,0
"372","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,9,770,28,2,0
"373","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,10,830,28,2,0
"374","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,11,905,28,2,0
"375","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,12,965,28,2,0
"376","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,13,1515,61,2,0
"377","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,14,1375,61,2,0
"378","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,15,865,53,2,0
"379","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,16,1595,28,2,0
"380","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,17,1620,53,2,0
"381","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,18,1170,53,2,0
"382","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,19,1035,28,2,0
"383","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12298,20,1570,61,2,0
"384","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12299,1,1155,53,2,0
"385","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12299,2,1225,53,2,0
"386","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12299,3,1210,53,2,0
"387","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12299,4,1430,53,2,0
"388","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12299,5,1510,53,2,0
"389","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12299,6,1370,53,2,0
"390","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12299,7,1885,53,2,0
"391","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12299,8,840,53,2,0
"392","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12299,9,965,53,2,0
"393","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12299,10,1620,53,2,0
"394","Elfin Cove",2006-07-02,27,1,"G",82,"G 82",200,1,"A",12299,11,1490,53,2,0
"395","Elfin Cove",2006-07-03,27,2,"G",82,"G 82",200,1,"C",12302,1,830,53,1,1
"396","Elfin Cove",2006-07-03,27,2,"G",82,"G 82",200,1,"C",12302,2,835,55,2,0
"397","Elfin Cove",2006-07-03,27,2,"G",82,"G 82",200,1,"C",12302,3,780,55,2,0
"398","Elfin Cove",2006-07-03,27,2,"G",82,"G 82",200,1,"C",12302,4,790,55,2,0
"399","Elfin Cove",2006-07-03,27,2,"G",82,"G 82",200,1,"C",12302,5,735,55,2,0
"400","Elfin Cove",2006-07-03,27,2,"G",82,"G 82",200,1,"C",12302,6,850,55,2,0
"401","Elfin Cove",2006-07-03,27,2,"G",82,"G 82",200,1,"C",12302,7,755,55,2,0
"402","Elfin Cove",2006-07-04,27,2,"G",82,"G 82",200,1,"A",12304,1,1145,53,2,0
"403","Elfin Cove",2006-07-04,27,2,"G",82,"G 82",200,1,"A",12304,2,1125,53,2,0
"404","Elfin Cove",2006-07-04,27,2,"G",82,"G 82",200,1,"A",12304,3,1865,53,2,0
"405","Elfin Cove",2006-07-04,27,2,"G",82,"G 82",200,1,"A",12304,4,1290,46,2,1
"406","Elfin Cove",2006-07-04,27,2,"G",82,"G 82",200,1,"A",12304,5,910,46,2,1
"407","Elfin Cove",2006-07-04,27,2,"G",82,"G 82",200,1,"A",12304,6,1045,46,2,1
"408","Elfin Cove",2006-07-04,27,2,"G",82,"G 82",200,1,"A",12304,7,970,54,2,0
"409","Elfin Cove",2006-07-04,27,2,"G",82,"G 82",200,1,"A",12304,8,945,54,2,0
"410","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,1,1545,46,2,0
"411","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,2,1470,46,2,0
"412","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,3,1255,46,2,0
"413","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,4,1585,46,2,0
"414","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,5,995,46,2,0
"415","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,6,960,46,2,0
"416","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,7,655,46,2,0
"417","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,8,1530,46,2,0
"418","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,9,930,46,2,0
"419","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,10,1355,53,2,0
"420","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,11,880,53,2,0
"421","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,12,955,53,2,0
"422","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,13,900,53,2,0
"423","Elfin Cove",2006-07-07,27,2,"G",82,"G 82",200,1,"C",12307,14,865,53,2,0
"424","Elfin Cove",2006-07-08,28,1,"G",82,"G 82",200,1,"A",12311,1,935,55,2,0
"425","Elfin Cove",2006-07-08,28,1,"G",82,"G 82",200,1,"A",12311,2,880,55,2,0
"426","Elfin Cove",2006-07-08,28,1,"G",82,"G 82",200,1,"A",12311,3,745,53,2,0
"427","Elfin Cove",2006-07-08,28,1,"G",82,"G 82",200,1,"A",12311,4,705,53,2,0
"428","Elfin Cove",2006-07-08,28,1,"G",82,"G 82",200,1,"A",12311,5,830,53,2,0
"429","Elfin Cove",2006-07-08,28,1,"G",82,"G 82",200,1,"A",12311,6,1510,53,2,0
"430","Elfin Cove",2006-07-08,28,1,"G",82,"G 82",200,1,"A",12311,7,1535,53,2,0
"431","Elfin Cove",2006-07-08,28,1,"G",82,"G 82",200,1,"A",12311,8,1275,53,2,0
"432","Elfin Cove",2006-07-08,28,1,"G",82,"G 82",200,1,"A",12311,9,870,53,1,1
"433","Elfin Cove",2006-07-08,28,1,"G",82,"G 82",200,1,"A",12311,10,855,53,1,1
"434","Elfin Cove",2006-07-08,28,1,"G",82,"G 82",200,1,"A",12311,11,710,53,1,1
"435","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,1,1400,55,2,0
"436","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,2,1020,55,2,0
"437","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,3,1425,55,2,0
"438","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,4,1525,55,2,0
"439","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,5,1550,53,2,0
"440","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,6,1235,53,2,0
"441","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,7,1055,53,2,0
"442","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,8,1105,53,2,0
"443","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,9,900,53,2,0
"444","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,10,845,53,2,0
"445","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,11,1010,53,2,0
"446","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,12,1230,53,2,0
"447","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,13,1275,53,2,0
"448","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,14,1245,53,2,0
"449","Elfin Cove",2006-07-09,28,1,"G",82,"G 82",200,1,"C",12313,15,810,53,2,1
"450","Elfin Cove",2006-07-10,28,2,"G",82,"G 82",200,1,"C",12314,1,860,55,2,0
"451","Elfin Cove",2006-07-10,28,2,"G",82,"G 82",200,1,"C",12314,2,865,55,2,0
"452","Elfin Cove",2006-07-10,28,2,"G",82,"G 82",200,1,"C",12314,3,860,55,2,0
"453","Elfin Cove",2006-07-10,28,2,"G",82,"G 82",200,1,"C",12314,4,1105,55,2,0
"454","Elfin Cove",2006-07-10,28,2,"G",82,"G 82",200,1,"C",12314,5,905,55,2,0
"455","Elfin Cove",2006-07-10,28,2,"G",82,"G 82",200,1,"C",12314,6,755,55,2,0
"456","Elfin Cove",2006-07-10,28,2,"G",82,"G 82",200,1,"C",12314,7,975,55,2,0
"457","Elfin Cove",2006-07-10,28,2,"G",82,"G 82",200,1,"C",12314,8,885,55,2,0
"458","Elfin Cove",2006-07-11,28,2,"G",82,"G 82",200,1,"A",12319,1,1215,53,2,0
"459","Elfin Cove",2006-07-11,28,2,"G",82,"G 82",200,1,"A",12319,2,1275,53,2,0
"460","Elfin Cove",2006-07-11,28,2,"G",82,"G 82",200,1,"A",12319,3,2050,53,2,0
"461","Elfin Cove",2006-07-11,28,2,"G",82,"G 82",200,1,"A",12319,4,1795,53,2,0
"462","Elfin Cove",2006-07-11,28,2,"G",82,"G 82",200,1,"A",12319,5,1055,46,2,0
"463","Elfin Cove",2006-07-11,28,2,"G",82,"G 82",200,1,"A",12319,6,1380,46,2,0
"464","Elfin Cove",2006-07-11,28,2,"G",82,"G 82",200,1,"A",12319,7,900,46,2,0
"465","Elfin Cove",2006-07-11,28,2,"G",82,"G 82",200,1,"A",12319,8,1350,46,2,0
"466","Elfin Cove",2006-07-11,28,2,"G",82,"G 82",200,1,"A",12319,9,1475,53,2,0
"467","Elfin Cove",2006-07-11,28,2,"G",82,"G 82",200,1,"A",12319,10,1375,53,2,0
"468","Elfin Cove",2006-07-14,28,2,"G",82,"G 82",200,1,"A",12320,1,1495,55,2,0
"469","Elfin Cove",2006-07-14,28,2,"G",82,"G 82",200,1,"A",12320,2,1620,55,2,0
"470","Elfin Cove",2006-07-14,28,2,"G",82,"G 82",200,1,"A",12320,3,810,53,2,0
"471","Elfin Cove",2006-07-14,28,2,"G",82,"G 82",200,1,"A",12320,4,855,53,1,0
"472","Elfin Cove",2006-07-14,28,2,"G",82,"G 82",200,1,"A",12320,5,835,28,1,0
"473","Elfin Cove",2006-07-14,28,2,"G",82,"G 82",200,1,"A",12320,6,735,28,1,0
"474","Elfin Cove",2006-07-14,28,2,"G",82,"G 82",200,1,"A",12320,7,690,28,1,0
"475","Elfin Cove",2006-07-14,28,2,"G",82,"G 82",200,1,"A",12320,8,830,28,1,0
"476","Elfin Cove",2006-07-14,28,2,"G",82,"G 82",200,1,"A",12320,9,635,28,1,0
"477","Elfin Cove",2006-07-14,28,2,"G",82,"G 82",200,1,"A",12320,10,1010,28,1,0
"478","Elfin Cove",2006-07-15,29,1,"G",82,"G 82",200,1,"C",12322,1,1455,53,2,0
"479","Elfin Cove",2006-07-15,29,1,"G",82,"G 82",200,1,"C",12322,2,1505,53,2,0
"480","Elfin Cove",2006-07-15,29,1,"G",82,"G 82",200,1,"C",12322,3,1370,53,2,0
"481","Elfin Cove",2006-07-15,29,1,"G",82,"G 82",200,1,"C",12322,4,1405,53,2,0
"482","Elfin Cove",2006-07-15,29,1,"G",82,"G 82",200,1,"C",12322,5,1490,53,2,0
"483","Elfin Cove",2006-07-15,29,1,"G",82,"G 82",200,1,"C",12322,6,1860,53,2,0
"484","Elfin Cove",2006-07-16,29,1,"G",82,"G 82",200,1,"C",12324,1,1200,53,2,0
"485","Elfin Cove",2006-07-16,29,1,"G",82,"G 82",200,1,"C",12324,2,1230,53,2,0
"486","Elfin Cove",2006-07-17,NA,NA,"G",82,"G 82",200,1,"A",12326,1,1260,53,2,0
"487","Elfin Cove",2006-07-17,NA,NA,"G",82,"G 82",200,1,"A",12326,2,1435,53,2,0
"488","Elfin Cove",2006-07-17,NA,NA,"G",82,"G 82",200,1,"A",12326,3,1430,53,2,0
"489","Elfin Cove",2006-07-17,NA,NA,"G",82,"G 82",200,1,"A",12326,4,975,28,2,0
"490","Elfin Cove",2006-07-17,NA,NA,"G",82,"G 82",200,1,"A",12326,5,1565,53,2,0
"491","Elfin Cove",2006-07-17,NA,NA,"G",82,"G 82",200,1,"A",12326,6,1495,53,2,0
"492","Elfin Cove",2006-07-17,NA,NA,"G",82,"G 82",200,1,"A",12326,7,1360,55,2,0
"493","Elfin Cove",2006-07-17,NA,NA,"G",82,"G 82",200,1,"A",12326,8,925,55,2,0
"494","Elfin Cove",2006-07-17,NA,NA,"G",82,"G 82",200,1,"A",12326,9,905,53,2,0
"495","Elfin Cove",2006-07-17,NA,NA,"G",82,"G 82",200,1,"A",12326,10,1285,51,2,0
"496","Elfin Cove",2006-07-17,NA,NA,"G",82,"G 82",200,1,"A",12326,11,915,49,2,0
"497","Elfin Cove",2006-07-17,NA,NA,"G",82,"G 82",200,1,"A",12326,12,890,47,2,0
"498","Elfin Cove",2006-07-18,NA,NA,"G",82,"G 82",200,1,"C",12330,1,1485,53,2,0
"499","Elfin Cove",2006-07-18,NA,NA,"G",82,"G 82",200,1,"C",12330,2,855,55,2,0
"500","Elfin Cove",2006-07-18,NA,NA,"G",82,"G 82",200,1,"C",12330,3,1550,53,2,0
"501","Elfin Cove",2006-07-18,NA,NA,"G",82,"G 82",200,1,"C",12330,4,1310,53,2,0
"502","Elfin Cove",2006-07-18,NA,NA,"G",82,"G 82",200,1,"C",12330,5,1580,53,2,0
"503","Elfin Cove",2006-07-18,NA,NA,"G",82,"G 82",200,1,"C",12330,6,1480,55,2,0
"504","Elfin Cove",2006-07-18,NA,NA,"G",82,"G 82",200,1,"C",12330,7,1375,53,2,0
"505","Elfin Cove",2006-07-18,NA,NA,"G",82,"G 82",200,1,"C",12330,8,1295,53,2,0
"506","Elfin Cove",2006-07-18,NA,NA,"G",82,"G 82",200,1,"C",12330,9,955,53,2,0
"507","Elfin Cove",2006-07-18,NA,NA,"G",82,"G 82",200,1,"C",12330,10,1210,53,2,0
"508","Elfin Cove",2006-07-26,NA,NA,"G",82,"G 82",200,1,"A",12333,1,815,55,2,0
"509","Elfin Cove",2006-07-26,NA,NA,"G",82,"G 82",200,1,"A",12333,2,1170,53,2,0
"510","Elfin Cove",2006-07-26,NA,NA,"G",82,"G 82",200,1,"A",12333,3,900,53,2,0
"511","Elfin Cove",2006-07-26,NA,NA,"G",82,"G 82",200,1,"A",12333,4,1230,53,2,0
"512","Elfin Cove",2006-07-26,NA,NA,"G",82,"G 82",200,1,"A",12333,5,1535,53,2,0
"513","Elfin Cove",2006-07-26,NA,NA,"G",82,"G 82",200,1,"A",12333,6,1535,53,2,0
"514","Elfin Cove",2006-07-26,NA,NA,"G",82,"G 82",200,1,"A",12333,7,1410,53,2,0
"515","Elfin Cove",2006-07-27,NA,NA,"G",82,"G 82",200,1,"C",12339,1,770,46,2,0
"516","Elfin Cove",2006-07-27,NA,NA,"G",82,"G 82",200,1,"C",12339,2,910,55,2,0
"517","Elfin Cove",2006-07-29,NA,NA,"G",82,"G 82",200,1,"A",12337,1,1390,51,1,0
"518","Elfin Cove",2006-07-29,NA,NA,"G",82,"G 82",200,1,"A",12337,2,760,51,1,0
"519","Elfin Cove",2006-07-29,NA,NA,"G",82,"G 82",200,1,"A",12337,3,895,51,1,0
"520","Elfin Cove",2006-07-29,NA,NA,"G",82,"G 82",200,1,"A",12337,4,970,51,1,0
"521","Elfin Cove",2006-07-29,NA,NA,"G",82,"G 82",200,1,"A",12337,5,820,51,1,0
"522","Elfin Cove",2006-08-01,NA,NA,"G",82,"G 82",200,1,"A",12345,1,795,55,2,0
"523","Elfin Cove",2006-08-01,NA,NA,"G",82,"G 82",200,1,"A",12345,2,780,55,2,0
"524","Elfin Cove",2006-08-01,NA,NA,"G",82,"G 82",200,1,"A",12345,3,840,55,2,0
"525","Elfin Cove",2006-08-01,NA,NA,"G",82,"G 82",200,1,"A",12345,4,770,55,2,0
"526","Elfin Cove",2006-08-01,NA,NA,"G",82,"G 82",200,1,"A",12345,5,775,55,2,0
