"","MB_MR","shiftId","InterviewId","TArgetId","TargetSpeciesID","BioSampleId","SITE","SURVAREA","SHSITE","YEAR","DATE","DAY_TYPE","HARVEST_CODE","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","SUBHARBOR_NAME","HEADVAR2","techid","SAMPTYPE","SPECCODE","SPECIESCODE","SPEC_GROUP","LENGTH","LENGTH_TYPE","AREA","CLASS","CLASSN","GAF","INTVNUMB","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","GF_area","LC_area","SAMP_TYPE","R_SLOT","MONTH","LENCM","GROSSWT","NETWT","ROUNDWT","Bio_Comment","Kept","N_AWL_SAMP","DELTINTV","MISS_NC","SAMPLER","ATARGET","BoatId","CFECNUM"
"65","Marine Boat",1385,9676,12228,23174,11959,"CRAIG_KLAWOCK","B",760,2017,2017-06-02,1,"MB",11,7,22,2,7,"City Dock",24,"AH","C","200","HA","Halibut",710,"STF",5,1,"Private","SF",7,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","N_A",6,71,7.98929093548087,6.89042324147201,9.16426291115778,"",8,8,"","N",24,"BF","",NA
"66","Marine Boat",1385,9676,12228,23174,11964,"CRAIG_KLAWOCK","B",760,2017,2017-06-02,1,"MB",11,7,22,2,7,"City Dock",24,"AH","C","200","HA","Halibut",660,"STF",5,1,"Private","SF",7,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","N_A",6,66,6.3059937777102,5.43865111903037,7.2334059883104,"",8,8,"","N",24,"BF","",NA
"67","Marine Boat",1399,9745,12326,23369,12232,"CRAIG_KLAWOCK","B",760,2017,2017-06-03,1,"MB",11,7,22,1,1,"Public Harbors",24,"AH","C","200","HA","Halibut",740,"STF",6,2,"Charter","SF",2,"2C",104350,"10435","104","35","104-35","SSEO","SSEOC","Creel Sampler","LEGAL",6,74,9.13570271299549,7.87915458445052,10.4792755973192,"",3,3,"","N",24,"BF","AK5021AD",171384
"68","Marine Boat",1399,9745,12326,23369,12231,"CRAIG_KLAWOCK","B",760,2017,2017-06-03,1,"MB",11,7,22,1,1,"Public Harbors",24,"AH","C","200","HA","Halibut",690,"STF",6,2,"Charter","SF",2,"2C",104350,"10435","104","35","104-35","SSEO","SSEOC","Creel Sampler","LEGAL",6,69,7.28286468232178,6.2811606783156,8.35394370215975,"",3,3,"","N",24,"BF","AK5021AD",171384
"69","Marine Boat",1399,9745,12326,23369,12230,"CRAIG_KLAWOCK","B",760,2017,2017-06-03,1,"MB",11,7,22,1,1,"Public Harbors",24,"AH","C","200","HA","Halibut",710,"STF",6,2,"Charter","SF",2,"2C",104350,"10435","104","35","104-35","SSEO","SSEOC","Creel Sampler","LEGAL",6,71,7.98929093548087,6.89042324147201,9.16426291115778,"",3,3,"","N",24,"BF","AK5021AD",171384
"70","Marine Boat",1396,9712,12279,23265,12183,"CRAIG_KLAWOCK","B",760,2017,2017-06-03,1,"MB",11,7,22,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",860,"STF",5,2,"Charter","SF",1,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Catch Sampler","LEGAL",6,86,14.8664121475711,12.8216474535934,17.0527911132793,"",2,2,"","N",26,"BF","",NA
"71","Marine Boat",1396,9712,12279,23265,12184,"CRAIG_KLAWOCK","B",760,2017,2017-06-03,1,"MB",11,7,22,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",780,"STF",5,2,"Charter","SF",1,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Catch Sampler","LEGAL",6,78,10.8347201758416,9.34448480063656,12.4281647848466,"",2,2,"","N",26,"BF","",NA
"72","Marine Boat",1396,9716,12285,23272,12192,"CRAIG_KLAWOCK","B",760,2017,2017-06-03,1,"MB",11,7,22,1,3,"Catch A King",26,"GM","D","200","HA","Halibut",880,"STF",5,2,"Charter","SF",5,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Catch Sampler","LEGAL",6,88,16.0160363013939,13.8131493343522,18.3714886146885,"",4,4,"","N",26,"BF","",NA
"73","Marine Boat",1396,9716,12285,23272,12191,"CRAIG_KLAWOCK","B",760,2017,2017-06-03,1,"MB",11,7,22,1,3,"Catch A King",26,"GM","D","200","HA","Halibut",780,"STF",5,2,"Charter","SF",5,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Catch Sampler","LEGAL",6,78,10.8347201758416,9.34448480063656,12.4281647848466,"",4,4,"","N",26,"BF","",NA
"74","Marine Boat",1396,9716,12285,23272,12189,"CRAIG_KLAWOCK","B",760,2017,2017-06-03,1,"MB",11,7,22,1,3,"Catch A King",26,"GM","D","200","HA","Halibut",770,"STF",5,2,"Charter","SF",5,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Catch Sampler","LEGAL",6,77,10.39109071556,8.96187328123999,11.9192914640492,"",4,4,"","N",26,"BF","",NA
"75","Marine Boat",1396,9716,12285,23272,12190,"CRAIG_KLAWOCK","B",760,2017,2017-06-03,1,"MB",11,7,22,1,3,"Catch A King",26,"GM","D","200","HA","Halibut",910,"STF",5,2,"Charter","SF",5,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Catch Sampler","LEGAL",6,91,17.8535793395215,15.3979519606892,20.4792761077166,"",4,4,"","N",26,"BF","",NA
"76","Marine Boat",1395,9704,12266,23237,12157,"CRAIG_KLAWOCK","B",760,2017,2017-06-03,1,"MB",11,7,22,2,9,"Fireweed",30,"MW","C","200","HA","Halibut",750,"STF",5,2,"Charter","SF",4,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,75,9.54178617567185,8.22938427965115,10.945081091936,"",2,2,"","N",30,"BF","G. JOYCE",171426
"77","Marine Boat",1395,9704,12266,23237,12158,"CRAIG_KLAWOCK","B",760,2017,2017-06-03,1,"MB",11,7,22,2,9,"Fireweed",30,"MW","C","200","HA","Halibut",740,"STF",5,2,"Charter","SF",4,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,74,9.13570271299549,7.87915458445052,10.4792755973192,"",2,2,"","N",30,"BF","G. JOYCE",171426
"78","Marine Boat",1443,10036,12679,23997,12464,"CRAIG_KLAWOCK","B",760,2017,2017-06-04,1,"MB",11,7,23,1,5,"Ruthanns",24,"AH","C","200","HA","Halibut",740,"STF",7,1,"Private","SF",1,"2C",104300,"10430","104","30","104-30","SSEO","SSEOC","Creel Sampler","N_A",6,74,9.13570271299549,7.87915458445052,10.4792755973192,"",1,1,"","N",24,"SA","",NA
"79","Marine Boat",1443,10038,12683,24003,12468,"CRAIG_KLAWOCK","B",760,2017,2017-06-04,1,"MB",11,7,23,1,5,"Ruthanns",24,"AH","C","200","HA","Halibut",780,"STF",5,2,"Charter","SF",3,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,78,10.8347201758416,9.34448480063656,12.4281647848466,"",2,2,"","N",24,"BF","AK9227AJ",171454
"80","Marine Boat",1443,10038,12683,24003,12469,"CRAIG_KLAWOCK","B",760,2017,2017-06-04,1,"MB",11,7,23,1,5,"Ruthanns",24,"AH","C","200","HA","Halibut",810,"STF",5,2,"Charter","SF",3,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,81,12.2439810253286,10.5599122758681,14.0446833269046,"",2,2,"","N",24,"BF","AK9227AJ",171454
"81","Marine Boat",1452,10109,12765,24126,12509,"CRAIG_KLAWOCK","B",760,2017,2017-06-05,1,"MB",12,8,23,2,7,"City Dock",30,"MW","C","200","HA","Halibut",830,"STF",3,1,"Private","SF",1,"2C",103700,"10370","103","70","103-70","SSEI","SSEOC","Creel Sampler","N_A",6,83,13.2508642867348,11.4283062149386,15.1996472658684,"",1,1,"","N",30,"BF","",NA
"82","Marine Boat",1460,10134,12798,24171,12556,"CRAIG_KLAWOCK","B",760,2017,2017-06-06,1,"MB",12,8,23,2,7,"City Dock",30,"MW","C","200","HA","Halibut",1480,"STF",3,1,"Private","SF",2,"2C",103700,"10370","103","70","103-70","SSEI","SSEOC","Creel Sampler","N_A",6,148,86.3135828883962,74.4417899400392,99.0075806202522,"",5,5,"","N",30,"BF","",NA
"83","Marine Boat",1460,10134,12798,24171,12554,"CRAIG_KLAWOCK","B",760,2017,2017-06-06,1,"MB",12,8,23,2,7,"City Dock",30,"MW","C","200","HA","Halibut",940,"STF",3,1,"Private","SF",2,"2C",103700,"10370","103","70","103-70","SSEI","SSEOC","Creel Sampler","N_A",6,94,19.8319506194401,17.1042129489919,22.7486032221592,"",5,5,"","N",30,"BF","",NA
"84","Marine Boat",1460,10134,12798,24171,12555,"CRAIG_KLAWOCK","B",760,2017,2017-06-06,1,"MB",12,8,23,2,7,"City Dock",30,"MW","C","200","HA","Halibut",930,"STF",3,1,"Private","SF",2,"2C",103700,"10370","103","70","103-70","SSEI","SSEOC","Creel Sampler","N_A",6,93,19.1564901234037,16.5216570328072,21.9738038536335,"",5,5,"","N",30,"BF","",NA
"85","Marine Boat",1460,10134,12798,24171,12553,"CRAIG_KLAWOCK","B",760,2017,2017-06-06,1,"MB",12,8,23,2,7,"City Dock",30,"MW","C","200","HA","Halibut",890,"STF",3,1,"Private","SF",2,"2C",103700,"10370","103","70","103-70","SSEI","SSEOC","Creel Sampler","N_A",6,89,16.6132579480539,14.3282275744224,19.0565426739818,"",5,5,"","N",30,"BF","",NA
"86","Marine Boat",1460,10134,12798,24171,12552,"CRAIG_KLAWOCK","B",760,2017,2017-06-06,1,"MB",12,8,23,2,7,"City Dock",30,"MW","C","200","HA","Halibut",810,"STF",3,1,"Private","SF",2,"2C",103700,"10370","103","70","103-70","SSEI","SSEOC","Creel Sampler","N_A",6,81,12.2439810253286,10.5599122758681,14.0446833269046,"",5,5,"","N",30,"BF","",NA
"87","Marine Boat",1481,10277,12965,24318,12777,"CRAIG_KLAWOCK","B",760,2017,2017-06-07,1,"MB",12,8,23,1,3,"Catch A King",25,"JK","C","200","HA","Halibut",920,"STF",3,1,"Private","SF",1,"2C",103700,"10370","103","70","103-70","SSEI","SSEOC","Creel Sampler","N_A",6,92,18.497104380677,15.9529649068762,21.2174433261454,"",1,1,"","N",25,"BF","",NA
"88","Marine Boat",1481,10282,12975,24343,12810,"CRAIG_KLAWOCK","B",760,2017,2017-06-07,1,"MB",12,8,23,1,3,"Catch A King",25,"JK","C","200","HA","Halibut",820,"STF",3,2,"Charter","SF",6,"2C",103700,"10370","103","70","103-70","SSEI","SSEOC","Creel Sampler","LEGAL",6,82,12.7405468281241,10.9881791366113,14.614278251693,"",2,2,"","N",25,"BF","AK9662AG",171397
"89","Marine Boat",1481,10282,12975,24343,12809,"CRAIG_KLAWOCK","B",760,2017,2017-06-07,1,"MB",12,8,23,1,3,"Catch A King",25,"JK","C","200","HA","Halibut",950,"STF",3,2,"Charter","SF",6,"2C",103700,"10370","103","70","103-70","SSEI","SSEOC","Creel Sampler","LEGAL",6,95,20.5237004736467,17.7008177429845,23.5420875981694,"",2,2,"","N",25,"BF","AK9662AG",171397
"90","Marine Boat",1493,10371,13124,24662,13751,"CRAIG_KLAWOCK","B",760,2017,2017-06-08,1,"MB",12,8,23,1,5,"Ruthanns",25,"JK","C","200","HA","Halibut",660,"STF",5,2,"Charter","SF",2,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,66,6.3059937777102,5.43865111903037,7.2334059883104,"",3,3,"","N",25,"BF","AK9227AJ / POLAR BEAR",171454
"91","Marine Boat",1493,10371,13124,24662,13752,"CRAIG_KLAWOCK","B",760,2017,2017-06-08,1,"MB",12,8,23,1,5,"Ruthanns",25,"JK","C","200","HA","Halibut",770,"STF",5,2,"Charter","SF",2,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,77,10.39109071556,8.96187328123999,11.9192914640492,"",3,3,"","N",25,"BF","AK9227AJ / POLAR BEAR",171454
"92","Marine Boat",1493,10371,13124,24662,13753,"CRAIG_KLAWOCK","B",760,2017,2017-06-08,1,"MB",12,8,23,1,5,"Ruthanns",25,"JK","C","200","HA","Halibut",760,"STF",5,2,"Charter","SF",2,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,76,9.96018088682264,8.5902319024382,11.4250084302428,"",3,3,"","N",25,"BF","AK9227AJ / POLAR BEAR",171454
"93","Marine Boat",1521,10618,13447,25237,14234,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,1,3,"Catch A King",25,"JK","C","200","HA","Halibut",690,"STF",5,2,"Charter","SF",1,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,69,7.28286468232178,6.2811606783156,8.35394370215975,"",2,2,"","N",25,"BF","AK2344AG",171393
"94","Marine Boat",1521,10618,13447,25237,14233,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,1,3,"Catch A King",25,"JK","C","200","HA","Halibut",710,"STF",5,2,"Charter","SF",1,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,71,7.98929093548087,6.89042324147201,9.16426291115778,"",2,2,"","N",25,"BF","AK2344AG",171393
"95","Marine Boat",1521,10619,13449,25240,14238,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,1,3,"Catch A King",25,"JK","C","200","HA","Halibut",1110,"STF",3,1,"Private","SF",2,"2C",103700,"10370","103","70","103-70","SSEI","SSEOC","Creel Sampler","N_A",6,111,33.9842459384742,29.3099650456363,38.9822535106963,"",1,1,"","N",25,"BF","",NA
"96","Marine Boat",1521,10620,13451,25245,14247,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,1,3,"Catch A King",25,"JK","C","200","HA","Halibut",800,"STF",3,2,"Charter","SF",3,"2C",103700,"10370","103","70","103-70","SSEI","SSEOC","Creel Sampler","LEGAL",6,80,11.7609592329861,10.1433265474259,13.4906243080765,"",1,1,"","N",25,"BF","AK9661AG",171399
"97","Marine Boat",1521,10626,13462,25266,14267,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,1,2,"Shelter Cove",25,"JK","C","200","HA","Halibut",960,"STF",6,2,"Charter","SF",9,"2C",104350,"10435","104","35","104-35","SSEO","SSEOC","Creel Sampler","LEGAL",6,96,21.2319548395286,18.3116569755219,24.3545037774442,"",4,4,"","N",25,"BF","AK9409AR",171600
"98","Marine Boat",1521,10626,13462,25266,14266,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,1,2,"Shelter Cove",25,"JK","C","200","HA","Halibut",750,"STF",6,2,"Charter","SF",9,"2C",104350,"10435","104","35","104-35","SSEO","SSEOC","Creel Sampler","LEGAL",6,75,9.54178617567185,8.22938427965115,10.945081091936,"",4,4,"","N",25,"BF","AK9409AR",171600
"99","Marine Boat",1521,10626,13462,25266,14265,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,1,2,"Shelter Cove",25,"JK","C","200","HA","Halibut",730,"STF",6,2,"Charter","SF",9,"2C",104350,"10435","104","35","104-35","SSEO","SSEOC","Creel Sampler","LEGAL",6,73,8.74172728105142,7.53936755018688,10.0273588417486,"",4,4,"","N",25,"BF","AK9409AR",171600
"100","Marine Boat",1521,10626,13462,25266,14264,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,1,2,"Shelter Cove",25,"JK","C","200","HA","Halibut",540,"STF",6,2,"Charter","SF",9,"2C",104350,"10435","104","35","104-35","SSEO","SSEOC","Creel Sampler","LEGAL",6,54,3.29144777475624,2.83873355325577,3.77551562583018,"",4,4,"","N",25,"BF","AK9409AR",171600
"101","Marine Boat",1497,10393,13157,24718,13802,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,2,9,"Fireweed",24,"AH","C","200","HA","Halibut",740,"STF",5,2,"Charter","SF",1,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,74,9.13570271299549,7.87915458445052,10.4792755973192,"",4,4,"","N",24,"BF","AK7098AN",171425
"102","Marine Boat",1497,10393,13157,24718,13803,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,2,9,"Fireweed",24,"AH","C","200","HA","Halibut",690,"STF",5,2,"Charter","SF",1,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,69,7.28286468232178,6.2811606783156,8.35394370215975,"",4,4,"","N",24,"BF","AK7098AN",171425
"103","Marine Boat",1497,10393,13157,24718,13804,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,2,9,"Fireweed",24,"AH","C","200","HA","Halibut",740,"STF",5,2,"Charter","SF",1,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,74,9.13570271299549,7.87915458445052,10.4792755973192,"",4,4,"","N",24,"BF","AK7098AN",171425
"104","Marine Boat",1497,10393,13157,24718,13801,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,2,9,"Fireweed",24,"AH","C","200","HA","Halibut",760,"STF",5,2,"Charter","SF",1,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,76,9.96018088682264,8.5902319024382,11.4250084302428,"",4,4,"","N",24,"BF","AK7098AN",171425
"105","Marine Boat",1497,10394,13158,24719,13805,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,2,7,"City Dock",24,"AH","C","200","HA","Halibut",1020,"STF",6,1,"Private","SF",2,"2C",104350,"10435","104","35","104-35","SSEO","SSEOC","Creel Sampler","N_A",6,102,25.8401924146095,22.2860656615977,29.6404673299249,"",1,1,"","N",24,"BF","",NA
"106","Marine Boat",1497,10398,13163,24730,13811,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,2,9,"Fireweed",24,"AH","C","200","HA","Halibut",540,"STF",5,2,"Charter","SF",6,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,54,3.29144777475624,2.83873355325577,3.77551562583018,"",2,2,"","N",24,"BF","AK2994AR",171424
"107","Marine Boat",1497,10398,13163,24730,13810,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,2,9,"Fireweed",24,"AH","C","200","HA","Halibut",650,"STF",5,2,"Charter","SF",6,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,65,6.00164719885554,5.17616515408831,6.88429965493745,"",2,2,"","N",24,"BF","AK2994AR",171424
"108","Marine Boat",1497,10399,13165,24735,13815,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,2,7,"City Dock",24,"AH","C","200","HA","Halibut",1020,"STF",5,2,"Charter","SF",7,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,102,25.8401924146095,22.2860656615977,29.6404673299249,"",4,4,"","N",24,"BF","AK9129AG",171445
"109","Marine Boat",1497,10399,13165,24735,13816,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,2,7,"City Dock",24,"AH","C","200","HA","Halibut",740,"STF",5,2,"Charter","SF",7,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,74,9.13570271299549,7.87915458445052,10.4792755973192,"",4,4,"","N",24,"BF","AK9129AG",171445
"110","Marine Boat",1497,10399,13165,24735,13817,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,2,7,"City Dock",24,"AH","C","200","HA","Halibut",700,"STF",5,2,"Charter","SF",7,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,70,7.63042690414769,6.58091829516383,8.7526213325679,"",4,4,"","N",24,"BF","AK9129AG",171445
"111","Marine Boat",1497,10399,13165,24735,13814,"CRAIG_KLAWOCK","B",760,2017,2017-06-09,1,"MB",12,8,23,2,7,"City Dock",24,"AH","C","200","HA","Halibut",700,"STF",5,2,"Charter","SF",7,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Creel Sampler","LEGAL",6,70,7.63042690414769,6.58091829516383,8.7526213325679,"",4,4,"","N",24,"BF","AK9129AG",171445
"112","Marine Boat",1522,10633,13469,25281,14277,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,1,1,"Public Harbors",26,"GM","D","200","HA","Halibut",900,"STF",6,1,"Private","SF",3,"2C",104350,"10435","104","35","104-35","SSEO","SSEOC","Catch Sampler","N_A",6,90,17.2257015058852,14.8564340647168,19.7590573060733,"",1,1,"","N",26,"BF","",NA
"113","Marine Boat",1522,10635,13471,25284,14284,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",650,"STF",5,2,"Charter","SF",5,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Catch Sampler","LEGAL",6,65,6.00164719885554,5.17616515408831,6.88429965493745,"",2,2,"","N",26,"BF","",NA
"114","Marine Boat",1522,10635,13471,25284,14283,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",650,"STF",5,2,"Charter","SF",5,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Catch Sampler","LEGAL",6,65,6.00164719885554,5.17616515408831,6.88429965493745,"",2,2,"","N",26,"BF","",NA
"115","Marine Boat",1522,10636,13473,25289,14294,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",620,"STF",4,2,"Charter","SF",6,"2C",103800,"10380","103","80","103-80","SSEI","SSEOC","Catch Sampler","LEGAL",6,62,5.14968021090387,4.44137990441386,5.90703527287043,"",6,6,"","N",26,"BF","",NA
"116","Marine Boat",1522,10636,13473,25289,14293,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",600,"STF",4,2,"Charter","SF",6,"2C",103800,"10380","103","80","103-80","SSEI","SSEOC","Catch Sampler","LEGAL",6,60,4.63064233543596,3.99373183786951,5.31166334436645,"",6,6,"","N",26,"BF","",NA
"117","Marine Boat",1522,10636,13473,25289,14292,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",600,"STF",4,2,"Charter","SF",6,"2C",103800,"10380","103","80","103-80","SSEI","SSEOC","Catch Sampler","LEGAL",6,60,4.63064233543596,3.99373183786951,5.31166334436645,"",6,6,"","N",26,"BF","",NA
"118","Marine Boat",1522,10636,13473,25289,14291,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",790,"STF",4,2,"Charter","SF",6,"2C",103800,"10380","103","80","103-80","SSEI","SSEOC","Catch Sampler","LEGAL",6,79,11.2912744200948,9.7382433958611,12.9518637164953,"",6,6,"","N",26,"BF","",NA
"119","Marine Boat",1522,10636,13473,25289,14290,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",590,"STF",4,2,"Charter","SF",6,"2C",103800,"10380","103","80","103-80","SSEI","SSEOC","Catch Sampler","LEGAL",6,59,4.38522321385321,3.78206829564632,5.03015083320961,"",6,6,"","N",26,"BF","",NA
"120","Marine Boat",1522,10636,13473,25289,14289,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",630,"STF",4,2,"Charter","SF",6,"2C",103800,"10380","103","80","103-80","SSEI","SSEOC","Catch Sampler","LEGAL",6,63,5.42368635597347,4.67769853713618,6.22133905439112,"",6,6,"","N",26,"BF","",NA
"121","Marine Boat",1522,10638,13477,25294,14299,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",640,"STF",6,2,"Charter","SF",8,"2C",104350,"10435","104","35","104-35","SSEO","SSEOC","Catch Sampler","LEGAL",6,64,5.70761016092118,4.92257072920152,6.54701906983802,"",4,4,"","N",26,"BF","",NA
"122","Marine Boat",1522,10638,13477,25294,14298,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",840,"STF",6,2,"Charter","SF",8,"2C",104350,"10435","104","35","104-35","SSEO","SSEOC","Catch Sampler","LEGAL",6,84,13.7751416551806,11.8804731210747,15.8010292510293,"",4,4,"","N",26,"BF","",NA
"123","Marine Boat",1522,10638,13477,25294,14297,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",810,"STF",6,2,"Charter","SF",8,"2C",104350,"10435","104","35","104-35","SSEO","SSEOC","Catch Sampler","LEGAL",6,81,12.2439810253286,10.5599122758681,14.0446833269046,"",4,4,"","N",26,"BF","",NA
"124","Marine Boat",1522,10638,13477,25294,14296,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,1,2,"Shelter Cove",26,"GM","D","200","HA","Halibut",800,"STF",6,2,"Charter","SF",8,"2C",104350,"10435","104","35","104-35","SSEO","SSEOC","Catch Sampler","LEGAL",6,80,11.7609592329861,10.1433265474259,13.4906243080765,"",4,4,"","N",26,"BF","",NA
"125","Marine Boat",1509,10475,13262,24913,13995,"CRAIG_KLAWOCK","B",760,2017,2017-06-10,1,"MB",12,8,23,2,7,"City Dock",30,"MW","C","200","HA","Halibut",910,"STF",3,2,"Charter","SF",7,"2C",103700,"10370","103","70","103-70","SSEI","SSEOC","Creel Sampler","LEGAL",6,91,17.8535793395215,15.3979519606892,20.4792761077166,"",1,1,"","N",30,"BF","SEA MERCHANT",171390
"126","Marine Boat",1526,10678,13539,25420,14381,"CRAIG_KLAWOCK","B",760,2017,2017-06-11,1,"MB",12,8,24,1,1,"Public Harbors",26,"GM","D","200","HA","Halibut",930,"STF",1,1,"Private","SF",1,"2C",103600,"10360","103","60","103-60","SSEI","SSEOC","Catch Sampler","N_A",6,93,19.1564901234037,16.5216570328072,21.9738038536335,"",1,1,"","N",26,"BF","",NA
"127","Marine Boat",1526,10685,13549,25437,14403,"CRAIG_KLAWOCK","B",760,2017,2017-06-11,1,"MB",12,8,24,1,1,"Public Harbors",26,"GM","D","200","HA","Halibut",630,"STF",5,1,"Private","SF",8,"2C",104400,"10440","104","40","104-40","SSEO","SSEOC","Catch Sampler","N_A",6,63,5.42368635597347,4.67769853713618,6.22133905439112,"",1,1,"","N",26,"BF","",NA
