"","MB_MR","SITE","SURVAREA","SHSITE","YEAR","DATE","DAY_TYPE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","techid","SAMPTYPE","SPECCODE","SPECIESCODE","SPEC_GROUP","LITHCODE","LINENO","LENGTH","lEGAL_LENGTH","LENGTH_TYPE","AREA","SUBAREA","THA","CLASS","CLASSN","GAF","INTVNUMB","PHOTO_NUM","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","NOTES2","SAMP_TYPE","R_SLOT","MONTH","LENCM","GROSSWT","NETWT","ROUNDWT","ORIGIN","GF_area","LC_area","ATARGET","BIOSAMPLEID","N_AWL_SAMP"
"71","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-05-30,1,NA,11,8,23,1,3,10,"JK","C","200","HA","Halibut","00127389","02",860,NA,"STF",5,NA,"",1,"Private","SF",6,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",5,86,14.8664121475711,12.8216474535934,17.0527911132793,"dta","SSEO","SSEOC","",NA,NA
"72","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-05-30,1,NA,11,8,23,1,3,10,"JK","C","200","HA","Halibut","00127389","03",750,NA,"STF",5,NA,"",1,"Private","SF",6,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",5,75,9.54178617567186,8.22938427965115,10.945081091936,"dta","SSEO","SSEOC","",NA,NA
"73","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-05-30,1,NA,11,8,23,1,3,10,"JK","C","200","HA","Halibut","00127389","04",730,NA,"STF",5,NA,"",1,"Private","SF",6,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",5,73,8.74172728105141,7.53936755018688,10.0273588417485,"dta","SSEO","SSEOC","",NA,NA
"74","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-05-30,1,NA,11,8,23,1,3,10,"JK","C","200","HA","Halibut","00127389","05",1040,NA,"STF",5,NA,"",1,"Private","SF",6,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",5,104,27.51814825208,23.7332311227181,31.5651973932151,"dta","SSEO","SSEOC","",NA,NA
"75","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-05-30,1,NA,11,8,23,1,6,10,"JK","C","200","HA","Halibut","00127389","06",850,NA,"STF",1,NA,"",1,"Private","SF",7,"","2C",103600,"10360","103","60","103-60","","Creel Sampler","N_A",5,85,14.3135877905572,12.344859985371,16.4186637805435,"dta","SSEI","SSEOC","",NA,NA
"76","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-02,1,NA,11,8,23,2,7,9,"AH","C","200","HA","Halibut","00126660","01",740,NA,"STF",5,NA,"",1,"Private","SF",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,74,9.13570271299549,7.87915458445051,10.4792755973192,"dta","SSEO","SSEOC","",NA,NA
"77","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-02,1,NA,11,8,23,2,7,9,"AH","C","200","HA","Halibut","00126660","02",690,NA,"STF",5,NA,"",1,"Private","SF",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,69,7.28286468232178,6.2811606783156,8.35394370215975,"dta","SSEO","SSEOC","",NA,NA
"78","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-02,1,NA,11,8,23,2,7,9,"AH","C","200","HA","Halibut","00126660","03",700,NA,"STF",5,NA,"",1,"Private","SF",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,70,7.6304269041477,6.58091829516383,8.7526213325679,"dta","SSEO","SSEOC","",NA,NA
"79","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-02,1,NA,11,8,23,2,7,9,"AH","C","200","HA","Halibut","00126660","04",710,NA,"STF",5,NA,"",1,"Private","SF",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,71,7.98929093548086,6.89042324147201,9.16426291115777,"dta","SSEO","SSEOC","",NA,NA
"80","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-02,1,NA,11,8,23,2,7,9,"AH","C","200","HA","Halibut","00126660","05",650,NA,"STF",5,NA,"",1,"Private","SF",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,65,6.00164719885555,5.17616515408831,6.88429965493745,"dta","SSEO","SSEOC","",NA,NA
"81","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-02,1,NA,11,8,23,2,7,9,"AH","C","200","HA","Halibut","00126660","06",790,NA,"STF",5,NA,"",1,"Private","SF",3,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,79,11.2912744200948,9.7382433958611,12.9518637164953,"dta","SSEO","SSEOC","",NA,NA
"82","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-03,1,NA,11,8,23,1,1,10,"JK","C","200","HA","Halibut","00127383","01",1070,NA,"STF",1,NA,"",2,"Charter","SF",2,"","2C",103600,"10360","103","60","103-60","","Creel Sampler","LEGAL",6,107,30.1741209216465,26.0238944567846,34.6117796275235,"dta","SSEI","SSEOC","",NA,NA
"83","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-04,1,NA,11,8,23,1,5,9,"AH","C","200","HA","Halibut","00126661","01",850,NA,"STF",6,NA,"",2,"Charter","SF",8,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",6,85,14.3135877905572,12.344859985371,16.4186637805435,"dta","SSEO","SSEOC","",NA,NA
"84","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-04,1,NA,11,8,23,1,6,9,"AH","C","200","HA","Halibut","00126661","02",690,NA,"STF",2,NA,"",1,"Private","SF",9,"","2C",103500,"10350","103","50","103-50","","Creel Sampler","N_A",6,69,7.28286468232178,6.2811606783156,8.35394370215975,"dta","SSEI","SSEOC","",NA,NA
"85","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-04,1,NA,11,8,23,1,6,9,"AH","C","200","HA","Halibut","00126661","03",740,NA,"STF",2,NA,"",1,"Private","SF",9,"","2C",103500,"10350","103","50","103-50","","Creel Sampler","N_A",6,74,9.13570271299549,7.87915458445051,10.4792755973192,"dta","SSEI","SSEOC","",NA,NA
"86","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-04,1,NA,11,8,23,1,6,9,"AH","C","200","HA","Halibut","00126661","04",710,NA,"STF",5,NA,"",1,"Private","SF",10,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,71,7.98929093548086,6.89042324147201,9.16426291115777,"dta","SSEO","SSEOC","",NA,NA
"87","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-05,1,NA,11,8,24,1,6,9,"AH","C","200","HA","Halibut","00123308","01",710,NA,"STF",6,NA,"",1,"Private","SF",4,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","N_A",6,71,7.98929093548086,6.89042324147201,9.16426291115777,"dta","SSEO","SSEOC","",NA,NA
"88","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-05,1,NA,11,8,24,1,6,9,"AH","C","200","HA","Halibut","00123308","02",860,NA,"STF",6,NA,"",1,"Private","SF",5,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","N_A",6,86,14.8664121475711,12.8216474535934,17.0527911132793,"dta","SSEO","SSEOC","",NA,NA
"89","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-05,1,NA,11,8,24,1,6,9,"AH","C","200","HA","Halibut","00123308","03",720,NA,"STF",4,NA,"",1,"Private","SF",6,"","2C",103800,"10380","103","80","103-80","","Creel Sampler","N_A",6,72,8.35965732014726,7.20984847775072,9.58909847540845,"dta","SSEI","SSEOC","",NA,NA
"90","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-05,1,NA,11,8,24,1,6,9,"AH","C","200","HA","Halibut","00123308","04",1250,NA,"STF",2,NA,"",1,"Private","SF",9,"","2C",103500,"10350","103","50","103-50","","Creel Sampler","N_A",6,125,49.9366758165494,43.0682565482885,57.2807812092236,"dta","SSEI","SSEOC","",NA,NA
"91","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-05,1,NA,11,8,24,1,6,9,"AH","C","200","HA","Halibut","00123308","05",810,NA,"STF",2,NA,"",1,"Private","SF",9,"","2C",103500,"10350","103","50","103-50","","Creel Sampler","N_A",6,81,12.2439810253286,10.5599122758681,14.0446833269046,"dta","SSEI","SSEOC","",NA,NA
"92","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-05,1,NA,11,8,24,1,5,9,"AH","C","200","HA","Halibut","00123308","06",750,NA,"STF",5,NA,"",2,"Charter","SF",10,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,75,9.54178617567186,8.22938427965115,10.945081091936,"dta","SSEO","SSEOC","",NA,NA
"93","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-05,1,NA,11,8,24,1,5,9,"AH","C","200","HA","Halibut","00123308","07",740,NA,"STF",5,NA,"",2,"Charter","SF",10,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,74,9.13570271299549,7.87915458445051,10.4792755973192,"dta","SSEO","SSEOC","",NA,NA
"94","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-05,1,NA,11,8,24,1,5,9,"AH","C","200","HA","Halibut","00123308","08",770,NA,"STF",5,NA,"",2,"Charter","SF",10,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,77,10.39109071556,8.96187328124,11.9192914640492,"dta","SSEO","SSEOC","",NA,NA
"95","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-05,1,NA,11,8,24,1,5,9,"AH","C","200","HA","Halibut","00123308","09",750,NA,"STF",5,NA,"",2,"Charter","SF",10,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,75,9.54178617567186,8.22938427965115,10.945081091936,"dta","SSEO","SSEOC","",NA,NA
"96","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-07,1,NA,12,9,24,1,5,10,"JK","C","200","HA","Halibut","00127378","01",920,NA,"STF",6,NA,"",1,"Private","SF",2,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","N_A",6,92,18.497104380677,15.9529649068762,21.2174433261454,"dta","SSEO","SSEOC","",NA,NA
"97","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-07,1,NA,12,9,24,1,5,10,"JK","C","200","HA","Halibut","00127378","02",660,NA,"STF",6,NA,"",1,"Private","SF",2,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","N_A",6,66,6.3059937777102,5.43865111903038,7.2334059883104,"dta","SSEO","SSEOC","",NA,NA
"98","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-08,1,NA,12,9,24,1,3,10,"JK","C","200","HA","Halibut","00127375","01",680,NA,"STF",5,NA,"",2,"Charter","SF",4,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,68,6.94640441261685,5.99097802244174,7.96800076984751,"dta","SSEO","SSEOC","",NA,NA
"99","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-08,1,NA,12,9,24,1,3,10,"JK","C","200","HA","Halibut","00127375","02",720,NA,"STF",5,NA,"",2,"Charter","SF",4,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,72,8.35965732014726,7.20984847775072,9.58909847540845,"dta","SSEO","SSEOC","",NA,NA
"100","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-08,1,NA,12,9,24,1,3,10,"JK","C","200","HA","Halibut","00127375","03",740,NA,"STF",5,NA,"",2,"Charter","SF",4,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,74,9.13570271299549,7.87915458445051,10.4792755973192,"dta","SSEO","SSEOC","",NA,NA
"101","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-08,1,NA,12,9,24,1,13,10,"JK","C","200","HA","Halibut","00127375","04",820,NA,"STF",6,NA,"",2,"Charter","SF",11,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",6,82,12.7405468281241,10.9881791366113,14.614278251693,"dta","SSEO","SSEOC","",NA,NA
"102","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-08,1,NA,12,9,24,1,13,10,"JK","C","200","HA","Halibut","00127375","05",840,NA,"STF",6,NA,"",2,"Charter","SF",11,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",6,84,13.7751416551806,11.8804731210747,15.8010292510293,"dta","SSEO","SSEOC","",NA,NA
"103","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-08,1,NA,12,9,24,1,13,10,"JK","C","200","HA","Halibut","00127375","06",900,NA,"STF",6,NA,"",2,"Charter","SF",12,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",6,90,17.2257015058852,14.8564340647168,19.7590573060733,"dta","SSEO","SSEOC","",NA,NA
"104","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-08,1,NA,12,9,24,1,13,10,"JK","C","200","HA","Halibut","00127375","07",780,NA,"STF",6,NA,"",2,"Charter","SF",12,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",6,78,10.8347201758416,9.34448480063655,12.4281647848466,"dta","SSEO","SSEOC","",NA,NA
"105","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-08,1,NA,12,9,24,1,13,10,"JK","C","200","HA","Halibut","00127375","08",720,NA,"STF",6,NA,"",2,"Charter","SF",12,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",6,72,8.35965732014726,7.20984847775072,9.58909847540845,"dta","SSEO","SSEOC","",NA,NA
"106","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-08,1,NA,12,9,24,1,13,10,"JK","C","200","HA","Halibut","00127375","09",710,NA,"STF",6,NA,"",2,"Charter","SF",12,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",6,71,7.98929093548086,6.89042324147201,9.16426291115777,"dta","SSEO","SSEOC","",NA,NA
"107","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-08,1,NA,12,9,24,2,9,12,"MW","C","200","HA","Halibut","00126824","01",1010,NA,"STF",2,NA,"",1,"Private","SF",2,"","2C",103500,"10350","103","50","103-50","","Creel Sampler","N_A",6,101,25.0283625747782,21.5858969931053,28.7092430008301,"dta","SSEI","SSEOC","",NA,NA
"108","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-08,1,NA,12,9,24,2,9,12,"MW","C","200","HA","Halibut","00126824","02",720,NA,"STF",2,NA,"",1,"Private","SF",2,"","2C",103500,"10350","103","50","103-50","","Creel Sampler","N_A",6,72,8.35965732014726,7.20984847775072,9.58909847540845,"dta","SSEI","SSEOC","",NA,NA
"109","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-08,1,NA,12,9,24,2,7,12,"MW","C","200","HA","Halibut","00126824","03",650,NA,"STF",2,NA,"",1,"Private","SF",3,"","2C",103500,"10350","103","50","103-50","","Creel Sampler","N_A",6,65,6.00164719885555,5.17616515408831,6.88429965493745,"dta","SSEI","SSEOC","",NA,NA
"110","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-09,1,NA,12,9,24,2,7,9,"AH","C","200","HA","Halibut","00126656","01",760,NA,"STF",7,NA,"",1,"Private","SF",2,"","2C",104300,"10430","104","30","104-30","","Creel Sampler","N_A",6,76,9.96018088682265,8.5902319024382,11.4250084302428,"dta","SSEO","SSEOC","",NA,NA
"111","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-09,1,NA,12,9,24,2,7,9,"AH","C","200","HA","Halibut","00126656","02",710,NA,"STF",7,NA,"",1,"Private","SF",2,"","2C",104300,"10430","104","30","104-30","","Creel Sampler","N_A",6,71,7.98929093548086,6.89042324147201,9.16426291115777,"dta","SSEO","SSEOC","",NA,NA
"112","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-10,1,NA,12,9,24,2,9,9,"AH","C","200","HA","Halibut","00126654","01",910,NA,"STF",5,NA,"",1,"Private","SF",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,91,17.8535793395215,15.3979519606891,20.4792761077166,"dta","SSEO","SSEOC","",NA,NA
"113","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-10,1,NA,12,9,24,2,9,9,"AH","C","200","HA","Halibut","00126654","02",680,NA,"STF",5,NA,"",1,"Private","SF",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,68,6.94640441261685,5.99097802244174,7.96800076984751,"dta","SSEO","SSEOC","",NA,NA
"114","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-10,1,NA,12,9,24,2,9,9,"AH","C","200","HA","Halibut","00126654","03",630,NA,"STF",5,NA,"",1,"Private","SF",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,63,5.42368635597346,4.67769853713618,6.22133905439112,"dta","SSEO","SSEOC","",NA,NA
"115","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-10,1,NA,12,9,24,2,9,9,"AH","C","200","HA","Halibut","00126654","04",730,NA,"STF",5,NA,"",1,"Private","SF",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,73,8.74172728105141,7.53936755018688,10.0273588417485,"dta","SSEO","SSEOC","",NA,NA
"116","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-10,1,NA,12,9,24,2,9,9,"AH","C","200","HA","Halibut","00126654","05",690,NA,"STF",5,NA,"",1,"Private","SF",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,69,7.28286468232178,6.2811606783156,8.35394370215975,"dta","SSEO","SSEOC","",NA,NA
"117","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-10,1,NA,12,9,24,2,9,9,"AH","C","200","HA","Halibut","00126654","06",710,NA,"STF",5,NA,"",1,"Private","SF",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,71,7.98929093548086,6.89042324147201,9.16426291115777,"dta","SSEO","SSEOC","",NA,NA
"118","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-10,1,NA,12,9,24,2,9,9,"AH","C","200","HA","Halibut","00126654","07",830,NA,"STF",5,NA,"",1,"Private","SF",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,83,13.2508642867348,11.4283062149386,15.1996472658684,"dta","SSEO","SSEOC","",NA,NA
"119","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-10,1,NA,12,9,24,2,9,9,"AH","C","200","HA","Halibut","00126654","08",690,NA,"STF",5,NA,"",1,"Private","SF",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",6,69,7.28286468232178,6.2811606783156,8.35394370215975,"dta","SSEO","SSEOC","",NA,NA
"120","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-10,1,NA,12,9,24,1,3,10,"JK","C","200","HA","Halibut","00127370","01",860,NA,"STF",7,NA,"",2,"Charter","SF",1,"","2C",104300,"10430","104","30","104-30","","Creel Sampler","LEGAL",6,86,14.8664121475711,12.8216474535934,17.0527911132793,"dta","SSEO","SSEOC","",NA,NA
"121","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-10,1,NA,12,9,24,1,3,10,"JK","C","200","HA","Halibut","00127370","02",790,NA,"STF",6,NA,"",2,"Charter","SF",2,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",6,79,11.2912744200948,9.7382433958611,12.9518637164953,"dta","SSEO","SSEOC","",NA,NA
"122","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-10,1,NA,12,9,24,1,3,10,"JK","C","200","HA","Halibut","00127370","03",820,NA,"STF",6,NA,"",2,"Charter","SF",2,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",6,82,12.7405468281241,10.9881791366113,14.614278251693,"dta","SSEO","SSEOC","",NA,NA
"123","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-10,1,NA,12,9,24,1,3,10,"JK","C","200","HA","Halibut","00127370","04",1010,NA,"STF",5,NA,"",2,"Charter","SF",3,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,101,25.0283625747782,21.5858969931053,28.7092430008301,"dta","SSEO","SSEOC","",NA,NA
"124","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-11,1,NA,12,9,24,2,9,12,"MW","C","200","HA","Halibut","00126813","01",690,NA,"STF",5,NA,"",2,"Charter","SF",3,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,69,7.28286468232178,6.2811606783156,8.35394370215975,"dta","SSEO","SSEOC","",NA,NA
"125","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-11,1,NA,12,9,24,2,9,12,"MW","C","200","HA","Halibut","00126813","02",720,NA,"STF",5,NA,"",2,"Charter","SF",3,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,72,8.35965732014726,7.20984847775072,9.58909847540845,"dta","SSEO","SSEOC","",NA,NA
"126","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-11,1,NA,12,9,24,2,9,12,"MW","C","200","HA","Halibut","00126813","03",730,NA,"STF",5,NA,"",2,"Charter","SF",3,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,73,8.74172728105141,7.53936755018688,10.0273588417485,"dta","SSEO","SSEOC","",NA,NA
"127","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-11,1,NA,12,9,24,2,9,12,"MW","C","200","HA","Halibut","00126813","04",860,NA,"STF",5,NA,"",2,"Charter","SF",4,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,86,14.8664121475711,12.8216474535934,17.0527911132793,"dta","SSEO","SSEOC","",NA,NA
"128","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-11,1,NA,12,9,24,2,9,12,"MW","C","200","HA","Halibut","00126813","05",900,NA,"STF",5,NA,"",2,"Charter","SF",4,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,90,17.2257015058852,14.8564340647168,19.7590573060733,"dta","SSEO","SSEOC","",NA,NA
"129","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-12,1,NA,12,9,25,1,2,9,"AH","C","200","HA","Halibut","00126651","01",570,NA,"STF",5,NA,"",2,"Charter","SF",1,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,57,3.92162189915275,3.38223190223092,4.49836842996713,"dta","SSEO","SSEOC","",NA,NA
"130","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-12,1,NA,12,9,25,1,2,9,"AH","C","200","HA","Halibut","00126651","02",640,NA,"STF",5,NA,"",2,"Charter","SF",1,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,64,5.70761016092118,4.92257072920152,6.54701906983802,"dta","SSEO","SSEOC","",NA,NA
"131","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-12,1,NA,12,9,25,1,2,9,"AH","C","200","HA","Halibut","00126651","03",670,NA,"STF",5,NA,"",2,"Charter","SF",1,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,67,6.62084693163495,5.71019855759206,7.59456408159744,"dta","SSEO","SSEOC","",NA,NA
"132","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-12,1,NA,12,9,25,1,2,9,"AH","C","200","HA","Halibut","00126651","04",690,NA,"STF",5,NA,"",2,"Charter","SF",4,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,69,7.28286468232178,6.2811606783156,8.35394370215975,"dta","SSEO","SSEOC","",NA,NA
"133","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-12,1,NA,12,9,25,1,2,9,"AH","C","200","HA","Halibut","00126651","05",710,NA,"STF",5,NA,"",2,"Charter","SF",4,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,71,7.98929093548086,6.89042324147201,9.16426291115777,"dta","SSEO","SSEOC","",NA,NA
"134","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-12,1,NA,12,9,25,1,2,9,"AH","C","200","HA","Halibut","00126651","06",690,NA,"STF",5,NA,"",2,"Charter","SF",4,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,69,7.28286468232178,6.2811606783156,8.35394370215975,"dta","SSEO","SSEOC","",NA,NA
"135","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-12,1,NA,12,9,25,1,1,9,"AH","C","200","HA","Halibut","00126651","07",1340,NA,"STF",6,NA,"",1,"Private","SF",6,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","N_A",6,134,62.5533731096728,53.9496207345737,71.752995576983,"dta","SSEO","SSEOC","",NA,NA
"136","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-13,1,NA,12,10,25,1,3,10,"JK","C","200","HA","Halibut","00127364","01",920,NA,"STF",5,NA,"",2,"Charter","SF",3,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,92,18.497104380677,15.9529649068762,21.2174433261454,"dta","SSEO","SSEOC","",NA,NA
"137","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-13,1,NA,12,10,25,1,3,10,"JK","C","200","HA","Halibut","00127364","02",780,NA,"STF",5,NA,"",2,"Charter","SF",3,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,78,10.8347201758416,9.34448480063655,12.4281647848466,"dta","SSEO","SSEOC","",NA,NA
"138","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-13,1,NA,12,10,25,1,3,10,"JK","C","200","HA","Halibut","00127364","03",790,NA,"STF",6,NA,"",2,"Charter","SF",4,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",6,79,11.2912744200948,9.7382433958611,12.9518637164953,"dta","SSEO","SSEOC","",NA,NA
"139","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-13,1,NA,12,10,25,1,3,10,"JK","C","200","HA","Halibut","00127364","04",840,NA,"STF",6,NA,"",2,"Charter","SF",4,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",6,84,13.7751416551806,11.8804731210747,15.8010292510293,"dta","SSEO","SSEOC","",NA,NA
"140","Marine Boat","CRAIG_KLAWOCK","B",760,2016,2016-06-13,1,NA,12,10,25,1,3,10,"JK","C","200","HA","Halibut","00127364","05",730,NA,"STF",5,NA,"",2,"Charter","SF",7,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",6,73,8.74172728105141,7.53936755018688,10.0273588417485,"dta","SSEO","SSEOC","",NA,NA
