"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","USER","CAS","PORT","NETWT","RNDWT"
"251",NA,2002,7,17,23,23,NA,NA,"","F",97,NA,525733,"Private",0,"Kodiak",18.9,25.2
"252",NA,2002,7,21,24,1,NA,NA,"","F",83,NA,525733,"Private",0,"Kodiak",11.4,15.2
"253",NA,2002,7,21,24,2,NA,NA,"","F",85,NA,525731,"Private",0,"Kodiak",12.3,16.4
"254",NA,2002,7,21,24,3,NA,NA,"","F",102,NA,525733,"Private",0,"Kodiak",22.3,29.6
"255",NA,2002,7,21,24,4,NA,7,"","M",69,NA,525733,"Private",0,"Kodiak",6.3,8.4
"256",NA,2002,7,21,24,5,NA,NA,"","F",74,NA,525733,"Private",0,"Kodiak",7.9,10.5
"257",NA,2002,7,21,24,6,NA,5,"","F",73,NA,525733,"Private",0,"Kodiak",7.5,10
"258",NA,2002,7,21,24,7,NA,NA,"","F",70,NA,525733,"Private",0,"Kodiak",6.6,8.8
"259",NA,2002,7,21,24,8,NA,NA,"","F",95,NA,525731,"Private",0,"Kodiak",17.7,23.5
"260",NA,2002,7,21,24,9,NA,NA,"","M",71,NA,525733,"Private",0,"Kodiak",6.9,9.2
"261",NA,2002,7,21,24,10,NA,NA,"","F",83,NA,525733,"Private",0,"Kodiak",11.4,15.2
"262",NA,2002,7,21,24,11,NA,NA,"","F",93,NA,525733,"Private",0,"Kodiak",16.5,22
"263",NA,2002,7,21,24,12,NA,NA,"","F",182,NA,525731,"Private",0,"Kodiak",145.5,193.5
"264",NA,2002,7,21,24,13,NA,12,"","F",106,NA,525731,"Private",0,"Kodiak",25.2,33.6
"265",NA,2002,7,21,24,14,NA,NA,"","F",NA,NA,525731,"Private",0,"Kodiak",NA,NA
"266",NA,2002,7,21,24,15,NA,NA,"I","F",73,NA,525731,"Charter",0,"Kodiak",7.5,10
"267",NA,2002,7,21,24,16,NA,5,"","F",67,NA,525731,"Charter",0,"Kodiak",5.7,7.6
"268",NA,2002,7,21,24,17,NA,NA,"I","M",73,NA,525731,"Charter",0,"Kodiak",7.5,10
"269",NA,2002,7,21,24,18,NA,10,"","F",102,NA,525731,"Charter",0,"Kodiak",22.3,29.6
"270",NA,2002,7,21,24,19,NA,10,"","F",102,NA,525731,"Charter",0,"Kodiak",22.3,29.6
"271",NA,2002,7,21,24,20,NA,7,"","F",97,NA,525731,"Charter",0,"Kodiak",18.9,25.2
"272",NA,2002,7,21,24,21,NA,8,"","F",94,NA,525731,"Charter",0,"Kodiak",17.1,22.7
"273",NA,2002,7,21,24,22,NA,6,"","M",74,NA,525731,"Charter",0,"Kodiak",7.9,10.5
"274",NA,2002,7,21,24,23,NA,4,"","M",62,NA,525731,"Charter",0,"Kodiak",4.4,5.9
"275",NA,2002,7,22,25,1,NA,7,"","F",84,NA,525733,"Charter",0,"Kodiak",11.9,15.8
"276",NA,2002,7,22,25,2,NA,NA,"I","M",82,NA,525733,"Charter",0,"Kodiak",11,14.6
"277",NA,2002,7,22,25,3,NA,9,"","M",84,NA,525733,"Charter",0,"Kodiak",11.9,15.8
"278",NA,2002,7,22,25,4,NA,8,"","F",80,NA,525733,"Charter",0,"Kodiak",10.1,13.5
"279",NA,2002,7,22,25,5,NA,NA,"I","M",80,NA,525733,"Charter",0,"Kodiak",10.1,13.5
"280",NA,2002,7,22,25,6,NA,8,"","M",79,NA,525733,"Charter",0,"Kodiak",9.7,13
"281",NA,2002,7,22,25,7,NA,8,"","F",81,NA,525733,"Charter",0,"Kodiak",10.6,14
"282",NA,2002,7,22,25,8,NA,14,"","M",85,NA,525733,"Charter",0,"Kodiak",12.3,16.4
"283",NA,2002,7,22,25,9,NA,7,"","M",76,NA,525733,"Charter",0,"Kodiak",8.6,11.4
"284",NA,2002,7,22,25,10,NA,12,"","F",119,NA,525733,"Private",0,"Kodiak",36.7,48.8
"285",NA,2002,7,23,26,1,NA,4,"","M",65,NA,525733,"Private",0,"Kodiak",5.2,6.9
"286",NA,2002,7,23,26,2,NA,13,"","F",153,NA,525733,"Private",0,"Kodiak",82.9,110.3
"287",NA,2002,7,23,26,3,NA,NA,"","F",63,NA,525733,"Private",0,"Kodiak",4.7,6.2
"288",NA,2002,7,26,27,1,NA,5,"","F",87,NA,525733,"Private",0,"Kodiak",13.3,17.7
"289",NA,2002,7,26,27,2,NA,13,"","F",163,NA,525733,"Private",0,"Kodiak",101.8,135.4
"290",NA,2002,7,26,27,3,NA,8,"","F",95,NA,525733,"Private",0,"Kodiak",17.7,23.5
"291",NA,2002,7,27,28,1,NA,NA,"","M",79,NA,525731,"Private",0,"Kodiak",9.7,13
"292",NA,2002,7,27,28,2,NA,NA,"","M",82,NA,525731,"Private",0,"Kodiak",11,14.6
"293",NA,2002,7,27,28,3,NA,6,"","F",88,NA,525731,"Private",0,"Kodiak",13.8,18.4
"294",NA,2002,7,27,28,4,NA,8,"","M",75,NA,525731,"Private",0,"Kodiak",8.2,10.9
"295",NA,2002,7,27,28,5,NA,8,"","F",100,NA,525731,"Private",0,"Kodiak",20.9,27.8
"296",NA,2002,7,27,28,6,NA,14,"","M",75,NA,525731,"Private",0,"Kodiak",8.2,10.9
"297",NA,2002,7,27,28,7,NA,NA,"","M",78,NA,525731,"Private",0,"Kodiak",9.3,12.4
"298",NA,2002,7,27,28,8,NA,NA,"","F",74,NA,525731,"Private",0,"Kodiak",7.9,10.5
"299",NA,2002,7,27,28,9,NA,8,"","M",82,NA,525731,"Private",0,"Kodiak",11,14.6
"300",NA,2002,7,27,28,10,NA,8,"","F",90,NA,525731,"Private",0,"Kodiak",14.9,19.8
"301",NA,2002,7,27,28,11,NA,11,"","M",82,NA,525731,"Private",0,"Kodiak",11,14.6
"302",NA,2002,7,27,28,12,NA,12,"","M",82,NA,525731,"Private",0,"Kodiak",11,14.6
"303",NA,2002,7,27,28,13,NA,NA,"","F",85,NA,525731,"Private",0,"Kodiak",12.3,16.4
"304",NA,2002,7,27,28,14,NA,14,"","M",96,NA,525731,"Private",0,"Kodiak",18.3,24.4
"305",NA,2002,7,27,28,15,NA,8,"","F",86,NA,525731,"Private",0,"Kodiak",12.8,17.1
"306",NA,2002,7,27,28,16,NA,16,"","F",93,NA,525731,"Private",0,"Kodiak",16.5,22
"307",NA,2002,7,27,28,17,NA,8,"","F",86,NA,525731,"Private",0,"Kodiak",12.8,17.1
"308",NA,2002,7,27,28,18,NA,8,"","F",93,NA,525731,"Private",0,"Kodiak",16.5,22
"309",NA,2002,7,27,28,19,NA,NA,"","F",89,NA,525731,"Private",0,"Kodiak",14.3,19.1
"310",NA,2002,7,27,28,20,NA,NA,"","F",63,NA,525733,"Private",0,"Kodiak",4.7,6.2
"311",NA,2002,7,27,28,21,NA,8,"","F",93,NA,525733,"Charter",0,"Kodiak",16.5,22
"312",NA,2002,7,27,28,22,NA,6,"","F",96,NA,525733,"Charter",0,"Kodiak",18.3,24.4
"313",NA,2002,7,27,28,23,NA,8,"","F",83,NA,525733,"Charter",0,"Kodiak",11.4,15.2
"314",NA,2002,7,27,28,24,NA,8,"","F",98,NA,525733,"Charter",0,"Kodiak",19.6,26
"315",NA,2002,7,27,28,25,NA,9,"","F",136,NA,525733,"Charter",0,"Kodiak",56.6,75.3
"316",NA,2002,7,27,28,26,NA,6,"","F",72,NA,525733,"Charter",0,"Kodiak",7.2,9.6
"317",NA,2002,7,27,28,27,NA,15,"","F",100,NA,525733,"Charter",0,"Kodiak",20.9,27.8
"318",NA,2002,7,27,28,28,NA,6,"","F",78,NA,525733,"Charter",0,"Kodiak",9.3,12.4
"319",NA,2002,7,27,28,29,NA,7,"","F",81,NA,525733,"Charter",0,"Kodiak",10.6,14
"320",NA,2002,7,27,28,30,NA,10,"","F",116,NA,525733,"Charter",0,"Kodiak",33.8,45
"321",NA,2002,7,27,29,1,NA,10,"","F",93,NA,525733,"Charter",0,"Kodiak",16.5,22
"322",NA,2002,7,27,29,2,NA,5,"","F",75,NA,525733,"Charter",0,"Kodiak",8.2,10.9
"323",NA,2002,7,27,29,3,NA,6,"","F",88,NA,525733,"Charter",0,"Kodiak",13.8,18.4
"324",NA,2002,7,28,30,1,NA,8,"","M",83,NA,525733,"Private",0,"Kodiak",11.4,15.2
"325",NA,2002,7,28,30,2,NA,NA,"","F",80,NA,525731,"Private",0,"Kodiak",10.1,13.5
"326",NA,2002,7,28,30,3,NA,7,"","F",79,NA,525731,"Private",0,"Kodiak",9.7,13
"327",NA,2002,7,28,30,4,NA,5,"","F",72,NA,525731,"Private",0,"Kodiak",7.2,9.6
"328",NA,2002,7,28,30,5,NA,NA,"","F",80,NA,525731,"Private",0,"Kodiak",10.1,13.5
"329",NA,2002,7,28,30,6,NA,NA,"","",79,NA,525731,"Private",0,"Kodiak",9.7,13
"330",NA,2002,7,28,30,7,NA,13,"","M",79,NA,525731,"Private",0,"Kodiak",9.7,13
"331",NA,2002,7,28,30,8,NA,9,"","F",134,NA,525731,"Private",0,"Kodiak",53.9,71.8
"332",NA,2002,7,28,30,9,NA,NA,"","F",70,NA,525731,"Private",0,"Kodiak",6.6,8.8
"333",NA,2002,7,28,30,10,NA,NA,"","M",61,NA,525733,"Private",0,"Kodiak",4.2,5.6
"334",NA,2002,7,28,30,11,NA,6,"","F",80,NA,525731,"Private",0,"Kodiak",10.1,13.5
"335",NA,2002,7,28,30,12,NA,NA,"","M",75,NA,525731,"Private",0,"Kodiak",8.2,10.9
"336",NA,2002,7,28,30,13,NA,NA,"","F",80,NA,525731,"Private",0,"Kodiak",10.1,13.5
"337",NA,2002,7,28,30,14,NA,5,"","F",70,NA,525731,"Private",0,"Kodiak",6.6,8.8
"338",NA,2002,7,28,30,15,NA,15,"","M",83,NA,525733,"Private",0,"Kodiak",11.4,15.2
"339",NA,2002,7,28,30,16,NA,NA,"","F",75,NA,525731,"Private",0,"Kodiak",8.2,10.9
"340",NA,2002,7,28,30,17,NA,NA,"","F",79,NA,525731,"Private",0,"Kodiak",9.7,13
"341",NA,2002,7,28,30,18,NA,NA,"","F",142,NA,525731,"Private",0,"Kodiak",65.1,86.6
"342",NA,2002,7,28,30,19,NA,NA,"","F",69,NA,525731,"Private",0,"Kodiak",6.3,8.4
"343",NA,2002,7,28,30,20,NA,6,"","F",94,NA,525731,"Private",0,"Kodiak",17.1,22.7
"344",NA,2002,7,28,30,21,NA,NA,"","F",100,NA,525731,"Private",0,"Kodiak",20.9,27.8
"345",NA,2002,7,28,30,22,NA,NA,"","F",105,NA,525731,"Private",0,"Kodiak",24.5,32.6
"346",NA,2002,7,28,30,23,NA,5,"","F",73,NA,525731,"Private",0,"Kodiak",7.5,10
"347",NA,2002,7,28,30,24,NA,13,"","F",85,NA,525731,"Charter",0,"Kodiak",12.3,16.4
"348",NA,2002,7,28,30,25,NA,10,"","F",97,NA,525733,"Charter",0,"Kodiak",18.9,25.2
"349",NA,2002,7,28,30,26,NA,14,"","F",83,NA,525731,"Charter",0,"Kodiak",11.4,15.2
"350",NA,2002,7,28,30,27,NA,11,"","F",99,NA,525731,"Charter",0,"Kodiak",20.2,26.9
"351",NA,2002,7,31,31,1,NA,8,"","F",99,NA,525733,"Charter",0,"Kodiak",20.2,26.9
"352",NA,2002,7,31,31,2,NA,NA,"","F",91,NA,525733,"Private",0,"Kodiak",15.4,20.5
"353",NA,2002,7,31,31,3,NA,NA,"","F",82,NA,525733,"Private",0,"Kodiak",11,14.6
"354",NA,2002,7,31,31,4,NA,NA,"","F",99,NA,525733,"Private",0,"Kodiak",20.2,26.9
"355",NA,2002,7,31,31,5,NA,5,"","F",77,NA,525733,"Private",0,"Kodiak",9,11.9
"356",NA,2002,7,31,31,6,NA,7,"","F",79,NA,525733,"Private",0,"Kodiak",9.7,13
"357",NA,2002,7,31,31,7,NA,NA,"","F",82,NA,525733,"Private",0,"Kodiak",11,14.6
"358",NA,2002,7,31,31,8,NA,NA,"","F",97,NA,525733,"Private",0,"Kodiak",18.9,25.2
"359",NA,2002,7,31,31,9,NA,7,"","F",73,NA,525731,"Private",0,"Kodiak",7.5,10
"360",NA,2002,7,31,31,10,NA,NA,"","M",84,NA,525731,"Private",0,"Kodiak",11.9,15.8
"361",NA,2002,7,31,31,11,NA,NA,"","F",91,NA,525731,"Private",0,"Kodiak",15.4,20.5
"362",NA,2002,8,1,32,1,NA,NA,"","F",92,NA,525733,"Private",0,"Kodiak",16,21.2
"363",NA,2002,8,1,32,2,NA,14,"","F",84,NA,525733,"Private",0,"Kodiak",11.9,15.8
"364",NA,2002,8,1,32,3,NA,14,"","M",94,NA,525733,"Private",0,"Kodiak",17.1,22.7
"365",NA,2002,8,1,32,4,NA,16,"","F",95,NA,525733,"Private",0,"Kodiak",17.7,23.5
"366",NA,2002,8,1,32,5,NA,19,"","M",89,NA,525733,"Private",0,"Kodiak",14.3,19.1
"367",NA,2002,8,1,32,6,NA,18,"","M",81,NA,525733,"Private",0,"Kodiak",10.6,14
"368",NA,2002,8,1,32,7,NA,7,"","F",89,NA,525733,"Private",0,"Kodiak",14.3,19.1
"369",NA,2002,8,1,32,8,NA,NA,"","F",84,NA,525733,"Private",0,"Kodiak",11.9,15.8
"370",NA,2002,8,1,32,9,NA,8,"","M",73,NA,525733,"Private",0,"Kodiak",7.5,10
"371",NA,2002,8,1,32,10,NA,NA,"","F",80,NA,525733,"Private",0,"Kodiak",10.1,13.5
"372",NA,2002,8,1,32,11,NA,8,"","M",71,NA,525733,"Private",0,"Kodiak",6.9,9.2
"373",NA,2002,8,1,32,12,NA,NA,"I","F",140,NA,525733,"Private",0,"Kodiak",62.2,82.7
"374",NA,2002,8,1,32,13,NA,9,"","F",119,NA,525733,"Charter",0,"Kodiak",36.7,48.8
"375",NA,2002,8,1,32,14,NA,10,"","M",70,NA,525733,"Charter",0,"Kodiak",6.6,8.8
"376",NA,2002,8,1,32,15,NA,6,"","F",72,NA,525733,"Charter",0,"Kodiak",7.2,9.6
"377",NA,2002,8,1,32,16,NA,6,"","F",83,NA,525733,"Charter",0,"Kodiak",11.4,15.2
"378",NA,2002,8,1,32,17,NA,5,"","F",70,NA,525733,"Charter",0,"Kodiak",6.6,8.8
"379",NA,2002,8,2,33,1,NA,NA,"","M",86,NA,525733,"Private",0,"Kodiak",12.8,17.1
"380",NA,2002,8,2,33,2,NA,8,"","M",79,NA,525733,"Private",0,"Kodiak",9.7,13
"381",NA,2002,8,2,33,3,NA,15,"","M",83,NA,525733,"Private",0,"Kodiak",11.4,15.2
"382",NA,2002,8,2,33,4,NA,NA,"","F",93,NA,525733,"Private",0,"Kodiak",16.5,22
"383",NA,2002,8,2,33,5,NA,4,"","M",56,NA,525733,"Private",0,"Kodiak",3.2,4.2
"384",NA,2002,8,2,33,6,NA,NA,"","F",99,NA,525733,"Private",0,"Kodiak",20.2,26.9
"385",NA,2002,8,2,33,7,NA,6,"","M",67,NA,525731,"Charter",0,"Kodiak",5.7,7.6
"386",NA,2002,8,2,33,8,NA,NA,"I","F",71,NA,525731,"Charter",0,"Kodiak",6.9,9.2
"387",NA,2002,8,2,33,9,NA,17,"","M",95,NA,525731,"Charter",0,"Kodiak",17.7,23.5
"388",NA,2002,8,2,33,10,NA,16,"","M",81,NA,525731,"Charter",0,"Kodiak",10.6,14
"389",NA,2002,8,2,33,11,NA,5,"","F",77,NA,525731,"Charter",0,"Kodiak",9,11.9
"390",NA,2002,8,2,33,12,NA,7,"","M",72,NA,525731,"Charter",0,"Kodiak",7.2,9.6
"391",NA,2002,8,2,33,13,NA,5,"","F",75,NA,525731,"Charter",0,"Kodiak",8.2,10.9
"392",NA,2002,8,2,33,14,NA,14,"","F",88,NA,525731,"Charter",0,"Kodiak",13.8,18.4
"393",NA,2002,8,2,33,15,NA,NA,"","F",143,NA,525733,"Private",0,"Kodiak",66.6,88.6
"394",NA,2002,8,2,33,16,NA,NA,"I","F",142,NA,525733,"Private",0,"Kodiak",65.1,86.6
"395",NA,2002,8,2,33,17,NA,6,"","F",85,NA,525731,"Private",0,"Kodiak",12.3,16.4
"396",NA,2002,8,2,33,18,NA,7,"","F",86,NA,525731,"Private",0,"Kodiak",12.8,17.1
"397",NA,2002,8,2,33,19,NA,5,"","F",76,NA,525731,"Private",0,"Kodiak",8.6,11.4
"398",NA,2002,8,2,33,20,NA,NA,"","F",101,NA,525733,"Private",0,"Kodiak",21.6,28.7
"399",NA,2002,8,2,33,21,NA,NA,"","F",102,NA,525731,"Private",0,"Kodiak",22.3,29.6
"400",NA,2002,8,2,33,22,NA,NA,"","F",82,NA,525731,"Private",0,"Kodiak",11,14.6
"401",NA,2002,8,2,33,23,NA,7,"","F",83,NA,525731,"Private",0,"Kodiak",11.4,15.2
"402",NA,2002,8,3,34,1,NA,NA,"","F",87,NA,525731,"Private",0,"Kodiak",13.3,17.7
"403",NA,2002,8,3,34,2,NA,NA,"I","M",74,NA,525731,"Private",0,"Kodiak",7.9,10.5
"404",NA,2002,8,3,34,3,NA,11,"","F",150,NA,525731,"Charter",0,"Kodiak",77.8,103.4
"405",NA,2002,8,3,34,4,NA,9,"","F",85,NA,525731,"Charter",0,"Kodiak",12.3,16.4
"406",NA,2002,8,3,34,5,NA,9,"","F",101,NA,525733,"Charter",0,"Kodiak",21.6,28.7
"407",NA,2002,8,3,34,6,NA,NA,"I","F",81,NA,525733,"Charter",0,"Kodiak",10.6,14
"408",NA,2002,8,3,34,7,NA,8,"","F",80,NA,525731,"Private",0,"Kodiak",10.1,13.5
"409",NA,2002,8,3,34,8,NA,NA,"","F",84,NA,525731,"Private",0,"Kodiak",11.9,15.8
"410",NA,2002,8,3,34,9,NA,9,"","F",80,NA,525731,"Private",0,"Kodiak",10.1,13.5
"411",NA,2002,8,3,34,10,NA,NA,"","M",73,NA,525731,"Private",0,"Kodiak",7.5,10
"412",NA,2002,8,3,34,11,NA,NA,"","F",143,NA,525731,"Private",0,"Kodiak",66.6,88.6
"413",NA,2002,8,3,34,12,NA,7,"","F",79,NA,525731,"Private",0,"Kodiak",9.7,13
"414",NA,2002,8,3,34,13,NA,9,"","F",73,NA,525731,"Private",0,"Kodiak",7.5,10
"415",NA,2002,8,3,34,14,NA,12,"","F",80,NA,525731,"Private",0,"Kodiak",10.1,13.5
"416",NA,2002,8,3,34,15,NA,NA,"","M",79,NA,525731,"Private",0,"Kodiak",9.7,13
"417",NA,2002,8,3,34,16,NA,NA,"","M",78,NA,525731,"Private",0,"Kodiak",9.3,12.4
"418",NA,2002,8,3,34,17,NA,NA,"","F",79,NA,525731,"Private",0,"Kodiak",9.7,13
"419",NA,2002,8,4,35,1,NA,7,"","",76,NA,525733,"Charter",0,"Kodiak",8.6,11.4
"420",NA,2002,8,4,35,2,NA,12,"","F",92,NA,525733,"Charter",0,"Kodiak",16,21.2
"421",NA,2002,8,4,35,3,NA,10,"","M",76,NA,525733,"Charter",0,"Kodiak",8.6,11.4
"422",NA,2002,8,4,35,4,NA,8,"","F",78,NA,525733,"Charter",0,"Kodiak",9.3,12.4
"423",NA,2002,8,4,35,5,NA,16,"","M",96,NA,525733,"Charter",0,"Kodiak",18.3,24.4
"424",NA,2002,8,4,35,6,NA,8,"","F",80,NA,525733,"Charter",0,"Kodiak",10.1,13.5
"425",NA,2002,8,4,35,7,NA,7,"","F",88,NA,525733,"Charter",0,"Kodiak",13.8,18.4
"426",NA,2002,8,4,35,8,NA,9,"","F",90,NA,525733,"Charter",0,"Kodiak",14.9,19.8
"427",NA,2002,8,4,35,9,NA,8,"","F",88,NA,525733,"Charter",0,"Kodiak",13.8,18.4
"428",NA,2002,8,4,35,10,NA,NA,"I","F",91,NA,525733,"Charter",0,"Kodiak",15.4,20.5
"429",NA,2002,8,4,35,11,NA,13,"","M",87,NA,525733,"Charter",0,"Kodiak",13.3,17.7
"430",NA,2002,8,4,35,12,NA,9,"","F",87,NA,525733,"Charter",0,"Kodiak",13.3,17.7
"431",NA,2002,8,4,35,13,NA,9,"","F",87,NA,525731,"Private",0,"Kodiak",13.3,17.7
"432",NA,2002,8,4,35,14,NA,10,"","F",90,NA,525731,"Private",0,"Kodiak",14.9,19.8
"433",NA,2002,8,4,35,15,NA,NA,"","F",65,NA,525731,"Private",0,"Kodiak",5.2,6.9
"434",NA,2002,8,4,35,16,NA,20,"","M",83,NA,525731,"Private",0,"Kodiak",11.4,15.2
"435",NA,2002,8,4,35,17,NA,NA,"","F",77,NA,525731,"Private",0,"Kodiak",9,11.9
"436",NA,2002,8,4,35,18,NA,14,"","M",82,NA,525733,"Charter",0,"Kodiak",11,14.6
"437",NA,2002,8,5,36,1,NA,15,"","M",85,NA,525733,"Charter",0,"Kodiak",12.3,16.4
"438",NA,2002,8,5,36,2,NA,8,"","F",76,NA,525733,"Charter",0,"Kodiak",8.6,11.4
"439",NA,2002,8,5,36,3,NA,8,"","F",83,NA,525733,"Charter",0,"Kodiak",11.4,15.2
"440",NA,2002,8,5,36,4,NA,5,"","F",79,NA,525733,"Charter",0,"Kodiak",9.7,13
"441",NA,2002,8,5,36,5,NA,11,"","M",75,NA,525733,"Charter",0,"Kodiak",8.2,10.9
"442",NA,2002,8,5,36,6,NA,13,"","M",92,NA,525733,"Charter",0,"Kodiak",16,21.2
"443",NA,2002,8,5,36,7,NA,NA,"I","",76,NA,525733,"Charter",0,"Kodiak",8.6,11.4
"444",NA,2002,8,5,36,8,NA,8,"","F",88,NA,525733,"Charter",0,"Kodiak",13.8,18.4
"445",NA,2002,8,5,36,9,NA,8,"","",73,NA,525733,"Charter",0,"Kodiak",7.5,10
"446",NA,2002,8,5,36,10,NA,NA,"I","M",88,NA,525733,"Charter",0,"Kodiak",13.8,18.4
"447",NA,2002,8,5,36,11,NA,NA,"I","",88,NA,525733,"Charter",0,"Kodiak",13.8,18.4
"448",NA,2002,8,5,36,12,NA,6,"","F",86,NA,525731,"Private",0,"Kodiak",12.8,17.1
"449",NA,2002,8,5,36,13,NA,NA,"","M",74,NA,525731,"Private",0,"Kodiak",7.9,10.5
"450",NA,2002,8,5,36,14,NA,8,"","F",84,NA,525731,"Private",0,"Kodiak",11.9,15.8
"451",NA,2002,8,5,36,15,NA,NA,"","F",99,NA,525731,"Private",0,"Kodiak",20.2,26.9
"452",NA,2002,8,5,36,16,NA,NA,"","F",70,NA,525731,"Private",0,"Kodiak",6.6,8.8
"453",NA,2002,8,5,36,17,NA,NA,"","F",84,NA,525731,"Private",0,"Kodiak",11.9,15.8
"454",NA,2002,8,5,36,18,NA,5,"","F",79,NA,525731,"Private",0,"Kodiak",9.7,13
"455",NA,2002,8,8,37,1,NA,NA,"I","M",37,NA,525733,"Private",0,"Kodiak",0.8,1.1
"456",NA,2002,8,8,37,2,NA,7,"","F",83,NA,525733,"Private",0,"Kodiak",11.4,15.2
"457",NA,2002,8,8,37,3,NA,NA,"","F",153,NA,525733,"Private",0,"Kodiak",82.9,110.3
"458",NA,2002,8,8,37,4,NA,15,"","M",90,NA,525733,"Private",0,"Kodiak",14.9,19.8
"459",NA,2002,8,8,37,5,NA,7,"","F",84,NA,525733,"Private",0,"Kodiak",11.9,15.8
"460",NA,2002,8,8,37,6,NA,9,"","M",75,NA,525733,"Private",0,"Kodiak",8.2,10.9
"461",NA,2002,8,8,37,7,NA,NA,"","F",90,NA,525733,"Private",0,"Kodiak",14.9,19.8
"462",NA,2002,8,8,37,8,NA,9,"","M",90,NA,525733,"Private",0,"Kodiak",14.9,19.8
"463",NA,2002,8,8,37,9,NA,NA,"","F",93,NA,525733,"Private",0,"Kodiak",16.5,22
"464",NA,2002,8,8,37,10,NA,NA,"","F",169,NA,525733,"Private",0,"Kodiak",114.4,152.2
"465",NA,2002,8,8,37,11,NA,14,"","F",163,NA,525731,"Private",0,"Kodiak",101.8,135.4
"466",NA,2002,8,8,37,12,NA,NA,"","M",95,NA,525733,"Private",0,"Kodiak",17.7,23.5
"467",NA,2002,8,8,37,13,NA,NA,"","F",98,NA,525733,"Private",0,"Kodiak",19.6,26
"468",NA,2002,8,8,37,14,NA,9,"","F",91,NA,525733,"Private",0,"Kodiak",15.4,20.5
"469",NA,2002,8,8,37,15,NA,18,"","F",92,NA,525733,"Private",0,"Kodiak",16,21.2
"470",NA,2002,8,8,37,16,NA,10,"","M",80,NA,525733,"Private",0,"Kodiak",10.1,13.5
"471",NA,2002,8,8,37,17,NA,8,"","M",77,NA,525733,"Private",0,"Kodiak",9,11.9
"472",NA,2002,8,8,37,18,NA,NA,"","M",91,NA,525733,"Private",0,"Kodiak",15.4,20.5
"473",NA,2002,8,8,37,19,NA,14,"","M",77,NA,525733,"Private",0,"Kodiak",9,11.9
"474",NA,2002,8,8,37,20,NA,9,"","M",85,NA,525733,"Private",0,"Kodiak",12.3,16.4
"475",NA,2002,8,8,37,21,NA,NA,"","M",74,NA,525733,"Private",0,"Kodiak",7.9,10.5
"476",NA,2002,8,8,37,22,NA,NA,"","M",81,NA,525733,"Private",0,"Kodiak",10.6,14
"477",NA,2002,8,8,37,23,NA,14,"","F",113,NA,525733,"Charter",0,"Kodiak",31.1,41.3
"478",NA,2002,8,8,37,24,NA,NA,"I","F",83,NA,525733,"Charter",0,"Kodiak",11.4,15.2
"479",NA,2002,8,8,37,25,NA,NA,"","F",86,NA,525731,"Private",0,"Kodiak",12.8,17.1
"480",NA,2002,8,8,37,26,NA,NA,"","F",91,NA,525731,"Private",0,"Kodiak",15.4,20.5
"481",NA,2002,8,8,37,27,NA,NA,"I","F",91,NA,525731,"Private",0,"Kodiak",15.4,20.5
"482",NA,2002,8,8,37,28,NA,NA,"","F",98,NA,525733,"Private",0,"Kodiak",19.6,26
"483",NA,2002,8,8,37,29,NA,NA,"","F",99,NA,525731,"Private",0,"Kodiak",20.2,26.9
"484",NA,2002,8,8,37,30,NA,11,"","F",93,NA,525733,"Charter",0,"Kodiak",16.5,22
"485",NA,2002,8,8,38,1,NA,9,"","M",88,NA,525733,"Charter",0,"Kodiak",13.8,18.4
"486",NA,2002,8,8,38,2,NA,19,"","M",101,NA,525733,"Charter",0,"Kodiak",21.6,28.7
"487",NA,2002,8,8,38,3,NA,12,"","M",85,NA,525733,"Charter",0,"Kodiak",12.3,16.4
"488",NA,2002,8,8,38,4,NA,10,"","F",85,NA,525733,"Charter",0,"Kodiak",12.3,16.4
"489",NA,2002,8,8,38,5,NA,10,"","F",97,NA,525733,"Charter",0,"Kodiak",18.9,25.2
"490",NA,2002,8,8,38,6,NA,10,"","F",107,NA,525731,"Charter",0,"Kodiak",26,34.6
"491",NA,2002,8,8,38,7,NA,8,"","F",105,NA,525731,"Charter",0,"Kodiak",24.5,32.6
"492",NA,2002,8,8,38,8,NA,15,"","M",92,NA,525731,"Charter",0,"Kodiak",16,21.2
"493",NA,2002,8,8,38,9,NA,12,"","F",93,NA,525731,"Charter",0,"Kodiak",16.5,22
"494",NA,2002,8,8,38,10,NA,7,"","F",95,NA,525731,"Charter",0,"Kodiak",17.7,23.5
"495",NA,2002,8,9,39,1,NA,NA,"","F",131,NA,525733,"Private",0,"Kodiak",50.1,66.7
"496",NA,2002,8,9,39,2,NA,8,"","F",105,NA,525733,"Private",0,"Kodiak",24.5,32.6
"497",NA,2002,8,9,39,3,NA,8,"","F",91,NA,525733,"Private",0,"Kodiak",15.4,20.5
"498",NA,2002,8,9,39,4,NA,5,"","M",69,NA,525733,"Private",0,"Kodiak",6.3,8.4
"499",NA,2002,8,9,39,5,NA,13,"","F",153,NA,525733,"Private",0,"Kodiak",82.9,110.3
"500",NA,2002,8,9,39,6,NA,NA,"","F",80,NA,525733,"Private",0,"Kodiak",10.1,13.5
"501",NA,2002,8,9,39,7,NA,5,"","F",75,NA,525733,"Private",0,"Kodiak",8.2,10.9
