"","Index","Area_name","Year","DATE","WK","WD","Site","snum","SPECIES","Dock","ID","day_type","LITHCODE","LINE","LENGTH","CATAREA","CHAR_NON"
"259",259,"Elfin Cove",2008,2008-07-05,28,1,"G",82,200,19,1,"A",14861,14,1090,46,2
"260",260,"Elfin Cove",2008,2008-07-05,28,1,"G",82,200,19,1,"A",14861,15,1025,53,2
"261",261,"Elfin Cove",2008,2008-07-05,28,1,"G",82,200,19,1,"A",14861,16,1365,46,2
"262",262,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,1,1410,53,2
"263",263,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,2,1920,53,2
"264",264,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,3,1505,53,2
"265",265,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,4,860,53,2
"266",266,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,5,735,53,2
"267",267,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,6,840,53,2
"268",268,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,7,1065,53,2
"269",269,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,8,745,53,2
"270",270,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,9,990,53,2
"271",271,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,10,1710,53,2
"272",272,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,11,1465,53,2
"273",273,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,12,1325,53,2
"274",274,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,13,1765,53,2
"275",275,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,14,1160,53,2
"276",276,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,15,1165,53,2
"277",277,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,16,1630,53,2
"278",278,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,17,1465,53,2
"279",279,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,18,1590,53,2
"280",280,"Elfin Cove",2008,2008-07-06,28,1,"G",82,200,19,1,"C",14862,19,1970,53,2
"281",281,"Elfin Cove",2008,2008-07-07,28,2,"G",82,200,19,1,"A",14863,1,1330,53,1
"282",282,"Elfin Cove",2008,2008-07-07,28,2,"G",82,200,19,1,"A",14863,2,1040,53,1
"283",283,"Elfin Cove",2008,2008-07-08,28,2,"G",82,200,19,1,"C",14865,1,1020,53,2
"284",284,"Elfin Cove",2008,2008-07-08,28,2,"G",82,200,19,1,"C",14865,2,1115,28,2
"285",285,"Elfin Cove",2008,2008-07-08,28,2,"G",82,200,19,1,"C",14865,3,1460,28,2
"286",286,"Elfin Cove",2008,2008-07-08,28,2,"G",82,200,19,1,"C",14865,4,1470,28,2
"287",287,"Elfin Cove",2008,2008-07-08,28,2,"G",82,200,19,1,"C",14865,5,1035,53,2
"288",288,"Elfin Cove",2008,2008-07-08,28,2,"G",82,200,19,1,"C",14865,6,1610,53,2
"289",289,"Elfin Cove",2008,2008-07-08,28,2,"G",82,200,19,1,"C",14865,7,1275,53,2
"290",290,"Elfin Cove",2008,2008-07-08,28,2,"G",82,200,19,1,"C",14865,8,745,53,2
"291",291,"Elfin Cove",2008,2008-07-08,28,2,"G",82,200,19,1,"C",14865,9,1520,53,2
"292",292,"Elfin Cove",2008,2008-07-11,28,2,"G",82,200,19,1,"A",14866,1,1110,53,2
"293",293,"Elfin Cove",2008,2008-07-11,28,2,"G",82,200,19,1,"A",14866,2,1040,46,2
"294",294,"Elfin Cove",2008,2008-07-11,28,2,"G",82,200,19,1,"A",14866,3,1155,46,2
"295",295,"Elfin Cove",2008,2008-07-11,28,2,"G",82,200,19,1,"A",14866,4,1265,46,2
"296",296,"Elfin Cove",2008,2008-07-11,28,2,"G",82,200,19,1,"A",14866,5,1205,46,2
"297",297,"Elfin Cove",2008,2008-07-11,28,2,"G",82,200,19,1,"A",14866,6,1360,46,2
"298",298,"Elfin Cove",2008,2008-07-11,28,2,"G",82,200,19,1,"A",14866,7,960,55,2
"299",299,"Elfin Cove",2008,2008-07-11,28,2,"G",82,200,19,1,"A",14866,8,1400,46,2
"300",300,"Elfin Cove",2008,2008-07-11,28,2,"G",82,200,19,1,"A",14866,9,1600,46,2
"301",301,"Elfin Cove",2008,2008-07-11,28,2,"G",82,200,19,1,"A",14866,10,1180,53,2
"302",302,"Elfin Cove",2008,2008-07-11,28,2,"G",82,200,19,1,"A",14866,11,1010,53,2
"303",303,"Elfin Cove",2008,2008-07-11,28,2,"G",82,200,19,1,"A",14866,12,1300,53,2
"304",304,"Elfin Cove",2008,2008-07-11,28,2,"G",82,200,19,1,"A",14866,13,1270,53,2
"305",305,"Elfin Cove",2008,2008-07-12,29,1,"G",82,200,19,1,"C",14869,1,1320,53,2
"306",306,"Elfin Cove",2008,2008-07-12,29,1,"G",82,200,19,1,"C",14869,2,980,53,2
"307",307,"Elfin Cove",2008,2008-07-12,29,1,"G",82,200,19,1,"C",14869,3,765,53,2
"308",308,"Elfin Cove",2008,2008-07-12,29,1,"G",82,200,19,1,"C",14869,4,1075,53,2
"309",309,"Elfin Cove",2008,2008-07-15,29,2,"G",82,200,19,1,"C",14875,1,920,55,2
"310",310,"Elfin Cove",2008,2008-07-15,29,2,"G",82,200,19,1,"C",14875,2,840,55,2
"311",311,"Elfin Cove",2008,2008-07-15,29,2,"G",82,200,19,1,"C",14875,3,790,55,2
"312",312,"Elfin Cove",2008,2008-07-15,29,2,"G",82,200,19,1,"C",14875,4,765,55,2
"313",313,"Elfin Cove",2008,2008-07-15,29,2,"G",82,200,19,1,"C",14875,5,765,55,2
"314",314,"Elfin Cove",2008,2008-07-15,29,2,"G",82,200,19,1,"C",14875,6,775,55,2
"315",315,"Elfin Cove",2008,2008-07-15,29,2,"G",82,200,19,1,"C",14875,7,915,55,2
"316",316,"Elfin Cove",2008,2008-07-15,29,2,"G",82,200,19,1,"C",14875,8,995,55,2
"317",317,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,1,1145,53,1
"318",318,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,2,945,53,2
"319",319,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,3,785,53,2
"320",320,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,4,750,53,2
"321",321,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,5,1000,53,2
"322",322,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,6,1135,53,2
"323",323,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,7,1320,53,2
"324",324,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,8,760,53,1
"325",325,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,9,775,53,1
"326",326,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,10,995,53,1
"327",327,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,11,760,53,1
"328",328,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,12,1350,53,1
"329",329,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,13,750,53,1
"330",330,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,14,1205,53,1
"331",331,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,15,980,53,1
"332",332,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,16,865,53,2
"333",333,"Elfin Cove",2008,2008-07-16,29,2,"G",82,200,19,1,"A",14879,17,1055,53,2
"334",334,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,1,1205,28,2
"335",335,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,2,755,28,2
"336",336,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,3,1070,28,2
"337",337,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,4,1375,28,2
"338",338,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,5,1470,28,2
"339",339,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,6,1500,46,2
"340",340,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,7,1140,46,2
"341",341,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,8,740,46,2
"342",342,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,9,715,46,2
"343",343,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,10,805,46,2
"344",344,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,11,880,46,2
"345",345,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,12,830,46,2
"346",346,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,13,875,46,2
"347",347,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,14,850,53,2
"348",348,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,15,885,53,2
"349",349,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,16,715,53,2
"350",350,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,17,780,53,2
"351",351,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,18,830,53,2
"352",352,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,19,1290,53,2
"353",353,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14882,20,1410,53,2
"354",354,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14883,1,1320,53,2
"355",355,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14883,2,1095,46,2
"356",356,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14883,3,1100,46,2
"357",357,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14883,4,1285,46,2
"358",358,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14883,5,1185,53,2
"359",359,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14883,6,1040,53,2
"360",360,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14883,7,1635,53,2
"361",361,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14883,8,1475,53,2
"362",362,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14883,9,1430,53,2
"363",363,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14883,10,1330,53,2
"364",364,"Elfin Cove",2008,2008-07-19,30,1,"G",82,200,19,1,"A",14883,11,2145,53,2
"365",365,"Elfin Cove",2008,2008-07-21,30,2,"G",82,200,19,1,"A",14881,1,680,53,1
"366",366,"Elfin Cove",2008,2008-07-21,30,2,"G",82,200,19,1,"A",14881,2,705,53,1
"367",367,"Elfin Cove",2008,2008-07-21,30,2,"G",82,200,19,1,"A",14881,3,840,53,1
"368",368,"Elfin Cove",2008,2008-07-21,30,2,"G",82,200,19,1,"A",14881,4,715,53,1
"369",369,"Elfin Cove",2008,2008-07-21,30,2,"G",82,200,19,1,"A",14881,5,710,53,1
"370",370,"Elfin Cove",2008,2008-07-21,30,2,"G",82,200,19,1,"A",14881,6,730,53,1
"371",371,"Elfin Cove",2008,2008-07-21,30,2,"G",82,200,19,1,"A",14881,7,830,53,1
"372",372,"Elfin Cove",2008,2008-07-21,30,2,"G",82,200,19,1,"A",14881,8,775,53,1
"373",373,"Elfin Cove",2008,2008-07-21,30,2,"G",82,200,19,1,"A",14881,9,775,53,2
"374",374,"Elfin Cove",2008,2008-07-21,30,2,"G",82,200,19,1,"A",14881,10,885,53,2
"375",375,"Elfin Cove",2008,2008-07-21,30,2,"G",82,200,19,1,"A",14881,11,895,53,2
"376",376,"Elfin Cove",2008,2008-07-21,30,2,"G",82,200,19,1,"A",14881,12,985,53,2
"377",377,"Elfin Cove",2008,2008-07-21,30,2,"G",82,200,19,1,"A",14881,13,1535,53,2
"378",378,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,1,880,53,2
"379",379,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,2,790,53,2
"380",380,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,3,755,53,2
"381",381,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,4,850,53,2
"382",382,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,5,910,53,2
"383",383,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,6,745,53,2
"384",384,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,7,960,53,2
"385",385,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,8,1035,53,2
"386",386,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,9,1070,53,2
"387",387,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,10,1245,53,2
"388",388,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,11,775,53,2
"389",389,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,12,770,53,2
"390",390,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,13,800,53,2
"391",391,"Elfin Cove",2008,2008-07-24,30,2,"G",82,200,19,1,"C",14885,14,760,53,2
"392",392,"Elfin Cove",2008,2008-07-25,30,2,"G",82,200,19,1,"A",14886,1,1280,53,2
"393",393,"Elfin Cove",2008,2008-07-25,30,2,"G",82,200,19,1,"A",14886,2,970,53,2
"394",394,"Elfin Cove",2008,2008-07-25,30,2,"G",82,200,19,1,"A",14886,3,760,53,2
"395",395,"Elfin Cove",2008,2008-07-25,30,2,"G",82,200,19,1,"A",14886,4,625,53,2
"396",396,"Elfin Cove",2008,2008-07-27,31,1,"G",82,200,19,1,"C",14887,1,840,53,2
"397",397,"Elfin Cove",2008,2008-07-27,31,1,"G",82,200,19,1,"C",14887,2,765,53,2
"398",398,"Elfin Cove",2008,2008-07-27,31,1,"G",82,200,19,1,"C",14887,3,810,53,2
"399",399,"Elfin Cove",2008,2008-07-27,31,1,"G",82,200,19,1,"C",14887,4,785,53,2
"400",400,"Elfin Cove",2008,2008-07-27,31,1,"G",82,200,19,1,"C",14887,5,1395,53,2
"401",401,"Elfin Cove",2008,2008-07-27,31,1,"G",82,200,19,1,"C",14887,6,1790,53,2
"402",402,"Elfin Cove",2008,2008-07-27,31,1,"G",82,200,19,1,"C",14887,7,1435,53,2
"403",403,"Elfin Cove",2008,2008-07-27,31,1,"G",82,200,19,1,"C",14887,8,1180,53,2
"404",404,"Elfin Cove",2008,2008-07-28,31,2,"G",82,200,NA,1,"A",14888,1,1425,46,2
"405",405,"Elfin Cove",2008,2008-07-28,31,2,"G",82,200,NA,1,"A",14888,2,1550,46,2
"406",406,"Elfin Cove",2008,2008-07-28,31,2,"G",82,200,NA,1,"A",14888,3,1170,46,2
"407",407,"Elfin Cove",2008,2008-07-28,31,2,"G",82,200,NA,1,"A",14888,4,1190,46,2
"408",408,"Elfin Cove",2008,2008-07-28,31,2,"G",82,200,NA,1,"A",14888,5,1125,53,2
"409",409,"Elfin Cove",2008,2008-07-28,31,2,"G",82,200,NA,1,"A",14888,6,1360,46,2
"410",410,"Elfin Cove",2008,2008-07-28,31,2,"G",82,200,NA,1,"A",14888,7,1385,46,2
"411",411,"Elfin Cove",2008,2008-07-28,31,2,"G",82,200,NA,1,"A",14888,8,1715,46,2
"412",412,"Elfin Cove",2008,2008-07-28,31,2,"G",82,200,NA,1,"A",14888,9,1330,46,2
"413",413,"Elfin Cove",2008,2008-07-28,31,2,"G",82,200,NA,1,"A",14888,10,1465,46,2
"414",414,"Elfin Cove",2008,2008-07-28,31,2,"G",82,200,NA,1,"A",14888,11,1525,46,2
"415",415,"Elfin Cove",2008,2008-07-28,31,2,"G",82,200,NA,1,"A",14888,12,1275,53,2
"416",416,"Elfin Cove",2008,2008-07-29,31,2,"G",82,200,13,1,"C",14890,1,775,55,2
"417",417,"Elfin Cove",2008,2008-07-29,31,2,"G",82,200,13,1,"C",14890,2,775,55,2
"418",418,"Elfin Cove",2008,2008-07-29,31,2,"G",82,200,13,1,"C",14890,3,860,55,2
"419",419,"Elfin Cove",2008,2008-07-29,31,2,"G",82,200,13,1,"C",14890,4,720,55,2
"420",420,"Elfin Cove",2008,2008-07-29,31,2,"G",82,200,13,1,"C",14890,5,765,55,2
"421",421,"Elfin Cove",2008,2008-07-30,31,2,"G",82,200,13,1,"A",14892,1,1140,53,2
"422",422,"Elfin Cove",2008,2008-07-30,31,2,"G",82,200,13,1,"A",14892,2,745,53,2
"423",423,"Elfin Cove",2008,2008-07-30,31,2,"G",82,200,13,1,"A",14892,3,1575,53,2
"424",424,"Elfin Cove",2008,2008-07-30,31,2,"G",82,200,13,1,"A",14892,4,1580,53,2
"425",425,"Elfin Cove",2008,2008-07-30,31,2,"G",82,200,13,1,"A",14892,5,1410,53,2
"426",426,"Elfin Cove",2008,2008-08-02,32,1,"G",82,200,13,1,"C",14893,1,850,55,2
"427",427,"Elfin Cove",2008,2008-08-02,32,1,"G",82,200,13,1,"C",14893,2,805,55,2
"428",428,"Elfin Cove",2008,2008-08-02,32,1,"G",82,200,13,1,"C",14893,3,815,55,2
"429",429,"Elfin Cove",2008,2008-08-02,32,1,"G",82,200,13,1,"C",14893,4,745,55,2
"430",430,"Elfin Cove",2008,2008-08-02,32,1,"G",82,200,13,1,"C",14893,5,740,55,2
"431",431,"Elfin Cove",2008,2008-08-02,32,1,"G",82,200,13,1,"C",14893,6,1245,53,2
"432",432,"Elfin Cove",2008,2008-08-02,32,1,"G",82,200,13,1,"C",14893,7,1035,53,2
"433",433,"Elfin Cove",2008,2008-08-02,32,1,"G",82,200,13,1,"C",14893,8,1295,53,2
"434",434,"Elfin Cove",2008,2008-08-03,32,1,"G",82,200,19,1,"A",14896,1,780,28,2
"435",435,"Elfin Cove",2008,2008-08-03,32,1,"G",82,200,19,1,"A",14896,2,950,28,2
"436",436,"Elfin Cove",2008,2008-08-03,32,1,"G",82,200,19,1,"A",14896,3,1010,28,2
"437",437,"Elfin Cove",2008,2008-08-03,32,1,"G",82,200,19,1,"A",14896,4,790,28,2
"438",438,"Elfin Cove",2008,2008-08-03,32,1,"G",82,200,19,1,"A",14896,5,1410,28,2
"439",439,"Elfin Cove",2008,2008-08-03,32,1,"G",82,200,19,1,"A",14896,6,1340,53,2
"440",440,"Elfin Cove",2008,2008-08-03,32,1,"G",82,200,19,1,"A",14896,7,1305,53,2
"441",441,"Elfin Cove",2008,2008-08-03,32,1,"G",82,200,19,1,"A",14896,8,1300,53,2
"442",442,"Elfin Cove",2008,2008-08-03,32,1,"G",82,200,19,1,"A",14896,9,1245,53,2
"443",443,"Elfin Cove",2008,2008-08-03,32,1,"G",82,200,19,1,"A",14896,10,1850,53,2
"444",444,"Elfin Cove",2008,2008-08-04,32,2,"G",82,200,13,1,"C",14898,1,800,53,2
"445",445,"Elfin Cove",2008,2008-08-04,32,2,"G",82,200,13,1,"C",14898,2,945,53,2
"446",446,"Elfin Cove",2008,2008-08-04,32,2,"G",82,200,13,1,"C",14898,3,830,53,2
"447",447,"Elfin Cove",2008,2008-08-04,32,2,"G",82,200,13,1,"C",14898,4,1020,53,2
"448",448,"Elfin Cove",2008,2008-08-04,32,2,"G",82,200,13,1,"C",14898,5,1375,53,2
"449",449,"Elfin Cove",2008,2008-08-04,32,2,"G",82,200,13,1,"C",14898,6,1065,53,2
"450",450,"Elfin Cove",2008,2008-08-04,32,2,"G",82,200,13,1,"C",14898,7,825,53,2
"451",451,"Elfin Cove",2008,2008-08-04,32,2,"G",82,200,13,1,"C",14898,8,785,53,2
"452",452,"Elfin Cove",2008,2008-08-04,32,2,"G",82,200,13,1,"C",14898,9,1115,46,1
"453",453,"Elfin Cove",2008,2008-08-04,32,2,"G",82,200,13,1,"C",14898,10,900,46,1
"454",454,"Elfin Cove",2008,2008-08-04,32,2,"G",82,200,13,1,"C",14898,11,740,46,1
"455",455,"Elfin Cove",2008,2008-08-04,32,2,"G",82,200,13,1,"C",14898,12,1335,46,1
"456",456,"Elfin Cove",2008,2008-08-05,32,2,"G",82,200,NA,1,"A",14897,1,1130,53,2
"457",457,"Elfin Cove",2008,2008-08-05,32,2,"G",82,200,NA,1,"A",14897,2,1735,53,2
"458",458,"Elfin Cove",2008,2008-08-05,32,2,"G",82,200,NA,1,"A",14897,3,985,51,1
"459",459,"Elfin Cove",2008,2008-08-05,32,2,"G",82,200,NA,1,"A",14897,4,1390,53,2
"460",460,"Elfin Cove",2008,2008-08-05,32,2,"G",82,200,NA,1,"A",14897,5,1645,53,2
"461",461,"Elfin Cove",2008,2008-08-08,32,2,"G",82,200,13,1,"C",14899,1,775,53,2
"462",462,"Elfin Cove",2008,2008-08-08,32,2,"G",82,200,13,1,"C",14899,2,805,53,2
"463",463,"Elfin Cove",2008,2008-08-08,32,2,"G",82,200,13,1,"C",14899,3,780,53,2
"464",464,"Elfin Cove",2008,2008-08-08,32,2,"G",82,200,13,1,"C",14899,4,1240,53,2
"465",465,"Elfin Cove",2008,2008-08-08,32,2,"G",82,200,13,1,"C",14899,5,1380,53,2
"466",466,"Elfin Cove",2008,2008-08-08,32,2,"G",82,200,13,1,"C",14899,6,1200,53,2
"467",467,"Elfin Cove",2008,2008-08-09,33,1,"G",82,200,13,1,"A",14900,1,1320,53,2
"468",468,"Elfin Cove",2008,2008-08-09,33,1,"G",82,200,13,1,"A",14900,2,1500,53,2
"469",469,"Elfin Cove",2008,2008-08-09,33,1,"G",82,200,13,1,"A",14900,3,1430,53,2
"470",470,"Elfin Cove",2008,2008-08-09,33,1,"G",82,200,13,1,"A",14900,4,1690,53,1
"471",471,"Elfin Cove",2008,2008-08-09,33,1,"G",82,200,13,1,"A",14900,5,830,53,1
"472",472,"Elfin Cove",2008,2008-08-09,33,1,"G",82,200,13,1,"A",14900,6,990,53,1
"473",473,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,1,1600,53,2
"474",474,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,2,1280,53,2
"475",475,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,3,1400,63,2
"476",476,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,4,1485,53,2
"477",477,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,5,1035,46,2
"478",478,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,6,1075,46,2
"479",479,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,7,985,46,2
"480",480,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,8,920,53,2
"481",481,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,9,1470,53,2
"482",482,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,10,1275,55,2
"483",483,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,11,975,55,2
"484",484,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,12,1005,46,2
"485",485,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,13,1425,62,2
"486",486,"Elfin Cove",2008,2008-08-10,33,1,"G",82,200,NA,1,"C",14902,14,1500,62,2
"487",487,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,1,785,53,2
"488",488,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,2,1005,53,2
"489",489,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,3,790,53,2
"490",490,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,4,910,53,2
"491",491,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,5,780,53,2
"492",492,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,6,765,53,2
"493",493,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,7,935,53,2
"494",494,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,8,1270,53,2
"495",495,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,9,875,28,2
"496",496,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,10,860,28,2
"497",497,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,11,770,28,2
"498",498,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,12,805,28,2
"499",499,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,13,975,28,2
"500",500,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,14,870,28,2
"501",501,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,15,805,28,2
"502",502,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,16,795,28,2
"503",503,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,17,775,28,2
"504",504,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,18,1425,63,2
"505",505,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,19,850,63,2
"506",506,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14909,20,830,63,2
"507",507,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14910,1,1295,63,2
"508",508,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14910,2,1135,63,2
"509",509,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14910,3,1365,63,2
"510",510,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,13,1,"A",14910,4,1170,63,2
"511",511,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,10,1,"A",14910,5,910,63,2
"512",512,"Elfin Cove",2008,2008-08-18,34,2,"G",82,200,10,1,"A",14910,6,905,63,2
"513",513,"Elfin Cove",2008,2008-08-21,34,2,"G",82,200,13,1,"A",14911,1,1320,63,2
"514",514,"Elfin Cove",2008,2008-08-21,34,2,"G",82,200,13,1,"A",14911,2,1205,63,2
"515",515,"Elfin Cove",2008,2008-08-21,34,2,"G",82,200,13,1,"A",14911,3,1160,63,2
"516",516,"Elfin Cove",2008,2008-08-21,34,2,"G",82,200,13,1,"A",14911,4,1415,63,2
"517",517,"Elfin Cove",2008,2008-08-21,34,2,"G",82,200,13,1,"A",14911,5,1280,63,2
